#YY,MM,DD,hh,mm,WDI,R WSP,D GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,TIDE
2010,9,29,7,0,80,2.1,2.6,99,99,99,999,9999,16.4,999,999,99,99
2010,9,29,8,0,180,1.5,2.6,99,99,99,999,9999,16.3,999,999,99,99
2010,9,29,9,0,330,1.5,2.1,99,99,99,999,9999,14.8,999,999,99,99
2010,9,29,10,0,210,4.6,5.1,99,99,99,999,9999,15.1,999,999,99,99
2010,9,29,11,0,200,5.1,5.1,99,99,99,999,9999,14.6,999,999,99,99
2010,9,29,12,0,200,4.1,4.6,99,99,99,999,9999,14.5,999,999,99,99
2010,9,29,13,0,200,3.6,4.1,99,99,99,999,9999,14.9,999,999,99,99
2010,9,29,14,0,200,4.1,4.6,99,99,99,999,9999,14.9,999,999,99,99
2010,9,29,15,0,210,4.6,5.1,99,99,99,999,9999,16.1,999,999,99,99
2010,9,29,16,0,170,4.6,5.1,99,99,99,999,9999,17,999,999,99,99
2010,9,29,17,0,170,4.6,5.1,99,99,99,999,9999,18.4,999,999,99,99
2010,9,29,18,0,200,4.6,6.7,99,99,99,999,9999,19.9,999,999,99,99
2010,9,29,19,0,180,4.1,5.1,99,99,99,999,9999,20.6,999,999,99,99
2010,9,29,20,0,200,5.1,6.7,99,99,99,999,9999,21.9,999,999,99,99
2010,9,29,21,0,200,5.7,8.2,99,99,99,999,9999,22.2,999,999,99,99
2010,9,29,22,15,220,6.7,8.8,99,99,99,999,9999,23.4,999,999,99,99
2010,9,29,23,0,230,4.6,6.2,99,99,99,999,9999,22.9,999,999,99,99
2010,9,30,0,0,210,4.1,5.1,99,99,99,999,9999,22.9,999,999,99,99
2010,9,30,1,0,200,4.1,4.1,99,99,99,999,9999,22.4,999,999,99,99
2010,9,30,2,0,220,3.1,3.6,99,99,99,999,9999,22.3,999,999,99,99
2010,9,30,3,0,240,4.1,5.1,99,99,99,999,9999,22.2,999,999,99,99
2010,9,30,4,0,240,4.6,5.7,99,99,99,999,9999,21.4,999,999,99,99
2010,9,30,5,15,250,7.7,9.8,99,99,99,999,9999,21.1,999,999,99,99
2010,9,30,6,0,260,7.2,8.8,99,99,99,999,9999,19.8,999,999,99,99
2010,9,30,7,0,270,6.2,7.7,99,99,99,999,9999,19.8,999,999,99,99
2010,9,30,8,0,290,6.2,7.2,99,99,99,999,9999,18.8,999,999,99,99
2010,9,30,9,0,340,11.3,12.9,99,99,99,999,9999,16.4,999,999,99,99
2010,9,30,10,0,350,10.8,12.4,99,99,99,999,9999,16,999,999,99,99
2010,9,30,11,0,350,9.8,11.3,99,99,99,999,9999,15.8,999,999,99,99
2010,9,30,12,0,350,7.2,8.2,99,99,99,999,9999,15.8,999,999,99,99
2010,9,30,13,15,340,6.2,7.2,99,99,99,999,9999,15.6,999,999,99,99
2010,9,30,14,0,340,7.2,8.2,99,99,99,999,9999,15.5,999,999,99,99
2010,9,30,15,0,350,8.2,9.3,99,99,99,999,9999,15.5,999,999,99,99
2010,9,30,16,0,350,7.7,8.8,99,99,99,999,9999,16,999,999,99,99
2010,9,30,17,0,350,6.2,7.2,99,99,99,999,9999,16.1,999,999,99,99
2010,9,30,18,0,10,6.2,6.7,99,99,99,999,9999,16.8,999,999,99,99
2010,9,30,19,15,360,7.2,7.7,99,99,99,999,9999,16.5,999,999,99,99
2010,9,30,20,0,10,7.7,9.3,99,99,99,999,9999,16.7,999,999,99,99
2010,9,30,21,0,10,7.2,9.3,99,99,99,999,9999,17.1,999,999,99,99
2010,9,30,22,0,10,9.3,10.8,99,99,99,999,9999,17.1,999,999,99,99
2010,9,30,23,0,10,10.3,11.3,99,99,99,999,9999,16.8,999,999,99,99
2010,10,1,0,0,20,9.3,10.3,99,99,99,999,9999,16.7,999,999,99,99
2010,10,1,1,0,10,7.2,8.2,99,99,99,999,9999,16.8,999,999,99,99
2010,10,1,2,0,10,6.2,7.2,99,99,99,999,9999,16.8,999,999,99,99
2010,10,1,3,0,330,4.6,5.1,99,99,99,999,9999,15.2,999,999,99,99
2010,10,1,4,0,330,5.1,6.2,99,99,99,999,9999,14.9,999,999,99,99
2010,10,1,5,0,330,4.6,5.1,99,99,99,999,9999,14.7,999,999,99,99
2010,10,1,6,0,320,4.1,4.6,99,99,99,999,9999,14.6,999,999,99,99
2010,10,1,7,0,300,3.1,3.6,99,99,99,999,9999,14.5,999,999,99,99
2010,10,1,8,15,280,3.6,3.6,99,99,99,999,9999,14.1,999,999,99,99
2010,10,1,9,0,280,4.1,4.1,99,99,99,999,9999,13.9,999,999,99,99
2010,10,1,10,0,280,4.1,4.6,99,99,99,999,9999,13.6,999,999,99,99
2010,10,1,11,0,280,4.1,4.6,99,99,99,999,9999,13.4,999,999,99,99
2010,10,1,12,0,280,5.1,5.1,99,99,99,999,9999,13.3,999,999,99,99
2010,10,1,13,0,280,4.6,5.7,99,99,99,999,9999,13.8,999,999,99,99
2010,10,1,14,0,280,3.6,4.6,99,99,99,999,9999,14.9,999,999,99,99
2010,10,1,15,0,260,3.6,3.6,99,99,99,999,9999,16.2,999,999,99,99
2010,10,1,16,0,250,3.6,5.7,99,99,99,999,9999,17.9,999,999,99,99
2010,10,1,17,0,290,3.1,4.1,99,99,99,999,9999,18.8,999,999,99,99
2010,10,1,18,0,60,1.5,2.1,99,99,99,999,9999,19,999,999,99,99
2010,10,1,19,0,280,2.6,4.6,99,99,99,999,9999,19.5,999,999,99,99
2010,10,1,20,0,280,5.1,6.7,99,99,99,999,9999,20.3,999,999,99,99
2010,10,1,21,0,280,8.2,9.8,99,99,99,999,9999,21.1,999,999,99,99
2010,10,1,22,0,300,4.6,6.2,99,99,99,999,9999,21,999,999,99,99
2010,10,1,23,0,280,3.1,3.6,99,99,99,999,9999,20.4,999,999,99,99
2010,10,2,0,0,250,4.1,5.1,99,99,99,999,9999,21.1,999,999,99,99
2010,10,2,1,0,240,3.1,3.6,99,99,99,999,9999,20.8,999,999,99,99
2010,10,2,2,0,210,5.1,6.2,99,99,99,999,9999,20.2,999,999,99,99
2010,10,2,3,0,350,9.8,12.4,99,99,99,999,9999,17,999,999,99,99
2010,10,2,4,0,360,12.9,14.9,99,99,99,999,9999,14.8,999,999,99,99
2010,10,2,5,0,350,9.8,11.8,99,99,99,999,9999,14.6,999,999,99,99
2010,10,2,6,0,350,12.9,14.9,99,99,99,999,9999,13.2,999,999,99,99
2010,10,2,7,0,340,13.4,15.4,99,99,99,999,9999,13.4,999,999,99,99
2010,10,2,8,0,340,12.4,14.9,99,99,99,999,9999,12.9,999,999,99,99
2010,10,2,9,0,360,14.9,17,99,99,99,999,9999,13,999,999,99,99
2010,10,2,10,0,360,15.4,17.5,99,99,99,999,9999,12.8,999,999,99,99
2010,10,2,11,0,350,14.4,16.5,99,99,99,999,9999,11.8,999,999,99,99
2010,10,2,12,0,350,16.5,19.6,99,99,99,999,9999,10.9,999,999,99,99
2010,10,2,13,0,340,17,20.1,99,99,99,999,9999,11,999,999,99,99
2010,10,2,14,0,340,17,19.6,99,99,99,999,9999,10.7,999,999,99,99
2010,10,2,15,0,340,17,20.6,99,99,99,999,9999,10.5,999,999,99,99
2010,10,2,16,0,350,17.5,20.1,99,99,99,999,9999,10.5,999,999,99,99
2010,10,2,17,0,350,16.5,19,99,99,99,999,9999,11,999,999,99,99
2010,10,2,18,0,360,14.4,17,99,99,99,999,9999,11.2,999,999,99,99
2010,10,2,19,0,360,16,18,99,99,99,999,9999,10.7,999,999,99,99
2010,10,2,20,0,350,16.5,19,99,99,99,999,9999,11,999,999,99,99
2010,10,2,21,0,360,13.4,16.5,99,99,99,999,9999,10,999,999,99,99
2010,10,2,22,0,360,16.5,20.1,99,99,99,999,9999,10.7,999,999,99,99
2010,10,2,23,0,350,16,19.6,99,99,99,999,9999,11.2,999,999,99,99
2010,10,3,0,0,350,13.9,17.5,99,99,99,999,9999,10.4,999,999,99,99
2010,10,3,1,0,340,12.9,15.4,99,99,99,999,9999,9.9,999,999,99,99
2010,10,3,2,0,10,12.4,14.9,99,99,99,999,9999,10.7,999,999,99,99
2010,10,3,3,0,360,12.4,14.4,99,99,99,999,9999,10.8,999,999,99,99
2010,10,3,4,0,40,13.9,16.5,99,99,99,999,9999,11.2,999,999,99,99
2010,10,3,5,0,30,13.4,16,99,99,99,999,9999,11.2,999,999,99,99
2010,10,3,6,0,30,12.4,14.9,99,99,99,999,9999,11,999,999,99,99
2010,10,3,7,0,40,11.3,13.9,99,99,99,999,9999,11,999,999,99,99
2010,10,3,8,15,40,10.8,12.9,99,99,99,999,9999,10.6,999,999,99,99
2010,10,3,9,0,40,9.8,12.4,99,99,99,999,9999,10.7,999,999,99,99
2010,10,3,10,0,40,9.8,11.3,99,99,99,999,9999,10.5,999,999,99,99
2010,10,3,11,0,40,10.3,12.4,99,99,99,999,9999,10.6,999,999,99,99
2010,10,3,12,0,30,11.3,13.4,99,99,99,999,9999,10.6,999,999,99,99
2010,10,3,13,0,10,10.3,12.4,99,99,99,999,9999,10.4,999,999,99,99
2010,10,3,14,0,30,9.8,11.8,99,99,99,999,9999,10.6,999,999,99,99
2010,10,3,15,0,30,9.3,11.8,99,99,99,999,9999,10.7,999,999,99,99
2010,10,3,16,0,30,9.3,11.8,99,99,99,999,9999,10.6,999,999,99,99
2010,10,3,17,0,30,8.8,10.3,99,99,99,999,9999,10.6,999,999,99,99
2010,10,3,18,0,10,10.8,12.4,99,99,99,999,9999,10.8,999,999,99,99
2010,10,3,19,0,10,11.3,13.9,99,99,99,999,9999,10.5,999,999,99,99
2010,10,3,20,0,10,10.8,12.9,99,99,99,999,9999,10.7,999,999,99,99
2010,10,3,21,0,10,10.8,12.4,99,99,99,999,9999,11,999,999,99,99
2010,10,3,22,0,360,11.3,12.9,99,99,99,999,9999,11.1,999,999,99,99
2010,10,3,23,0,360,10.8,12.9,99,99,99,999,9999,11.1,999,999,99,99
2010,10,4,0,0,10,8.8,10.8,99,99,99,999,9999,11.2,999,999,99,99
2010,10,4,1,0,10,7.7,9.3,99,99,99,999,9999,11.1,999,999,99,99
2010,10,4,2,0,360,7.2,8.8,99,99,99,999,9999,11.2,999,999,99,99
2010,10,4,3,0,30,6.2,7.7,99,99,99,999,9999,11.7,999,999,99,99
2010,10,4,4,0,30,5.7,7.2,99,99,99,999,9999,11.7,999,999,99,99
2010,10,4,5,0,20,5.7,6.7,99,99,99,999,9999,11.8,999,999,99,99
2010,10,4,6,0,20,5.7,6.7,99,99,99,999,9999,12.1,999,999,99,99
2010,10,4,7,0,320,5.7,6.2,99,99,99,999,9999,10,999,999,99,99
2010,10,4,8,0,170,2.1,3.1,99,99,99,999,9999,11,999,999,99,99
2010,10,4,9,15,200,4.6,5.1,99,99,99,999,9999,10.2,999,999,99,99
2010,10,4,10,0,210,3.6,4.1,99,99,99,999,9999,10,999,999,99,99
2010,10,4,11,0,240,2.1,3.1,99,99,99,999,9999,10.2,999,999,99,99
2010,10,4,12,0,290,4.1,5.1,99,99,99,999,9999,9.5,999,999,99,99
2010,10,4,13,0,280,3.6,4.1,99,99,99,999,9999,9.4,999,999,99,99
2010,10,4,14,0,300,3.1,3.6,99,99,99,999,9999,10.1,999,999,99,99
2010,10,4,15,0,40,4.1,5.7,99,99,99,999,9999,11.1,999,999,99,99
2010,10,4,16,0,30,4.1,5.1,99,99,99,999,9999,11.2,999,999,99,99
2010,10,4,17,0,30,4.6,6.2,99,99,99,999,9999,11.3,999,999,99,99
2010,10,4,18,0,360,4.1,5.1,99,99,99,999,9999,11.5,999,999,99,99
2010,10,4,19,0,10,4.6,5.7,99,99,99,999,9999,11.5,999,999,99,99
2010,10,4,20,0,30,4.6,6.2,99,99,99,999,9999,11.7,999,999,99,99
2010,10,4,21,0,30,4.6,5.1,99,99,99,999,9999,12,999,999,99,99
2010,10,4,22,0,30,4.1,5.1,99,99,99,999,9999,12.1,999,999,99,99
2010,10,4,23,0,40,3.6,4.6,99,99,99,999,9999,12.1,999,999,99,99
2010,10,5,0,0,30,3.1,3.6,99,99,99,999,9999,12.1,999,999,99,99
2010,10,5,1,0,60,2.6,3.1,99,99,99,999,9999,12.1,999,999,99,99
2010,10,5,2,0,20,2.1,2.6,99,99,99,999,9999,12.2,999,999,99,99
2010,10,5,3,0,20,1.5,2.1,99,99,99,999,9999,12.3,999,999,99,99
2010,10,5,4,0,350,1.5,1.5,99,99,99,999,9999,12.2,999,999,99,99
2010,10,5,5,0,310,2.1,2.6,99,99,99,999,9999,12.1,999,999,99,99
2010,10,5,6,0,280,3.6,4.1,99,99,99,999,9999,11,999,999,99,99
2010,10,5,7,0,280,4.1,4.6,99,99,99,999,9999,10.6,999,999,99,99
2010,10,5,8,0,280,4.1,4.1,99,99,99,999,9999,10,999,999,99,99
2010,10,5,9,0,280,5.1,5.7,99,99,99,999,9999,9.9,999,999,99,99
2010,10,5,10,30,280,4.6,5.1,99,99,99,999,9999,9.2,999,999,99,99
2010,10,5,11,0,280,4.1,4.6,99,99,99,999,9999,9.2,999,999,99,99
2010,10,5,12,0,280,5.7,6.7,99,99,99,999,9999,9.3,999,999,99,99
2010,10,5,13,0,280,5.7,6.7,99,99,99,999,9999,9.5,999,999,99,99
2010,10,5,14,0,290,4.6,5.1,99,99,99,999,9999,10.3,999,999,99,99
2010,10,5,15,0,310,3.1,3.6,99,99,99,999,9999,12.4,999,999,99,99
2010,10,5,16,0,350,3.1,3.1,99,99,99,999,9999,13,999,999,99,99
2010,10,5,17,0,360,2.1,2.6,99,99,99,999,9999,13.4,999,999,99,99
2010,10,5,18,0,20,4.6,5.7,99,99,99,999,9999,14.1,999,999,99,99
2010,10,5,19,0,40,4.1,4.6,99,99,99,999,9999,14.2,999,999,99,99
2010,10,5,20,0,60,3.6,3.6,99,99,99,999,9999,14.4,999,999,99,99
2010,10,5,21,0,90,3.1,3.6,99,99,99,999,9999,14.7,999,999,99,99
2010,10,5,22,15,120,1.5,2.1,99,99,99,999,9999,15.8,999,999,99,99
2010,10,5,23,15,130,1.5,2.1,99,99,99,999,9999,15,999,999,99,99
2010,10,6,0,0,140,2.1,2.1,99,99,99,999,9999,14.4,999,999,99,99
2010,10,6,1,0,150,1.5,1.5,99,99,99,999,9999,14.1,999,999,99,99
2010,10,6,2,0,210,2.6,2.6,99,99,99,999,9999,14.3,999,999,99,99
2010,10,6,3,0,210,2.1,2.1,99,99,99,999,9999,14.3,999,999,99,99
2010,10,6,4,15,240,0.5,1,99,99,99,999,9999,14,999,999,99,99
2010,10,6,5,0,0,0,0,99,99,99,999,9999,13.7,999,999,99,99
2010,10,6,6,0,270,3.1,4.1,99,99,99,999,9999,14.5,999,999,99,99
2010,10,6,7,0,280,4.6,5.1,99,99,99,999,9999,13.6,999,999,99,99
2010,10,6,8,0,290,4.6,5.1,99,99,99,999,9999,13.5,999,999,99,99
2010,10,6,9,0,280,4.6,5.1,99,99,99,999,9999,13,999,999,99,99
2010,10,6,10,15,280,4.6,5.1,99,99,99,999,9999,12.9,999,999,99,99
2010,10,6,11,0,280,6.2,7.7,99,99,99,999,9999,12.7,999,999,99,99
2010,10,6,12,0,280,5.7,6.2,99,99,99,999,9999,12.3,999,999,99,99
2010,10,6,13,0,280,5.1,6.2,99,99,99,999,9999,12.9,999,999,99,99
2010,10,6,14,0,280,5.1,5.7,99,99,99,999,9999,13.9,999,999,99,99
2010,10,6,15,0,270,3.6,5.1,99,99,99,999,9999,15.5,999,999,99,99
2010,10,6,16,0,270,3.6,4.6,99,99,99,999,9999,17.4,999,999,99,99
2010,10,6,17,0,280,5.7,7.7,99,99,99,999,9999,19.1,999,999,99,99
2010,10,6,18,0,250,4.1,5.1,99,99,99,999,9999,20.2,999,999,99,99
2010,10,6,19,0,250,5.7,6.7,99,99,99,999,9999,21.1,999,999,99,99
2010,10,6,20,0,220,5.1,6.2,99,99,99,999,9999,21.9,999,999,99,99
2010,10,6,21,0,250,6.7,8.2,99,99,99,999,9999,23.5,999,999,99,99
2010,10,6,22,0,250,6.2,8.2,99,99,99,999,9999,24.2,999,999,99,99
2010,10,6,23,0,250,5.7,7.7,99,99,99,999,9999,24.6,999,999,99,99
2010,10,7,0,0,280,4.6,5.7,99,99,99,999,9999,24,999,999,99,99
2010,10,7,1,0,280,7.2,7.7,99,99,99,999,9999,23.1,999,999,99,99
2010,10,7,2,0,320,8.8,11.3,99,99,99,999,9999,21.1,999,999,99,99
2010,10,7,3,0,310,7.7,9.3,99,99,99,999,9999,20.1,999,999,99,99
2010,10,7,4,0,310,7.2,7.7,99,99,99,999,9999,19.2,999,999,99,99
2010,10,7,5,0,310,7.7,8.8,99,99,99,999,9999,18.5,999,999,99,99
2010,10,7,6,0,330,8.8,9.8,99,99,99,999,9999,17.3,999,999,99,99
2010,10,7,7,0,330,9.3,10.8,99,99,99,999,9999,16.6,999,999,99,99
2010,10,7,8,0,340,9.3,9.8,99,99,99,999,9999,15.1,999,999,99,99
2010,10,7,9,0,340,6.2,7.2,99,99,99,999,9999,14.2,999,999,99,99
2010,10,7,10,0,330,5.1,6.2,99,99,99,999,9999,14.3,999,999,99,99
2010,10,7,11,0,300,3.6,4.1,99,99,99,999,9999,13.6,999,999,99,99
2010,10,7,12,0,290,4.1,4.6,99,99,99,999,9999,13,999,999,99,99
2010,10,7,13,0,280,4.6,5.1,99,99,99,999,9999,13.1,999,999,99,99
2010,10,7,14,0,280,5.1,6.2,99,99,99,999,9999,14.2,999,999,99,99
2010,10,7,15,0,290,4.1,4.1,99,99,99,999,9999,15.6,999,999,99,99
2010,10,7,16,0,10,4.1,4.1,99,99,99,999,9999,14.4,999,999,99,99
2010,10,7,17,0,20,4.6,5.1,99,99,99,999,9999,15.8,999,999,99,99
2010,10,7,18,0,20,4.6,5.1,99,99,99,999,9999,16,999,999,99,99
2010,10,7,19,0,40,3.1,3.6,99,99,99,999,9999,15.8,999,999,99,99
2010,10,7,20,0,90,2.6,3.1,99,99,99,999,9999,15.8,999,999,99,99
2010,10,7,21,0,100,2.6,3.1,99,99,99,999,9999,16,999,999,99,99
2010,10,7,22,0,150,3.6,3.6,99,99,99,999,9999,17,999,999,99,99
2010,10,7,23,0,160,3.6,4.1,99,99,99,999,9999,16.2,999,999,99,99
2010,10,8,0,0,180,4.1,4.6,99,99,99,999,9999,15.4,999,999,99,99
2010,10,8,1,0,180,4.1,4.1,99,99,99,999,9999,15.9,999,999,99,99
2010,10,8,2,0,200,3.6,4.1,99,99,99,999,9999,17.6,999,999,99,99
2010,10,8,3,0,230,1.5,2.6,99,99,99,999,9999,17.6,999,999,99,99
2010,10,8,4,0,270,4.6,5.1,99,99,99,999,9999,19.2,999,999,99,99
2010,10,8,5,0,290,5.1,5.7,99,99,99,999,9999,18.1,999,999,99,99
2010,10,8,6,0,280,6.2,6.2,99,99,99,999,9999,17.6,999,999,99,99
2010,10,8,7,0,290,5.1,5.7,99,99,99,999,9999,18,999,999,99,99
2010,10,8,8,0,280,5.7,6.2,99,99,99,999,9999,16.3,999,999,99,99
2010,10,8,9,0,270,5.7,6.2,99,99,99,999,9999,16.4,999,999,99,99
2010,10,8,10,0,270,1,2.1,99,99,99,999,9999,15.5,999,999,99,99
2010,10,8,11,0,270,5.7,6.7,99,99,99,999,9999,15.3,999,999,99,99
2010,10,8,12,0,280,7.2,8.2,99,99,99,999,9999,15.1,999,999,99,99
2010,10,8,13,0,270,7.2,7.7,99,99,99,999,9999,16,999,999,99,99
2010,10,8,14,0,270,6.2,6.2,99,99,99,999,9999,16.2,999,999,99,99
2010,10,8,15,0,270,5.7,6.2,99,99,99,999,9999,18,999,999,99,99
2010,10,8,16,0,250,4.1,5.7,99,99,99,999,9999,19.8,999,999,99,99
2010,10,8,17,0,250,5.1,7.2,99,99,99,999,9999,21.3,999,999,99,99
2010,10,8,18,0,230,6.2,8.2,99,99,99,999,9999,22.5,999,999,99,99
2010,10,8,19,0,210,5.7,7.7,99,99,99,999,9999,22.7,999,999,99,99
2010,10,8,20,0,220,6.7,9.3,99,99,99,999,9999,23.8,999,999,99,99
2010,10,8,21,15,230,6.2,7.7,99,99,99,999,9999,25.1,999,999,99,99
2010,10,8,22,0,230,6.7,9.3,99,99,99,999,9999,25.6,999,999,99,99
2010,10,8,23,0,220,7.2,9.8,99,99,99,999,9999,25.2,999,999,99,99
2010,10,9,0,0,200,5.1,6.7,99,99,99,999,9999,23.6,999,999,99,99
2010,10,9,1,15,220,7.2,10.8,99,99,99,999,9999,23.5,999,999,99,99
2010,10,9,2,0,200,4.6,6.2,99,99,99,999,9999,21.1,999,999,99,99
2010,10,9,3,0,200,5.7,7.7,99,99,99,999,9999,21.5,999,999,99,99
2010,10,9,4,0,240,5.7,7.7,99,99,99,999,9999,21.4,999,999,99,99
2010,10,9,5,0,250,11.8,13.4,99,99,99,999,9999,21.4,999,999,99,99
2010,10,9,6,15,260,10.8,13.4,99,99,99,999,9999,20.2,999,999,99,99
2010,10,9,7,0,260,9.8,11.8,99,99,99,999,9999,20,999,999,99,99
2010,10,9,8,0,280,2.1,3.1,99,99,99,999,9999,18.1,999,999,99,99
2010,10,9,9,15,230,2.1,3.1,99,99,99,999,9999,17.9,999,999,99,99
2010,10,9,10,15,260,8.8,9.3,99,99,99,999,9999,18.6,999,999,99,99
2010,10,9,11,15,270,7.7,8.8,99,99,99,999,9999,18.7,999,999,99,99
2010,10,9,12,0,260,8.8,9.3,99,99,99,999,9999,18.7,999,999,99,99
2010,10,9,13,0,260,10.3,11.3,99,99,99,999,9999,18.9,999,999,99,99
2010,10,9,14,0,260,8.2,8.8,99,99,99,999,9999,19,999,999,99,99
2010,10,9,15,0,310,2.6,3.6,99,99,99,999,9999,19.1,999,999,99,99
2010,10,9,16,0,120,2.6,3.1,99,99,99,999,9999,18.5,999,999,99,99
2010,10,9,17,15,130,3.1,3.6,99,99,99,999,9999,19.7,999,999,99,99
2010,10,9,18,0,130,4.6,5.1,99,99,99,999,9999,20.7,999,999,99,99
2010,10,9,19,0,160,3.1,3.6,99,99,99,999,9999,20.3,999,999,99,99
2010,10,9,20,15,110,6.2,6.2,99,99,99,999,9999,23.5,999,999,99,99
2010,10,9,21,0,130,4.1,5.1,99,99,99,999,9999,21.7,999,999,99,99
2010,10,9,22,0,180,5.1,5.7,99,99,99,999,9999,22.1,999,999,99,99
2010,10,9,23,30,180,4.1,4.6,99,99,99,999,9999,21.2,999,999,99,99
2010,10,10,0,0,170,4.6,5.1,99,99,99,999,9999,20.7,999,999,99,99
2010,10,10,1,0,210,5.1,6.2,99,99,99,999,9999,24.8,999,999,99,99
2010,10,10,2,30,340,6.2,6.7,99,99,99,999,9999,16.4,999,999,99,99
2010,10,10,3,15,340,5.7,5.7,99,99,99,999,9999,16.9,999,999,99,99
2010,10,10,4,0,330,4.1,4.1,99,99,99,999,9999,17.5,999,999,99,99
2010,10,10,5,0,310,3.6,4.1,99,99,99,999,9999,19.2,999,999,99,99
2010,10,10,6,0,270,4.6,5.1,99,99,99,999,9999,20.6,999,999,99,99
2010,10,10,7,0,270,7.2,7.7,99,99,99,999,9999,21.3,999,999,99,99
2010,10,10,8,0,270,8.8,9.3,99,99,99,999,9999,21.5,999,999,99,99
2010,10,10,9,0,270,7.7,8.8,99,99,99,999,9999,20.8,999,999,99,99
2010,10,10,10,15,280,7.2,8.8,99,99,99,999,9999,20.3,999,999,99,99
2010,10,10,11,0,270,7.2,8.2,99,99,99,999,9999,20.1,999,999,99,99
2010,10,10,12,15,270,7.7,8.2,99,99,99,999,9999,19.7,999,999,99,99
2010,10,10,13,0,280,6.2,6.2,99,99,99,999,9999,19.4,999,999,99,99
2010,10,10,14,0,270,6.2,6.7,99,99,99,999,9999,19.9,999,999,99,99
2010,10,10,15,0,270,4.6,5.1,99,99,99,999,9999,21.9,999,999,99,99
2010,10,10,16,0,190,0.5,1,99,99,99,999,9999,22.1,999,999,99,99
2010,10,10,17,15,160,2.6,3.1,99,99,99,999,9999,24.9,999,999,99,99
2010,10,10,18,15,160,3.6,5.7,99,99,99,999,9999,25.1,999,999,99,99
2010,10,10,19,0,150,3.1,4.1,99,99,99,999,9999,24.7,999,999,99,99
2010,10,10,20,0,150,3.1,4.6,99,99,99,999,9999,25.2,999,999,99,99
2010,10,10,21,0,240,3.6,5.1,99,99,99,999,9999,26.7,999,999,99,99
2010,10,10,22,0,150,4.1,5.1,99,99,99,999,9999,23.2,999,999,99,99
2010,10,10,23,0,170,3.6,4.6,99,99,99,999,9999,23.6,999,999,99,99
2010,10,11,0,0,160,4.6,5.1,99,99,99,999,9999,23.6,999,999,99,99
2010,10,11,1,0,190,3.6,4.1,99,99,99,999,9999,22,999,999,99,99
2010,10,11,2,0,260,1.5,2.1,99,99,99,999,9999,24.6,999,999,99,99
2010,10,11,3,0,270,3.1,3.6,99,99,99,999,9999,24.8,999,999,99,99
2010,10,11,4,0,260,3.6,4.1,99,99,99,999,9999,23.4,999,999,99,99
2010,10,11,5,15,250,3.6,4.1,99,99,99,999,9999,22.2,999,999,99,99
2010,10,11,6,0,260,3.6,3.6,99,99,99,999,9999,22.7,999,999,99,99
2010,10,12,15,0,90,4.1,4.1,99,99,99,999,9999,16.2,999,999,99,99
2010,10,12,16,0,110,3.1,3.1,99,99,99,999,9999,16.6,999,999,99,99
2010,10,12,17,0,100,1,1.5,99,99,99,999,9999,16.8,999,999,99,99
2010,10,12,18,0,60,1.5,2.1,99,99,99,999,9999,16.5,999,999,99,99
2010,10,12,19,0,30,3.1,3.1,99,99,99,999,9999,16.6,999,999,99,99
2010,10,12,20,0,30,5.1,5.7,99,99,99,999,9999,16.7,999,999,99,99
2010,10,12,21,0,20,4.1,5.1,99,99,99,999,9999,16.9,999,999,99,99
2010,10,12,22,0,30,4.1,5.1,99,99,99,999,9999,16.9,999,999,99,99
2010,10,12,23,0,40,5.7,6.2,99,99,99,999,9999,16.7,999,999,99,99
2010,10,13,0,0,60,4.1,4.6,99,99,99,999,9999,17,999,999,99,99
2010,10,13,1,0,70,2.6,3.1,99,99,99,999,9999,17,999,999,99,99
2010,10,13,2,0,110,1,1.5,99,99,99,999,9999,16.8,999,999,99,99
2010,10,13,3,0,120,1,1,99,99,99,999,9999,16.8,999,999,99,99
2010,10,13,4,0,180,2.1,2.1,99,99,99,999,9999,16.8,999,999,99,99
2010,10,13,5,0,190,2.1,2.1,99,99,99,999,9999,17,999,999,99,99
2010,10,13,6,0,200,2.1,2.6,99,99,99,999,9999,17.1,999,999,99,99
2010,10,13,7,0,190,3.1,3.1,99,99,99,999,9999,17.6,999,999,99,99
2010,10,13,8,0,210,2.1,2.6,99,99,99,999,9999,17.8,999,999,99,99
2010,10,13,9,0,320,6.2,7.2,99,99,99,999,9999,16.3,999,999,99,99
2010,10,13,10,0,350,8.2,9.8,99,99,99,999,9999,16.2,999,999,99,99
2010,10,13,11,0,360,9.3,10.8,99,99,99,999,9999,15.8,999,999,99,99
2010,10,13,12,0,360,9.8,11.3,99,99,99,999,9999,15.5,999,999,99,99
2010,10,13,13,0,360,10.3,11.8,99,99,99,999,9999,15.4,999,999,99,99
2010,10,13,14,0,350,9.8,12.4,99,99,99,999,9999,15,999,999,99,99
2010,10,13,15,0,350,9.3,10.8,99,99,99,999,9999,13.8,999,999,99,99
2010,10,13,16,0,330,8.8,9.8,99,99,99,999,9999,14.2,999,999,99,99
2010,10,13,17,0,350,10.8,11.8,99,99,99,999,9999,14.3,999,999,99,99
2010,10,13,18,0,350,10.8,11.8,99,99,99,999,9999,14.2,999,999,99,99
2010,10,13,19,0,360,8.8,10.3,99,99,99,999,9999,14.2,999,999,99,99
2010,10,13,20,0,10,8.2,9.3,99,99,99,999,9999,14.4,999,999,99,99
2010,10,13,21,0,10,6.7,8.2,99,99,99,999,9999,14.8,999,999,99,99
