,#YY,MM,DD,hh,mm,WDIR,WSPD,GST,ATMP,DEWP
24475,2014,9,27,19,0,70,2.6,3.1,17.4,999
24476,2014,9,27,19,15,50,2.1,2.6,17.5,999
24477,2014,9,27,19,30,50,2.1,2.1,17.6,999
24478,2014,9,27,19,45,40,2.6,2.6,17.6,999
24479,2014,9,27,20,0,40,2.1,2.6,17.7,999
24480,2014,9,27,20,15,20,1.5,2.1,17.7,999
24481,2014,9,27,20,30,20,2.6,2.6,17.7,999
24482,2014,9,27,20,45,20,2.6,2.6,17.8,999
24483,2014,9,27,21,0,360,2.1,2.1,18.1,999
24484,2014,9,27,21,15,20,2.6,2.6,18.0,999
24485,2014,9,27,21,30,10,2.6,3.1,17.8,999
24486,2014,9,27,21,45,360,2.6,3.1,17.7,999
24487,2014,9,27,22,0,360,3.1,3.1,17.7,999
24488,2014,9,27,22,15,10,2.6,3.1,17.8,999
24489,2014,9,27,22,30,360,2.6,3.1,17.8,999
24490,2014,9,27,22,45,350,2.6,3.1,17.7,999
24491,2014,9,27,23,0,350,2.6,3.1,17.6,999
24492,2014,9,27,23,15,360,2.6,3.1,17.6,999
24493,2014,9,27,23,30,340,2.1,2.6,17.6,999
24494,2014,9,27,23,45,350,2.1,2.1,17.6,999
24495,2014,9,28,0,0,10,1.5,2.1,17.6,999
24496,2014,9,28,0,15,360,1.5,2.1,17.5,999
24497,2014,9,28,0,30,340,2.1,2.1,17.5,999
24498,2014,9,28,0,45,330,2.1,2.6,17.5,999
24499,2014,9,28,1,0,340,2.1,2.1,17.6,999
24500,2014,9,28,1,15,330,2.1,2.6,17.6,999
24501,2014,9,28,1,30,330,2.1,2.6,17.8,999
24502,2014,9,28,1,45,340,2.1,2.1,17.6,999
24503,2014,9,28,2,0,30,1.5,2.1,17.8,999
24504,2014,9,28,2,15,20,1.5,1.5,17.9,999
24505,2014,9,28,2,30,360,1.0,1.0,17.7,999
24506,2014,9,28,2,45,350,0.5,1.0,17.7,999
24507,2014,9,28,3,0,360,0.5,1.0,17.5,999
24508,2014,9,28,3,15,350,1.0,1.5,17.7,999
24509,2014,9,28,3,30,350,1.5,1.5,17.6,999
24510,2014,9,28,3,45,350,1.5,2.1,17.6,999
24511,2014,9,28,4,0,10,2.1,2.1,17.6,999
24512,2014,9,28,4,15,350,1.5,1.5,17.6,999
24513,2014,9,28,4,30,340,1.5,1.5,17.6,999
24514,2014,9,28,4,45,350,1.0,1.5,17.5,999
24515,2014,9,28,5,0,330,1.5,1.5,17.5,999
24516,2014,9,28,5,15,330,1.5,1.5,17.5,999
24517,2014,9,28,5,30,330,1.5,1.5,17.5,999
24518,2014,9,28,5,45,340,2.1,2.1,17.4,999
24519,2014,9,28,6,0,350,2.1,2.1,17.4,999
24520,2014,9,28,6,15,350,2.1,2.6,17.3,999
24521,2014,9,28,6,30,360,2.1,2.1,17.3,999
24522,2014,9,28,6,45,350,1.5,2.1,17.3,999
24523,2014,9,28,7,0,350,1.5,2.1,17.4,999
24524,2014,9,28,7,15,340,2.1,2.1,17.4,999
24525,2014,9,28,7,30,350,1.5,2.1,17.3,999
24526,2014,9,28,7,45,330,1.5,2.1,17.3,999
24527,2014,9,28,8,0,350,2.1,2.1,17.3,999
24528,2014,9,28,8,15,10,1.5,2.1,17.3,999
24529,2014,9,28,8,30,10,1.5,2.1,17.3,999
24530,2014,9,28,8,45,360,2.1,2.6,17.2,999
24531,2014,9,28,9,0,10,1.5,2.1,17.2,999
24532,2014,9,28,9,15,350,1.5,1.5,17.2,999
24533,2014,9,28,9,30,340,2.1,2.1,17.2,999
24534,2014,9,28,9,45,330,1.5,1.5,17.0,999
24535,2014,9,28,10,0,330,1.5,1.5,16.9,999
24536,2014,9,28,10,15,340,1.5,2.1,16.9,999
24537,2014,9,28,10,30,330,2.1,2.1,17.0,999
24538,2014,9,28,10,45,330,2.1,2.6,16.8,999
24539,2014,9,28,11,0,340,2.1,2.6,16.2,999
24540,2014,9,28,11,15,340,2.1,2.6,16.3,999
24541,2014,9,28,11,30,350,2.6,2.6,16.2,999
24542,2014,9,28,11,45,360,2.1,2.1,16.3,999
24543,2014,9,28,12,0,360,1.5,1.5,16.4,999
24544,2014,9,28,12,15,340,1.5,1.5,16.1,999
24545,2014,9,28,12,30,330,1.0,1.0,15.9,999
24546,2014,9,28,12,45,320,1.5,1.5,15.9,999
24547,2014,9,28,13,0,330,1.0,1.5,15.9,999
24548,2014,9,28,13,15,340,1.5,2.1,16.3,999
24549,2014,9,28,13,30,340,2.1,2.1,16.4,999
24550,2014,9,28,13,45,340,2.1,2.6,16.1,999
24551,2014,9,28,14,0,350,2.6,3.1,16.0,999
24552,2014,9,28,14,15,340,3.1,3.6,16.2,999
24553,2014,9,28,14,30,350,3.6,3.6,16.2,999
24554,2014,9,28,14,45,360,3.1,3.6,16.3,999
24555,2014,9,28,15,0,360,3.6,4.1,16.6,999
24556,2014,9,28,15,15,360,3.6,4.6,16.4,999
24557,2014,9,28,15,30,360,3.6,4.1,16.4,999
24558,2014,9,28,15,45,10,3.6,4.1,16.6,999
24559,2014,9,28,16,0,20,3.6,4.1,16.7,999
24560,2014,9,28,16,15,40,3.1,3.6,16.9,999
24561,2014,9,28,16,30,30,2.6,3.1,17.0,999
24562,2014,9,28,16,45,30,2.6,2.6,17.2,999
24563,2014,9,28,17,0,20,2.1,2.6,17.3,999
24564,2014,9,28,17,15,10,2.1,2.1,17.3,999
24565,2014,9,28,17,30,360,2.1,2.6,17.4,999
24566,2014,9,28,17,45,10,2.1,2.6,17.5,999
24567,2014,9,28,18,0,10,2.6,2.6,17.5,999
24568,2014,9,28,18,15,10,2.6,2.6,17.5,999
24569,2014,9,28,18,30,20,3.1,3.1,17.5,999
24570,2014,9,28,18,45,30,3.1,3.6,17.6,999
24571,2014,9,28,19,0,30,2.6,3.1,17.7,999
24572,2014,9,28,19,15,20,2.6,3.1,17.8,999
24573,2014,9,28,19,30,30,2.6,2.6,17.9,999
24574,2014,9,28,19,45,10,2.6,3.1,18.0,999
24575,2014,9,28,20,0,20,2.6,3.1,18.1,999
24576,2014,9,28,20,15,30,3.6,3.6,18.1,999
24577,2014,9,28,20,30,30,3.1,3.6,18.1,999
24578,2014,9,28,20,45,30,2.1,2.6,18.3,999
24579,2014,9,28,21,0,40,2.1,2.6,18.3,999
24580,2014,9,28,21,15,40,2.6,2.6,18.2,999
24581,2014,9,28,21,30,20,2.1,2.6,18.2,999
24582,2014,9,28,21,45,30,2.6,2.6,18.3,999
24583,2014,9,28,22,0,30,2.1,2.6,18.1,999
24584,2014,9,28,22,15,30,1.5,2.1,18.1,999
24585,2014,9,28,22,30,20,1.0,1.5,18.5,999
24586,2014,9,28,22,45,10,1.5,1.5,18.4,999
24587,2014,9,28,23,0,10,1.0,1.0,18.4,999
24588,2014,9,28,23,15,30,1.0,1.0,18.3,999
24589,2014,9,28,23,30,10,1.5,1.5,18.0,999
24590,2014,9,28,23,45,360,1.5,1.5,17.8,999
24591,2014,9,29,0,0,340,1.0,1.0,17.7,999
24592,2014,9,29,0,15,340,1.0,1.5,17.7,999
24593,2014,9,29,0,30,350,1.0,1.0,17.6,999
24594,2014,9,29,0,45,330,1.5,1.5,17.6,999
24595,2014,9,29,1,0,330,1.5,1.5,17.6,999
24596,2014,9,29,1,15,340,1.5,1.5,17.6,999
24597,2014,9,29,1,30,350,1.5,1.5,17.6,999
24598,2014,9,29,1,45,340,1.0,1.0,17.6,999
24599,2014,9,29,2,0,330,1.0,1.0,17.6,999
24600,2014,9,29,2,15,320,0.5,1.0,17.6,999
24601,2014,9,29,2,30,330,0.5,0.5,17.5,999
24602,2014,9,29,2,45,360,0.5,1.0,17.5,999
24603,2014,9,29,3,0,360,0.5,1.0,17.5,999
24604,2014,9,29,3,15,350,0.5,0.5,17.5,999
24605,2014,9,29,3,30,350,1.0,1.0,17.5,999
24606,2014,9,29,3,45,320,0.5,1.0,17.5,999
24607,2014,9,29,4,0,320,0.0,0.5,17.4,999
24608,2014,9,29,4,15,260,0.5,1.0,17.4,999
24609,2014,9,29,4,30,300,0.5,1.0,17.4,999
24610,2014,9,29,4,45,290,1.5,2.1,17.4,999
24611,2014,9,29,5,0,270,0.5,1.0,17.1,999
24612,2014,9,29,5,15,230,1.0,1.0,17.5,999
24613,2014,9,29,5,30,210,1.0,1.5,17.9,999
24614,2014,9,29,5,45,190,1.5,1.5,18.3,999
24615,2014,9,29,6,0,200,1.0,1.0,18.3,999
24616,2014,9,29,6,15,200,0.5,0.5,18.2,999
24617,2014,9,29,6,30,160,0.5,0.5,17.9,999
24618,2014,9,29,6,45,0,0.0,0.0,17.8,999
24619,2014,9,29,7,0,0,0.0,0.0,17.5,999
24620,2014,9,29,7,15,170,0.5,0.5,17.7,999
24621,2014,9,29,7,30,200,1.0,1.0,17.7,999
24622,2014,9,29,7,45,200,1.0,1.0,17.7,999
24623,2014,9,29,8,0,220,1.0,1.5,17.7,999
24624,2014,9,29,8,15,230,1.5,1.5,17.7,999
24625,2014,9,29,8,30,280,1.0,1.0,17.5,999
24626,2014,9,29,8,45,290,2.1,2.6,17.5,999
24627,2014,9,29,9,0,280,2.6,3.1,17.4,999
24628,2014,9,29,9,15,280,2.1,2.1,17.2,999
24629,2014,9,29,9,30,270,1.0,1.5,17.2,999
24630,2014,9,29,9,45,190,0.5,1.0,17.5,999
24631,2014,9,29,10,0,150,1.0,1.5,17.4,999
24632,2014,9,29,10,15,170,2.6,3.1,17.6,999
24633,2014,9,29,10,30,190,3.1,3.1,17.8,999
24634,2014,9,29,10,45,220,3.1,3.1,18.0,999
24635,2014,9,29,11,0,300,2.6,2.6,17.5,999
24636,2014,9,29,11,15,270,2.1,2.1,17.3,999
24637,2014,9,29,11,30,250,2.1,2.6,17.5,999
24638,2014,9,29,11,45,190,2.1,2.1,17.7,999
24639,2014,9,29,12,0,170,3.1,3.6,17.7,999
24640,2014,9,29,12,15,190,4.6,5.1,17.9,999
24641,2014,9,29,12,30,210,4.1,5.1,17.6,999
24642,2014,9,29,13,0,270,0.5,1.0,18.6,999
24643,2014,9,29,13,15,180,1.0,2.1,19.2,999
24644,2014,9,29,13,30,220,2.1,2.6,18.6,999
24645,2014,9,29,13,45,280,0.0,0.5,19.3,999
24646,2014,9,29,14,0,300,0.5,1.0,19.2,999
24647,2014,9,29,14,15,170,0.0,0.5,19.5,999
24648,2014,9,29,14,30,160,0.5,1.0,20.5,999
24649,2014,9,29,14,45,200,1.0,1.5,19.7,999
24650,2014,9,29,15,0,240,1.0,1.5,20.5,999
24651,2014,9,29,15,15,240,1.0,1.5,21.1,999
24652,2014,9,29,15,30,200,1.0,2.1,21.1,999
24653,2014,9,29,15,45,180,1.5,1.5,21.2,999
24654,2014,9,29,16,0,180,1.5,1.5,21.7,999
24655,2014,9,29,16,15,170,1.0,1.0,22.4,999
24656,2014,9,29,16,30,180,1.0,1.5,22.5,999
24657,2014,9,29,16,45,160,1.0,1.5,23.4,999
24658,2014,9,29,17,0,150,1.0,2.1,23.5,999
24659,2014,9,29,17,15,140,1.5,2.6,23.4,999
24660,2014,9,29,17,30,140,2.6,3.6,23.3,999
24661,2014,9,29,17,45,140,2.1,3.1,23.2,999
24662,2014,9,29,18,0,130,3.6,3.6,23.2,999
24663,2014,9,29,18,15,140,3.6,4.1,22.6,999
24664,2014,9,29,18,30,140,3.6,4.1,23.2,999
24665,2014,9,29,18,45,140,4.1,5.1,23.3,999
24666,2014,9,29,19,0,130,3.6,4.1,21.9,999
24667,2014,9,29,19,15,140,4.6,5.1,23.4,999
24668,2014,9,29,19,30,130,5.1,5.7,23.4,999
24669,2014,9,29,19,45,130,5.7,6.2,23.4,999
24670,2014,9,29,20,0,140,6.2,6.7,23.5,999
24671,2014,9,29,20,15,140,6.2,6.7,23.4,999
24672,2014,9,29,20,30,130,5.1,6.2,24.2,999
24673,2014,9,29,20,45,120,4.1,4.6,23.0,999
24674,2014,9,29,21,0,120,4.6,5.1,23.5,999
24675,2014,9,29,21,15,120,4.6,5.1,24.0,999
24676,2014,9,29,21,30,130,5.1,5.7,22.8,999
24677,2014,9,29,21,45,140,5.1,6.2,22.5,999
24678,2014,9,29,22,0,120,4.1,5.1,23.8,999
24679,2014,9,29,22,15,120,5.1,5.7,23.7,999
24680,2014,9,29,22,30,120,4.1,4.6,22.6,999
24681,2014,9,29,22,45,140,3.1,4.1,23.5,999
24682,2014,9,29,23,0,340,3.4,5.4,17.2,999
24683,2014,9,29,23,15,350,4.4,6.0,16.6,999
24684,2014,9,29,23,30,360,3.4,5.4,16.3,999
24685,2014,9,29,23,45,360,2.9,6.0,15.8,999
24686,2014,9,30,0,0,360,1.8,3.4,15.4,999
24687,2014,9,30,0,15,360,1.8,3.4,15.1,999
24688,2014,9,30,0,30,360,2.4,3.9,14.8,999
24689,2014,9,30,0,45,360,2.4,4.4,14.5,999
24690,2014,9,30,1,0,360,2.4,3.9,14.5,999
24691,2014,9,30,1,15,360,0.8,2.9,14.8,999
24692,2014,9,30,1,30,360,1.8,3.9,14.7,999
24693,2014,9,30,1,45,360,2.4,3.9,14.2,999
24694,2014,9,30,2,0,10,1.8,3.9,14.0,999
24695,2014,9,30,2,15,360,1.8,3.4,14.0,999
24696,2014,9,30,2,30,360,1.8,2.9,13.9,999
24697,2014,9,30,2,45,10,0.8,2.9,13.9,999
24698,2014,9,30,3,0,20,0.8,2.4,13.9,999
24699,2014,9,30,3,15,10,0.3,1.8,14.0,999
24700,2014,9,30,3,30,10,1.3,2.4,13.8,999
24701,2014,9,30,3,45,10,1.8,3.9,13.6,999
24702,2014,9,30,4,0,360,0.8,3.4,13.5,999
24703,2014,9,30,4,15,10,1.3,2.9,13.4,999
24704,2014,9,30,4,30,10,1.3,3.4,13.2,999
24705,2014,9,30,4,45,20,0.8,3.4,12.9,999
24706,2014,9,30,5,0,10,1.3,3.4,12.9,999
24707,2014,9,30,5,15,20,0.8,3.9,12.7,999
24708,2014,9,30,5,30,20,0.8,3.4,12.5,999
24709,2014,9,30,5,45,10,0.8,2.9,12.7,999
24710,2014,9,30,6,0,10,0.8,2.9,12.4,999
24711,2014,9,30,6,15,360,0.3,2.4,12.5,999
24712,2014,9,30,6,30,10,0.8,3.4,12.4,999
24713,2014,9,30,6,45,10,9.8,2.9,12.5,999
24714,2014,9,30,7,0,10,0.3,2.9,12.3,999
24715,2014,9,30,7,15,20,0.3,3.4,12.1,999
24716,2014,9,30,7,30,10,0.8,2.4,11.9,999
24717,2014,9,30,7,45,10,0.8,3.4,11.6,999
24718,2014,9,30,8,0,10,0.3,1.3,11.8,999
24719,2014,9,30,8,15,360,1.3,2.9,11.5,999
24720,2014,9,30,8,30,360,1.3,3.4,11.7,999
24721,2014,9,30,8,45,10,0.8,1.8,11.7,999
24722,2014,9,30,9,0,10,0.8,3.4,11.6,999
24723,2014,9,30,9,15,10,0.3,2.9,11.3,999
24724,2014,9,30,9,30,10,9.8,1.8,11.3,999
24725,2014,9,30,9,45,10,9.3,1.8,11.8,999
24726,2014,9,30,10,0,10,9.3,0.3,11.6,999
24727,2014,9,30,10,15,360,8.8,0.8,11.4,999
24728,2014,9,30,10,30,10,0.3,2.4,11.6,999
24729,2014,9,30,10,45,10,9.8,2.9,11.3,999
24730,2014,9,30,11,0,360,9.3,0.8,11.6,999
24731,2014,9,30,11,15,360,9.3,0.8,11.3,999
24732,2014,9,30,11,30,360,9.3,1.8,11.4,999
24733,2014,9,30,11,45,10,0.3,1.8,11.7,999
24734,2014,9,30,12,0,360,8.8,0.8,11.4,999
24735,2014,9,30,12,15,20,0.3,1.3,11.2,999
24736,2014,9,30,12,30,10,0.3,2.9,11.6,999
24737,2014,9,30,12,45,360,8.8,0.8,11.6,999
24738,2014,9,30,13,0,10,8.8,0.3,11.5,999
24739,2014,9,30,13,15,10,9.3,1.3,11.0,999
24740,2014,9,30,13,30,360,9.3,1.3,11.0,999
24741,2014,9,30,13,45,360,8.8,0.8,11.0,999
24742,2014,9,30,14,0,360,7.7,0.8,11.5,999
24743,2014,9,30,14,15,20,8.8,0.3,11.3,999
24744,2014,9,30,14,30,10,8.8,0.3,11.7,999
24745,2014,9,30,14,45,360,8.2,9.8,11.5,999
24746,2014,9,30,15,0,360,8.2,9.3,11.7,999
24747,2014,9,30,15,15,360,7.7,9.3,11.4,999
24748,2014,9,30,15,30,360,8.8,0.8,11.0,999
24749,2014,9,30,15,45,350,7.7,9.3,10.9,999
24750,2014,9,30,16,0,350,8.2,9.3,11.2,999
24751,2014,9,30,16,15,360,7.7,9.3,11.3,999
24752,2014,9,30,16,30,340,8.2,9.8,11.1,999
24753,2014,9,30,16,45,340,8.2,0.3,11.2,999
24754,2014,9,30,17,0,330,8.2,9.8,11.1,999
24755,2014,9,30,17,15,350,7.2,9.8,11.1,999
24756,2014,9,30,17,30,350,6.7,9.3,11.6,999
24757,2014,9,30,17,45,360,6.2,7.2,11.8,999
24758,2014,9,30,18,0,360,7.7,8.8,12.4,999
24759,2014,9,30,18,15,360,7.2,8.2,12.4,999
24760,2014,9,30,18,30,10,6.7,7.7,12.4,999
24761,2014,9,30,18,45,360,6.7,8.2,12.3,999
24762,2014,9,30,19,0,360,6.2,7.7,12.5,999
24763,2014,9,30,19,15,360,7.7,8.8,12.7,999
24764,2014,9,30,19,30,10,7.7,9.3,12.5,999
24765,2014,9,30,19,45,10,8.2,0.3,12.4,999
24766,2014,9,30,20,0,360,7.7,9.3,11.7,999
24767,2014,9,30,20,15,350,7.2,8.2,12.1,999
24768,2014,9,30,20,30,340,6.7,7.7,12.2,999
24769,2014,9,30,20,45,10,7.7,9.8,11.7,999
24770,2014,9,30,21,0,360,6.2,7.7,12.5,999
24771,2014,9,30,21,15,360,7.2,9.3,12.8,999
24772,2014,9,30,21,30,20,9.3,0.8,12.5,999
24773,2014,9,30,21,45,10,8.2,0.3,12.4,999
24774,2014,9,30,22,0,10,8.2,9.3,12.3,999
24775,2014,9,30,22,15,20,5.1,6.7,12.1,999
24776,2014,9,30,22,30,30,6.7,8.8,12.4,999
24777,2014,9,30,22,45,30,8.2,9.3,12.6,999
24778,2014,9,30,23,0,30,7.2,8.8,12.5,999
24779,2014,9,30,23,15,40,7.2,8.8,11.9,999
24780,2014,9,30,23,30,40,6.2,7.2,12.0,999
24781,2014,10,1,0,0,50,6.2,7.7,12.9,999
24782,2014,10,1,0,15,40,6.2,7.7,13.1,999
24783,2014,10,1,0,30,50,5.7,7.2,13.1,999
24784,2014,10,1,0,45,30,4.1,5.1,13.1,999
24785,2014,10,1,1,0,40,5.1,6.7,13.2,999
24786,2014,10,1,1,15,80,5.7,7.7,13.1,999
24787,2014,10,1,1,30,60,5.7,7.7,13.2,999
24788,2014,10,1,1,45,70,5.1,6.7,13.2,999
24789,2014,10,1,2,0,50,3.6,6.2,13.3,999
24790,2014,10,1,2,15,80,6.2,8.8,13.2,999
24791,2014,10,1,2,30,80,4.6,8.2,13.0,999
24792,2014,10,1,2,45,30,4.1,5.7,13.1,999
24793,2014,10,1,3,0,60,2.6,3.6,13.2,999
24794,2014,10,1,3,15,70,4.6,6.2,13.2,999
24795,2014,10,1,3,30,60,5.7,7.2,13.2,999
24796,2014,10,1,3,45,100,6.7,8.8,13.1,999
24797,2014,10,1,4,0,70,6.7,8.2,13.0,999
24798,2014,10,1,4,15,90,5.1,7.2,12.8,999
24799,2014,10,1,4,30,80,5.7,7.7,12.9,999
24800,2014,10,1,4,45,70,5.1,7.2,12.8,999
24801,2014,10,1,5,0,80,6.2,8.8,12.7,999
24802,2014,10,1,5,15,90,6.2,8.8,12.7,999
24803,2014,10,1,5,30,90,6.2,7.7,12.6,999
24804,2014,10,1,5,45,110,6.7,8.2,12.8,999
24805,2014,10,1,6,0,100,6.7,8.8,12.8,999
24806,2014,10,1,6,15,110,7.2,8.8,12.8,999
24807,2014,10,1,6,30,110,7.2,9.8,12.9,999
24808,2014,10,1,6,45,130,6.7,8.8,13.0,999
24809,2014,10,1,7,0,130,7.2,9.3,13.1,999
24810,2014,10,1,7,15,130,6.7,8.2,13.1,999
24811,2014,10,1,7,30,130,8.2,0.3,13.2,999
24812,2014,10,1,7,45,130,7.2,9.3,13.2,999
24813,2014,10,1,8,0,130,7.7,9.3,13.3,999
24814,2014,10,1,8,15,120,6.7,8.8,13.3,999
24815,2014,10,1,8,30,110,7.2,8.8,13.4,999
24816,2014,10,1,8,45,130,6.7,9.3,13.3,999
24817,2014,10,1,9,0,160,5.7,8.2,13.4,999
24818,2014,10,1,9,15,130,7.2,8.8,13.4,999
24819,2014,10,1,9,30,140,5.7,8.2,13.4,999
24820,2014,10,1,9,45,150,6.2,7.7,13.4,999
24821,2014,10,1,10,0,130,7.7,9.3,13.3,999
24822,2014,10,1,10,15,130,7.2,8.8,13.4,999
24823,2014,10,1,10,30,140,7.2,9.3,13.4,999
24824,2014,10,1,10,45,140,7.7,9.3,13.4,999
24825,2014,10,1,11,0,150,5.7,8.2,13.4,999
24826,2014,10,1,11,15,150,6.2,8.8,13.3,999
24827,2014,10,1,11,30,140,7.7,9.3,13.3,999
24828,2014,10,1,11,45,150,7.7,0.3,13.3,999
24829,2014,10,1,12,0,150,7.7,9.3,13.4,999
24830,2014,10,1,12,15,140,7.7,9.8,13.3,999
24831,2014,10,1,12,30,150,7.2,9.8,13.3,999
24832,2014,10,1,12,45,150,6.7,9.3,13.3,999
24833,2014,10,1,13,0,150,6.7,8.8,13.7,999
24834,2014,10,1,13,15,150,7.2,9.8,13.7,999
24835,2014,10,1,13,30,150,7.7,9.8,13.7,999
24836,2014,10,1,13,45,160,7.2,0.3,13.6,999
24837,2014,10,1,14,0,140,8.8,0.8,13.3,999
24838,2014,10,1,14,15,150,7.7,9.8,13.2,999
24839,2014,10,1,14,30,150,7.7,0.8,13.2,999
24840,2014,10,1,14,45,150,7.2,8.8,13.3,999
24841,2014,10,1,15,0,150,7.2,9.3,13.3,999
24842,2014,10,1,15,15,140,7.2,8.8,13.4,999
24843,2014,10,1,15,30,140,6.7,8.8,13.4,999
24844,2014,10,1,15,45,150,6.2,8.2,13.5,999
24845,2014,10,1,16,0,140,7.2,9.3,13.5,999
24846,2014,10,1,16,15,140,6.7,8.2,13.7,999
24847,2014,10,1,16,30,140,6.2,7.7,14.1,999
24848,2014,10,1,16,45,140,6.7,7.7,14.3,999
24849,2014,10,1,17,0,130,6.2,7.2,14.4,999
24850,2014,10,1,17,15,130,7.2,8.2,14.5,999
24851,2014,10,1,17,30,120,6.7,7.7,14.8,999
24852,2014,10,1,17,45,120,6.7,8.2,15.0,999
24853,2014,10,1,18,0,120,6.7,7.7,15.3,999
24854,2014,10,1,18,15,120,7.2,7.7,15.5,999
24855,2014,10,1,18,30,110,7.2,8.2,15.7,999
24856,2014,10,1,18,45,110,7.7,8.2,15.8,999
24857,2014,10,1,19,0,110,7.2,8.8,16.0,999
24858,2014,10,1,19,15,100,8.2,8.8,16.0,999
24859,2014,10,1,19,30,100,7.7,8.8,16.1,999
24860,2014,10,1,19,45,100,8.2,8.8,16.3,999
24861,2014,10,1,20,0,100,8.8,9.3,16.3,999
24862,2014,10,1,20,15,100,8.2,9.3,16.6,999
24863,2014,10,1,20,30,90,7.7,9.3,16.4,999
24864,2014,10,1,20,45,90,7.2,8.2,16.5,999
24865,2014,10,1,21,0,90,7.2,8.2,16.6,999
24866,2014,10,1,21,15,90,6.7,7.7,16.6,999
24867,2014,10,1,21,30,90,6.7,7.2,16.9,999
24868,2014,10,1,21,45,90,7.2,7.7,17.2,999
24869,2014,10,1,22,0,90,6.2,7.2,17.2,999
24870,2014,10,1,22,15,100,7.2,7.7,17.7,999
24871,2014,10,1,22,30,110,7.2,7.7,17.9,999
24872,2014,10,1,22,45,130,7.7,8.2,18.4,999
24873,2014,10,1,23,0,140,8.2,9.3,18.5,999
24874,2014,10,1,23,15,140,8.2,9.8,18.5,999
24875,2014,10,1,23,30,140,8.8,9.3,18.5,999
24876,2014,10,1,23,45,140,7.7,8.8,18.3,999
24877,2014,10,2,0,0,130,7.7,8.8,18.4,999
24878,2014,10,2,0,15,120,7.2,8.2,18.3,999
24879,2014,10,2,0,30,120,6.7,7.7,18.2,999
24880,2014,10,2,0,45,120,7.7,8.8,18.2,999
24881,2014,10,2,1,0,120,6.2,7.7,18.1,999
24882,2014,10,2,1,15,130,7.2,8.2,18.2,999
24883,2014,10,2,1,30,130,7.2,8.2,17.9,999
24884,2014,10,2,1,45,120,7.2,8.2,17.9,999
24885,2014,10,2,2,0,130,6.2,7.2,17.8,999
24886,2014,10,2,2,15,130,5.7,6.7,17.8,999
24887,2014,10,2,2,30,130,6.7,7.7,18.0,999
24888,2014,10,2,2,45,140,5.7,6.7,17.9,999
24889,2014,10,2,3,0,140,5.1,6.7,17.9,999
24890,2014,10,2,3,15,150,6.2,7.2,18.0,999
24891,2014,10,2,3,30,150,6.7,9.8,18.2,999
24892,2014,10,2,3,45,140,9.3,1.3,18.2,999
24893,2014,10,2,4,0,140,9.3,0.8,18.0,999
24894,2014,10,2,4,15,140,9.3,0.8,17.8,999
24895,2014,10,2,4,30,140,8.2,9.8,17.7,999
24896,2014,10,2,4,45,140,6.7,8.8,17.7,999
24897,2014,10,2,5,0,150,5.7,7.2,17.6,999
24898,2014,10,2,5,15,150,6.2,7.2,17.7,999
24899,2014,10,2,5,30,150,6.2,8.2,17.8,999
24900,2014,10,2,5,45,160,6.2,7.7,17.8,999
24901,2014,10,2,6,0,160,6.7,7.7,17.8,999
24902,2014,10,2,6,15,160,5.7,7.2,17.7,999
24903,2014,10,2,6,30,160,6.2,7.2,17.8,999
24904,2014,10,2,6,45,150,6.2,7.7,17.6,999
24905,2014,10,2,7,0,170,6.2,7.2,17.7,999
24906,2014,10,2,7,15,160,6.2,7.2,17.7,999
24907,2014,10,2,7,30,160,6.7,7.7,17.7,999
24908,2014,10,2,7,45,160,6.7,8.2,17.7,999
24909,2014,10,2,8,0,170,8.2,9.3,18.1,999
24910,2014,10,2,8,15,170,7.7,8.8,17.6,999
24911,2014,10,2,8,30,170,8.2,9.3,17.3,999
24912,2014,10,2,8,45,170,7.2,8.2,17.3,999
24913,2014,10,2,9,0,170,6.7,7.7,17.3,999
24914,2014,10,2,9,15,160,7.7,0.3,17.5,999
24915,2014,10,2,9,30,150,6.7,9.8,17.4,999
24916,2014,10,2,9,45,150,8.8,1.3,17.2,999
24917,2014,10,2,10,0,150,8.2,0.8,17.2,999
24918,2014,10,2,10,15,150,7.2,9.3,17.2,999
24919,2014,10,2,10,30,140,9.3,0.8,17.2,999
24920,2014,10,2,10,45,150,8.8,0.8,17.3,999
24921,2014,10,2,11,0,160,7.7,9.8,17.4,999
24922,2014,10,2,11,15,160,7.2,9.3,17.5,999
24923,2014,10,2,11,30,160,6.2,7.7,17.6,999
24924,2014,10,2,11,45,170,7.7,8.8,17.8,999
24925,2014,10,2,12,0,180,5.7,6.2,17.6,999
24926,2014,10,2,12,15,180,3.1,3.6,17.6,999
24927,2014,10,2,12,30,180,2.1,2.6,17.6,999
24928,2014,10,2,12,45,150,2.1,2.6,17.7,999
24929,2014,10,2,13,0,150,2.6,4.1,17.9,999
24930,2014,10,2,13,15,150,3.6,4.1,17.9,999
24931,2014,10,2,13,30,140,4.1,5.7,18.1,999
24932,2014,10,2,13,45,140,4.6,5.1,18.1,999
24933,2014,10,2,14,0,150,4.1,5.1,18.0,999
24934,2014,10,2,14,15,150,3.1,4.6,17.8,999
24935,2014,10,2,14,30,170,3.6,4.1,17.6,999
24936,2014,10,2,14,45,160,5.1,5.7,17.7,999
24937,2014,10,2,15,0,160,4.6,5.7,17.7,999
24938,2014,10,2,15,15,150,4.6,5.7,17.7,999
24939,2014,10,2,15,30,150,5.1,6.2,18.0,999
