,#YY,MM,DD,hh,mm,WDIR,WSPD,GST,ATMP,DEWP
44130,2017,11,15,12,10,190,2.9,13.9,7.4,5.4
44131,2017,11,15,12,20,190,1.8,13.4,6.5,6.0
44132,2017,11,15,12,30,190,0.3,12.9,6.6,6.3
44133,2017,11,15,12,40,200,0.8,11.8,6.6,6.3
44134,2017,11,15,12,50,200,9.8,11.3,6.7,6.4
44135,2017,11,15,13,0,200,0.8,12.4,6.6,6.4
44136,2017,11,15,13,10,200,8.8,9.8,6.7,6.5
44137,2017,11,15,13,20,190,9.3,10.3,6.7,6.5
44138,2017,11,15,13,30,190,9.3,10.8,6.7,6.6
44139,2017,11,15,13,40,190,0.8,12.9,7.0,6.8
44140,2017,11,15,13,50,190,1.8,13.4,7.2,7.0
44141,2017,11,15,14,0,200,0.3,11.3,7.0,6.8
44142,2017,11,15,14,10,200,0.8,11.8,7.1,6.9
44143,2017,11,15,14,20,200,9.8,10.8,7.2,6.9
44144,2017,11,15,14,30,200,0.3,10.8,7.3,7.0
44145,2017,11,15,14,40,200,0.8,11.8,7.3,6.8
44146,2017,11,15,14,50,200,9.8,11.8,7.3,6.7
44147,2017,11,15,15,0,190,0.3,11.3,7.3,6.6
44148,2017,11,15,15,10,190,0.8,11.8,7.1,6.5
44149,2017,11,15,15,20,200,8.8,9.8,7.1,6.8
44150,2017,11,15,15,30,210,9.3,10.8,7.1,6.9
44151,2017,11,15,15,40,210,9.8,11.8,7.2,7.0
44152,2017,11,15,15,50,210,0.3,12.4,7.2,7.1
44153,2017,11,15,16,0,210,0.3,10.8,7.3,7.1
44154,2017,11,15,16,10,210,9.8,10.8,7.5,7.3
44155,2017,11,15,16,20,220,0.8,12.9,7.7,7.6
44156,2017,11,15,16,30,210,0.3,12.4,7.8,7.6
44157,2017,11,15,16,40,210,8.8,9.8,7.8,7.7
44158,2017,11,15,16,50,220,9.8,11.8,7.9,7.7
44159,2017,11,15,17,0,220,0.8,13.9,8.2,7.8
44160,2017,11,15,17,10,220,9.3,10.3,8.2,7.6
44161,2017,11,15,17,20,220,9.3,10.3,8.2,7.4
44162,2017,11,15,17,30,240,8.8,10.3,8.5,7.7
44163,2017,11,15,17,40,240,9.3,10.3,8.7,7.7
44164,2017,11,15,17,50,250,9.3,11.3,8.9,7.7
44165,2017,11,15,18,0,240,9.8,11.8,9.0,7.8
44166,2017,11,15,18,10,250,9.3,10.8,9.0,7.8
44167,2017,11,15,18,20,250,8.8,10.8,9.0,7.9
44168,2017,11,15,18,30,250,8.8,10.3,9.1,8.0
44169,2017,11,15,18,40,250,8.8,10.3,9.0,8.1
44170,2017,11,15,18,50,260,8.8,10.3,9.1,8.2
44171,2017,11,15,19,0,260,9.8,10.8,9.1,8.3
44172,2017,11,15,19,10,260,8.2,10.3,9.1,8.4
44173,2017,11,15,19,20,260,9.8,10.8,9.3,8.4
44174,2017,11,15,19,30,270,0.8,12.4,9.5,8.4
44175,2017,11,15,19,40,270,0.3,11.8,9.7,8.3
44176,2017,11,15,19,50,270,9.3,10.3,9.9,8.2
44177,2017,11,15,20,0,270,0.3,11.8,10.2,8.1
44178,2017,11,15,20,10,270,9.8,11.3,10.2,8.2
44179,2017,11,15,20,20,270,0.3,11.3,10.4,8.1
44180,2017,11,15,20,30,270,9.8,10.8,10.4,8.0
44181,2017,11,15,20,40,270,9.3,10.3,10.7,8.0
44182,2017,11,15,20,50,270,8.8,9.8,10.7,7.9
44183,2017,11,15,21,0,280,7.7,9.8,10.9,7.7
44184,2017,11,15,21,10,280,9.3,10.3,10.9,7.4
44185,2017,11,15,21,20,270,9.8,11.3,11.0,7.2
44186,2017,11,15,21,30,280,1.8,12.9,10.9,6.8
44187,2017,11,15,21,40,280,0.3,12.4,10.9,6.5
44188,2017,11,15,21,50,280,1.3,12.9,11.1,6.2
44189,2017,11,15,22,0,290,1.3,12.9,11.2,5.7
44190,2017,11,15,22,10,280,1.8,13.4,11.2,5.3
44191,2017,11,15,22,20,280,9.3,10.8,11.0,5.3
44192,2017,11,15,22,30,280,9.8,11.8,10.9,5.5
44193,2017,11,15,22,40,280,8.2,9.3,10.7,5.6
44194,2017,11,15,22,50,270,7.7,8.8,10.7,5.8
44195,2017,11,15,23,0,270,8.2,9.3,10.7,5.9
44196,2017,11,15,23,10,260,9.3,10.8,10.5,5.5
44197,2017,11,15,23,20,270,9.8,11.3,10.3,5.0
44198,2017,11,15,23,30,270,9.8,10.3,10.2,4.7
44199,2017,11,15,23,40,270,0.3,11.8,10.0,4.5
44200,2017,11,15,23,50,270,9.3,10.8,9.9,4.5
44201,2017,11,16,0,0,270,9.3,12.4,9.8,4.3
44202,2017,11,16,0,10,270,8.8,9.8,9.7,4.1
44203,2017,11,16,0,20,270,8.8,10.3,9.6,3.8
44204,2017,11,16,0,30,270,8.8,9.8,9.6,3.5
44205,2017,11,16,0,40,270,8.2,10.3,9.4,3.4
44206,2017,11,16,0,50,270,9.8,10.8,9.3,2.8
44207,2017,11,16,1,0,270,9.8,11.3,9.1,2.6
44208,2017,11,16,1,10,270,1.8,13.9,8.8,2.7
44209,2017,11,16,1,20,280,1.8,13.9,8.5,2.6
44210,2017,11,16,1,30,290,3.9,16.0,7.3,2.6
44211,2017,11,16,1,40,290,1.8,12.9,6.3,2.3
44212,2017,11,16,1,50,280,3.9,15.4,5.3,1.3
44213,2017,11,16,2,0,290,4.4,16.5,4.6,0.7
44214,2017,11,16,2,10,280,4.4,17.0,4.3,0.5
44215,2017,11,16,2,20,280,3.4,15.4,3.6,-0.3
44216,2017,11,16,2,30,280,0.8,13.4,3.6,-0.3
44217,2017,11,16,2,40,290,2.4,13.4,3.5,-0.5
44218,2017,11,16,2,50,290,2.9,14.4,3.3,-0.6
44219,2017,11,16,3,0,290,2.9,14.9,3.1,-0.7
44220,2017,11,16,3,10,280,4.4,16.5,3.0,-0.8
44221,2017,11,16,3,20,290,2.9,13.9,2.9,-0.8
44222,2017,11,16,3,30,310,3.9,15.4,2.5,-1.6
44223,2017,11,16,3,40,290,3.4,14.9,2.5,-1.6
44224,2017,11,16,3,50,310,1.8,13.9,2.7,-0.9
44225,2017,11,16,4,0,310,2.9,14.4,2.4,-1.7
44226,2017,11,16,4,10,310,2.4,13.9,2.4,-1.5
44227,2017,11,16,4,20,300,2.9,14.9,2.2,-1.6
44228,2017,11,16,4,30,290,1.8,12.9,2.1,-2.3
44229,2017,11,16,4,40,300,1.3,13.9,2.1,-2.4
44230,2017,11,16,4,50,300,1.8,13.4,2.2,-2.3
44231,2017,11,16,5,0,300,2.4,14.9,2.3,-2.5
44232,2017,11,16,5,10,300,3.9,16.0,2.3,-2.7
44233,2017,11,16,5,20,310,0.8,14.4,2.3,-2.8
44234,2017,11,16,5,30,300,2.9,14.4,2.4,-3.0
44235,2017,11,16,5,40,310,3.9,16.0,2.4,-3.2
44236,2017,11,16,5,50,290,3.4,14.9,2.5,-2.8
44237,2017,11,16,6,0,300,1.3,13.9,2.4,-3.0
44238,2017,11,16,6,10,300,1.8,13.9,2.6,-2.6
44239,2017,11,16,6,20,300,1.8,13.4,2.6,-3.0
44240,2017,11,16,6,30,300,0.3,11.3,2.6,-2.6
44241,2017,11,16,6,40,300,9.3,10.3,2.7,-2.7
44242,2017,11,16,6,50,300,0.3,11.8,2.5,-3.4
44243,2017,11,16,7,0,290,9.8,11.3,2.5,-3.4
44244,2017,11,16,7,10,300,9.8,11.3,2.4,-3.5
44245,2017,11,16,7,20,290,8.2,9.3,2.5,-3.2
44246,2017,11,16,7,30,290,8.8,9.8,2.5,-3.6
44247,2017,11,16,7,40,290,8.2,8.8,2.5,-3.4
44248,2017,11,16,7,50,290,8.2,9.8,2.5,-3.2
44249,2017,11,16,8,0,290,9.3,10.3,2.4,-3.6
44250,2017,11,16,8,10,290,9.3,10.3,2.3,-3.4
44251,2017,11,16,8,20,290,8.8,10.3,2.3,-3.6
44252,2017,11,16,8,30,290,9.3,10.8,2.3,-3.2
44253,2017,11,16,8,40,290,8.8,10.3,2.2,-3.4
44254,2017,11,16,8,50,290,8.2,9.3,2.2,-2.9
44255,2017,11,16,9,0,290,8.8,10.3,2.0,-3.4
44256,2017,11,16,9,10,300,7.2,8.8,2.0,-3.2
44257,2017,11,16,9,20,290,8.8,10.8,1.8,-3.5
44258,2017,11,16,9,30,290,9.3,10.3,1.8,-3.4
44259,2017,11,16,9,40,300,8.2,9.8,1.8,-3.1
44260,2017,11,16,9,50,310,7.7,8.8,1.7,-3.2
44261,2017,11,16,10,0,320,7.2,8.8,1.7,-3.2
44262,2017,11,16,10,10,310,6.7,8.8,1.7,-3.2
44263,2017,11,16,10,20,310,6.7,7.7,1.7,-3.2
44264,2017,11,16,10,30,310,8.8,10.3,1.8,-3.1
44265,2017,11,16,10,40,320,8.2,9.8,1.8,-3.3
44266,2017,11,16,10,50,310,8.8,11.3,1.9,-3.0
44267,2017,11,16,11,0,320,9.3,11.8,1.8,-3.2
44268,2017,11,16,11,10,320,8.8,9.8,1.9,-2.8
44269,2017,11,16,11,20,310,9.8,10.3,1.7,-3.4
44270,2017,11,16,11,30,310,0.3,10.8,1.7,-3.3
44271,2017,11,16,11,40,330,9.8,10.8,1.7,-3.2
44272,2017,11,16,11,50,320,7.7,8.8,1.8,-2.8
44273,2017,11,16,12,0,330,7.7,9.3,1.9,-2.8
44274,2017,11,16,12,10,320,7.7,8.8,1.7,-3.1
44275,2017,11,16,12,20,330,9.3,10.8,1.8,-2.9
44276,2017,11,16,12,30,310,8.8,10.3,1.8,-2.7
44277,2017,11,16,12,40,320,8.2,9.3,1.7,-2.7
44278,2017,11,16,12,50,320,8.8,9.3,1.6,-3.0
44279,2017,11,16,13,0,310,9.8,10.3,1.7,-2.6
44280,2017,11,16,13,10,320,0.8,11.3,1.5,-3.0
44281,2017,11,16,13,20,320,9.3,11.3,1.7,-2.6
44282,2017,11,16,13,30,320,8.8,9.8,1.6,-2.7
44283,2017,11,16,13,40,330,8.2,10.3,1.4,-3.3
44284,2017,11,16,13,50,310,0.3,11.3,1.4,-3.1
44285,2017,11,16,14,0,330,9.3,10.3,1.6,-2.9
44286,2017,11,16,14,10,310,8.2,9.3,1.5,-3.1
44287,2017,11,16,14,20,310,9.3,10.3,1.6,-3.2
44288,2017,11,16,14,30,320,9.3,10.8,1.8,-2.8
44289,2017,11,16,14,40,310,8.8,10.3,1.9,-2.6
44290,2017,11,16,14,50,310,9.8,10.8,1.8,-3.0
44291,2017,11,16,15,0,310,0.3,10.8,1.7,-3.2
44292,2017,11,16,15,10,320,9.3,9.8,1.8,-3.1
44293,2017,11,16,15,20,320,8.8,9.8,1.8,-3.0
44294,2017,11,16,15,30,310,8.8,10.8,1.7,-3.2
44295,2017,11,16,15,40,320,8.8,10.3,2.0,-2.5
44296,2017,11,16,15,50,310,9.8,10.3,1.8,-3.0
44297,2017,11,16,16,0,300,7.7,9.3,1.8,-3.1
44298,2017,11,16,16,10,310,7.7,8.8,1.9,-3.0
44299,2017,11,16,16,20,320,8.2,8.8,1.8,-3.2
44300,2017,11,16,16,30,310,7.7,8.8,2.1,-2.6
44301,2017,11,16,16,40,310,7.2,9.3,1.9,-3.0
44302,2017,11,16,16,50,310,6.7,7.7,2.0,-3.0
44303,2017,11,16,17,0,330,6.2,7.2,2.1,-2.7
44304,2017,11,16,17,10,320,7.2,8.8,2.1,-2.9
44305,2017,11,16,17,20,330,6.7,7.7,2.2,-2.8
44306,2017,11,16,17,30,330,6.2,7.2,2.5,-1.8
44307,2017,11,16,17,40,320,6.2,6.7,2.3,-2.7
44308,2017,11,16,17,50,320,5.7,7.2,2.5,-2.4
44309,2017,11,16,18,0,310,5.7,6.2,2.5,-2.3
44310,2017,11,16,18,10,330,5.1,6.7,2.5,-2.3
44311,2017,11,16,18,20,320,6.2,6.7,2.6,-2.1
44312,2017,11,16,18,30,330,6.7,7.7,2.6,-2.1
44313,2017,11,16,18,40,340,5.7,6.2,2.9,-1.6
44314,2017,11,16,18,50,340,6.2,7.2,2.7,-2.1
44315,2017,11,16,19,0,330,4.6,5.7,2.8,-2.1
44316,2017,11,16,19,10,340,4.1,5.1,2.8,-2.0
44317,2017,11,16,19,20,340,5.1,5.7,3.0,-1.5
44318,2017,11,16,19,30,340,4.6,5.7,2.9,-1.7
44319,2017,11,16,19,40,360,4.6,5.7,3.1,-1.6
44320,2017,11,16,19,50,340,3.6,4.6,2.9,-1.8
44321,2017,11,16,20,0,350,3.6,5.7,3.1,-1.3
44322,2017,11,16,20,10,350,3.6,4.6,3.0,-1.6
44323,2017,11,16,20,20,350,4.6,5.7,3.2,-1.4
44324,2017,11,16,20,30,350,3.1,3.6,3.2,-1.3
44325,2017,11,16,20,40,40,2.6,2.6,3.2,-1.4
44326,2017,11,16,20,50,350,3.6,4.1,3.2,-1.4
44327,2017,11,16,21,0,20,5.7,6.2,3.3,-1.4
44328,2017,11,16,21,10,350,5.1,6.7,3.2,-1.7
44329,2017,11,16,21,20,350,4.6,6.2,3.3,-1.5
44330,2017,11,16,21,30,360,5.1,6.2,3.3,-1.5
44331,2017,11,16,21,40,10,3.6,4.1,3.3,-1.4
44332,2017,11,16,21,50,350,4.1,4.6,3.2,-1.4
44333,2017,11,16,22,0,350,3.1,3.6,3.3,-1.3
44334,2017,11,16,22,10,20,4.6,5.1,3.2,-1.5
44335,2017,11,16,22,20,360,3.1,4.6,3.2,-1.3
44336,2017,11,16,22,30,330,2.1,3.6,3.2,-1.4
44337,2017,11,16,22,40,10,3.6,4.1,3.1,-1.5
44338,2017,11,16,22,50,350,2.1,2.6,3.2,-1.5
44339,2017,11,16,23,0,350,4.1,5.1,3.3,-1.1
44340,2017,11,16,23,10,350,4.6,5.1,3.2,-1.3
44341,2017,11,16,23,20,330,3.6,4.6,3.1,-1.6
44342,2017,11,16,23,30,340,3.6,4.1,3.2,-1.4
44343,2017,11,16,23,40,20,4.1,4.6,3.2,-1.3
44344,2017,11,16,23,50,30,2.6,3.1,3.2,-1.6
44345,2017,11,17,0,0,350,3.1,3.6,3.3,-1.3
44346,2017,11,17,0,10,330,2.6,3.1,3.3,-1.2
44347,2017,11,17,0,20,30,2.6,3.6,3.3,-1.2
44348,2017,11,17,0,30,30,1.5,2.1,3.4,-0.7
44349,2017,11,17,0,40,30,2.6,3.1,3.4,-0.7
44350,2017,11,17,0,50,50,3.1,4.6,3.4,-1.1
44351,2017,11,17,1,0,20,2.6,3.1,3.4,-1.3
44352,2017,11,17,1,10,50,3.1,3.6,3.4,-1.0
44353,2017,11,17,1,20,10,1.5,1.5,3.4,-1.2
44354,2017,11,17,1,30,50,1.0,1.5,3.5,-1.0
44355,2017,11,17,1,40,10,1.0,1.5,3.6,-0.7
44356,2017,11,17,1,50,300,1.0,1.0,3.6,-0.8
44357,2017,11,17,2,0,300,0.5,1.0,3.7,-0.7
44358,2017,11,17,2,10,340,1.0,1.5,3.7,-0.7
44359,2017,11,17,2,20,320,1.0,1.5,3.8,-0.6
44360,2017,11,17,2,30,310,2.1,2.1,3.9,-0.3
44361,2017,11,17,2,40,360,0.5,1.0,3.9,-0.2
44362,2017,11,17,2,50,360,0.5,0.5,3.9,-0.4
44363,2017,11,17,3,0,100,1.5,3.1,3.9,-0.3
44364,2017,11,17,3,10,90,2.6,3.6,4.0,-0.2
44365,2017,11,17,3,20,120,2.6,3.6,4.2,-0.1
44366,2017,11,17,3,30,120,2.1,2.6,4.2,-0.1
44367,2017,11,17,3,40,130,2.1,2.6,4.2,-0.1
44368,2017,11,17,3,50,120,5.7,6.7,4.5,0.0
44369,2017,11,17,4,0,90,3.6,4.1,4.5,0.2
44370,2017,11,17,4,10,120,4.1,5.1,4.6,0.3
44371,2017,11,17,4,20,150,4.1,5.7,4.5,0.2
44372,2017,11,17,4,30,150,3.6,4.6,4.6,0.3
44373,2017,11,17,4,40,140,5.7,6.2,4.7,0.3
44374,2017,11,17,4,50,160,4.1,6.2,4.8,0.7
44375,2017,11,17,5,0,160,5.7,7.2,4.8,0.4
44376,2017,11,17,5,10,160,6.2,7.7,4.8,0.4
44377,2017,11,17,5,20,190,7.7,8.2,4.5,0.8
44378,2017,11,17,5,30,190,7.7,8.2,4.2,0.2
44379,2017,11,17,5,40,190,7.2,8.2,4.2,0.2
44380,2017,11,17,5,50,190,7.2,8.2,4.1,0.2
44381,2017,11,17,6,0,190,6.7,7.7,4.2,0.4
44382,2017,11,17,6,10,190,6.2,6.7,4.0,0.1
44383,2017,11,17,6,20,190,7.2,7.7,3.9,0.1
44384,2017,11,17,6,30,200,6.7,7.2,3.8,0.0
44385,2017,11,17,6,40,180,5.7,6.2,3.8,0.0
44386,2017,11,17,6,50,170,7.2,8.2,3.9,0.4
44387,2017,11,17,7,0,170,6.2,7.7,4.1,0.7
44388,2017,11,17,7,10,180,8.2,9.3,4.0,0.3
44389,2017,11,17,7,20,180,7.2,8.2,4.1,0.6
44390,2017,11,17,7,30,170,7.7,9.3,4.2,0.2
44391,2017,11,17,7,40,160,7.7,8.8,4.1,0.0
44392,2017,11,17,7,50,160,7.7,8.8,4.0,-0.1
44393,2017,11,17,8,0,160,5.7,8.2,4.0,0.2
44394,2017,11,17,8,10,170,7.2,8.8,4.0,0.3
44395,2017,11,17,8,20,180,7.7,8.8,3.8,0.1
44396,2017,11,17,8,30,180,6.7,7.7,3.7,-0.1
44397,2017,11,17,8,40,190,7.2,8.2,3.5,-0.1
44398,2017,11,17,8,50,180,8.2,8.8,3.4,-0.2
44399,2017,11,17,9,0,180,7.7,8.2,3.4,-0.2
44400,2017,11,17,9,10,180,8.8,9.3,3.5,-0.1
44401,2017,11,17,9,20,180,9.8,10.8,3.4,-0.2
44402,2017,11,17,9,30,190,8.2,9.3,3.5,0.3
44403,2017,11,17,9,40,170,9.3,10.8,3.3,-0.2
44404,2017,11,17,9,50,180,0.3,11.3,3.3,-0.2
44405,2017,11,17,10,0,180,9.3,10.3,3.4,0.2
44406,2017,11,17,10,10,180,0.8,11.8,3.2,-0.3
44407,2017,11,17,10,20,180,1.3,13.9,3.3,-0.1
44408,2017,11,17,10,30,170,1.8,12.4,3.2,-0.4
44409,2017,11,17,10,40,180,1.8,12.4,3.2,-0.2
44410,2017,11,17,10,50,180,2.4,13.9,3.4,0.1
44411,2017,11,17,11,0,180,1.8,12.4,3.3,0.0
44412,2017,11,17,11,10,180,0.8,13.4,3.5,0.4
44413,2017,11,17,11,20,180,2.9,13.4,3.4,-0.1
44414,2017,11,17,11,30,190,1.8,12.9,3.4,0.2
44415,2017,11,17,11,40,180,1.8,12.4,3.2,-0.1
44416,2017,11,17,11,50,180,0.3,11.8,3.3,0.2
44417,2017,11,17,12,0,190,1.3,13.4,3.3,0.2
44418,2017,11,17,12,10,180,2.4,13.4,3.2,-0.1
44419,2017,11,17,12,20,170,2.4,13.4,3.2,-0.1
44420,2017,11,17,12,30,180,0.3,11.3,3.3,0.4
44421,2017,11,17,12,40,170,0.3,12.4,3.3,0.4
44422,2017,11,17,12,50,170,2.9,13.9,3.1,0.0
44423,2017,11,17,13,0,180,2.4,13.4,3.2,0.4
44424,2017,11,17,13,10,170,3.4,14.9,3.2,0.2
44425,2017,11,17,13,20,180,4.9,16.0,3.2,0.1
44426,2017,11,17,13,30,170,2.4,14.4,3.2,0.4
44427,2017,11,17,13,40,180,1.8,14.4,3.2,0.5
44428,2017,11,17,13,50,180,1.8,12.9,3.2,0.6
44429,2017,11,17,14,0,180,1.8,13.4,3.0,0.4
44430,2017,11,17,14,10,190,1.3,12.4,2.9,0.1
44431,2017,11,17,14,20,180,1.3,12.9,2.9,0.0
44432,2017,11,17,14,30,180,1.8,12.9,3.0,0.3
44433,2017,11,17,14,40,180,2.9,14.4,3.0,0.2
44434,2017,11,17,14,50,170,1.8,13.9,3.2,0.4
44435,2017,11,17,15,0,180,1.3,12.9,3.1,0.4
44436,2017,11,17,15,10,180,0.8,11.8,3.1,0.2
44437,2017,11,17,15,20,190,0.3,11.8,3.2,0.3
44438,2017,11,17,15,30,180,9.8,10.8,3.4,0.5
44439,2017,11,17,15,40,180,0.8,12.4,3.5,0.3
44440,2017,11,17,15,50,170,0.3,11.8,3.6,0.4
44441,2017,11,17,16,0,170,8.2,11.8,3.7,0.6
44442,2017,11,17,16,10,170,9.8,11.8,3.8,0.6
44443,2017,11,17,16,20,170,1.3,12.4,3.9,0.7
44444,2017,11,17,16,30,170,1.3,12.9,4.1,0.8
44445,2017,11,17,16,40,160,9.3,10.8,4.3,1.2
44446,2017,11,17,16,50,170,2.4,13.4,4.4,0.5
44447,2017,11,17,17,0,170,0.3,12.4,4.7,1.1
44448,2017,11,17,17,10,170,1.8,13.4,4.9,0.5
44449,2017,11,17,17,20,170,0.3,11.3,5.0,0.7
44450,2017,11,17,17,30,180,1.8,12.4,5.3,0.5
44451,2017,11,17,17,40,170,9.3,10.8,5.5,0.7
44452,2017,11,17,17,50,160,9.3,10.8,5.8,1.1
44453,2017,11,17,18,0,170,1.8,12.9,5.8,0.2
44454,2017,11,17,18,10,160,9.3,11.3,6.0,1.0
44455,2017,11,17,18,20,170,1.3,12.9,6.2,1.0
44456,2017,11,17,18,30,170,0.8,11.8,6.2,1.3
44457,2017,11,17,18,40,170,0.8,12.4,6.4,1.4
44458,2017,11,17,18,50,170,2.4,13.4,6.7,0.1
44459,2017,11,17,19,0,180,0.3,11.3,6.8,0.7
44460,2017,11,17,19,10,180,0.3,11.3,6.8,0.6
44461,2017,11,17,19,20,180,0.3,10.8,6.9,0.5
44462,2017,11,17,19,30,180,0.8,11.3,7.0,0.4
44463,2017,11,17,19,40,180,1.8,12.9,7.1,0.1
44464,2017,11,17,19,50,180,1.8,12.4,7.2,0.5
44465,2017,11,17,20,0,180,0.8,12.4,7.2,0.7
44466,2017,11,17,20,10,180,3.4,14.4,7.3,0.3
44467,2017,11,17,20,20,180,1.3,12.4,7.3,1.2
44468,2017,11,17,20,30,180,2.9,13.9,7.0,0.9
44469,2017,11,17,20,40,180,2.9,14.4,6.2,2.2
44470,2017,11,17,20,50,180,2.4,13.4,6.1,2.3
44471,2017,11,17,21,0,180,0.3,11.8,5.9,2.7
44472,2017,11,17,21,10,170,1.3,12.9,6.2,2.1
44473,2017,11,17,21,20,180,1.3,12.4,6.5,2.2
44474,2017,11,17,21,30,170,4.9,18.5,6.9,1.8
44475,2017,11,17,21,40,170,2.9,14.4,7.0,1.9
44476,2017,11,17,21,50,170,4.9,17.0,7.1,1.8
44477,2017,11,17,22,0,170,6.5,17.5,7.2,2.3
44478,2017,11,17,22,10,170,2.9,16.0,7.3,2.8
44479,2017,11,17,22,20,160,1.8,15.4,7.5,3.1
44480,2017,11,17,22,30,160,2.9,14.4,7.6,2.6
44481,2017,11,17,22,40,160,1.3,13.9,7.7,3.3
44482,2017,11,17,22,50,160,2.4,14.4,7.7,3.4
44483,2017,11,17,23,0,170,4.4,16.5,7.5,3.4
44484,2017,11,17,23,10,170,2.9,16.5,7.5,3.4
44485,2017,11,17,23,20,170,1.3,13.9,7.3,3.9
44486,2017,11,17,23,30,170,2.9,13.9,6.8,4.4
44487,2017,11,17,23,40,180,0.8,12.9,6.6,5.1
44488,2017,11,17,23,50,180,0.8,11.8,6.6,5.5
44489,2017,11,18,0,0,170,1.8,13.4,7.0,5.8
44490,2017,11,18,0,10,180,1.3,12.4,6.9,5.0
44491,2017,11,18,0,20,180,1.3,12.4,6.9,4.8
44492,2017,11,18,0,30,190,2.9,13.4,6.7,5.4
44493,2017,11,18,0,40,180,2.4,13.4,6.6,5.6
44494,2017,11,18,0,50,180,3.9,15.4,6.6,5.4
44495,2017,11,18,1,0,180,3.9,14.9,6.5,5.4
44496,2017,11,18,1,10,180,1.8,13.4,6.5,5.5
44497,2017,11,18,1,20,180,2.9,14.4,6.5,5.4
44498,2017,11,18,1,30,180,2.4,13.9,6.6,5.3
44499,2017,11,18,1,40,180,3.9,15.4,6.6,5.2
44500,2017,11,18,1,50,180,3.9,14.9,6.7,5.1
44501,2017,11,18,2,0,180,3.9,15.4,6.8,5.2
44502,2017,11,18,2,10,180,4.4,15.4,6.5,5.4
44503,2017,11,18,2,20,190,2.4,13.9,6.5,5.8
44504,2017,11,18,2,30,190,1.8,12.9,6.7,6.1
44505,2017,11,18,2,40,190,1.8,12.9,6.7,6.2
44506,2017,11,18,2,50,190,1.3,12.4,6.7,6.2
44507,2017,11,18,3,0,190,0.3,11.3,6.9,6.3
44508,2017,11,18,3,10,190,0.8,11.8,7.0,6.2
44509,2017,11,18,3,20,190,0.3,11.3,7.3,6.2
44510,2017,11,18,3,30,200,1.3,12.9,7.5,6.6
44511,2017,11,18,3,40,200,1.3,12.9,7.6,6.8
44512,2017,11,18,3,50,200,1.3,12.4,7.7,7.1
44513,2017,11,18,4,0,200,1.3,12.4,8.0,7.4
44514,2017,11,18,4,10,200,1.8,12.9,8.3,7.6
44515,2017,11,18,4,20,210,1.3,12.9,8.6,7.5
44516,2017,11,18,4,30,210,1.8,12.9,8.8,7.5
44517,2017,11,18,4,40,220,9.8,11.3,8.6,7.6
44518,2017,11,18,4,50,220,9.8,11.8,8.7,7.6
44519,2017,11,18,5,0,220,9.8,10.3,9.0,7.6
44520,2017,11,18,5,10,220,9.8,10.8,9.1,7.6
44521,2017,11,18,5,20,220,9.8,11.3,9.0,7.8
44522,2017,11,18,5,30,220,9.3,10.3,8.9,8.0
44523,2017,11,18,5,40,220,9.3,10.8,9.0,8.2
44524,2017,11,18,5,50,220,8.8,9.8,9.0,8.1
44525,2017,11,18,6,0,220,8.2,9.3,9.1,8.1
44526,2017,11,18,6,10,220,7.7,9.3,9.2,8.1
44527,2017,11,18,6,20,220,7.7,8.8,9.4,8.3
44528,2017,11,18,6,30,230,5.7,7.2,9.4,8.2
44529,2017,11,18,6,40,300,5.1,6.2,9.2,8.2
44530,2017,11,18,6,50,320,4.6,4.6,9.0,8.2
44531,2017,11,18,7,0,330,3.1,3.1,8.8,8.3
44532,2017,11,18,7,10,340,2.6,2.6,8.6,8.2
44533,2017,11,18,7,20,340,2.6,2.6,8.5,8.1
44534,2017,11,18,7,30,360,2.1,2.6,8.1,7.8
44535,2017,11,18,7,40,20,2.6,3.1,8.0,7.8
44536,2017,11,18,7,50,20,2.1,2.1,8.1,7.8
44537,2017,11,18,8,0,40,3.1,3.1,8.2,7.9
44538,2017,11,18,8,10,40,3.1,3.1,8.3,8.1
44539,2017,11,18,8,20,30,2.6,2.6,8.3,8.1
44540,2017,11,18,8,30,20,2.6,2.6,8.3,8.1
44541,2017,11,18,8,40,30,2.6,2.6,8.3,8.1
44542,2017,11,18,8,50,20,3.6,4.1,8.2,8.0
44543,2017,11,18,9,0,20,3.1,3.1,8.2,8.1
44544,2017,11,18,9,10,40,3.1,3.1,8.1,8.0
44545,2017,11,18,9,20,20,3.1,3.1,8.2,8.1
44546,2017,11,18,9,30,10,3.6,4.1,8.1,8.0
44547,2017,11,18,9,40,10,2.6,3.1,8.2,8.0
44548,2017,11,18,9,50,30,1.5,1.5,8.2,8.1
44549,2017,11,18,10,0,70,1.0,1.0,8.2,8.1
44550,2017,11,18,10,10,100,0.5,1.0,8.2,8.1
44551,2017,11,18,10,20,0,0.0,0.0,8.2,8.1
44552,2017,11,18,10,30,320,1.0,1.5,8.1,8.0
44553,2017,11,18,10,40,330,2.1,2.1,7.9,7.9
44554,2017,11,18,10,50,360,4.1,4.6,7.9,7.8
44555,2017,11,18,11,0,350,4.6,4.6,7.8,7.8
44556,2017,11,18,11,10,350,6.2,6.7,7.8,7.7
44557,2017,11,18,11,20,350,6.7,7.2,7.6,7.6
44558,2017,11,18,11,30,350,6.2,6.7,7.5,7.4
44559,2017,11,18,11,40,360,8.2,9.3,7.4,7.3
