YYYY,MM,DD,hh,mm,WD,WSP,D GST,WVHT,DPD,APD,MWD,BAR,ATMP,WTMP,DEWP,VIS,TIDE
2006,10,18,14,0,240,3.6,4.1,99,99,99,999,9999,14.2,999,999,99,99
2006,10,18,15,0,170,6.2,6.7,99,99,99,999,9999,13.7,999,999,99,99
2006,10,18,16,0,160,6.7,7.2,99,99,99,999,9999,14.1,999,999,99,99
2006,10,18,17,0,180,6.2,6.7,99,99,99,999,9999,15,999,999,99,99
2006,10,18,18,0,190,4.6,5.1,99,99,99,999,9999,15.9,999,999,99,99
2006,10,18,21,0,360,2.1,2.1,99,99,99,999,9999,13.8,999,999,99,99
2006,10,18,22,0,20,2.1,2.6,99,99,99,999,9999,13.3,999,999,99,99
2006,10,18,23,0,350,1,1,99,99,99,999,9999,13,999,999,99,99
2006,10,19,0,0,330,8.2,9.3,99,99,99,999,9999,12,999,999,99,99
2006,10,19,1,0,320,9.3,10.8,99,99,99,999,9999,9.9,999,999,99,99
2006,10,19,2,0,320,6.7,7.7,99,99,99,999,9999,9.7,999,999,99,99
2006,10,19,4,0,330,9.3,10.8,99,99,99,999,9999,8.4,999,999,99,99
2006,10,19,5,0,300,7.7,9.3,99,99,99,999,9999,7.5,999,999,99,99
2006,10,19,6,0,300,7.2,8.8,99,99,99,999,9999,6.9,999,999,99,99
2006,10,19,7,0,310,8.8,9.8,99,99,99,999,9999,5.9,999,999,99,99
2006,10,19,8,0,310,10.3,11.3,99,99,99,999,9999,5.2,999,999,99,99
2006,10,19,9,0,310,8.2,10.8,99,99,99,999,9999,4.7,999,999,99,99
2006,10,19,10,0,310,6.2,8.8,99,99,99,999,9999,4.5,999,999,99,99
2006,10,19,12,0,300,9.3,11.3,99,99,99,999,9999,4.6,999,999,99,99
2006,10,19,13,0,320,8.2,9.8,99,99,99,999,9999,4.1,999,999,99,99
2006,10,19,14,0,300,5.7,7.2,99,99,99,999,9999,4.2,999,999,99,99
2006,10,19,15,0,300,6.2,7.7,99,99,99,999,9999,4.4,999,999,99,99
2006,10,19,16,0,300,5.1,7.2,99,99,99,999,9999,4.4,999,999,99,99
2006,10,19,17,0,310,4.1,5.7,99,99,99,999,9999,5,999,999,99,99
2006,10,19,18,0,340,4.1,5.1,99,99,99,999,9999,5.6,999,999,99,99
2006,10,19,19,0,340,3.6,5.1,99,99,99,999,9999,6,999,999,99,99
2006,10,19,20,0,300,2.6,3.6,99,99,99,999,9999,6.4,999,999,99,99
2006,10,19,21,0,300,4.1,5.1,99,99,99,999,9999,6.6,999,999,99,99
2006,10,19,22,0,310,4.6,6.2,99,99,99,999,9999,6.7,999,999,99,99
2006,10,20,1,0,310,5.7,6.7,99,99,99,999,9999,6.2,999,999,99,99
2006,10,20,2,0,300,6.7,7.7,99,99,99,999,9999,6,999,999,99,99
2006,10,20,4,0,300,5.7,6.7,99,99,99,999,9999,5.5,999,999,99,99
2006,10,20,6,0,310,6.2,7.7,99,99,99,999,9999,5.1,999,999,99,99
2006,10,20,9,0,280,5.1,7.2,99,99,99,999,9999,4.5,999,999,99,99
2006,10,20,10,0,260,4.6,5.7,99,99,99,999,9999,4.4,999,999,99,99
2006,10,20,14,0,250,5.7,6.7,99,99,99,999,9999,4.2,999,999,99,99
2006,10,20,15,0,250,5.1,6.2,99,99,99,999,9999,4.7,999,999,99,99
2006,10,20,16,0,250,3.6,5.7,99,99,99,999,9999,5.8,999,999,99,99
2006,10,20,17,0,240,3.6,6.2,99,99,99,999,9999,6.9,999,999,99,99
2006,10,20,18,0,210,7.2,9.8,99,99,99,999,9999,7.6,999,999,99,99
2006,10,20,20,0,180,7.7,9.3,99,99,99,999,9999,9.2,999,999,99,99
2006,10,20,22,0,210,7.7,8.8,99,99,99,999,9999,11.1,999,999,99,99
2006,10,20,23,0,210,7.7,10.3,99,99,99,999,9999,11.5,999,999,99,99
2006,10,21,0,0,200,7.7,9.3,99,99,99,999,9999,11.7,999,999,99,99
2006,10,21,1,0,200,7.7,9.3,99,99,99,999,9999,11.5,999,999,99,99
2006,10,21,2,0,210,8.2,9.8,99,99,99,999,9999,11.5,999,999,99,99
2006,10,21,3,0,210,8.2,9.8,99,99,99,999,9999,11.7,999,999,99,99
2006,10,21,4,0,210,8.2,9.8,99,99,99,999,9999,11.4,999,999,99,99
2006,10,21,6,0,210,9.3,10.8,99,99,99,999,9999,11.4,999,999,99,99
2006,10,21,7,0,200,9.3,11.3,99,99,99,999,9999,11,999,999,99,99
2006,10,21,8,0,210,10.3,12.4,99,99,99,999,9999,11.1,999,999,99,99
2006,10,21,9,0,200,8.2,9.3,99,99,99,999,9999,10.6,999,999,99,99
2006,10,21,10,0,200,10.3,11.8,99,99,99,999,9999,10.4,999,999,99,99
2006,10,21,12,0,210,9.8,11.3,99,99,99,999,9999,9.9,999,999,99,99
2006,10,21,13,0,210,7.7,9.3,99,99,99,999,9999,9.8,999,999,99,99
2006,10,21,14,0,200,6.2,7.2,99,99,99,999,9999,9.6,999,999,99,99
2006,10,21,15,0,210,8.8,9.3,99,99,99,999,9999,9.8,999,999,99,99
2006,10,21,16,0,210,4.1,5.1,99,99,99,999,9999,10.5,999,999,99,99
2006,10,21,17,0,200,3.6,4.6,99,99,99,999,9999,11.4,999,999,99,99
2006,10,21,18,0,130,3.1,3.6,99,99,99,999,9999,11.8,999,999,99,99
2006,10,21,20,0,110,3.1,3.6,99,99,99,999,9999,13.1,999,999,99,99
2006,10,21,21,0,70,4.1,4.1,99,99,99,999,9999,12.3,999,999,99,99
2006,10,21,22,0,80,6.7,7.7,99,99,99,999,9999,11.9,999,999,99,99
2006,10,21,23,0,80,5.1,6.7,99,99,99,999,9999,12.2,999,999,99,99
2006,10,22,2,0,170,9.3,13.9,99,99,99,999,9999,13.3,999,999,99,99
2006,10,22,4,0,200,5.1,6.2,99,99,99,999,9999,10.7,999,999,99,99
2006,10,22,5,0,170,2.6,3.6,99,99,99,999,9999,10.1,999,999,99,99
2006,10,22,6,0,160,5.1,6.2,99,99,99,999,9999,9.7,999,999,99,99
2006,10,22,7,0,190,6.2,8.2,99,99,99,999,9999,9.7,999,999,99,99
2006,10,22,9,0,320,11.3,12.9,99,99,99,999,9999,5.8,999,999,99,99
2006,10,22,10,0,310,10.3,12.9,99,99,99,999,9999,4.9,999,999,99,99
2006,10,22,12,0,300,11.8,13.4,99,99,99,999,9999,3.4,999,999,99,99
2006,10,22,13,0,300,10.8,13.4,99,99,99,999,9999,3.6,999,999,99,99
2006,10,22,14,0,300,11.3,14.4,99,99,99,999,9999,4,999,999,99,99
2006,10,22,15,0,290,11.3,14.4,99,99,99,999,9999,3.8,999,999,99,99
2006,10,22,16,0,290,10.8,13.4,99,99,99,999,9999,3.8,999,999,99,99
2006,10,22,17,0,290,10.3,12.4,99,99,99,999,9999,4.4,999,999,99,99
2006,10,22,18,0,290,9.8,12.4,99,99,99,999,9999,4.6,999,999,99,99
2006,10,22,19,0,280,9.3,11.3,99,99,99,999,9999,4.7,999,999,99,99
2006,10,22,20,0,280,9.3,10.8,99,99,99,999,9999,4.2,999,999,99,99
2006,10,22,21,0,290,9.3,11.8,99,99,99,999,9999,4.1,999,999,99,99
2006,10,22,22,0,270,9.3,12.4,99,99,99,999,9999,4.1,999,999,99,99
2006,10,22,23,0,260,10.8,12.4,99,99,99,999,9999,3.8,999,999,99,99
2006,10,23,0,0,300,9.8,11.8,99,99,99,999,9999,3.3,999,999,99,99
2006,10,23,1,0,290,7.7,9.8,99,99,99,999,9999,3.1,999,999,99,99
2006,10,23,2,0,280,7.7,9.8,99,99,99,999,9999,2.9,999,999,99,99
2006,10,23,3,0,290,8.2,11.8,99,99,99,999,9999,3.2,999,999,99,99
2006,10,23,4,0,280,7.7,9.8,99,99,99,999,9999,2.6,999,999,99,99
2006,10,23,5,0,290,7.7,10.3,99,99,99,999,9999,2.4,999,999,99,99
2006,10,23,6,0,270,8.2,9.8,99,99,99,999,9999,2.2,999,999,99,99
2006,10,23,9,0,270,9.3,10.8,99,99,99,999,9999,2.2,999,999,99,99
2006,10,23,10,0,270,8.2,9.8,99,99,99,999,9999,2.3,999,999,99,99
2006,10,23,13,0,280,7.7,9.3,99,99,99,999,9999,2.7,999,999,99,99
2006,10,23,14,0,280,7.2,8.8,99,99,99,999,9999,2.9,999,999,99,99
2006,10,23,15,0,260,7.7,8.8,99,99,99,999,9999,3.1,999,999,99,99
2006,10,23,16,0,260,7.7,9.3,99,99,99,999,9999,3.2,999,999,99,99
2006,10,23,17,0,260,7.2,9.8,99,99,99,999,9999,3.5,999,999,99,99
2006,10,23,18,0,290,6.7,9.8,99,99,99,999,9999,4.5,999,999,99,99
2006,10,23,20,0,280,9.8,12.9,99,99,99,999,9999,4.8,999,999,99,99
2006,10,23,21,0,280,8.2,10.3,99,99,99,999,9999,4.8,999,999,99,99
2006,10,23,22,0,270,8.8,10.8,99,99,99,999,9999,4.5,999,999,99,99
2006,10,23,23,0,280,9.8,10.8,99,99,99,999,9999,4.5,999,999,99,99
2006,10,24,0,0,280,6.2,7.7,99,99,99,999,9999,3.9,999,999,99,99
2006,10,24,1,0,270,9.3,10.8,99,99,99,999,9999,4.1,999,999,99,99
2006,10,24,2,0,290,8.8,12.4,99,99,99,999,9999,2.9,999,999,99,99
2006,10,24,4,0,280,9.3,10.8,99,99,99,999,9999,2.5,999,999,99,99
2006,10,24,5,0,300,10.3,12.9,99,99,99,999,9999,2.5,999,999,99,99
2006,10,24,6,0,310,9.8,11.8,99,99,99,999,9999,2.2,999,999,99,99
2006,10,24,7,0,310,7.7,9.3,99,99,99,999,9999,2,999,999,99,99
2006,10,24,8,0,300,7.7,10.3,99,99,99,999,9999,1.8,999,999,99,99
2006,10,24,9,0,300,8.2,10.3,99,99,99,999,9999,1.5,999,999,99,99
2006,10,24,10,0,320,7.7,9.3,99,99,99,999,9999,1.3,999,999,99,99
2006,10,24,12,0,300,8.2,9.8,99,99,99,999,9999,0.8,999,999,99,99
2006,10,24,13,0,300,6.7,7.7,99,99,99,999,9999,0.7,999,999,99,99
2006,10,24,14,0,310,5.7,6.7,99,99,99,999,9999,1.2,999,999,99,99
2006,10,24,15,0,290,4.1,5.1,99,99,99,999,9999,2,999,999,99,99
2006,10,24,16,0,320,3.1,3.6,99,99,99,999,9999,3.4,999,999,99,99
2006,10,24,17,0,330,6.2,7.2,99,99,99,999,9999,4.6,999,999,99,99
2006,10,24,18,0,300,3.6,4.6,99,99,99,999,9999,5.7,999,999,99,99
2006,10,24,20,0,10,4.1,5.1,99,99,99,999,9999,6,999,999,99,99
2006,10,24,21,0,360,3.6,4.6,99,99,99,999,9999,6.5,999,999,99,99
2006,10,24,22,0,300,4.1,5.1,99,99,99,999,9999,7.6,999,999,99,99
2006,10,24,23,0,290,3.6,5.1,99,99,99,999,9999,7.6,999,999,99,99
2006,10,25,1,0,290,3.6,4.6,99,99,99,999,9999,7,999,999,99,99
2006,10,25,4,0,290,2.6,3.1,99,99,99,999,9999,6.5,999,999,99,99
2006,10,25,5,0,280,2.6,3.1,99,99,99,999,9999,6.1,999,999,99,99
2006,10,25,6,0,290,2.6,3.1,99,99,99,999,9999,6.1,999,999,99,99
2006,10,25,7,0,270,4.1,4.6,99,99,99,999,9999,5.8,999,999,99,99
2006,10,25,8,0,270,3.6,4.1,99,99,99,999,9999,5.4,999,999,99,99
2006,10,25,9,0,290,2.6,3.1,99,99,99,999,9999,5.4,999,999,99,99
2006,10,25,12,0,280,2.1,2.6,99,99,99,999,9999,5.2,999,999,99,99
2006,10,25,13,0,300,1,1.5,99,99,99,999,9999,5.7,999,999,99,99
2006,10,25,15,0,170,2.1,2.6,99,99,99,999,9999,6.4,999,999,99,99
2006,10,25,17,0,160,3.6,4.1,99,99,99,999,9999,7.3,999,999,99,99
2006,10,25,20,0,110,5.1,6.2,99,99,99,999,9999,8,999,999,99,99
2006,10,25,21,0,90,5.7,6.7,99,99,99,999,9999,8.3,999,999,99,99
2006,10,26,1,0,90,6.7,8.2,99,99,99,999,9999,8.5,999,999,99,99
2006,10,26,2,0,100,8.2,9.3,99,99,99,999,9999,8.7,999,999,99,99
2006,10,26,4,0,110,8.2,9.3,99,99,99,999,9999,9.1,999,999,99,99
2006,10,26,5,0,120,8.8,9.8,99,99,99,999,9999,9.1,999,999,99,99
2006,10,26,6,0,130,8.2,9.3,99,99,99,999,9999,9.1,999,999,99,99
2006,10,26,7,0,140,7.7,9.3,99,99,99,999,9999,9,999,999,99,99
2006,10,26,8,0,140,7.2,8.2,99,99,99,999,9999,8.5,999,999,99,99
2006,10,26,9,0,130,7.7,8.8,99,99,99,999,9999,8.4,999,999,99,99
2006,10,26,10,0,130,8.2,9.3,99,99,99,999,9999,8.4,999,999,99,99
2006,10,26,12,0,130,9.3,10.8,99,99,99,999,9999,8,999,999,99,99
2006,10,26,13,0,130,10.8,12.4,99,99,99,999,9999,7.8,999,999,99,99
2006,10,26,14,0,130,11.3,12.9,99,99,99,999,9999,7.2,999,999,99,99
2006,10,26,15,0,130,9.8,11.3,99,99,99,999,9999,6.3,999,999,99,99
2006,10,26,16,0,120,11.3,12.9,99,99,99,999,9999,6.2,999,999,99,99
2006,10,26,19,0,130,10.8,12.4,99,99,99,999,9999,6.8,999,999,99,99
2006,10,26,20,0,130,11.8,13.9,99,99,99,999,9999,6.9,999,999,99,99
2006,10,26,22,0,120,10.8,12.4,99,99,99,999,9999,7.2,999,999,99,99
2006,10,27,1,0,110,10.8,11.8,99,99,99,999,9999,6.6,999,999,99,99
2006,10,27,4,0,110,9.8,10.8,99,99,99,999,9999,6.6,999,999,99,99
2006,10,27,6,0,110,7.2,8.8,99,99,99,999,9999,6.8,999,999,99,99
2006,10,27,8,0,80,4.6,6.2,99,99,99,999,9999,6.6,999,999,99,99
2006,10,27,9,0,60,6.2,7.7,99,99,99,999,9999,6.4,999,999,99,99
2006,10,27,10,0,70,6.2,7.2,99,99,99,999,9999,6.6,999,999,99,99
2006,10,27,12,0,50,7.7,9.3,99,99,99,999,9999,6.8,999,999,99,99
2006,10,27,13,0,60,6.7,8.2,99,99,99,999,9999,6.6,999,999,99,99
2006,10,27,14,0,80,7.7,9.8,99,99,99,999,9999,6.8,999,999,99,99
2006,10,27,15,0,70,6.7,8.2,99,99,99,999,9999,6.8,999,999,99,99
2006,10,27,16,0,50,7.2,8.2,99,99,99,999,9999,6.9,999,999,99,99
2006,10,27,17,0,40,7.7,9.3,99,99,99,999,9999,7,999,999,99,99
2006,10,27,18,0,40,8.8,10.3,99,99,99,999,9999,7.2,999,999,99,99
2006,10,27,20,0,30,9.8,10.8,99,99,99,999,9999,7.5,999,999,99,99
2006,10,27,21,0,20,9.8,11.3,99,99,99,999,9999,7.4,999,999,99,99
2006,10,27,22,0,20,9.8,11.3,99,99,99,999,9999,7.5,999,999,99,99
2006,10,27,23,0,10,9.3,10.8,99,99,99,999,9999,7.4,999,999,99,99
2006,10,28,0,0,10,10.3,11.8,99,99,99,999,9999,7.5,999,999,99,99
2006,10,28,1,0,360,10.8,13.4,99,99,99,999,9999,7.7,999,999,99,99
2006,10,28,3,0,360,9.3,10.8,99,99,99,999,9999,8,999,999,99,99
2006,10,28,4,0,310,8.8,10.3,99,99,99,999,9999,7.5,999,999,99,99
2006,10,28,5,0,300,7.2,8.2,99,99,99,999,9999,7,999,999,99,99
2006,10,28,7,0,270,7.2,8.2,99,99,99,999,9999,5.7,999,999,99,99
2006,10,28,8,0,260,9.8,11.3,99,99,99,999,9999,5.8,999,999,99,99
2006,10,28,9,0,270,11.3,13.9,99,99,99,999,9999,6.3,999,999,99,99
2006,10,28,10,0,290,11.3,14.4,99,99,99,999,9999,6.7,999,999,99,99
2006,10,28,12,0,280,11.3,13.4,99,99,99,999,9999,6,999,999,99,99
2006,10,28,13,0,290,12.9,16,99,99,99,999,9999,5.4,999,999,99,99
2006,10,28,14,0,280,12.4,16.5,99,99,99,999,9999,5.5,999,999,99,99
2006,10,28,15,0,290,14.4,19,99,99,99,999,9999,6.2,999,999,99,99
2006,10,28,16,0,300,13.4,17.5,99,99,99,999,9999,6.8,999,999,99,99
2006,10,28,17,0,300,13.9,17,99,99,99,999,9999,7.3,999,999,99,99
2006,10,28,20,0,280,14.4,18,99,99,99,999,9999,9.6,999,999,99,99
2006,10,28,21,0,270,17,20.1,99,99,99,999,9999,10.2,999,999,99,99
2006,10,28,22,0,280,16,20.1,99,99,99,999,9999,10.5,999,999,99,99
2006,10,28,23,0,280,13.4,17.5,99,99,99,999,9999,10.5,999,999,99,99
2006,10,29,1,0,270,11.3,14.9,99,99,99,999,9999,9.2,999,999,99,99
2006,10,29,4,0,270,7.2,8.8,99,99,99,999,9999,7.7,999,999,99,99
2006,10,29,6,0,260,7.7,9.3,99,99,99,999,9999,6.2,999,999,99,99
2006,10,29,7,0,270,8.2,9.3,99,99,99,999,9999,5.7,999,999,99,99
2006,10,29,8,0,270,8.2,10.3,99,99,99,999,9999,5.4,999,999,99,99
2006,10,29,9,0,280,8.2,10.3,99,99,99,999,9999,5.2,999,999,99,99
2006,10,29,12,0,280,7.7,9.3,99,99,99,999,9999,4.1,999,999,99,99
2006,10,29,13,0,270,7.2,8.2,99,99,99,999,9999,3.7,999,999,99,99
2006,10,29,14,0,280,6.7,7.7,99,99,99,999,9999,4.1,999,999,99,99
2006,10,29,15,0,270,5.1,5.7,99,99,99,999,9999,5.1,999,999,99,99
2006,10,29,17,0,260,8.2,10.3,99,99,99,999,9999,8,999,999,99,99
2006,10,29,18,0,240,4.1,6.7,99,99,99,999,9999,8.9,999,999,99,99
2006,10,29,20,0,230,5.7,7.2,99,99,99,999,9999,10.6,999,999,99,99
2006,10,29,21,0,240,3.6,4.1,99,99,99,999,9999,11.5,999,999,99,99
2006,10,29,22,0,200,5.7,6.7,99,99,99,999,9999,11.5,999,999,99,99
2006,10,29,23,0,210,7.2,7.7,99,99,99,999,9999,12,999,999,99,99
2006,10,30,0,0,180,5.1,5.7,99,99,99,999,9999,11.8,999,999,99,99
2006,10,30,4,0,180,7.2,7.7,99,99,99,999,9999,9.6,999,999,99,99
2006,10,30,5,0,180,9.3,10.3,99,99,99,999,9999,9.8,999,999,99,99
2006,10,30,6,0,180,9.3,9.8,99,99,99,999,9999,9.5,999,999,99,99
2006,10,30,7,0,180,9.3,10.3,99,99,99,999,9999,9.5,999,999,99,99
2006,10,30,9,0,180,9.8,10.8,99,99,99,999,9999,10.1,999,999,99,99
2006,10,30,10,0,190,9.8,11.3,99,99,99,999,9999,10.9,999,999,99,99
2006,10,30,12,0,180,8.8,10.3,99,99,99,999,9999,10.7,999,999,99,99
2006,10,30,13,0,180,10.8,11.3,99,99,99,999,9999,10.6,999,999,99,99
2006,10,30,14,0,180,8.2,9.3,99,99,99,999,9999,11,999,999,99,99
2006,10,30,15,0,190,9.3,10.3,99,99,99,999,9999,12.9,999,999,99,99
2006,10,30,16,0,180,10.3,11.3,99,99,99,999,9999,13.8,999,999,99,99
2006,10,30,17,0,170,8.8,10.8,99,99,99,999,9999,14.4,999,999,99,99
2006,10,30,18,0,170,10.8,11.8,99,99,99,999,9999,15.7,999,999,99,99
2006,10,30,20,0,190,14.4,17.5,99,99,99,999,9999,18.8,999,999,99,99
2006,10,30,22,0,190,14.9,17.5,99,99,99,999,9999,19.3,999,999,99,99
2006,10,30,23,0,190,15.4,17.5,99,99,99,999,9999,19.1,999,999,99,99
2006,10,31,0,0,190,13.9,16,99,99,99,999,9999,18.6,999,999,99,99
2006,10,31,1,0,190,14.4,16.5,99,99,99,999,9999,18,999,999,99,99
2006,10,31,2,0,200,16,20.6,99,99,99,999,9999,17.7,999,999,99,99
2006,10,31,3,0,200,17.5,21.1,99,99,99,999,9999,17.6,999,999,99,99
2006,10,31,4,0,200,15.4,19.6,99,99,99,999,9999,16.8,999,999,99,99
2006,10,31,5,0,200,13.9,19.6,99,99,99,999,9999,16.5,999,999,99,99
2006,10,31,6,0,200,13.9,16,99,99,99,999,9999,16.4,999,999,99,99
2006,10,31,7,0,210,12.4,16,99,99,99,999,9999,16.8,999,999,99,99
2006,10,31,8,0,220,10.3,15.4,99,99,99,999,9999,16.9,999,999,99,99
2006,10,31,9,0,270,12.9,14.4,99,99,99,999,9999,12.8,999,999,99,99
2006,10,31,10,0,260,9.8,11.3,99,99,99,999,9999,9.8,999,999,99,99
2006,10,31,12,0,270,12.4,15.4,99,99,99,999,9999,7,999,999,99,99
2006,10,31,13,0,260,12.9,15.4,99,99,99,999,9999,5.3,999,999,99,99
2006,10,31,14,0,290,11.8,13.9,99,99,99,999,9999,3.7,999,999,99,99
2006,10,31,15,0,280,11.3,13.4,99,99,99,999,9999,3.6,999,999,99,99
2006,10,31,18,0,280,8.2,10.8,99,99,99,999,9999,5.3,999,999,99,99
2006,10,31,19,0,300,8.8,10.8,99,99,99,999,9999,6.2,999,999,99,99
2006,10,31,20,0,300,7.7,10.8,99,99,99,999,9999,6.9,999,999,99,99
2006,10,31,21,0,290,7.2,10.3,99,99,99,999,9999,7.5,999,999,99,99
2006,10,31,22,0,290,7.7,9.8,99,99,99,999,9999,7.5,999,999,99,99
2006,11,1,2,0,290,7.2,9.3,99,99,99,999,9999,5.4,999,999,99,99
2006,11,1,4,0,280,6.2,8.2,99,99,99,999,9999,4.4,999,999,99,99
2006,11,1,5,0,290,6.2,7.7,99,99,99,999,9999,4,999,999,99,99
2006,11,1,7,0,310,6.7,8.8,99,99,99,999,9999,3.2,999,999,99,99
2006,11,1,8,0,300,6.2,7.7,99,99,99,999,9999,2.8,999,999,99,99
2006,11,1,9,0,310,6.7,7.7,99,99,99,999,9999,2.1,999,999,99,99
2006,11,1,12,0,310,6.7,8.2,99,99,99,999,9999,0.6,999,999,99,99
2006,11,1,13,0,310,7.2,9.3,99,99,99,999,9999,0.4,999,999,99,99
2006,11,1,14,0,300,6.7,7.7,99,99,99,999,9999,0.3,999,999,99,99
2006,11,1,15,0,300,6.7,8.8,99,99,99,999,9999,1,999,999,99,99
2006,11,1,18,0,300,7.2,8.8,99,99,99,999,9999,2.2,999,999,99,99
2006,11,1,20,0,270,5.7,8.2,99,99,99,999,9999,2.7,999,999,99,99
2006,11,1,21,0,260,6.7,8.8,99,99,99,999,9999,3.9,999,999,99,99
2006,11,1,22,0,260,8.8,11.3,99,99,99,999,9999,4.8,999,999,99,99
2006,11,1,23,0,280,7.2,8.2,99,99,99,999,9999,5.2,999,999,99,99
2006,11,2,0,0,270,7.7,8.8,99,99,99,999,9999,5.1,999,999,99,99
2006,11,2,2,0,270,6.7,8.2,99,99,99,999,9999,4.2,999,999,99,99
2006,11,2,3,0,270,7.2,8.8,99,99,99,999,9999,3.5,999,999,99,99
2006,11,2,4,0,270,7.2,8.8,99,99,99,999,9999,3.1,999,999,99,99
2006,11,2,5,0,290,9.3,11.8,99,99,99,999,9999,2.5,999,999,99,99
2006,11,2,6,0,280,8.2,10.3,99,99,99,999,9999,1.8,999,999,99,99
2006,11,2,7,0,270,8.8,10.3,99,99,99,999,9999,1,999,999,99,99
2006,11,2,8,0,270,9.3,11.3,99,99,99,999,9999,0.2,999,999,99,99
2006,11,2,9,0,280,9.8,12.9,99,99,99,999,9999,-0.4,999,999,99,99
2006,11,2,10,0,280,9.8,11.3,99,99,99,999,9999,-0.8,999,999,99,99
2006,11,2,17,0,270,11.3,14.4,99,99,99,999,9999,-0.5,999,999,99,99
2006,11,2,18,0,280,11.3,13.9,99,99,99,999,9999,-0.7,999,999,99,99
2006,11,2,20,0,280,11.3,14.9,99,99,99,999,9999,0.2,999,999,99,99
2006,11,2,22,0,300,7.7,10.3,99,99,99,999,9999,0.8,999,999,99,99
2006,11,2,23,0,280,10.3,13.4,99,99,99,999,9999,0.6,999,999,99,99
2006,11,3,0,0,290,9.8,11.3,99,99,99,999,9999,0.5,999,999,99,99
2006,11,3,1,0,300,7.7,9.8,99,99,99,999,9999,0.2,999,999,99,99
2006,11,3,3,0,280,5.1,6.7,99,99,99,999,9999,0.1,999,999,99,99
2006,11,3,4,0,270,4.1,5.7,99,99,99,999,9999,-0.2,999,999,99,99
2006,11,3,5,0,260,4.6,6.2,99,99,99,999,9999,-0.2,999,999,99,99
2006,11,3,6,0,260,5.1,6.2,99,99,99,999,9999,-0.3,999,999,99,99
2006,11,3,8,0,270,6.7,7.7,99,99,99,999,9999,-1.6,999,999,99,99
2006,11,3,10,0,260,6.7,7.7,99,99,99,999,9999,-2.3,999,999,99,99
2006,11,3,14,0,270,6.2,8.2,99,99,99,999,9999,-2.4,999,999,99,99
2006,11,3,16,0,270,8.8,10.3,99,99,99,999,9999,-0.5,999,999,99,99
2006,11,3,17,0,280,8.8,10.8,99,99,99,999,9999,0.3,999,999,99,99
2006,11,3,18,0,260,7.2,10.8,99,99,99,999,9999,1.1,999,999,99,99
2006,11,3,20,0,290,4.1,5.7,99,99,99,999,9999,2.8,999,999,99,99
2006,11,3,21,0,240,5.1,6.2,99,99,99,999,9999,3.5,999,999,99,99
2006,11,3,22,0,250,5.1,6.7,99,99,99,999,9999,3.9,999,999,99,99
2006,11,3,23,0,260,4.6,5.1,99,99,99,999,9999,4,999,999,99,99
2006,11,4,0,0,210,5.1,6.2,99,99,99,999,9999,3.9,999,999,99,99
2006,11,4,1,0,200,5.1,6.2,99,99,99,999,9999,4,999,999,99,99
2006,11,4,2,0,190,5.7,7.2,99,99,99,999,9999,3.9,999,999,99,99
2006,11,4,4,0,180,6.2,7.2,99,99,99,999,9999,4,999,999,99,99
2006,11,4,5,0,180,6.7,8.2,99,99,99,999,9999,3.8,999,999,99,99
2006,11,4,6,0,190,7.2,8.2,99,99,99,999,9999,3.9,999,999,99,99
2006,11,4,7,0,180,8.8,9.8,99,99,99,999,9999,3.5,999,999,99,99
2006,11,4,8,0,190,8.8,10.8,99,99,99,999,9999,3.8,999,999,99,99
2006,11,4,16,0,190,11.3,12.9,99,99,99,999,9999,6.6,999,999,99,99
2006,11,4,17,0,190,11.3,12.9,99,99,99,999,9999,7.6,999,999,99,99
2006,11,4,18,0,200,13.4,17,99,99,99,999,9999,8.5,999,999,99,99
2006,11,4,20,0,190,12.4,16,99,99,99,999,9999,7.1,999,999,99,99
2006,11,4,21,0,180,10.8,14.4,99,99,99,999,9999,7.1,999,999,99,99
2006,11,4,22,0,180,13.4,15.4,99,99,99,999,9999,7.3,999,999,99,99
2006,11,4,23,0,180,7.2,8.8,99,99,99,999,9999,7.5,999,999,99,99
2006,11,5,0,0,180,6.2,7.2,99,99,99,999,9999,7.7,999,999,99,99
2006,11,5,1,0,190,9.3,11.3,99,99,99,999,9999,8.3,999,999,99,99
2006,11,5,2,0,190,11.3,13.4,99,99,99,999,9999,8.3,999,999,99,99
2006,11,5,4,0,190,7.7,9.3,99,99,99,999,9999,7.8,999,999,99,99
2006,11,5,5,0,180,6.7,7.7,99,99,99,999,9999,7.8,999,999,99,99
2006,11,5,6,0,180,6.7,7.2,99,99,99,999,9999,7.8,999,999,99,99
2006,11,5,7,0,180,7.2,7.7,99,99,99,999,9999,7.7,999,999,99,99
2006,11,5,8,0,180,5.7,6.2,99,99,99,999,9999,7.7,999,999,99,99
2006,11,5,9,0,180,7.2,7.7,99,99,99,999,9999,7.6,999,999,99,99
2006,11,5,10,0,190,6.7,7.2,99,99,99,999,9999,6.8,999,999,99,99
2006,11,5,12,0,190,5.7,6.7,99,99,99,999,9999,6.1,999,999,99,99
2006,11,5,13,0,180,5.1,5.7,99,99,99,999,9999,6.1,999,999,99,99
2006,11,5,14,0,180,5.7,6.7,99,99,99,999,9999,6,999,999,99,99
2006,11,5,15,0,190,6.2,6.7,99,99,99,999,9999,6.5,999,999,99,99
2006,11,5,16,0,190,3.6,4.1,99,99,99,999,9999,7.8,999,999,99,99
