#YY,MM,DD,hh,mm,WDIR,WSPD,GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,TIDE
2017,11,19,22,0,280,9.3,11.8,99,99,99,999,9999,1.5,999,-9.4,99,99
2017,11,19,22,10,270 1,1.3,12.9,99,99,99,999,9999,1.4,999,-9.4,99,99
2017,11,19,22,20,280 1,1.3,12.4,99,99,99,999,9999,1.5,999,-8.8,99,99
2017,11,19,22,30,280 1,0.3,11.3,99,99,99,999,9999,1.6,999,-8.9,99,99
2017,11,19,22,40,270,9.8,10.8,99,99,99,999,9999,1.5,999,-8.1,99,99
2017,11,19,22,50,280 1,0.8,12.4,99,99,99,999,9999,1.5,999,-8.4,99,99
2017,11,19,23,0,280 1,1.3,12.9,99,99,99,999,9999,1.4,999,-7.8,99,99
2017,11,19,23,10,270,9.8,11.3,99,99,99,999,9999,1.2,999,-8.4,99,99
2017,11,19,23,20,270,9.3,10.3,99,99,99,999,9999,1.1,999,-8.5,99,99
2017,11,19,23,30,280,9.8,11.3,99,99,99,999,9999,1.2,999,-8.4,99,99
2017,11,19,23,40,270,9.8,11.3,99,99,99,999,9999,1.1,999,-8.3,99,99
2017,11,19,23,50,280,8.2,9.3,99,99,99,999,9999,1.1,999,-8.5,99,99
2017,11,20,0,0,270,7.7,8.2,99,99,99,999,9999,1.2,999,-8,99,99
2017,11,20,0,10,270,6.7,8.2,99,99,99,999,9999,1.3,999,-7.2,99,99
2017,11,20,0,20,280,6.7,7.7,99,99,99,999,9999,1.2,999,-7.4,99,99
2017,11,20,0,30,260,6.2,7.7,99,99,99,999,9999,1.3,999,-7.4,99,99
2017,11,20,0,40,260,6.7,7.7,99,99,99,999,9999,1.3,999,-7.2,99,99
2017,11,20,0,50,240,7.2,9.3,99,99,99,999,9999,1.2,999,-7.1,99,99
2017,11,20,1,0,260,7.7,9.8,99,99,99,999,9999,1.2,999,-7,99,99
2017,11,20,1,10,250,7.7,8.8,99,99,99,999,9999,1.1,999,-6.9,99,99
2017,11,20,1,20,250,7.7,9.8,99,99,99,999,9999,1.1,999,-6.7,99,99
2017,11,20,1,30,250,7.7,8.8,99,99,99,999,9999,1,999,-6.6,99,99
2017,11,20,1,40,250,9.3,10.3,99,99,99,999,9999,0.8,999,-6.7,99,99
2017,11,20,1,50,250,7.7,9.3,99,99,99,999,9999,0.8,999,-6.5,99,99
2017,11,20,2,0,250,6.7,8.8,99,99,99,999,9999,0.7,999,-6.6,99,99
2017,11,20,2,10,240,7.7,8.8,99,99,99,999,9999,0.7,999,-6.7,99,99
2017,11,20,2,20,250,7.2,9.3,99,99,99,999,9999,0.7,999,-6.6,99,99
2017,11,20,2,30,250,7.2,8.2,99,99,99,999,9999,0.7,999,-6.6,99,99
2017,11,20,2,40,250,5.1,6.7,99,99,99,999,9999,1,999,-5.6,99,99
2017,11,20,2,50,250,6.2,8.8,99,99,99,999,9999,0.7,999,-6.4,99,99
2017,11,20,3,0,240,7.2,9.8,99,99,99,999,9999,0.8,999,-6.5,99,99
2017,11,20,3,10,250,7.7,8.8,99,99,99,999,9999,0.7,999,-6.7,99,99
2017,11,20,3,20,250,8.8,10.3,99,99,99,999,9999,0.8,999,-6.4,99,99
2017,11,20,3,30,250,8.8,9.8,99,99,99,999,9999,1,999,-6.4,99,99
2017,11,20,3,40,250 1,0.8,12.4,99,99,99,999,9999,0.9,999,-6.3,99,99
2017,11,20,3,50,250 1,0.8,11.8,99,99,99,999,9999,0.9,999,-6.1,99,99
2017,11,20,4,0,250 1,1.8,13.4,99,99,99,999,9999,1,999,-6,99,99
2017,11,20,4,10,250 1,2.9,16,99,99,99,999,9999,1.2,999,-6.6,99,99
2017,11,20,4,20,250 1,1.3,12.9,99,99,99,999,9999,1.5,999,-6.1,99,99
2017,11,20,4,30,250 1,1.3,12.4,99,99,99,999,9999,1.8,999,-6,99,99
2017,11,20,4,40,250 1,0.8,12.4,99,99,99,999,9999,1.9,999,-5.7,99,99
2017,11,20,4,50,250 1,2.4,14.4,99,99,99,999,9999,2.2,999,-6.4,99,99
2017,11,20,5,0,250 1,1.3,13.9,99,99,99,999,9999,2,999,-6.2,99,99
2017,11,20,5,10,240 1,1.3,12.9,99,99,99,999,9999,2,999,-5.8,99,99
2017,11,20,5,20,240 1,0.3,11.8,99,99,99,999,9999,2.1,999,-5.8,99,99
2017,11,20,5,30,240 1,0.3,12.4,99,99,99,999,9999,2.2,999,-5.5,99,99
2017,11,20,5,40,240 1,1.3,13.9,99,99,99,999,9999,2.4,999,-5.6,99,99
2017,11,20,5,50,240 1,1.3,13.9,99,99,99,999,9999,2.6,999,-5.7,99,99
2017,11,20,6,0,230 1,0.8,12.9,99,99,99,999,9999,2.7,999,-5.2,99,99
2017,11,20,6,10,240 1,2.4,13.9,99,99,99,999,9999,2.7,999,-5.3,99,99
2017,11,20,6,20,240 1,2.9,14.9,99,99,99,999,9999,2.6,999,-5.5,99,99
2017,11,20,6,30,240 1,1.8,13.9,99,99,99,999,9999,2.6,999,-5.2,99,99
2017,11,20,6,40,240 1,1.3,13.4,99,99,99,999,9999,2.6,999,-5.1,99,99
2017,11,20,6,50,240 1,2.4,13.9,99,99,99,999,9999,2.7,999,-5.3,99,99
2017,11,20,7,0,240 1,2.4,14.4,99,99,99,999,9999,2.8,999,-5,99,99
2017,11,20,7,10,240 1,1.8,14.4,99,99,99,999,9999,2.9,999,-5.2,99,99
2017,11,20,7,20,240 1,1.8,12.9,99,99,99,999,9999,3.1,999,-4.8,99,99
2017,11,20,7,30,240 1,1.3,13.4,99,99,99,999,9999,2.9,999,-4.9,99,99
2017,11,20,7,40,240 1,1.8,12.9,99,99,99,999,9999,2.9,999,-4.8,99,99
2017,11,20,7,50,240 1,1.3,12.9,99,99,99,999,9999,3.1,999,-4.6,99,99
2017,11,20,8,0,240 1,1.3,13.4,99,99,99,999,9999,3.2,999,-4.6,99,99
2017,11,20,8,10,240 1,1.3,13.9,99,99,99,999,9999,3.5,999,-4.5,99,99
2017,11,20,8,20,230 1,0.8,12.9,99,99,99,999,9999,3.9,999,-4.6,99,99
2017,11,20,8,30,230 1,0.8,11.8,99,99,99,999,9999,3.8,999,-4.3,99,99
2017,11,20,8,40,220 1,0.8,12.4,99,99,99,999,9999,3.1,999,-4.3,99,99
2017,11,20,8,50,220,9.8,11.3,99,99,99,999,9999,3.1,999,-3.9,99,99
2017,11,20,9,0,230 1,0.3,11.8,99,99,99,999,9999,3.5,999,-4.2,99,99
2017,11,20,9,10,220 1,1.8,12.9,99,99,99,999,9999,3.2,999,-4,99,99
2017,11,20,9,20,220 1,1.3,12.4,99,99,99,999,9999,3,999,-3.9,99,99
2017,11,20,9,30,220 1,1.8,12.9,99,99,99,999,9999,3.2,999,-4,99,99
2017,11,20,9,40,220 1,0.3,11.3,99,99,99,999,9999,3.1,999,-3.3,99,99
2017,11,20,9,50,220 1,0.8,12.4,99,99,99,999,9999,2.7,999,-3.7,99,99
2017,11,20,10,0,220 1,0.8,11.8,99,99,99,999,9999,2.7,999,-3.4,99,99
2017,11,20,10,10,220 1,1.8,12.4,99,99,99,999,9999,2.7,999,-3.9,99,99
2017,11,20,10,20,210 1,2.4,13.4,99,99,99,999,9999,2.7,999,-3.9,99,99
2017,11,20,10,30,210 1,1.3,12.4,99,99,99,999,9999,2.6,999,-3.8,99,99
2017,11,20,10,40,210 1,2.9,14.4,99,99,99,999,9999,2.9,999,-3.9,99,99
2017,11,20,10,50,210,9.8,10.8,99,99,99,999,9999,2.8,999,-3.5,99,99
2017,11,20,11,0,210 1,1.3,13.4,99,99,99,999,9999,3,999,-4.1,99,99
2017,11,20,11,10,210 1,2.9,13.9,99,99,99,999,9999,2.9,999,-4.2,99,99
2017,11,20,11,20,210 1,2.9,14.9,99,99,99,999,9999,2.9,999,-3.9,99,99
2017,11,20,11,30,210 1,3.9,16,99,99,99,999,9999,3,999,-3.7,99,99
2017,11,20,11,40,210 1,5.4,17.5,99,99,99,999,9999,2.8,999,-3.8,99,99
2017,11,20,11,50,210 1,4.4,16,99,99,99,999,9999,2.9,999,-3.8,99,99
2017,11,20,12,0,210 1,3.9,16.5,99,99,99,999,9999,2.8,999,-3.4,99,99
2017,11,20,12,10,210 1,4.4,17,99,99,99,999,9999,2.9,999,-3.5,99,99
2017,11,20,12,20,210 1,4.4,17,99,99,99,999,9999,3,999,-3.7,99,99
2017,11,20,12,30,210 1,3.4,14.9,99,99,99,999,9999,3.1,999,-3.4,99,99
2017,11,20,12,40,220 1,3.4,14.9,99,99,99,999,9999,3.3,999,-3.2,99,99
2017,11,20,12,50,210 1,4.4,16.5,99,99,99,999,9999,3.2,999,-3.3,99,99
2017,11,20,13,0,210 1,6,17.5,99,99,99,999,9999,3,999,-3.2,99,99
2017,11,20,13,10,210 1,5.4,18,99,99,99,999,9999,3,999,-3.5,99,99
2017,11,20,13,20,210 1,4.4,16.5,99,99,99,999,9999,3.2,999,-3.1,99,99
2017,11,20,13,30,210 1,3.9,16,99,99,99,999,9999,3.3,999,-2.9,99,99
2017,11,20,13,40,210 1,3.9,15.4,99,99,99,999,9999,3.2,999,-3.1,99,99
2017,11,20,13,50,210 1,2.9,14.9,99,99,99,999,9999,3.3,999,-2.9,99,99
2017,11,20,14,0,210 1,1.3,13.4,99,99,99,999,9999,3.5,999,-2.8,99,99
2017,11,20,14,10,210 1,1.8,14.4,99,99,99,999,9999,3.7,999,-3,99,99
2017,11,20,14,20,210 1,0.8,12.9,99,99,99,999,9999,3.8,999,-2.7,99,99
2017,11,20,14,30,210 1,3.4,17.5,99,99,99,999,9999,4,999,-2.8,99,99
2017,11,20,14,40,210 1,3.9,16,99,99,99,999,9999,4.1,999,-2.6,99,99
2017,11,20,14,50,210 1,3.9,15.4,99,99,99,999,9999,4.2,999,-2.9,99,99
2017,11,20,15,0,210 1,1.8,14.4,99,99,99,999,9999,4.5,999,-2.4,99,99
2017,11,20,15,10,210 1,0.8,12.4,99,99,99,999,9999,4.7,999,-2.4,99,99
2017,11,20,15,20,210 1,0.3,11.8,99,99,99,999,9999,4.9,999,-2.2,99,99
2017,11,20,15,30,210 1,1.8,13.4,99,99,99,999,9999,5.3,999,-2.4,99,99
2017,11,20,15,40,210 1,3.4,15.4,99,99,99,999,9999,5.6,999,-2.5,99,99
2017,11,20,15,50,210 1,1.8,14.4,99,99,99,999,9999,5.7,999,-2.3,99,99
2017,11,20,16,0,210 1,1.3,12.4,99,99,99,999,9999,6,999,-2.2,99,99
2017,11,20,16,10,210 1,0.8,12.9,99,99,99,999,9999,6.2,999,-1.9,99,99
2017,11,20,16,20,210 1,0.3,11.8,99,99,99,999,9999,6.5,999,-1.7,99,99
2017,11,20,16,30,210 1,0.8,12.9,99,99,99,999,9999,6.8,999,-1.4,99,99
2017,11,20,16,40,220 1,1.8,12.9,99,99,99,999,9999,7.4,999,-1.8,99,99
2017,11,20,16,50,220 1,1.3,13.4,99,99,99,999,9999,7.7,999,-1.8,99,99
2017,11,20,17,0,210 1,3.9,16,99,99,99,999,9999,7.9,999,-1.9,99,99
2017,11,20,17,10,220 1,2.9,14.9,99,99,99,999,9999,8.2,999,-2.1,99,99
2017,11,20,17,20,210 1,1.3,12.9,99,99,99,999,9999,8.4,999,-1.7,99,99
2017,11,20,17,30,210 1,0.8,12.9,99,99,99,999,9999,8.5,999,-1.5,99,99
2017,11,20,17,40,210 1,0.3,13.4,99,99,99,999,9999,8.6,999,-1.2,99,99
2017,11,20,17,50,210 1,2.9,14.9,99,99,99,999,9999,8.9,999,-1.6,99,99
2017,11,20,18,0,220 1,2.4,13.4,99,99,99,999,9999,8.9,999,-1,99,99
2017,11,20,18,10,220 1,2.4,14.4,99,99,99,999,9999,9.3,999,-1.5,99,99
2017,11,20,18,20,220 1,2.9,15.4,99,99,99,999,9999,9.3,999,-1.6,99,99
2017,11,20,18,30,220 1,2.4,13.9,99,99,99,999,9999,9.4,999,-1,99,99
2017,11,20,18,40,220 1,2.4,14.4,99,99,99,999,9999,9.5,999,-1,99,99
2017,11,20,18,50,210 1,3.9,16,99,99,99,999,9999,9.6,999,-1,99,99
2017,11,20,19,0,220 1,1.8,13.4,99,99,99,999,9999,9.7,999,-0.6,99,99
2017,11,20,19,10,220 1,4.4,16.5,99,99,99,999,9999,9.9,999,-0.8,99,99
2017,11,20,19,20,210 1,3.9,16,99,99,99,999,9999,10.2,999,-0.9,99,99
2017,11,20,19,30,210 1,0.8,12.4,99,99,99,999,9999,10.2,999,-0.2,99,99
2017,11,20,19,40,220 1,1.8,13.9,99,99,99,999,9999,10.4,999,-0.1,99,99
2017,11,20,19,50,210 1,4.4,17,99,99,99,999,9999,10.8,999,-0.4,99,99
2017,11,20,20,0,210 1,3.4,13.9,99,99,99,999,9999,10.9,999,-0.2,99,99
2017,11,20,20,10,210 1,4.4,15.4,99,99,99,999,9999,11,999,-0.1,99,99
2017,11,20,20,20,210 1,6,17.5,99,99,99,999,9999,11.2,999,-0.2,99,99
2017,11,20,20,30,210 1,1.8,14.4,99,99,99,999,9999,10.8,999,0.6,99,99
2017,11,20,20,40,210 1,4.4,16,99,99,99,999,9999,11.5,999,-0.1,99,99
2017,11,20,20,50,210 1,4.4,16,99,99,99,999,9999,11.5,999,0.1,99,99
2017,11,20,21,0,210 1,4.4,15.4,99,99,99,999,9999,11.4,999,0.5,99,99
2017,11,20,21,10,210 1,5.4,17,99,99,99,999,9999,11.5,999,0.5,99,99
2017,11,20,21,20,210 1,3.9,14.9,99,99,99,999,9999,11.4,999,0.9,99,99
2017,11,20,21,30,210 1,6,18.5,99,99,99,999,9999,11.6,999,0.9,99,99
2017,11,20,21,40,210 1,5.4,18,99,99,99,999,9999,11.3,999,1.1,99,99
2017,11,20,21,50,210 1,5.4,17.5,99,99,99,999,9999,11.3,999,1.2,99,99
2017,11,20,22,0,210 1,7,19.6,99,99,99,999,9999,11.5,999,0.9,99,99
2017,11,20,22,10,210 1,7,19,99,99,99,999,9999,11.4,999,1,99,99
2017,11,20,22,20,200 1,6,17.5,99,99,99,999,9999,11.2,999,1.6,99,99
2017,11,20,22,30,200 1,6,17,99,99,99,999,9999,11.1,999,1.6,99,99
2017,11,20,22,40,200 1,5.4,17.5,99,99,99,999,9999,11.1,999,1.6,99,99
2017,11,20,22,50,200 1,6,17.5,99,99,99,999,9999,10.5,999,2.2,99,99
2017,11,20,23,0,200 1,7.5,20.1,99,99,99,999,9999,10.5,999,2,99,99
2017,11,20,23,10,200 1,7.5,19,99,99,99,999,9999,10.4,999,2,99,99
2017,11,20,23,20,200 1,9.6,22.1,99,99,99,999,9999,10.2,999,2,99,99
2017,11,20,23,30,200 1,8.5,20.6,99,99,99,999,9999,10.1,999,1.8,99,99
2017,11,20,23,40,200 1,8,20.6,99,99,99,999,9999,9.9,999,1.7,99,99
2017,11,20,23,50,200 1,6.5,20.1,99,99,99,999,9999,9.5,999,1.8,99,99
2017,11,21,0,0,200 1,7.5,20.1,99,99,99,999,9999,9.6,999,1.6,99,99
2017,11,21,0,10,200 1,7.5,20.1,99,99,99,999,9999,9.5,999,1.5,99,99
2017,11,21,0,20,210 1,9,21.1,99,99,99,999,9999,9.4,999,1.5,99,99
2017,11,21,0,30,210 1,7.5,21.1,99,99,99,999,9999,9.1,999,1.5,99,99
2017,11,21,0,40,210 1,9,22.1,99,99,99,999,9999,9.3,999,1,99,99
2017,11,21,0,50,210 1,6.5,20.6,99,99,99,999,9999,9.1,999,1,99,99
2017,11,21,1,0,210 1,7,18,99,99,99,999,9999,9.1,999,0.7,99,99
2017,11,21,1,10,210 1,7,19,99,99,99,999,9999,9.2,999,0.5,99,99
2017,11,21,1,20,210 1,9.6,21.6,99,99,99,999,9999,9.2,999,0.1,99,99
2017,11,21,1,30,210 1,7.5,20.1,99,99,99,999,9999,9,999,0.1,99,99
2017,11,21,1,40,210 1,7.5,19.6,99,99,99,999,9999,8.8,999,0.3,99,99
2017,11,21,1,50,210 1,8.5,22.1,99,99,99,999,9999,8.8,999,-0.1,99,99
2017,11,21,2,0,210 1,7.5,19.6,99,99,99,999,9999,8.6,999,0,99,99
2017,11,21,2,10,210 1,7.5,19.6,99,99,99,999,9999,8.6,999,-0.3,99,99
2017,11,21,2,20,210 1,9.6,21.1,99,99,99,999,9999,8.6,999,-0.4,99,99
2017,11,21,2,30,210 1,9,21.6,99,99,99,999,9999,8.5,999,-0.5,99,99
2017,11,21,2,40,210 1,9,22.7,99,99,99,999,9999,8.3,999,-0.5,99,99
2017,11,21,2,50,210 1,9,22.7,99,99,99,999,9999,8.2,999,-0.4,99,99
2017,11,21,3,0,210 1,8,21.6,99,99,99,999,9999,8,999,-0.4,99,99
2017,11,21,3,10,210 1,8.5,20.6,99,99,99,999,9999,8.1,999,-0.5,99,99
2017,11,21,3,20,210 1,9.6,21.1,99,99,99,999,9999,8.1,999,-0.8,99,99
2017,11,21,3,30,210 1,9.6,21.6,99,99,99,999,9999,8.1,999,-0.9,99,99
2017,11,21,3,40,210 1,9,21.6,99,99,99,999,9999,8,999,-0.7,99,99
2017,11,21,3,50,210 1,8,21.6,99,99,99,999,9999,7.9,999,-0.6,99,99
2017,11,21,4,0,210 1,9,22.1,99,99,99,999,9999,7.8,999,-0.7,99,99
2017,11,21,4,10,210 2,0.1,22.7,99,99,99,999,9999,7.8,999,-0.8,99,99
2017,11,21,4,20,210 1,9.6,23.2,99,99,99,999,9999,7.8,999,-0.9,99,99
2017,11,21,4,30,210 1,8,20.1,99,99,99,999,9999,7.7,999,-0.7,99,99
2017,11,21,4,40,210 1,7.5,19,99,99,99,999,9999,7.6,999,-0.5,99,99
2017,11,21,4,50,210 1,9,20.6,99,99,99,999,9999,7.8,999,-0.8,99,99
2017,11,21,5,0,210 1,7,20.1,99,99,99,999,9999,7.7,999,-0.6,99,99
2017,11,21,5,10,210 1,7,20.6,99,99,99,999,9999,7.5,999,-0.4,99,99
2017,11,21,5,20,210 1,8,20.1,99,99,99,999,9999,7.6,999,-0.7,99,99
2017,11,21,5,30,210 1,9,21.1,99,99,99,999,9999,7.6,999,-0.7,99,99
2017,11,21,5,40,210 1,7,18.5,99,99,99,999,9999,7.4,999,-0.6,99,99
2017,11,21,5,50,210 1,7,20.1,99,99,99,999,9999,7.3,999,-0.5,99,99
2017,11,21,6,0,210 1,6.5,18.5,99,99,99,999,9999,7.3,999,-0.4,99,99
2017,11,21,6,10,210 1,7,18.5,99,99,99,999,9999,7.2,999,-0.3,99,99
2017,11,21,6,20,200 1,8.5,20.6,99,99,99,999,9999,7.2,999,-0.6,99,99
2017,11,21,6,30,210 1,6.5,19.6,99,99,99,999,9999,7,999,-0.2,99,99
2017,11,21,6,40,210 1,6.5,19.6,99,99,99,999,9999,6.9,999,-0.1,99,99
2017,11,21,6,50,210 1,7.5,20.1,99,99,99,999,9999,7,999,-0.3,99,99
2017,11,21,7,0,210 1,7,19,99,99,99,999,9999,7,999,-0.1,99,99
2017,11,21,7,10,210 1,7.5,20.1,99,99,99,999,9999,7,999,-0.3,99,99
2017,11,21,7,20,210 1,5.4,17,99,99,99,999,9999,7,999,0,99,99
2017,11,21,7,30,210 1,5.4,17.5,99,99,99,999,9999,7,999,-0.1,99,99
2017,11,21,7,40,210 1,4.9,16,99,99,99,999,9999,6.9,999,0.1,99,99
2017,11,21,7,50,210 1,5.4,17,99,99,99,999,9999,6.9,999,0,99,99
2017,11,21,8,0,210 1,5.4,17.5,99,99,99,999,9999,6.9,999,0,99,99
2017,11,21,8,10,210 1,4.9,16.5,99,99,99,999,9999,6.8,999,0.3,99,99
2017,11,21,8,20,210 1,4.4,16.5,99,99,99,999,9999,6.8,999,0.3,99,99
2017,11,21,8,30,210 1,4.4,16.5,99,99,99,999,9999,6.7,999,0.3,99,99
2017,11,21,8,40,210 1,4.4,17,99,99,99,999,9999,6.8,999,0.1,99,99
2017,11,21,8,50,210 1,5.4,18.5,99,99,99,999,9999,6.8,999,0.1,99,99
2017,11,21,9,0,210 1,4.9,17,99,99,99,999,9999,6.8,999,0.2,99,99
2017,11,21,9,10,210 1,4.9,17,99,99,99,999,9999,6.9,999,0.2,99,99
2017,11,21,9,20,210 1,4.9,16.5,99,99,99,999,9999,6.9,999,0.4,99,99
2017,11,21,9,30,220 1,4.4,16.5,99,99,99,999,9999,7,999,0.4,99,99
2017,11,21,9,40,210 1,5.4,16.5,99,99,99,999,9999,7,999,0.2,99,99
2017,11,21,9,50,210 1,4.4,15.4,99,99,99,999,9999,7,999,0.4,99,99
2017,11,21,10,0,210 1,4.4,16.5,99,99,99,999,9999,7.1,999,0.3,99,99
2017,11,21,10,10,220 1,6.5,18,99,99,99,999,9999,7.7,999,0,99,99
2017,11,21,10,20,220 1,3.9,16,99,99,99,999,9999,7.7,999,0.3,99,99
2017,11,21,10,30,220 1,3.9,18,99,99,99,999,9999,7.8,999,0.4,99,99
2017,11,21,10,40,220 1,2.4,14.4,99,99,99,999,9999,7.9,999,0.3,99,99
2017,11,21,10,50,220 1,2.9,14.9,99,99,99,999,9999,7.7,999,0.3,99,99
2017,11,21,11,0,220 1,2.4,13.9,99,99,99,999,9999,7.8,999,0.4,99,99
2017,11,21,11,10,220 1,2.9,15.4,99,99,99,999,9999,8.1,999,0.1,99,99
2017,11,21,11,20,230 1,2.4,15.4,99,99,99,999,9999,7.9,999,0.2,99,99
2017,11,21,11,30,220 1,3.4,17,99,99,99,999,9999,7.9,999,0.2,99,99
2017,11,21,11,40,230 1,1.3,13.4,99,99,99,999,9999,7.8,999,0.2,99,99
2017,11,21,11,50,230,9.8,11.3,99,99,99,999,9999,7.7,999,0.4,99,99
2017,11,21,12,0,220 1,0.3,11.3,99,99,99,999,9999,7.6,999,0.5,99,99
2017,11,21,12,10,220 1,1.8,13.4,99,99,99,999,9999,7.5,999,0.2,99,99
2017,11,21,12,20,230 1,2.9,13.9,99,99,99,999,9999,7.7,999,0.1,99,99
2017,11,21,12,30,230 1,1.3,14.4,99,99,99,999,9999,7.6,999,0.4,99,99
2017,11,21,12,40,230 1,1.8,14.9,99,99,99,999,9999,7.6,999,0.5,99,99
2017,11,21,12,50,230 1,1.8,12.9,99,99,99,999,9999,7.8,999,0,99,99
2017,11,21,13,0,230 1,0.3,11.8,99,99,99,999,9999,7.6,999,0.3,99,99
2017,11,21,13,10,230 1,1.8,13.9,99,99,99,999,9999,7.6,999,0.4,99,99
2017,11,21,13,20,230 1,1.3,16,99,99,99,999,9999,7.7,999,0.3,99,99
2017,11,21,13,30,220,9.3,11.8,99,99,99,999,9999,7.5,999,0.5,99,99
2017,11,21,13,40,240 1,2.4,14.9,99,99,99,999,9999,7.6,999,0.4,99,99
2017,11,21,13,50,240 1,1.3,13.4,99,99,99,999,9999,7.4,999,0.3,99,99
2017,11,21,14,0,250 1,1.3,12.9,99,99,99,999,9999,7.5,999,0.3,99,99
2017,11,21,14,10,240,9.8,12.4,99,99,99,999,9999,7.4,999,0.6,99,99
2017,11,21,14,20,240 1,1.3,12.9,99,99,99,999,9999,7.5,999,0.4,99,99
2017,11,21,14,30,250 1,0.3,12.9,99,99,99,999,9999,7.5,999,0.5,99,99
2017,11,21,14,40,250 1,0.8,11.8,99,99,99,999,9999,7.5,999,0.4,99,99
2017,11,21,14,50,240,9.8,10.8,99,99,99,999,9999,7.7,999,0.3,99,99
2017,11,21,15,0,260 1,0.3,11.8,99,99,99,999,9999,8,999,0.2,99,99
2017,11,21,15,10,260 1,0.8,12.9,99,99,99,999,9999,7.6,999,0.5,99,99
2017,11,21,15,20,260 1,1.3,13.4,99,99,99,999,9999,7.5,999,0.5,99,99
2017,11,21,15,30,260 1,1.8,13.9,99,99,99,999,9999,7.3,999,0.5,99,99
2017,11,21,15,40,260 1,1.8,13.4,99,99,99,999,9999,7,999,0.8,99,99
2017,11,21,15,50,270 1,0.8,12.9,99,99,99,999,9999,7,999,1,99,99
2017,11,21,16,0,270 1,1.3,13.4,99,99,99,999,9999,6.8,999,1.1,99,99
2017,11,21,16,10,270 1,1.3,13.4,99,99,99,999,9999,6.6,999,0.5,99,99
2017,11,21,16,20,270 1,0.3,11.8,99,99,99,999,9999,6.2,999,0.8,99,99
2017,11,21,16,30,260 1,2.4,14.4,99,99,99,999,9999,5.9,999,0.8,99,99
2017,11,21,16,40,270 1,2.4,13.4,99,99,99,999,9999,5.4,999,0.3,99,99
2017,11,21,16,50,260,9.3,11.8,99,99,99,999,9999,5.6,999,0,99,99
2017,11,21,17,0,260 1,0.3,11.8,99,99,99,999,9999,5.7,999,-0.8,99,99
2017,11,21,17,10,260,9.3,10.8,99,99,99,999,9999,5.8,999,-0.9,99,99
2017,11,21,17,20,260,9.3,10.8,99,99,99,999,9999,5.8,999,-1,99,99
2017,11,21,17,30,270,8.8,9.8,99,99,99,999,9999,5.8,999,-0.8,99,99
2017,11,21,17,40,290 1,0.3,11.8,99,99,99,999,9999,6.4,999,-3.7,99,99
2017,11,21,17,50,290,9.3,10.3,99,99,99,999,9999,6.5,999,999,99,99
2017,11,21,18,0,290,9.3,10.8,99,99,99,999,9999,6.5,999,-6,99,99
2017,11,21,18,10,300 1,1.8,13.9,99,99,99,999,9999,6.4,999,-6.1,99,99
2017,11,21,18,20,300,9.8,10.3,99,99,99,999,9999,6.3,999,-5.4,99,99
2017,11,21,18,30,300 1,0.8,12.4,99,99,99,999,9999,6.1,999,-6.3,99,99
2017,11,21,18,40,310 1,2.9,13.4,99,99,99,999,9999,5.8,999,-7.8,99,99
2017,11,21,18,50,300,9.8,11.3,99,99,99,999,9999,5.5,999,-8.8,99,99
2017,11,21,19,0,290 1,1.8,12.9,99,99,99,999,9999,5.4,999,-8.9,99,99
2017,11,21,19,10,290,9.3,10.3,99,99,99,999,9999,5.3,999,-8.9,99,99
2017,11,21,19,20,290,7.2,8.2,99,99,99,999,9999,5.3,999,-6.4,99,99
2017,11,21,19,30,300,8.8,10.3,99,99,99,999,9999,5,999,-7.9,99,99
2017,11,21,19,40,300,8.2,9.8,99,99,99,999,9999,5.1,999,-7,99,99
2017,11,21,19,50,310,8.2,9.3,99,99,99,999,9999,5,999,-7.1,99,99
2017,11,21,20,0,290,7.2,8.2,99,99,99,999,9999,4.8,999,-7,99,99
2017,11,21,20,10,290,7.2,7.7,99,99,99,999,9999,4.7,999,-7.6,99,99
2017,11,21,20,20,300,7.2,8.2,99,99,99,999,9999,4.8,999,-6.2,99,99
2017,11,21,20,30,310,8.2,9.8,99,99,99,999,9999,4.8,999,-6.3,99,99
2017,11,21,20,40,310,9.3,10.3,99,99,99,999,9999,4.4,999,-6.1,99,99
2017,11,21,20,50,310,9.8,10.8,99,99,99,999,9999,3.9,999,-5.7,99,99
2017,11,21,21,0,320 1,3.4,14.4,99,99,99,999,9999,2.9,999,-5.3,99,99
2017,11,21,21,10,320 1,2.4,13.4,99,99,99,999,9999,2.7,999,-6,99,99
2017,11,21,21,20,330 1,1.3,13.4,99,99,99,999,9999,2.7,999,-5.3,99,99
2017,11,21,21,30,320 1,2.4,13.4,99,99,99,999,9999,2.4,999,-6.8,99,99
2017,11,21,21,40,320 1,1.3,11.8,99,99,99,999,9999,2.3,999,-6.9,99,99
2017,11,21,21,50,320 1,0.8,12.9,99,99,99,999,9999,2.2,999,-7,99,99
2017,11,21,22,0,330 1,1.8,13.4,99,99,99,999,9999,1.9,999,-7.2,99,99
2017,11,21,22,10,330 1,0.3,11.8,99,99,99,999,9999,2,999,-6.8,99,99
2017,11,21,22,20,320,9.8,10.3,99,99,99,999,9999,2,999,-6.7,99,99
2017,11,21,22,30,320,9.3,10.8,99,99,99,999,9999,1.9,999,-7.3,99,99
2017,11,21,22,40,310 1,1.8,12.4,99,99,99,999,9999,1.8,999,-7.8,99,99
