#YY,MM,DD,hh,mm,WDI,R WSP,D GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,TIDE
#yr,mo,dy,hr,mn,deg,T m/s,m/s,m,sec,sec,deg,hPa,degC,degC,degC,nmi,ft
2008,7,10,21,0,190,9.8,11.8,99,99,99,999,9999,26.2,999,999,99,99
2008,7,10,22,0,200,8.8,11.3,99,99,99,999,9999,26.3,999,999,99,99
2008,7,10,23,0,230,7.2,9.3,99,99,99,999,9999,24.7,999,999,99,99
2008,7,11,0,0,190,12.4,12.9,99,99,99,999,9999,21.9,999,999,99,99
2008,7,11,1,0,210,11.8,14.4,99,99,99,999,9999,22,999,999,99,99
2008,7,11,2,0,220,9.3,11.8,99,99,99,999,9999,19.5,999,999,99,99
2008,7,11,3,0,230,13.9,16.5,99,99,99,999,9999,19.2,999,999,99,99
2008,7,11,4,0,210,13.9,16,99,99,99,999,9999,18.7,999,999,99,99
2008,7,11,5,0,210,11.3,14.4,99,99,99,999,9999,20.3,999,999,99,99
2008,7,11,6,0,210,12.9,15.4,99,99,99,999,9999,20.3,999,999,99,99
2008,7,11,7,0,240,7.2,9.3,99,99,99,999,9999,21.1,999,999,99,99
2008,7,11,8,0,260,8.2,9.3,99,99,99,999,9999,19.9,999,999,99,99
2008,7,11,9,0,280,6.2,6.7,99,99,99,999,9999,19.2,999,999,99,99
2008,7,11,10,0,310,8.2,9.8,99,99,99,999,9999,19.7,999,999,99,99
2008,7,11,11,0,260,3.6,4.1,99,99,99,999,9999,18.9,999,999,99,99
2008,7,11,12,0,270,6.7,7.2,99,99,99,999,9999,18.9,999,999,99,99
2008,7,11,13,0,190,6.7,7.7,99,99,99,999,9999,19.6,999,999,99,99
2008,7,11,14,0,220,4.1,5.1,99,99,99,999,9999,21.4,999,999,99,99
2008,7,11,15,0,200,6.2,6.7,99,99,99,999,9999,23,999,999,99,99
2008,7,11,16,0,190,5.1,6.2,99,99,99,999,9999,24.9,999,999,99,99
2008,7,11,17,0,200,3.1,4.1,99,99,99,999,9999,25.9,999,999,99,99
2008,7,11,18,0,30,7.7,8.2,99,99,99,999,9999,20,999,999,99,99
2008,7,11,19,0,40,5.1,5.7,99,99,99,999,9999,20,999,999,99,99
2008,7,11,20,0,80,5.7,6.2,99,99,99,999,9999,20.1,999,999,99,99
2008,7,11,21,0,140,2.6,3.1,99,99,99,999,9999,21.8,999,999,99,99
2008,7,11,22,0,180,2.1,2.1,99,99,99,999,9999,21.1,999,999,99,99
2008,7,11,23,0,150,3.6,4.6,99,99,99,999,9999,22.6,999,999,99,99
2008,7,12,0,0,170,5.1,6.2,99,99,99,999,9999,22,999,999,99,99
2008,7,12,1,0,170,12.9,13.4,99,99,99,999,9999,25.5,999,999,99,99
2008,7,12,2,0,180,8.8,9.8,99,99,99,999,9999,24.7,999,999,99,99
2008,7,12,3,0,200,10.3,11.8,99,99,99,999,9999,26,999,999,99,99
2008,7,12,4,0,190,8.8,9.3,99,99,99,999,9999,25.2,999,999,99,99
2008,7,12,5,0,200,9.8,11.3,99,99,99,999,9999,25.2,999,999,99,99
2008,7,12,6,0,210,11.3,13.9,99,99,99,999,9999,25.2,999,999,99,99
2008,7,12,7,0,240,6.7,9.3,99,99,99,999,9999,24.6,999,999,99,99
2008,7,12,8,0,200,8.2,9.3,99,99,99,999,9999,24.4,999,999,99,99
2008,7,12,9,0,190,10.3,11.3,99,99,99,999,9999,23.3,999,999,99,99
2008,7,12,10,0,210,10.8,14.9,99,99,99,999,9999,23.4,999,999,99,99
2008,7,12,11,0,270,13.9,16.5,99,99,99,999,9999,22,999,999,99,99
2008,7,12,12,0,330,6.7,9.3,99,99,99,999,9999,19.2,999,999,99,99
2008,7,12,13,0,110,3.6,5.1,99,99,99,999,9999,19,999,999,99,99
2008,7,12,14,0,120,13.4,16.5,99,99,99,999,9999,18.9,999,999,99,99
2008,7,12,15,0,160,3.6,4.6,99,99,99,999,9999,19.6,999,999,99,99
2008,7,12,16,0,250,6.2,7.7,99,99,99,999,9999,21.6,999,999,99,99
2008,7,12,17,0,250,6.7,8.8,99,99,99,999,9999,22.3,999,999,99,99
2008,7,12,18,0,250,8.8,11.3,99,99,99,999,9999,24.1,999,999,99,99
2008,7,12,19,0,260,9.3,11.8,99,99,99,999,9999,24.8,999,999,99,99
2008,7,12,20,0,260,7.7,9.3,99,99,99,999,9999,25.5,999,999,99,99
2008,7,12,21,0,250,5.7,7.2,99,99,99,999,9999,25.4,999,999,99,99
2008,7,12,22,0,270,9.3,11.8,99,99,99,999,9999,25.4,999,999,99,99
2008,7,12,23,0,280,10.3,12.4,99,99,99,999,9999,25.5,999,999,99,99
2008,7,13,0,0,290,7.2,8.8,99,99,99,999,9999,24.6,999,999,99,99
2008,7,13,1,0,290,8.8,10.8,99,99,99,999,9999,24.3,999,999,99,99
2008,7,13,2,0,300,5.7,6.7,99,99,99,999,9999,23.2,999,999,99,99
2008,7,13,3,0,300,6.7,7.7,99,99,99,999,9999,22.5,999,999,99,99
2008,7,13,4,0,260,5.1,6.2,99,99,99,999,9999,22.3,999,999,99,99
2008,7,13,5,0,230,5.7,6.7,99,99,99,999,9999,22,999,999,99,99
2008,7,13,6,0,250,7.7,9.8,99,99,99,999,9999,21.1,999,999,99,99
2008,7,13,7,0,250,8.8,10.8,99,99,99,999,9999,20.1,999,999,99,99
2008,7,13,8,0,250,8.8,12.4,99,99,99,999,9999,19.6,999,999,99,99
2008,7,13,9,0,250,8.8,9.8,99,99,99,999,9999,19.2,999,999,99,99
2008,7,13,10,0,250,8.2,9.3,99,99,99,999,9999,18.6,999,999,99,99
2008,7,13,11,0,250,8.8,10.3,99,99,99,999,9999,18.7,999,999,99,99
2008,7,13,12,0,250,8.8,10.8,99,99,99,999,9999,18.4,999,999,99,99
2008,7,13,13,0,260,8.8,10.8,99,99,99,999,9999,19.3,999,999,99,99
2008,7,13,14,0,270,8.8,10.8,99,99,99,999,9999,19.9,999,999,99,99
2008,7,13,15,0,270,9.3,12.4,99,99,99,999,9999,21.2,999,999,99,99
2008,7,13,16,0,280,10.8,13.9,99,99,99,999,9999,21.5,999,999,99,99
2008,7,13,17,0,270,11.8,14.9,99,99,99,999,9999,21.9,999,999,99,99
2008,7,13,18,0,270,10.8,14.4,99,99,99,999,9999,22.7,999,999,99,99
2008,7,13,19,0,270,11.3,13.9,99,99,99,999,9999,22.9,999,999,99,99
2008,7,13,20,0,280,10.3,12.9,99,99,99,999,9999,23.2,999,999,99,99
2008,7,13,21,0,270,11.3,14.4,99,99,99,999,9999,23.6,999,999,99,99
2008,7,13,22,0,260,12.4,15.4,99,99,99,999,9999,24.1,999,999,99,99
2008,7,13,23,0,270,12.9,16.5,99,99,99,999,9999,24.2,999,999,99,99
2008,7,14,0,0,280,12.9,16,99,99,99,999,9999,24.5,999,999,99,99
2008,7,14,1,0,280,8.8,12.4,99,99,99,999,9999,24.1,999,999,99,99
2008,7,14,2,0,270,8.8,10.8,99,99,99,999,9999,23.8,999,999,99,99
2008,7,14,3,0,260,7.2,8.8,99,99,99,999,9999,23.5,999,999,99,99
2008,7,14,4,0,260,7.7,9.3,99,99,99,999,9999,22.9,999,999,99,99
2008,7,14,5,0,260,6.7,7.7,99,99,99,999,9999,22.2,999,999,99,99
2008,7,14,6,0,270,6.7,7.7,99,99,99,999,9999,21.6,999,999,99,99
2008,7,14,7,0,270,6.7,7.7,99,99,99,999,9999,21,999,999,99,99
2008,7,14,8,0,270,6.7,8.2,99,99,99,999,9999,20.5,999,999,99,99
2008,7,14,9,0,270,6.2,7.2,99,99,99,999,9999,20.1,999,999,99,99
2008,7,14,10,0,270,6.2,6.7,99,99,99,999,9999,19.7,999,999,99,99
2008,7,14,11,0,270,6.2,6.7,99,99,99,999,9999,19.4,999,999,99,99
2008,7,14,12,0,270,5.7,6.7,99,99,99,999,9999,19.2,999,999,99,99
2008,7,14,13,0,280,5.1,6.2,99,99,99,999,9999,19.5,999,999,99,99
2008,7,14,14,0,300,2.6,2.6,99,99,99,999,9999,20.2,999,999,99,99
2008,7,14,15,0,20,2.6,3.1,99,99,99,999,9999,20.5,999,999,99,99
2008,7,14,16,0,40,4.1,4.6,99,99,99,999,9999,20,999,999,99,99
2008,7,14,17,0,60,3.1,4.1,99,99,99,999,9999,20,999,999,99,99
2008,7,14,18,0,90,4.6,5.1,99,99,99,999,9999,19.7,999,999,99,99
2008,7,14,19,0,90,5.7,6.2,99,99,99,999,9999,19.7,999,999,99,99
2008,7,14,20,0,90,5.7,6.2,99,99,99,999,9999,20,999,999,99,99
2008,7,14,21,0,100,5.7,6.2,99,99,99,999,9999,20.4,999,999,99,99
2008,7,14,23,0,110,4.6,5.1,99,99,99,999,9999,21.7,999,999,99,99
2008,7,15,0,0,140,4.1,4.6,99,99,99,999,9999,22,999,999,99,99
2008,7,15,1,0,150,2.6,3.1,99,99,99,999,9999,21.5,999,999,99,99
2008,7,15,2,0,140,3.1,4.1,99,99,99,999,9999,21.1,999,999,99,99
2008,7,15,3,0,160,3.1,4.1,99,99,99,999,9999,20.6,999,999,99,99
2008,7,15,4,0,170,3.1,3.1,99,99,99,999,9999,20.7,999,999,99,99
2008,7,15,5,0,170,3.6,4.1,99,99,99,999,9999,21,999,999,99,99
2008,7,15,6,0,170,4.1,5.1,99,99,99,999,9999,21.3,999,999,99,99
2008,7,15,7,0,160,4.1,4.1,99,99,99,999,9999,21,999,999,99,99
2008,7,15,8,0,160,4.6,5.1,99,99,99,999,9999,21,999,999,99,99
2008,7,15,9,0,170,4.1,4.1,99,99,99,999,9999,20.6,999,999,99,99
2008,7,15,10,0,180,4.6,5.1,99,99,99,999,9999,20.8,999,999,99,99
2008,7,15,11,0,180,5.7,6.2,99,99,99,999,9999,20.6,999,999,99,99
2008,7,15,12,0,180,5.1,5.1,99,99,99,999,9999,20.3,999,999,99,99
2008,7,15,13,0,190,4.1,4.1,99,99,99,999,9999,21.5,999,999,99,99
2008,7,15,14,0,180,5.1,5.1,99,99,99,999,9999,22,999,999,99,99
2008,7,15,15,0,160,5.1,6.2,99,99,99,999,9999,23.6,999,999,99,99
2008,7,15,16,0,160,5.1,6.7,99,99,99,999,9999,25.4,999,999,99,99
2008,7,15,17,0,160,4.1,4.6,99,99,99,999,9999,26,999,999,99,99
2008,7,15,18,0,200,7.2,10.3,99,99,99,999,9999,28.1,999,999,99,99
2008,7,15,19,0,210,7.2,9.8,99,99,99,999,9999,29.5,999,999,99,99
2008,7,15,20,0,200,9.3,12.9,99,99,99,999,9999,29.4,999,999,99,99
2008,7,15,21,0,220,8.8,13.9,99,99,99,999,9999,30.2,999,999,99,99
2008,7,15,22,0,220,9.8,11.8,99,99,99,999,9999,30.7,999,999,99,99
2008,7,15,23,0,230,12.4,18.5,99,99,99,999,9999,30.4,999,999,99,99
2008,7,16,0,0,210,9.8,13.4,99,99,99,999,9999,29.3,999,999,99,99
2008,7,16,1,0,220,8.8,11.8,99,99,99,999,9999,29.2,999,999,99,99
2008,7,16,2,0,220,7.2,9.8,99,99,99,999,9999,28.7,999,999,99,99
2008,7,16,3,0,220,6.7,9.8,99,99,99,999,9999,28,999,999,99,99
2008,7,16,4,0,230,5.1,6.7,99,99,99,999,9999,27.5,999,999,99,99
2008,7,16,5,0,230,4.1,5.7,99,99,99,999,9999,26.7,999,999,99,99
2008,7,16,6,0,230,3.1,4.1,99,99,99,999,9999,26,999,999,99,99
2008,7,16,7,0,190,4.6,5.7,99,99,99,999,9999,25,999,999,99,99
2008,7,16,8,0,220,3.6,5.1,99,99,99,999,9999,24.6,999,999,99,99
2008,7,16,9,0,230,5.7,7.2,99,99,99,999,9999,25,999,999,99,99
2008,7,16,10,0,250,5.1,6.7,99,99,99,999,9999,24.6,999,999,99,99
2008,7,16,11,0,180,2.6,3.6,99,99,99,999,9999,22.6,999,999,99,99
2008,7,16,12,0,240,5.7,7.2,99,99,99,999,9999,24.5,999,999,99,99
2008,7,16,13,0,250,5.1,6.2,99,99,99,999,9999,24.9,999,999,99,99
2008,7,16,14,0,230,3.1,4.1,99,99,99,999,9999,25.5,999,999,99,99
2008,7,16,15,0,190,3.1,3.1,99,99,99,999,9999,25.4,999,999,99,99
2008,7,16,16,0,160,5.7,6.7,99,99,99,999,9999,26.7,999,999,99,99
2008,7,16,17,0,160,6.2,6.7,99,99,99,999,9999,26.5,999,999,99,99
2008,7,16,18,0,160,8.2,9.3,99,99,99,999,9999,26.5,999,999,99,99
2008,7,16,19,0,230,5.1,7.2,99,99,99,999,9999,29.6,999,999,99,99
2008,7,16,20,0,200,7.7,9.3,99,99,99,999,9999,29.6,999,999,99,99
2008,7,16,21,0,230,7.2,9.3,99,99,99,999,9999,30.6,999,999,99,99
2008,7,16,22,0,220,6.7,8.2,99,99,99,999,9999,29.3,999,999,99,99
2008,7,16,23,0,220,8.8,10.3,99,99,99,999,9999,30.1,999,999,99,99
2008,7,17,1,0,350,6.2,7.2,99,99,99,999,9999,20.2,999,999,99,99
2008,7,17,2,0,330,3.6,4.1,99,99,99,999,9999,18.9,999,999,99,99
2008,7,17,3,0,240,1,1.5,99,99,99,999,9999,19.4,999,999,99,99
2008,7,17,4,0,180,4.1,5.1,99,99,99,999,9999,19.6,999,999,99,99
2008,7,17,5,0,180,5.1,5.1,99,99,99,999,9999,20.9,999,999,99,99
2008,7,17,6,0,180,3.1,3.6,99,99,99,999,9999,22.1,999,999,99,99
2008,7,17,7,0,190,5.1,6.2,99,99,99,999,9999,22.7,999,999,99,99
2008,7,17,8,0,180,5.7,6.2,99,99,99,999,9999,23.7,999,999,99,99
2008,7,17,9,0,170,4.6,6.2,99,99,99,999,9999,23.2,999,999,99,99
2008,7,17,10,0,210,1.5,3.1,99,99,99,999,9999,23.4,999,999,99,99
2008,7,17,11,0,120,0.5,1,99,99,99,999,9999,22.9,999,999,99,99
2008,7,17,12,0,200,5.7,6.2,99,99,99,999,9999,24.1,999,999,99,99
2008,7,17,13,0,160,2.1,3.1,99,99,99,999,9999,23.4,999,999,99,99
2008,7,17,14,0,150,2.6,4.6,99,99,99,999,9999,25.6,999,999,99,99
2008,7,17,15,0,180,1.5,2.1,99,99,99,999,9999,26.5,999,999,99,99
2008,7,17,16,0,240,5.7,7.2,99,99,99,999,9999,28.3,999,999,99,99
2008,7,17,17,0,220,6.2,9.3,99,99,99,999,9999,28.6,999,999,99,99
2008,7,17,18,0,220,8.8,12.4,99,99,99,999,9999,29.4,999,999,99,99
2008,7,17,19,0,230,6.7,8.8,99,99,99,999,9999,29.2,999,999,99,99
2008,7,17,20,0,200,8.2,9.8,99,99,99,999,9999,29.6,999,999,99,99
2008,7,17,21,0,190,10.3,11.8,99,99,99,999,9999,29.1,999,999,99,99
2008,7,17,22,0,200,7.7,9.3,99,99,99,999,9999,29.2,999,999,99,99
2008,7,17,23,0,200,8.2,11.3,99,99,99,999,9999,29.1,999,999,99,99
2008,7,18,0,0,210,9.8,11.8,99,99,99,999,9999,29.1,999,999,99,99
2008,7,18,1,0,200,9.8,12.9,99,99,99,999,9999,28.2,999,999,99,99
2008,7,18,2,0,200,9.8,10.8,99,99,99,999,9999,27.6,999,999,99,99
2008,7,18,3,0,190,9.8,11.8,99,99,99,999,9999,27.1,999,999,99,99
2008,7,18,4,0,200,9.8,11.3,99,99,99,999,9999,26.7,999,999,99,99
2008,7,18,5,0,210,7.7,9.3,99,99,99,999,9999,26.5,999,999,99,99
2008,7,18,6,0,200,8.2,9.3,99,99,99,999,9999,25.5,999,999,99,99
2008,7,18,7,0,200,7.7,9.3,99,99,99,999,9999,25.7,999,999,99,99
2008,7,18,8,0,200,8.2,9.3,99,99,99,999,9999,25.3,999,999,99,99
2008,7,18,9,0,200,8.2,9.3,99,99,99,999,9999,24.9,999,999,99,99
2008,7,18,10,0,200,8.8,10.3,99,99,99,999,9999,25,999,999,99,99
2008,7,18,11,0,200,8.8,9.8,99,99,99,999,9999,24.6,999,999,99,99
2008,7,18,12,0,260,4.6,5.1,99,99,99,999,9999,23.9,999,999,99,99
2008,7,18,13,0,240,2.6,3.6,99,99,99,999,9999,24,999,999,99,99
2008,7,18,14,0,200,2.1,2.6,99,99,99,999,9999,24.2,999,999,99,99
2008,7,18,15,0,170,2.1,2.6,99,99,99,999,9999,25.5,999,999,99,99
2008,7,18,16,0,170,3.1,4.1,99,99,99,999,9999,25.4,999,999,99,99
2008,7,18,17,0,210,8.8,10.8,99,99,99,999,9999,27.5,999,999,99,99
2008,7,18,18,0,220,7.7,10.3,99,99,99,999,9999,28.6,999,999,99,99
2008,7,18,19,0,300,5.1,7.7,99,99,99,999,9999,26.6,999,999,99,99
2008,7,18,20,0,20,7.2,8.2,99,99,99,999,9999,22.1,999,999,99,99
2008,7,18,21,0,50,5.1,5.7,99,99,99,999,9999,22.5,999,999,99,99
2008,7,18,22,0,20,3.1,3.6,99,99,99,999,9999,22.5,999,999,99,99
2008,7,18,23,0,90,3.1,3.1,99,99,99,999,9999,22,999,999,99,99
2008,7,19,0,0,130,4.6,5.1,99,99,99,999,9999,22.7,999,999,99,99
2008,7,19,1,0,180,3.1,3.6,99,99,99,999,9999,23.9,999,999,99,99
2008,7,19,2,0,130,3.1,3.6,99,99,99,999,9999,23.8,999,999,99,99
2008,7,19,3,0,190,1,2.1,99,99,99,999,9999,24.8,999,999,99,99
2008,7,19,4,0,350,1.5,2.1,99,99,99,999,9999,24.4,999,999,99,99
2008,7,19,5,0,70,1,1,99,99,99,999,9999,24,999,999,99,99
2008,7,19,6,0,310,0.5,1,99,99,99,999,9999,25,999,999,99,99
2008,7,19,7,0,310,2.1,2.1,99,99,99,999,9999,25,999,999,99,99
2008,7,19,8,0,110,1,1.5,99,99,99,999,9999,24,999,999,99,99
2008,7,19,9,0,350,0,0.5,99,99,99,999,9999,24.2,999,999,99,99
2008,7,19,10,0,320,3.6,4.1,99,99,99,999,9999,23.8,999,999,99,99
2008,7,19,11,0,280,5.7,6.2,99,99,99,999,9999,22,999,999,99,99
2008,7,19,12,0,210,1,1.5,99,99,99,999,9999,20.6,999,999,99,99
2008,7,19,13,0,20,4.6,5.1,99,99,99,999,9999,20.2,999,999,99,99
2008,7,19,14,0,60,6.7,7.7,99,99,99,999,9999,19.7,999,999,99,99
2008,7,19,15,0,100,8.8,11.3,99,99,99,999,9999,20.9,999,999,99,99
2008,7,19,16,0,120,8.2,9.3,99,99,99,999,9999,21.4,999,999,99,99
2008,7,19,17,0,200,3.6,4.1,99,99,99,999,9999,21.5,999,999,99,99
2008,7,19,18,0,180,3.6,4.6,99,99,99,999,9999,22.6,999,999,99,99
2008,7,19,19,0,210,1.5,2.6,99,99,99,999,9999,23.3,999,999,99,99
2008,7,19,20,0,230,3.1,4.1,99,99,99,999,9999,23.6,999,999,99,99
2008,7,19,21,0,350,4.6,5.1,99,99,99,999,9999,21.9,999,999,99,99
2008,7,19,22,0,360,4.1,4.6,99,99,99,999,9999,21.8,999,999,99,99
2008,7,19,23,0,350,4.1,5.1,99,99,99,999,9999,21,999,999,99,99
2008,7,20,0,0,350,4.6,5.1,99,99,99,999,9999,21.2,999,999,99,99
2008,7,20,1,0,350,4.1,4.6,99,99,99,999,9999,21.5,999,999,99,99
2008,7,20,2,0,360,5.1,6.2,99,99,99,999,9999,21.4,999,999,99,99
2008,7,20,3,0,350,4.6,5.1,99,99,99,999,9999,21.2,999,999,99,99
2008,7,20,4,0,260,1,1.5,99,99,99,999,9999,20.5,999,999,99,99
2008,7,20,5,0,230,1,1.5,99,99,99,999,9999,20.2,999,999,99,99
2008,7,20,6,0,120,2.1,2.6,99,99,99,999,9999,20.5,999,999,99,99
2008,7,20,7,0,310,4.6,5.7,99,99,99,999,9999,20.8,999,999,99,99
2008,7,20,8,0,160,4.1,4.6,99,99,99,999,9999,20.5,999,999,99,99
2008,7,20,9,0,160,8.8,9.8,99,99,99,999,9999,20.7,999,999,99,99
2008,7,20,10,0,220,3.6,4.6,99,99,99,999,9999,21.1,999,999,99,99
2008,7,20,11,0,200,5.7,6.2,99,99,99,999,9999,21,999,999,99,99
2008,7,20,12,0,200,7.2,8.2,99,99,99,999,9999,20.8,999,999,99,99
2008,7,20,13,0,230,5.1,8.8,99,99,99,999,9999,21.1,999,999,99,99
2008,7,20,14,0,260,5.1,6.7,99,99,99,999,9999,20.8,999,999,99,99
2008,7,20,15,0,260,4.1,5.1,99,99,99,999,9999,21.1,999,999,99,99
2008,7,20,16,0,260,3.6,3.6,99,99,99,999,9999,21.4,999,999,99,99
2008,7,20,17,0,270,1,1.5,99,99,99,999,9999,22.1,999,999,99,99
2008,7,20,18,0,60,2.1,2.6,99,99,99,999,9999,22.4,999,999,99,99
2008,7,20,19,0,90,4.1,4.6,99,99,99,999,9999,22.2,999,999,99,99
2008,7,20,20,0,70,4.1,4.6,99,99,99,999,9999,22.2,999,999,99,99
2008,7,20,21,0,80,4.1,4.1,99,99,99,999,9999,22.4,999,999,99,99
2008,7,20,22,0,110,4.1,5.1,99,99,99,999,9999,22.8,999,999,99,99
2008,7,20,23,0,120,3.1,3.6,99,99,99,999,9999,23.2,999,999,99,99
2008,7,21,1,0,140,2.6,3.1,99,99,99,999,9999,23.3,999,999,99,99
2008,7,21,2,0,160,3.1,4.1,99,99,99,999,9999,22.2,999,999,99,99
2008,7,21,3,0,150,2.1,3.1,99,99,99,999,9999,22.2,999,999,99,99
2008,7,21,4,0,160,3.1,3.6,99,99,99,999,9999,22.5,999,999,99,99
2008,7,21,5,0,230,2.1,2.1,99,99,99,999,9999,24.6,999,999,99,99
2008,7,21,6,0,260,4.6,5.1,99,99,99,999,9999,25.5,999,999,99,99
2008,7,21,7,0,260,5.1,5.7,99,99,99,999,9999,25,999,999,99,99
2008,7,21,8,0,270,4.6,5.1,99,99,99,999,9999,25.1,999,999,99,99
2008,7,21,9,0,260,5.1,5.7,99,99,99,999,9999,24.8,999,999,99,99
2008,7,21,10,0,260,5.7,6.2,99,99,99,999,9999,24.2,999,999,99,99
2008,7,21,11,0,260,5.1,5.7,99,99,99,999,9999,23.9,999,999,99,99
2008,7,21,12,0,250,4.6,5.1,99,99,99,999,9999,23.9,999,999,99,99
2008,7,21,13,0,270,5.1,6.2,99,99,99,999,9999,24.4,999,999,99,99
2008,7,21,14,0,260,8.2,10.3,99,99,99,999,9999,23.9,999,999,99,99
2008,7,21,15,0,300,4.1,5.7,99,99,99,999,9999,22.3,999,999,99,99
2008,7,21,16,0,310,2.6,3.1,99,99,99,999,9999,22.3,999,999,99,99
2008,7,21,17,0,320,5.1,5.7,99,99,99,999,9999,22.9,999,999,99,99
2008,7,21,18,0,350,9.3,9.8,99,99,99,999,9999,21.4,999,999,99,99
2008,7,21,19,0,350,8.8,10.3,99,99,99,999,9999,20.3,999,999,99,99
2008,7,21,20,0,360,7.7,8.8,99,99,99,999,9999,20.3,999,999,99,99
2008,7,21,21,0,360,6.7,7.2,99,99,99,999,9999,20.4,999,999,99,99
2008,7,21,22,0,10,6.7,7.7,99,99,99,999,9999,20,999,999,99,99
2008,7,21,23,0,10,4.1,5.1,99,99,99,999,9999,20.1,999,999,99,99
2008,7,22,0,0,10,2.1,2.6,99,99,99,999,9999,20.4,999,999,99,99
2008,7,22,1,0,30,1.5,2.1,99,99,99,999,9999,20.1,999,999,99,99
2008,7,22,2,0,20,3.6,4.6,99,99,99,999,9999,20.3,999,999,99,99
2008,7,22,3,0,30,8.2,9.8,99,99,99,999,9999,20.2,999,999,99,99
2008,7,22,4,0,80,5.1,6.2,99,99,99,999,9999,20.4,999,999,99,99
2008,7,22,5,0,120,4.1,5.1,99,99,99,999,9999,20.8,999,999,99,99
2008,7,22,6,0,30,2.1,2.6,99,99,99,999,9999,20.9,999,999,99,99
2008,7,22,7,0,20,5.7,6.2,99,99,99,999,9999,20.7,999,999,99,99
2008,7,22,8,0,360,7.2,8.2,99,99,99,999,9999,20.5,999,999,99,99
2008,7,22,10,0,10,5.1,5.7,99,99,99,999,9999,20.3,999,999,99,99
2008,7,22,11,0,10,6.2,7.2,99,99,99,999,9999,19.9,999,999,99,99
2008,7,22,12,0,20,6.7,7.7,99,99,99,999,9999,19.9,999,999,99,99
2008,7,22,13,0,10,6.7,7.7,99,99,99,999,9999,19.5,999,999,99,99
2008,7,22,14,0,10,7.2,8.8,99,99,99,999,9999,19.5,999,999,99,99
2008,7,22,15,0,10,6.7,7.7,99,99,99,999,9999,19.2,999,999,99,99
2008,7,22,16,0,360,6.2,7.2,99,99,99,999,9999,19.2,999,999,99,99
2008,7,22,17,0,360,6.7,7.7,99,99,99,999,9999,19.1,999,999,99,99
2008,7,22,18,0,360,5.7,6.7,99,99,99,999,9999,19,999,999,99,99
2008,7,22,19,0,20,4.6,5.7,99,99,99,999,9999,19.2,999,999,99,99
2008,7,22,20,0,30,5.7,6.7,99,99,99,999,9999,19.2,999,999,99,99
2008,7,22,22,0,360,7.2,8.2,99,99,99,999,9999,19.5,999,999,99,99
2008,7,22,23,0,350,8.2,9.3,99,99,99,999,9999,19.4,999,999,99,99
2008,7,23,0,0,350,9.3,10.8,99,99,99,999,9999,19.1,999,999,99,99
2008,7,23,1,0,350,9.3,10.8,99,99,99,999,9999,19.5,999,999,99,99
2008,7,23,2,0,340,9.8,10.8,99,99,99,999,9999,19.5,999,999,99,99
2008,7,23,3,0,350,9.8,11.8,99,99,99,999,9999,19.2,999,999,99,99
2008,7,23,4,0,360,8.8,9.8,99,99,99,999,9999,19.8,999,999,99,99
2008,7,23,5,0,20,9.8,10.8,99,99,99,999,9999,19.9,999,999,99,99
2008,7,23,6,0,20,9.8,10.3,99,99,99,999,9999,19.9,999,999,99,99
2008,7,23,7,0,20,7.2,8.8,99,99,99,999,9999,19.7,999,999,99,99
2008,7,23,8,0,10,6.2,7.7,99,99,99,999,9999,19.7,999,999,99,99
2008,7,23,9,0,340,6.7,7.2,99,99,99,999,9999,19.6,999,999,99,99
2008,7,23,10,0,330,6.7,7.7,99,99,99,999,9999,18.5,999,999,99,99
2008,7,23,11,0,330,7.7,9.3,99,99,99,999,9999,18.3,999,999,99,99
2008,7,23,12,0,320,6.2,7.2,99,99,99,999,9999,18.4,999,999,99,99
2008,7,23,13,0,330,6.7,7.7,99,99,99,999,9999,18.4,999,999,99,99
2008,7,23,14,0,330,7.7,8.8,99,99,99,999,9999,18.7,999,999,99,99
2008,7,23,15,0,340,8.8,9.8,99,99,99,999,9999,19.1,999,999,99,99
2008,7,23,16,0,340,9.3,10.3,99,99,99,999,9999,19.2,999,999,99,99
2008,7,23,17,0,350,8.2,8.8,99,99,99,999,9999,19.2,999,999,99,99
2008,7,23,18,0,350,7.7,8.8,99,99,99,999,9999,19.6,999,999,99,99
2008,7,23,19,0,350,7.2,8.2,99,99,99,999,9999,20,999,999,99,99
2008,7,23,20,0,360,6.7,7.7,99,99,99,999,9999,20.1,999,999,99,99
2008,7,23,21,0,350,6.7,7.7,99,99,99,999,9999,20.8,999,999,99,99
2008,7,23,22,0,350,6.2,7.2,99,99,99,999,9999,21.2,999,999,99,99
2008,7,23,23,0,360,6.7,7.7,99,99,99,999,9999,21.4,999,999,99,99
2008,7,24,0,0,350,6.7,7.2,99,99,99,999,9999,21.7,999,999,99,99
2008,7,24,1,0,360,4.6,5.1,99,99,99,999,9999,21.5,999,999,99,99
2008,7,24,2,0,360,3.6,4.6,99,99,99,999,9999,21.3,999,999,99,99
2008,7,24,3,0,330,2.6,3.1,99,99,99,999,9999,21,999,999,99,99
2008,7,24,4,0,330,2.6,2.6,99,99,99,999,9999,20.7,999,999,99,99
2008,7,24,5,0,310,3.1,3.6,99,99,99,999,9999,20.7,999,999,99,99
2008,7,24,6,0,310,2.6,3.1,99,99,99,999,9999,20.5,999,999,99,99
