"STATION","NAME","DATE","AWND","FMTM","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WESD","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-04-22","7.16"," 1736"," 2156","0.00","0.0","0.0",,"60","38","   70","   50","0.0","13.0","23.0",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-04-23","7.83"," 2358"," 2358","0.07","0.0","0.0",,"63","41","  110","  110","0.0","19.9","23.9","    1",,,,"    1",,,,,,,,,"    1",,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-04-24","12.08"," 2053"," 2053","0.26","0.0","0.0",,"60","51","  100","   90","0.0","25.9","31.1","    1",,,,"    1",,,"    1",,,"    1","    1",,"    1",,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-04-25","13.42"," 1552"," 1545","0.31","0.0","0.0",,"60","47","   30","   40","0.0","23.0","30.0","    1",,,,"    1",,,"    1",,,"    1",,,"    1",,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-04-26","14.76"," 2258"," 1157","0.00","0.0","0.0",,"63","47","   20","   40","0.0","21.9","36.0",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-04-27","12.08"," 0734"," 1005","0.00","0.0","0.0",,"51","37","   40","   40","0.0","23.0","31.1",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-04-28","4.70"," 1744"," 1829","0.00","0.0","0.0",,"64","33","  100","   80","0.0","16.1","21.0",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-04-29","18.34"," 1532"," 1538","0.00","0.0","0.0",,"79","46","  180","  190","0.0","36.9","49.0",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-04-30","18.12"," 1720"," 1722","0.06","0.0","0.0",,"81","62","  190","  190","0.0","31.1","38.9","    1",,"    1",,"    1",,,"    1",,,,,,"    1",,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-05-01","9.40"," 1520"," 1520","0.11","0.0","0.0",,"70","58","  240","  230","0.0","19.9","25.1","    1",,,,"    1",,,,,,"    1",,,"    1",,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-05-02","6.04"," 2221"," 2220","0.93","0.0","0.0",,"69","53","  280","  280","0.0","16.1","21.9","    1",,,,"    1",,,,,,"    1",,,"    1",,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-05-03","9.40"," 1419"," 1606","0.00","0.0","0.0",,"72","50","  230","  290","0.0","21.0","30.0",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-05-04","14.32"," 1750"," 1725","0.00","0.0","0.0",,"79","50","  220","  230","0.0","28.0","36.0",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-05-05","12.75"," 1550"," 1610","0.00","0.0","0.0",,"72","56","  290","  250","0.0","25.1","33.1",,,,,,,,,,,,,,"    1",,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-05-06","9.17"," 1627"," 2025","0.01","0.0","0.0",,"63","46","   50","   60","0.0","17.0","23.9","    1",,"    1",,"    1",,,,,,,,,"    1",,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-05-07","13.20"," 0811"," 0811","0.72","0.0","0.0",,"59","45","  120","  130","0.0","32.0","38.0","    1",,"    1",,"    1",,,"    1",,,"    1",,,"    1",,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-05-08","15.21"," 0235"," 0235","0.02","0.0","0.0",,"50","42","  280","  270","0.0","30.0","38.9","    1",,,,"    1",,,,,,,,,"    1",,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-05-09","6.49"," 1712"," 1712","0.00","0.0","0.0",,"58","38","  100","   70","0.0","14.1","21.9",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-05-10","14.32"," 2343"," 2344","0.00","0.0","0.0",,"58","41","  120","  130","0.0","30.0","36.0",,,,,"    1",,,,,,,,,"    1",,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-05-11","9.84"," 0008"," 0025","0.97","0.0","0.0",,"52","44","  120","  110","0.0","29.1","36.9","    1",,,,"    1",,,,,,"    1","    1",,"    1",,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-05-12","10.51"," 2044"," 2326","0.12","0.0","0.0",,"51","44","  100","   60","0.0","21.0","25.1","    1","    1","    1",,"    1",,,"    1",,,,,,"    1",,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-05-13","12.30"," 1606"," 1605","1.49","0.0","0.0",,"73","48","  260","  270","0.0","25.9","38.0","    1",,"    1",,"    1",,,,,,"    1",,,"    1",,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-05-14","11.18"," 1503"," 1002","0.00","0.0","0.0",,"66","47","  280","  260","0.0","23.0","30.0",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-05-15","5.82"," 1806",,"0.00","0.0","0.0",,"61","43","   40",,"0.0","13.0",,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-05-16","10.07"," 1753"," 1532","0.00","0.0","0.0",,"66","41","   50","   60","0.0","17.9","34.9",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-05-17","9.84"," 1745"," 1443","0.01","0.0","0.0",,"58","50","   20","   50","0.0","17.0","25.9",,,,,"    1",,,,,,,,,"    1",,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-05-18","9.84"," 1054"," 1053","0.00","0.0","0.0",,"65","46","   40","   40","0.0","30.0","38.9",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-05-19","6.49"," 1022"," 1104","0.00","0.0","0.0",,"74","44","   40","   50","0.0","16.1","30.0",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-05-20","7.83"," 1222"," 1221","0.05","0.0","0.0",,"74","47","  110","  110","0.0","21.9","25.9",,,,,"    1",,,,,,,,,"    1",,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-05-21","6.26"," 1559"," 1559","0.21","0.0","0.0",,"73","56","  150","  150","0.0","17.9","21.9","    1",,,,"    1",,"    1","    1",,,"    1","    1",,"    1",,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-05-22","5.37"," 1634"," 1504","0.00","0.0","0.0",,"74","58","  130","  100","0.0","15.0","19.9","    1","    1",,,,,"    1","    1","    1",,"    1",,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-05-23","10.07"," 1436"," 1456","0.00","0.0","0.0",,"89","62","  190","  190","0.0","21.0","25.1",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-05-24","8.28"," 1834"," 1713","0.00","0.0","0.0",,"91","70","  100","   80","0.0","16.1","21.9","    1",,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-05-25","7.83"," 1502"," 1440","0.00","0.0","0.0",,"88","69","  120","  130","0.0","17.9","23.0",,,,,,,,"    1",,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-05-26","4.47"," 1520"," 1519","0.00","0.0","0.0",,"87","66","  280","  280","0.0","21.0","30.0",,,"    1",,,,,,,,,,,"    1",,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-05-27","10.74"," 1533"," 1508","0.00","0.0","0.0",,"77","61","   40","   50","0.0","19.9","28.0",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-05-28","8.50"," 1723"," 1719","0.00","0.0","0.0",,"79","57","   40","   50","0.0","17.0","38.0",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-05-29","5.82"," 1649"," 1546","0.00","0.0","0.0",,"86","59","   60","   50","0.0","13.0","23.0",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-05-30","5.82"," 1559"," 1641","0.00","0.0","0.0",,"91","61","  200","  160","0.0","15.0","17.9",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-05-31","4.70"," 0955"," 0951","0.26","0.0","0.0",,"81","66","  340","  330","0.0","31.1","45.0","    1",,"    1",,"    1",,,,,,"    1",,,"    1",,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-06-01","6.04"," 1522"," 1520","0.00","0.0","0.0",,"85","63","  220","  240","0.0","17.0","21.9","    1",,,,,,"    1","    1",,,"    1",,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-06-02","8.72"," 1945"," 1800","1.02","0.0","0.0",,"77","57","  340","   70","0.0","17.0","23.9","    1",,"    1",,"    1",,,,,,"    1",,,"    1",,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-06-03","7.83"," 1152"," 0205","0.00","0.0","0.0",,"71","56","   40","   70","0.0","11.0","16.1",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-06-04","9.84"," 1430"," 1409","0.00","0.0","0.0",,"83","57","  220","  230","0.0","23.0","31.1",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-06-05","7.83"," 2107"," 2106","0.15","0.0","0.0",,"79","60","   10","   10","0.0","31.1","38.9","    1",,"    1",,"    1",,,,,,"    1",,,"    1",,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-06-06","11.18"," 1659"," 1659","0.00","0.0","0.0",,"76","55","  320","  320","0.0","29.1","36.0",,,,,"    1",,,,,,,,,"    1",,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-06-07","6.93"," 1322"," 1549","0.00","0.0","0.0",,"70","54","   80","   70","0.0","14.1","25.1",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-06-08","10.07"," 1327"," 1326","0.45","0.0","0.0",,"67","58","  130","  120","0.0","21.9","28.0","    1",,,,"    1",,,,,,"    1",,,"    1",,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-06-09","10.74"," 1558"," 1556","0.00","0.0","0.0",,"83","65","  280","  280","0.0","23.0","33.1","    1",,,,,,,,,,"    1",,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-06-10","6.71"," 1829"," 1958","0.00","0.0","0.0",,"77","58","   70","   60","0.0","15.0","21.9",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-06-11","10.51"," 1455"," 1452","0.02","0.0","0.0",,"89","64","  190","  200","0.0","25.9","34.9","    1",,"    1",,"    1",,,,,,,,,"    1",,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-06-12","8.05"," 1128"," 0844","0.34","0.0","0.0",,"77","62","  110","   40","0.0","15.0","21.9","    1",,"    1",,"    1",,,"    1",,,"    1",,,"    1",,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-06-13","4.92"," 1553"," 1522","0.25","0.0","0.0",,"71","62","  140","   70","0.0","12.1","17.0","    1",,,,"    1",,,"    1",,,"    1",,,"    1",,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-06-14","6.71"," 1823"," 1800","0.00","0.0","0.0",,"70","60","   40","   40","0.0","15.0","28.0","    1",,,,"    1",,,,,,"    1",,,"    1",,,,"    1",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-06-15","5.59"," 1623"," 1622","0.59","0.0","0.0",,"79","60","  290","  290","0.0","16.1","19.9","    1",,"    1",,"    1",,,"    1",,,,,,"    1",,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-06-16","8.95"," 0928"," 1829","0.00","0.0","0.0",,"82","63","  300","   50","0.0","19.9","25.1",,,,,,,,"    1",,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-06-17","7.61"," 1642"," 1359","0.00","0.0","0.0",,"84","64","  170","  180","0.0","14.1","17.0",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-06-18","10.51"," 1504"," 1503","0.87","0.0","0.0",,"90","67","  270","  260","0.0","46.1","59.9","    1","    1","    1",,"    1",,,"    1",,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-06-19","10.51"," 1240"," 1137","0.00","0.0","0.0",,"85","66","  290","  260","0.0","25.1","34.9",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-06-20","4.70"," 0823"," 0759","0.00","0.0","0.0",,"81","64","   70","   50","0.0","16.1","23.9",,,,,,,,,,,,,,"    1",,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-06-21","8.50"," 2149"," 2148","0.22","0.0","0.0",,"85","67","  220","  200","0.0","36.0","57.9","    1",,"    1",,"    1",,,,,,"    1",,,"    1",,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-06-22","6.93"," 1418"," 1415","0.00","0.0","0.0",,"85","69","  210","  220","0.0","16.1","21.0",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-06-23","11.41"," 1630"," 1637","0.87","0.0","0.0",,"87","69","  220","  180","0.0","25.9","36.0","    1",,"    1",,"    1",,,,,,"    1",,,"    1",,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-06-24","8.72"," 0033"," 0037","0.00","0.0","0.0",,"84","65","  300","  310","0.0","21.9","28.0",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-06-25","7.38"," 1318"," 1221","0.00","0.0","0.0",,"84","62","  230","  190","0.0","16.1","25.1",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-06-26","6.71"," 0316"," 0316","0.85","0.0","0.0",,"87","69","  310","  310","0.0","25.1","36.0","    1",,"    1",,"    1",,,,,,"    1",,,"    1",,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-06-27","9.17"," 1355"," 1343","0.54","0.0","0.0",,"85","72","  270","  280","0.0","21.9","31.1","    1",,"    1",,,,,,,,"    1",,,"    1",,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-06-28","11.41"," 1115"," 2109","0.00","0.0","0.0",,"82","63","  300","   60","0.0","21.0","28.0",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-06-29","7.61"," 1145"," 1401","0.00","0.0","0.0",,"75","59","   60","   50","0.0","21.0","25.9",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-06-30","6.04"," 1609"," 1248","0.00","0.0","0.0",,"75","56","   40","   50","0.0","15.0","28.0",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-07-01","5.59"," 1428"," 1155","0.00","0.0","0.0",,"77","55","  120","   80","0.0","13.0","23.9",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-07-02","8.05"," 1453"," 1320","0.00","0.0","0.0",,"83","59","  200","  220","0.0","15.0","23.0",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-07-03","8.95"," 1527"," 1548","0.00","0.0","0.0",,"87","60","  210","  180","0.0","17.0","23.0",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-07-04","10.51"," 1130"," 1259","0.00","0.0","0.0",,"91","68","  200","  240","0.0","23.9","31.1",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-07-05","15.21"," 1149"," 1148","0.00","0.0","0.0",,"91","78","  210","  200","0.0","28.0","36.0",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-07-06","8.95"," 1813"," 1812","0.37","0.0","0.0",,"90","73","  210","  210","0.0","25.9","36.0","    1",,"    1",,"    1",,,,,,,,,"    1",,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-07-07","6.26"," 1909"," 1909","0.20","0.0","0.0",,"93","71","  170","  170","0.0","23.0","29.1","    1",,,,,,,"    1",,,"    1",,,"    1",,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-07-08","5.37"," 1445"," 1717","0.16","0.0","0.0",,"88","73","  340","   40","0.0","14.1","19.9","    1",,"    1",,"    1",,,,,,"    1",,,"    1",,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-07-09","7.61"," 1304"," 1714","0.00","0.0","0.0",,"88","70","  330","   60","0.0","17.9","23.0",,,,,,,,"    1",,,,,,"    1",,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-07-10","8.05"," 1655"," 1654","0.00","0.0","0.0",,"89","69","  330","  320","0.0","16.1","21.0",,,,,,,,"    1",,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-07-11","7.83"," 1658"," 1658","0.79","0.0","0.0",,"85","66","  200","  190","0.0","21.0","25.1","    1",,"    1",,"    1",,,,,,"    1",,,"    1",,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-07-12","3.80"," 1628"," 1646","0.00","0.0","0.0",,"84","65","   50","   70","0.0","13.0","21.0","    1",,,,,,,,,,"    1",,,"    1",,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-07-13","6.04"," 1502"," 1628","0.17","0.0","0.0",,"84","70","   70","   60","0.0","13.0","21.9","    1",,,,,,,,,,,,,"    1",,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-07-14","10.07"," 1647"," 1648","0.00","0.0","0.0",,"90","70","  170","  170","0.0","19.9","25.1","    1",,,,,,,"    1",,,"    1",,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-07-15","10.07"," 1319"," 1400","0.01","0.0","0.0",,"90","71","  300","  300","0.0","21.0","23.9","    1",,,,,,,,,,,,,"    1",,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-07-16","8.05"," 1507"," 1721","0.00","0.0","0.0",,"90","67","  210","  260","0.0","17.0","23.0",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-07-17","6.93"," 1444"," 1109","0.00","0.0","0.0",,"93","71","  330","  300","0.0","15.0","17.9",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-07-18","9.62"," 1518"," 1517","0.01","0.0","0.0",,"92","72","  260","  250","0.0","21.9","32.0",,,"    1",,,,,,,,,,,"    1",,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-07-19","4.92"," 1328"," 1732","0.01","0.0","0.0",,"84","69","  210","   30","0.0","13.0","17.0",,,,,"    1",,,,,,,,,"    1",,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-07-20","7.16"," 1924"," 0742","0.00","0.0","0.0",,"86","68","  220","  120","0.0","16.1","21.9",,,,,,,,,,,,,,"    1",,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-07-21","6.71"," 0722"," 1541","0.00","0.0","0.0",,"91","72","  320","   10","0.0","16.1","25.1",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-07-22","11.86"," 1856"," 1855","0.01","0.0","0.0",,"90","69","  210","  200","0.0","25.9","32.0",,,,,,,,"    1",,,,,,"    1",,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-07-23","11.86"," 1739"," 1739","2.79","0.0","0.0",,"94","70","  250","  240","0.0","29.1","36.9","    1",,"    1",,"    1",,,,,,"    1",,,"    1",,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-07-24","8.95"," 0223"," 0223","3.64","0.0","0.0",,"87","69","  320","  310","0.0","23.9","33.1","    1",,"    1",,"    1",,,,,,"    1",,,"    1",,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-07-25","9.17"," 1005"," 1012","0.00","0.0","0.0",,"81","66","   30","   60","0.0","17.0","25.9",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-07-26","5.14"," 1602"," 1635","0.00","0.0","0.0",,"84","61","  100","   80","0.0","15.0","19.9",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-07-27","6.49"," 1642"," 2338","0.00","0.0","0.0",,"88","68","  220","  210","0.0","14.1","17.0",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-07-28","9.40"," 1531"," 1400","0.00","0.0","0.0",,"88","73","  300","  320","0.0","16.1","21.0","    1",,,,,,,"    1",,,"    1",,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-07-29","6.93"," 1228"," 1331","0.00","0.0","0.0",,"82","67","   70","   50","0.0","14.1","25.9",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-07-30","6.04"," 2359"," 2121","0.00","0.0","0.0",,"80","69","  160","  150","0.0","14.1","17.0",,,"    1",,"    1",,,,,,,,,"    1",,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-07-31","5.82"," 0553"," 0601","0.68","0.0","0.0",,"80","65","  170","  180","0.0","17.0","21.9","    1",,"    1",,"    1",,,"    1",,,"    1",,,"    1",,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-08-01","4.03"," 1826"," 1433","0.00","0.0","0.0",,"86","65","  100","   50","0.0","10.1","17.9","    1",,,,,,"    1","    1",,,"    1",,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-08-02","6.71"," 2329"," 2343","0.00","0.0","0.0",,"84","67","  230","  230","0.0","17.9","21.9","    1",,,,"    1",,,"    1",,,"    1",,,"    1",,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-08-03","3.36"," 2354"," 2204","0.28","0.0","0.0",,"86","66","  240","   40","0.0","13.0","19.9","    1",,"    1",,"    1",,,,,,"    1",,,"    1",,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-08-04","4.92"," 0547"," 0546","0.48","0.0","0.0",,"83","71","  270","  270","0.0","38.0","55.9","    1",,"    1",,"    1",,,,,,"    1",,,"    1",,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-08-05","10.96"," 1206"," 1205","0.00","0.0","0.0",,"83","68","  300","  310","0.0","21.9","29.1",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-08-06","6.49"," 1109"," 1239","0.00","0.0","0.0",,"82","64","  300","  310","0.0","14.1","17.9",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-08-07","8.05"," 1703"," 1512","0.00","0.0","0.0",,"83","62","  200","  200","0.0","17.0","21.9",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-08-08","9.84"," 1153"," 1151","0.08","0.0","0.0",,"87","69","  220","  220","0.0","30.0","40.9","    1",,,,"    1",,,,,,"    1",,,"    1",,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-08-09","7.16"," 0404"," 0404","0.15","0.0","0.0",,"88","72","  300","  310","0.0","21.9","25.9","    1",,"    1",,,,,,,,,,,"    1",,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-08-10","4.92"," 1601"," 1508","0.00","0.0","0.0",,"89","75","   50","   60","0.0","12.1","21.9",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-08-11","6.04"," 0907"," 1514","0.00","0.0","0.0",,"90","75","  290","  280","0.0","17.0","21.0","    1",,,,,,,"    1",,,"    1",,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-08-12","5.82"," 1757"," 1636","0.00","0.0","0.0",,"92","74","   80","   80","0.0","12.1","23.9",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-08-13","7.61"," 1903"," 1903","0.25","0.0","0.0",,"92","73","  300","  310","0.0","31.1","38.0","    1",,"    1",,,,,,,,"    1",,,"    1",,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-08-14","4.92"," 0113"," 0103","0.00","0.0","0.0",,"88","72","  240","  240","0.0","13.0","17.9",,,,,,,,,,,,,,"    1",,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-08-15","8.72"," 1501"," 1500","0.00","0.0","0.0",,"83","66","  290","  290","0.0","23.0","30.0",,,,,,,,,,,,,,,,,,,
