IGRA,LAT,LON,Number,Name,Fir_date,Last_date,Other_Number
ACM00078861,17.117,-61.783,10.0,COOLIDGE FIELD (UA) ,10,1993,13896
AEM00041217,24.4333,54.65,16.0,ABU DHABI INTERNATIONAL AIRPOR ,16,2019,36305
AEXUAE05467,25.25,55.37,4.0,SHARJAH ,4,1942,2477
AFM00040911,36.7,67.2,378.0,MAZAR-I-SHARIF ,378,2014,2179
AFM00040913,36.6667,68.9167,433.0,KUNDUZ ,433,2013,4540
AFM00040938,34.217,62.217,977.0,HERAT ,977,1988,1107
AFM00040948,34.55,69.2167,1791.0,KABUL AIRPORT ,1791,2019,17864
AFM00040990,31.5,65.85,1010.0,KANDAHAR AIRPORT ,1010,2014,5934
AGM00060355,36.883,6.9,3.0,SKIKDA ,3,1976,639
AGM00060360,36.833,7.817,4.0,ANNABA ,4,2008,30088
AGM00060390,36.6833,3.2167,25.0,DAR-EL-BEIDA ,25,2019,68401
AGM00060402,36.717,5.067,6.0,BEJAIA-AEROPORT ,6,1988,12372
AGM00060419,36.283,6.617,694.0,CONSTANTINE ,694,2008,21262
AGM00060425,36.217,1.333,141.0,CHLEF ,141,1977,3213
AGM00060430,36.3,2.233,715.0,MILIANA ,715,1990,14988
AGM00060445,36.183,5.25,1040.0,SETIF ,1040,1989,5598
AGM00060475,35.417,8.117,811.0,TEBESSA ,811,1991,6009
AGM00060490,35.633,-0.6,90.0,ORAN-SENIA ,90,2008,38241
AGM00060511,35.35,1.467,989.0,TIARET ,989,1988,280
AGM00060525,34.8,5.733,87.0,BISKRA ,87,2002,19871
AGM00060535,34.6833,3.25,1144.0,DJELFA ,1144,1989,9814
AGM00060549,33.5333,-0.2833,1123.0,MECHERIA ,1123,2012,6933
AGM00060550,33.683,1.0,1341.0,EL-BAYADH ,1341,1991,10962
AGM00060559,33.5,6.783,63.0,EL-OUED ,63,2008,28456
AGM00060566,32.383,3.817,450.0,GHARDAIA ,450,2008,31999
AGM00060571,31.5,-2.25,811.0,BECHAR ,811,2019,57978
AGM00060580,31.9333,5.4,152.0,OUARGLA ,152,1997,2887
AGM00060590,30.567,2.867,397.0,EL-GOLEA ,397,2008,31528
AGM00060602,30.133,-2.167,505.0,BENI-ABBES ,505,1990,7838
AGM00060607,29.25,0.283,312.0,TIMIMOUN ,312,1991,9666
AGM00060611,28.05,9.633,563.0,IN-AMENAS ,563,1989,12360
AGM00060620,27.883,-0.283,263.0,ADRAR ,263,2008,22304
AGM00060625,26.9667,1.0833,309.0,AOULEF ,309,1962,3606
AGM00060630,27.2333,2.5,273.0,IN-SALAH ,273,2019,48670
AGM00060640,26.5,8.417,558.0,ILLIZI ,558,1986,502
AGM00060656,27.7,-8.1667,443.0,TINDOUF ,443,2019,13194
AGM00060670,24.267,9.467,968.0,DJANET ,968,1985,6261
AGM00060678,23.8167,5.15,1006.0,IN AMGUEL ,1006,1965,144
AGM00060680,22.8,5.4333,1377.0,TAMANRASSET ,1377,2019,55177
AGM00060686,21.3333,0.95,398.0,BORDJ-BADJ-MOKHTAR ,398,2012,231
AGXUAE04843,36.77,3.05,50.0,ALGER ,50,1938,2691
AJM00037575,41.55,46.667,490.0,ZAKATALA ,490,1978,424
AJM00037735,40.717,46.417,311.0,GANDJA ,311,1982,818
AJM00037747,40.617,47.15,15.0,EVLAKH AIRPORT ,15,1973,164
AJM00037860,40.5333,50.0,27.0,MASHTAGA ,27,2016,11887
AJM00037895,39.983,46.75,828.0,KHANKANDY ,828,1980,657
AJM00037936,39.2,45.417,885.0,NAXCIVAN ,885,1980,914
AJM00037985,38.733,48.833,-11.0,LANKARAN ,-11,1997,33653
AMM00037686,40.783,43.833,1512.0,GUMRI ,1512,1976,147
AMM00037789,40.2169,44.5017,1134.0,YEREVAN AERO ,1134,2018,36848
AOM00066152,-7.4,20.817,776.0,DUNDO ,776,1975,6240
AOM00066160,-8.85,13.233,74.0,LUANDA ,74,1993,8531
AOM00066285,-11.783,19.917,1329.0,LUENA (LUSO) ,1329,1975,1995
AOM00066318,-12.8,15.75,1703.0,HUAMBO ,1703,1973,301
AOM00066390,-14.933,13.567,1761.0,LUBANGO ,1761,1974,236
AOM00066422,-15.2167,12.1667,52.0,MOCAMEDES ,52,1970,1595
AOXUAE05971,-12.37,13.53,1.0,LOBITO ,1,1952,100
AQM00091765,-14.3383,-170.7192,5.5,PAGO PAGO/INT.AIRP. AMERICAN S ,5,2019,46729
AQW00061704,-14.3667,-170.7833,21.0,LEONE BAY AMERICAN S ,21,1962,359
ARM00087047,-24.85,-65.4833,1238.0,SALTA AERO ,1238,2014,19838
ARM00087155,-27.45,-59.05,53.0,RESISTENCIA AERO ,53,2019,29569
ARM00087157,-27.4667,-58.9833,52.0,RESISTENCIA ,52,1961,1200
ARM00087344,-31.3167,-64.2167,484.0,CORDOBA AERO ,484,2019,24899
ARM00087418,-32.8333,-68.7833,705.0,MENDOZA AERO ,705,2019,15919
ARM00087420,-32.8833,-68.85,827.0,OBSERV MENDOZA ,827,1973,3075
ARM00087576,-34.8167,-58.5333,20.0,EZEIZA AERO ,20,2019,38150
ARM00087585,-34.58,-58.48,25.0,BUENOS AIRES ,25,1957,107
ARM00087596,-35.367,-57.283,22.0,PUNTA INDIO B.A. ,22,1978,151
ARM00087623,-36.5667,-64.2667,190.0,SANTA ROSA AERO ,190,2019,24988
ARM00087715,-38.95,-68.1333,270.0,NEUQUEN AERO ,270,2019,18269
ARM00087748,-38.7333,-62.1667,75.0,COMANDANTE ESPORA ,75,1993,13733
ARM00087827,-43.2333,-65.3,42.0,ALMIRANTE ZAR ,42,1975,1150
ARM00087860,-45.7833,-67.5,58.0,COMODORO RIVADAVIA AERO ,58,2019,24140
ARM00087926,-51.6333,-69.2167,20.0,RIO GALLEGOS B. A. ,20,1977,4526
ARM00087934,-53.8,-67.75,22.0,RIO GRANDE AIRPORT ,22,1984,3267
ARM00087938,-54.8,-68.3167,6.0,USHUAIA ,6,1967,1943
ARM00088946,-59.45,-27.267,15.0,CORBETA URUGUAY DN ,15,1981,275
ASM00094120,-12.4239,130.8925,31.4,DARWIN AIRPORT ,31,2019,92673
ASM00094150,-12.2742,136.8203,62.5,GOVE AIRPORT ,62,2019,33760
ASM00094170,-12.6778,141.9208,19.2,WEIPA AERO ,19,2019,12372
ASM00094175,-10.583,142.217,60.0,THURSDAY IL/HORN IL ,60,1993,21187
ASM00094203,-17.9475,122.2353,17.4,BROOME AIRPORT ,17,2019,82878
ASM00094205,-17.3167,123.6333,8.0,DERBY ,8,1981,7081
ASM00094212,-18.2292,127.6636,410.3,HALLS CREEK AIRPORT ,410,2016,52731
ASM00094234,-16.2667,133.3833,217.0,DALY WATERS ,217,1970,20570
ASM00094238,-19.6422,134.1833,376.7,TENNANT CREEK AIRPORT ,376,2012,46728
ASM00094259,-17.7333,139.5333,8.0,BURKETOWN ,8,1987,145
ASM00094266,-17.6833,141.0667,22.0,NORMANTON AIRPORT ,22,1951,229
ASM00094287,-16.8736,145.7458,3.0,CAIRNS AERO ,3,2014,79304
ASM00094294,-19.2483,146.7661,5.5,TOWNSVILLE AERO ,5,2019,87501
ASM00094299,-16.2833,149.965,9.0,WILLIS ISLAND ,9,2019,67905
ASM00094300,-24.8878,113.67,4.0,CARNARVON AIRPORT ,4,2012,71908
ASM00094302,-22.2406,114.0967,6.0,LEARMONTH AIRPORT ,6,2019,42549
ASM00094305,-21.6333,115.1167,3.0,ONSLOW ,3,1975,25950
ASM00094312,-20.3725,118.6317,10.1,PORT HEDLAND AIRPORT ,10,2019,73906
ASM00094326,-23.795,133.8889,545.3,ALICE SPRINGS AIRPORT ,545,2019,86042
ASM00094332,-20.6778,139.4875,341.7,MOUNT ISA AERO ,341,2019,41178
ASM00094335,-20.6667,140.5,189.0,CLONCURRY ,189,1975,33366
ASM00094346,-23.4372,144.2769,191.1,LONGREACH AERO ,191,2017,47067
ASM00094367,-21.1172,149.2169,30.3,MACKAY M.O ,30,2016,66046
ASM00094374,-23.3753,150.4775,10.4,ROCKHAMPTON AERO ,10,2019,52168
ASM00094380,-23.85,151.25,75.0,GLADSTONE ,75,1993,46725
ASM00094403,-28.8044,114.6989,36.9,GERALDTON AIRPORT ,36,2019,75471
ASM00094430,-26.6136,118.5372,522.1,MEEKATHARRA AIRPORT ,522,2019,60450
ASM00094461,-25.0342,128.3011,580.0,GILES METEOROLOGICAL OFFICE ,580,2019,79362
ASM00094476,-27.55,135.4833,116.0,OODNADATTA ,116,1985,37900
ASM00094510,-26.4139,146.2558,305.7,CHARLEVILLE AERO ,305,2019,82243
ASM00094568,-27.65,152.7167,26.0,AMBERLEY ,26,1955,2455
ASM00094578,-27.3917,153.1292,4.0,BRISBANE AERO ,4,2019,89229
ASM00094610,-31.9275,115.9764,20.4,PERTH AIRPORT ,20,2019,95384
ASM00094637,-30.7847,121.4533,366.7,KALGOORLIE-BOULDER AIRPORT ,366,2019,74046
ASM00094638,-33.83,121.8925,25.0,ESPERANCE ,25,2019,57712
ASM00094646,-30.833,128.1,160.0,FORREST AIRPORT ,160,1995,54264
ASM00094647,-31.6667,128.8667,101.0,EUCLA ,101,2012,12086
ASM00094653,-32.1297,133.6975,23.5,CEDUNA AMO ,23,2019,70161
ASM00094659,-31.1558,136.8053,167.0,WOOMERA AERODROME ,167,2019,72026
ASM00094672,-34.9525,138.5203,6.1,ADELAIDE AIRPORT ,6,2019,89144
ASM00094693,-34.2358,142.0867,50.6,MILDURA AIRPORT ,50,2013,75371
ASM00094703,-30.0833,145.9667,108.0,BOURKE (S23'05'11'17) ,108,1948,130
ASM00094711,-31.4839,145.8294,260.0,COBAR MO ,260,2019,59086
ASM00094723,-32.5667,148.95,304.0,WELLINGTON ,304,1950,948
ASM00094750,-34.9469,150.5353,122.0,NOWRA RAN AIR STATION AWS ,122,2019,37822
ASM00094767,-33.9464,151.1731,6.4,SYDNEY AIRPORT AMO ,6,2019,70364
ASM00094773,-30.5167,151.65,980.0,ARMIDALE ,980,1949,728
ASM00094776,-32.7933,151.8358,9.5,WILLIAMTOWN RAAF ,9,2019,74245
ASM00094791,-30.3108,153.1186,5.5,COFFS HARBOUR MO ,5,2013,67021
ASM00094802,-34.9414,117.8022,71.0,ALBANY AIRPORT ,71,2019,59347
ASM00094821,-37.7472,140.7739,64.6,MOUNT GAMBIER AERO ,64,2019,67969
ASM00094865,-37.867,144.75,16.0,LAVERTON AERODROME ,16,1999,58326
ASM00094866,-37.6656,144.8322,132.3,MELBOURNE AIRPORT ,132,2019,38565
ASM00094907,-38.1,147.1333,5.0,EAST SALE (AUS-AFB) ,5,2009,45308
ASM00094910,-35.1583,147.4572,220.7,WAGGA WAGGA AMO ,220,2019,77755
ASM00094926,-35.3,149.183,575.0,CANBERRA AIRPORT ,575,2005,54494
ASM00094968,-41.533,147.2,171.0,LAUNCESTON AIRPORT ,171,2003,53633
ASM00094970,-42.8833,147.3333,55.0,HOBART ,55,1953,1774
ASM00094974,-42.2,145.05,15.0,GEOGERTOWN ,15,1958,2980
ASM00094975,-42.8339,147.5033,4.0,HOBART AIRPORT ,4,2019,69798
ASM00094995,-31.5422,159.0786,5.2,LORD HOWE ISLAND AERO ,5,2019,68522
ASM00094998,-54.4994,158.937,6.0,MACQUARIE ISLAND ,6,2019,65468
ASM00095527,-29.4897,149.8472,213.7,MOREE AERO ,213,2019,52622
ASM00095607,-33.6,115.4667,15.0,LUDLOW ,15,1944,539
ASXUA942005,-19.28,121.5,3.0,TALGARNO ,3,1961,297
ASXUA946505,-30.01,131.583,290.0,MARALINGA ,290,1965,7453
AUM00011010,48.2353,14.1881,298.0,LINZ/HOERSCHING-FLUGHAFEN ,298,2019,10687
AUM00011035,48.2486,16.3564,200.0,WIEN/HOHE WARTE ,200,2019,79345
AUM00011120,47.2603,11.3439,581.0,INNSBRUCK-FLUGHAFEN ,581,2019,7375
AUM00011240,46.9931,15.4392,340.0,GRAZ-THALERHOF-FLUGHAFEN ,340,2019,10542
AYM00088967,-77.9667,-38.8,32.0,GENERAL BELGRANO ,32,1975,1782
AYM00089001,-70.317,-2.367,52.0,SANAE ,52,1992,9815
AYM00089002,-70.6667,-8.25,50.0,NEUMAYER ,50,2019,11949
AYM00089009,-90.0,0.0,2835.0,AMUNDSEN-SCOTT ,2835,2019,28542
AYM00089022,-75.445,-26.2181,30.0,HALLEY ,30,2019,20489
AYM00089050,-62.183,-58.883,16.0,BELLINGSHAUSEN AWS ,16,1999,6342
AYM00089051,-63.4667,-56.2833,18.0,PETREL NAS ,18,1972,1654
AYM00089055,-64.2333,-56.7167,208.0,BASE MARAMBIO ,208,2019,4897
AYM00089062,-67.5661,-68.1297,3.0,ROTHERA ,3,2019,3363
AYM00089063,-65.25,-64.2667,11.0,FARADAY ,11,1982,10141
AYM00089125,-80.017,-119.533,1515.0,BYRD STN ,1515,1979,7679
AYM00089512,-70.7678,11.8317,118.9,NOVOLAZAREVSKAJA ,118,2018,15690
AYM00089522,-70.4333,24.3167,38.0,BASE ROI BAUDOUIN ,38,1959,1097
AYM00089532,-69.0053,39.5811,18.4,SYOWA ,18,2019,35527
AYM00089542,-67.667,45.85,40.0,MOLODEZNAJA ,40,1998,13014
AYM00089557,-78.4,87.583,3571.0,SOVIETSKAVA ,3571,1958,273
AYM00089564,-67.6017,62.8753,9.9,MAWSON ,9,2019,38234
AYM00089571,-68.5744,77.9672,18.0,DAVIS ,18,2019,38517
AYM00089592,-66.5519,93.0147,43.4,MIRNYJ ,43,2019,22355
AYM00089593,-69.73,95.05,2701.0,PIONERSKAVA ,2701,1958,121
AYM00089601,-66.27,100.73,290.0,BUNGER OASIS ,290,1958,548
AYM00089606,-78.45,106.867,3486.0,VOSTOK ,3486,1991,7319
AYM00089611,-66.2825,110.5231,40.0,CASEY ,40,2019,40724
AYM00089625,-75.1017,123.4119,3233.0,CONCORDIA ,3233,2019,2271
AYM00089642,-66.6631,140.0011,43.0,DUMONT D'URVILLE ,43,2019,16712
AYM00089657,-69.5,159.4,304.0,LENINGRADSKAJA ,304,1991,2575
AYM00089662,-74.6958,164.0922,92.0,MARIO ZUCHELLI STATION ,92,2019,3842
AYM00089664,-77.85,166.6667,24.0,MCMURDO ,24,2019,28990
AYM00089671,-72.3,170.2167,5.2,ADARE HALLETT ,5,1973,4373
AYW00057401,-77.7333,-41.1167,43.3,ELLSWORTH IGY ,43,1962,2138
AYW00067401,-79.25,-147.5,651.1,LITTLE ROCKFORD ,651,1962,309
AYW00067402,-76.2667,-147.5,591.0,LITTLE ROCKFORD ,591,1965,389
AYXUA891755,-78.2,-162.25,32.0,LITTLE AMERICA ,32,1958,1612
AYXUAE05498,-78.57,-163.93,5.0,LITTLE AMERICA I ,5,1935,965
AYXUAE05532,-78.5,-163.8,10.0,LITTLE AMERICA ,10,1940,207
BAM00040427,26.267,50.617,2.0,BAHRAIN/MUHARRAQ ,2,1974,18609
BBM00078954,13.0667,-59.4833,50.0,GRANTLEY ADAMS ,50,2019,27647
BCM00068032,-19.9833,23.4167,945.0,MAUN ,945,2012,1796
BCM00068040,-21.417,25.6,985.0,LETLHAKANE ,985,2006,693
BCM00068054,-21.217,27.5,1001.0,FRANCISTOWN ,1001,1992,613
BCM00068240,-24.55,25.9167,1005.0,SERETSE KHAMA INTERNATIONAL AI ,1005,2011,5771
BCM00068244,-24.667,25.917,1000.0,GABORONE ,1000,1984,695
BCM00068328,-26.05,22.45,1000.0,TSABONG ,1000,2004,836
BDM00078016,32.3669,-64.6772,4.0,L F WADE INTERNATIONAL AIRPORT ,4,2019,61114
BEM00006400,51.083,2.65,9.0,KOKSIJDE ,9,2002,311
BEM00006447,50.7969,4.3581,99.0,UCCLE ,99,2015,42558
BEM00006458,50.7456,4.7633,112.8,BEAUVECHAIN ,112,2019,5176
BEM00006476,50.033,5.4,558.0,ST-HUBERT ,558,2006,26357
BEM00006496,50.4822,6.1814,565.1,ELSENBORN ,565,2009,625
BFM00078063,26.6167,-78.3667,6.1,GOLD ROCK CREEK ,6,1970,13583
BFM00078073,25.05,-77.4667,7.0,NASSAU AIRPORT NEW PROVIDENCE ,7,2019,13351
BFM00078076,25.2667,-76.3,10.1,ELEUTHERA ISLAND ,10,1970,6389
BFM00078107,22.37,-73.03,21.0,MAYAGUAN ,21,1957,1160
BGM00041859,25.7333,89.2333,33.0,RANGPUR ,33,2019,21372
BGM00041883,24.85,89.3667,18.0,BOGRA ,18,2019,33374
BGM00041891,24.9,91.8833,34.0,SYLHET ,34,2019,28547
BGM00041907,24.1333,89.05,13.0,ISHWARDI ,13,2019,28306
BGM00041923,23.7667,90.3833,8.0,DHAKA ,8,2019,38063
BGM00041936,23.1833,89.1667,6.0,JESSORE ,6,2019,31556
BGM00041943,23.0333,91.4167,6.0,FENI ,6,2019,23394
BGM00041950,22.75,90.3667,3.0,BARISAL ,3,2019,23884
BGM00041977,22.35,91.8167,33.0,CHITTAGONG (AMBAGAN) ,33,2019,41186
BGM00041992,21.4333,91.9333,2.0,COX'S BAZAR ,2,2019,26391
BGXUAC03368,25.88,89.43,0.0,LALMANIR HAT ,0,1946,407
BGXUAE05433,22.25,91.82,5.0,CHATTAGRAM ,5,1942,1629
BGXUAE05797,23.62,90.05,10.0,DACCA ,10,1935,3646
BHM00078583,17.5333,-88.3,5.0,BELIZE/PHILLIP GOLDSTON INTL. ,5,2019,17484
BLM00085041,-11.0333,-68.7833,235.0,COBIJA ,235,2003,222
BLM00085154,-14.8167,-64.9167,155.0,TRINIDAD ,155,2003,937
BLM00085201,-16.517,-68.183,4061.0,LA PAZ/ALTO ,4061,2003,4156
BLM00085245,-17.8,-63.1833,418.0,SANTA CRUZ/EL TROMPILLO ,418,2004,1454
BLM00085268,-18.3167,-59.7667,276.0,ROBORE ,276,2003,144
BLXUAE04835,-17.38,-66.17,2575.0,COCHABAMBA ,2575,1946,1502
BLXUAE04836,-10.82,-65.37,130.0,GUAYARAMERIN ,130,1946,618
BLXUAE04838,-14.45,-67.53,215.0,RURRENABAQUE ,215,1946,125
BLXUAE04841,-22.03,-63.68,595.0,YACUIBA ,595,1946,670
BMM00048008,25.3667,97.4,145.0,MYITKYINA ,145,1998,3942
BMM00048042,21.983,96.1,74.0,MANDALAY ,74,1998,5055
BMM00048053,20.883,95.9,220.0,MEIKTILA ,220,1998,5141
BMM00048060,21.3,99.617,828.0,KENGTUNG ,828,1984,231
BMM00048062,20.133,92.883,4.0,SITTWE ,4,1985,9125
BMM00048080,18.467,94.35,9.0,SANDOWAY ,9,1993,6057
BMM00048094,16.767,94.767,10.0,PATHEIN ,10,2002,2065
BMM00048096,16.9,96.183,29.0,MINGALADON ,29,1983,945
BMM00048097,16.7667,96.1667,14.0,YANGON ,14,2014,13603
BMM00048108,14.1,98.2167,16.0,DAWEI ,16,2002,3999
BMM00048109,14.117,93.367,3.0,COCO ISLAND ,3,1985,985
BMM00048110,12.433,98.6,36.0,MERGUI ,36,1998,3067
BMM00048112,9.967,98.583,47.0,VICTORIA POINT ,47,1993,3967
BNM00065306,11.1333,2.9333,290.0,KANDI ,290,2017,24580
BNM00065330,9.35,2.6167,392.0,PARAKOU ,392,2016,22552
BNM00065344,6.35,2.3833,5.0,COTONOU ,5,2019,43065
BNXUAAW5331,8.8667,2.6,325.0,TCHAOUROU ,325,1957,6364
BOM00026850,53.933,27.633,231.0,MINSK ,231,1998,43880
BOM00033008,52.1167,23.6833,144.0,BREST ,144,2019,40199
BOM00033036,52.05,29.25,185.0,MOZYR (AMOS) ,185,1969,6912
BOM00033041,52.4019,30.9631,126.3,GOMEL ,126,2019,32898
BPM00091517,-9.4167,159.9667,55.0,HONIARA ,55,2011,24636
BPM00091541,-10.7,165.8,24.0,SANTA CRUZ ISLAND ,24,1993,151
BRM00081729,-3.2944,-60.6283,19.0,MANACAPURU ,19,2015,2770
BRM00082022,2.8333,-60.7,140.0,BOA VISTA (AERO) ,140,2019,8308
BRM00082026,2.2239,-55.9472,325.0,TIRIOS ,325,2019,6158
BRM00082099,0.05,-51.0667,16.0,MACAPA (AERO) ,16,2019,6154
BRM00082107,-0.1167,-66.9667,79.0,SAO GABRIEL DA CACHOEIRA ,79,2019,4212
BRM00082193,-1.3833,-48.4833,16.0,BELEM (AERO) ,16,2019,22518
BRM00082244,-2.4333,-54.7167,72.0,SANTAREM (AERO) ,72,2019,6556
BRM00082281,-2.6,-44.2333,53.0,SAO LUIZ (AERO) ,53,2019,10355
BRM00082287,-3.083,-41.783,22.0,PARNAIBA ,22,1979,665
BRM00082332,-3.15,-59.9833,84.0,MANAUS (AERO) ,84,2019,20903
BRM00082397,-3.7667,-38.6,26.0,FORTALEZA ,26,2019,9687
BRM00082400,-3.85,-32.4167,56.0,FERNANDO DE NORONHA ,56,2019,12315
BRM00082411,-4.25,-69.9333,81.0,TABATINGA (AERO) ,81,2019,5633
BRM00082532,-5.8167,-61.2833,53.0,MANICORE (AERO) ,53,2019,5881
BRM00082571,-5.5,-45.267,153.0,BARRA DO CORDA ,153,1979,161
BRM00082579,-5.05,-42.817,67.0,TERESINA ,67,1978,313
BRM00082586,-5.2,-39.3,212.0,QUIXERAMOBIM ,212,1979,334
BRM00082599,-5.9167,-35.25,52.0,NATAL (AERO) ,52,2019,17061
BRM00082640,-6.267,-57.733,99.0,JACAREACANGA ,99,1975,287
BRM00082678,-6.7667,-43.0167,127.0,FLORIANO ,127,2019,7626
BRM00082705,-7.5833,-72.7667,199.0,CRUZEIRO DO SUL (AERO) ,199,2019,6593
BRM00082765,-7.3333,-47.4667,193.0,CAROLINA ,193,2018,5511
BRM00082784,-7.317,-39.3,409.0,BARBALHA ,409,1979,334
BRM00082791,-7.017,-37.267,249.0,PATOS ,249,1979,137
BRM00082824,-8.7667,-63.9167,102.0,PORTO VELHO (AERO) ,102,2019,10844
BRM00082900,-8.05,-34.9167,7.0,RECIFE ,7,2019,14956
BRM00082917,-10.0,-67.8,142.0,RIO BRANCO (AERO) ,142,2019,6816
BRM00082930,-9.333,-54.967,537.0,CACHIMBO AERO ,537,1986,2176
BRM00082965,-9.8667,-56.1,288.0,ALTA FLORESTA (AERO) ,288,2019,11382
BRM00082975,-9.1,-44.117,331.0,BOM JESUS ,331,1979,376
BRM00082983,-9.3833,-40.4833,370.0,PETROLINA ,370,2019,8931
BRM00082993,-9.517,-35.783,118.0,MACEIO (AEROPORTO) ,118,1979,133
BRM00083063,-10.7,-48.4,265.0,PORTO NACIONAL ,265,1979,1005
BRM00083096,-10.917,-37.05,5.0,ARACAJU ,5,1979,417
BRM00083182,-11.3,-41.867,747.0,IRECE ,747,1979,347
BRM00083208,-12.7,-60.1,612.0,VILHENA (AERO) ,612,2019,14986
BRM00083229,-13.0167,-38.5167,52.0,SALVADOR ,52,2018,7951
BRM00083236,-12.15,-45.0,439.0,BARREIRAS ,439,1979,1194
BRM00083288,-13.2667,-43.4167,440.0,BOM JESUS DA LAPA ,440,2019,6605
BRM00083344,-14.95,-40.883,914.0,VITORIA DA CONQUIST ,914,1977,123
BRM00083361,-15.6,-56.1,165.0,CUIABA ,165,1993,443
BRM00083362,-15.65,-56.1,187.0,CUIABA (AERO) ,187,2019,11088
BRM00083378,-15.8667,-47.9333,1061.0,BRASILIA (AERO) ,1061,2019,26360
BRM00083498,-17.7333,-39.25,3.0,CARAVELAS ,3,2016,5524
BRM00083525,-18.8833,-48.2167,943.0,UBERLANDIA (AERO) ,943,2019,7227
BRM00083554,-19.0,-57.6667,141.0,CORUMBA (AERO) ,141,2018,8192
BRM00083566,-19.6167,-43.9667,827.0,CONFINS (AERO) ,827,2019,11321
BRM00083576,-19.783,-47.967,809.0,UBERABA ,809,1973,134
BRM00083612,-20.4667,-54.6667,567.0,CAMPO GRANDE (AERO) ,567,2019,24350
BRM00083649,-20.2667,-40.2833,4.0,VITORIA (AERO) ,4,2019,7118
BRM00083650,-20.5,-29.3167,5.0,TRINDADE (ILHA) ,5,2019,9828
BRM00083746,-22.8167,-43.25,6.0,GALEAO ,6,2019,30763
BRM00083768,-23.3333,-51.1333,569.0,LONDRINA (AERO) ,569,2019,8374
BRM00083779,-23.5,-46.6333,722.0,MARTE (AERO) ,722,2019,12149
BRM00083780,-23.617,-46.65,802.0,SAO PAULO ,802,2000,16840
BRM00083827,-25.5167,-54.5833,180.0,FOZ DO IGUACU (AERO) ,180,2019,11994
BRM00083840,-25.5167,-49.1667,908.0,CURITIBA (AERO) ,908,2019,25446
BRM00083899,-27.6667,-48.55,5.0,FLORIANOPOLIS (AERO) ,5,2019,11122
BRM00083928,-29.7833,-57.0333,74.0,URUGUAIANA (AERO) ,74,2019,8675
BRM00083937,-29.7167,-53.7,85.0,SANTA MARIA (AERO) ,85,2019,8542
BRM00083971,-30.0,-51.1833,3.0,PORTO ALEGRE (AERO) ,3,2019,29469
BRM00083981,-31.35,-54.117,183.0,BAGE (AEROPORTO) ,183,1979,1012
BUM00015614,42.65,23.3833,595.0,SOFIA (OBSERV.) ,595,2019,40730
BUM00015730,41.65,25.367,331.0,KURDJALI ,331,1991,9983
BXM00096315,4.9333,114.9333,22.0,BRUNEI AIRPORT ,22,2019,44661
BXM00096323,4.583,114.2,3.0,KUALA BELAIT ,3,2019,1258
CAM00071043,65.2833,-126.75,93.6,NORMAN WELLS UA ,93,2019,47229
CAM00071051,72.0,-125.27,84.0,SACHS HARBOUR ,84,1986,22298
CAM00071069,55.283,-114.783,583.0,SLAVE LAKE AIRPORT ,583,1994,13183
CAM00071072,76.25,-119.35,58.0,MOULD BAY ,58,1997,34676
CAM00071074,78.8,-103.5,25.0,ISACHSEN ,25,1978,21510
CAM00071081,68.7667,-81.2167,5.9,HALL BEACH UA ,5,2019,44497
CAM00071082,82.5,-62.3333,65.4,ALERT UA ,65,2019,49969
CAM00071090,70.45,-68.55,2.1,CLYDE RIVER ,2,1970,13851
CAM00071109,50.685,-127.3758,17.4,PORT HARDY UA ,17,2019,47666
CAM00071115,50.233,-119.283,556.0,VERNON AUTO ,556,1993,15732
CAM00071119,53.5475,-114.1083,766.3,EDMONTON STONY PLAIN ,766,2019,47612
CAM00071120,54.417,-110.283,541.0,COLD LAKE ,541,2019,5391
CAM00071121,53.667,-113.467,688.0,EDMONTON NAMAO ARPT ,688,1999,5592
CAM00071123,53.317,-113.583,723.0,EDMONTON INTL ARPT ,723,1985,4780
CAM00071124,54.75,-110.05,700.0,PRIMROSE LAKE ,700,2010,845
CAM00071129,51.517,-109.183,694.0,KINDERSLEY ARPT ,694,1998,914
CAM00071145,53.85,-94.65,236.0,ISLAND LAKE ARPT ,236,1996,4067
CAM00071197,47.567,-59.15,40.0,PORT-AUX-BASQUES ,40,1997,2303
CAM00071203,49.9408,-119.4003,456.0,KELOWNA UA ,456,2017,16898
CAM00071450,51.133,-106.583,595.0,ELBOW CS ,595,1989,165
CAM00071524,45.817,-73.433,21.0,LASSOMPTION CDA ,21,1996,104
CAM00071569,50.2,-104.7,580.0,BRATT'S LAKE UA ,580,2011,401
CAM00071600,43.9322,-60.0094,5.0,SABLE ISLAND ,5,2019,44096
CAM00071603,43.8667,-66.1,8.9,YARMOUTH UA ,8,2019,21351
CAM00071621,44.117,-77.533,86.0,TRENTON ARPT ,86,2001,142
CAM00071625,45.95,-77.317,130.0,PETAWAWA ,130,2005,1273
CAM00071627,45.467,-73.733,36.0,MONTREAL/TRUDEAU INT ,36,1995,17827
CAM00071701,45.8333,-66.4333,50.6,GAGETOWN A ,50,2019,10816
CAM00071716,46.9,-71.483,178.0,VALCARTIER AIRPORT ,178,2006,2371
CAM00071722,46.3019,-76.0061,188.6,MANIWAKI UA ,188,2019,45368
CAM00071801,47.6667,-52.75,140.0,SAINT JOHN'S ARPT ,140,2009,30095
CAM00071802,47.5167,-52.7833,112.4,ST JOHN'S WEST UA ,112,2019,7086
