"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","FMTM","PGTM","WDF2","WDF5","WDMV","WSF2","WSF5","WSFG","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT10","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22","WV03"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2002-01-06","11.63"," 1514"," 2228","  350","   20",,"21.0","25.9",,"    1",,,,,,,,,,,"    1",,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2002-01-07","10.74"," 0019"," 2343","  340","  250",,"17.9","23.0",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2002-01-08","12.53"," 1538"," 2203","  220","  230",,"19.9","25.1",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2002-01-09","13.42"," 0144"," 0143","  240","  250",,"21.0","29.1",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2002-01-10","8.95"," 1537"," 1524","  290","  290",,"17.9","21.9",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2002-01-11","10.74"," 0708"," 0551","  300","  310",,"17.9","23.0",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2002-01-12","10.29"," 1619"," 1618","  310","  300",,"23.9","29.1",,"    1",,,,,,,,,,,"    1",,,,,"    1",,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2002-01-13","8.72"," 2011"," 2044","  170","  180",,"16.1","21.0",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2002-01-14","9.62"," 2303"," 2302","  280","  280",,"21.0","25.9",,"    1",,,,,,,,,,,"    1","    1",,"    1",,"    1",,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2002-01-15","13.20"," 0336"," 0336","  270","  270",,"23.0","29.1",,"    1",,,,,,,,,,,"    1",,,,,"    1",,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2002-01-16","9.84"," 2152"," 2111","  300","  310",,"23.0","28.0",,"    1","    1",,,,,,,,,,"    1",,,,,"    1",,,"    1",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2002-01-17","9.40"," 0019"," 0018","  290","  300",,"17.9","21.9",,"    1",,,,,,,,,,,"    1",,,,,"    1",,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2002-01-18","8.05"," 0851"," 0850","  310","  310",,"15.0","17.9",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2002-01-19","6.04"," 2354"," 2345","  230","  230",,"13.0","17.9",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2002-01-20","10.51"," 2158"," 2320","  200","  190",,"19.9","25.1",,"    1",,,,,,,,,,,"    1",,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2002-01-21","10.29"," 1106"," 1105","  260","  250",,"21.9","28.0",,"    1",,,,,,,,,,,"    1",,,,,"    1",,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2002-01-22","13.65"," 2012"," 2011","  190","  170",,"28.0","36.0",,,,"    1",,,,,,,,,,,,"    1",,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2002-01-23","9.62"," 1823"," 1739","   30","   40",,"17.9","21.9",,"    1",,,,,,,,,,,"    1","    1",,"    1",,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2002-01-24","9.84"," 2345"," 2345","  250","  250",,"17.9","21.0",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2002-01-25","13.42"," 1345"," 1740","  230","  210",,"23.9","31.1",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2002-01-26","11.86"," 1529"," 1102","  210","  240",,"17.9","25.1",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2002-01-27","13.20"," 1137"," 1945","  220","  200",,"21.0","28.0",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2002-01-28","9.17"," 2351"," 1234","   20","   40",,"17.9","25.1",,,,,,,,,"    1",,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2002-01-29","10.29"," 0013"," 0637","   20","   50",,"19.9","23.9",,,,,,,,,,,,,,,,"    1",,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2002-01-30","10.74"," 1748"," 1704","   60","   70",,"17.0","23.9",,"    1",,,,,,,"    1",,,,"    1",,,,,"    1",,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2002-01-31","11.63"," 0615"," 0614","   70","   60",,"23.0","29.1",,"    1","    1",,,,"    1",,,,,,"    1",,,"    1","    1","    1",,,"    1",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2002-02-01","13.20"," 0716"," 0716","  320","  310",,"29.1","33.1",,"    1",,,,,"    1",,,,,,"    1","    1",,"    1","    1","    1",,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2002-02-02","9.62"," 2040"," 2040","  210","  210",,"21.9","29.1",,"    1",,,,,,,,,,,"    1",,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2002-02-03","12.08"," 2046"," 2045","  330","  330",,"25.1","30.0",,"    1",,,,,,,"    1",,,,"    1",,,,,"    1",,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2002-02-04","11.41"," 0904"," 0403","  320","  340",,"23.0","28.0",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2002-02-05","9.40"," 1026"," 1020","  270","  260",,"21.9","25.9",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2002-02-06","7.38"," 1523"," 1551","  230","  230",,"16.1","17.9",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2002-02-07","9.62"," 0416"," 0427","  260","  250",,"17.0","21.9",,"    1",,,,,,,"    1",,,,"    1",,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2002-02-08","8.05"," 0355"," 0354","  250","  250",,"17.9","23.0",,"    1",,,,,,,"    1",,,,"    1",,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2002-02-09","10.29"," 1600"," 1520","  140","  150",,"17.0","21.9",,"    1",,,,,,,,,,,"    1",,,"    1",,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2002-02-10","13.20"," 1457"," 1614","   10","   10",,"29.1","38.0",,"    1",,,,,,,,,,,"    1",,,"    1",,"    1",,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2002-02-11","12.30"," 2024"," 2005","  210","  200",,"25.1","34.9",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2002-02-12","17.90"," 1637"," 1243","  280","  270",,"30.0","36.9",,,,,,,,,,,,,,,,,,"    1",,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2002-02-13","7.38"," 1504"," 2340","  270","  210",,"16.1","21.0",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2002-02-14","16.11"," 1418"," 1553","  210","  210",,"28.0","34.9",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2002-02-15","13.87"," 0924"," 1233","  280","  290",,"23.0","28.0",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2002-02-16","14.09"," 1230"," 1211","  320","  330",,"25.1","31.1",,,,,,,,,,,,,,,,"    1",,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2002-02-17","8.72"," 0213"," 1634","  340","   80",,"19.9","23.9",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2002-02-18","12.97"," 1144"," 1640","  190","  180",,"21.9","25.9",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2002-02-19","12.30"," 1638"," 1637","  160","  160",,"21.9","28.0",,"    1",,,,,,,,,,,"    1","    1",,"    1",,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2002-02-20","14.54"," 1255"," 1452","  240","  260",,"25.1","33.1",,"    1",,,,,,,,,,,"    1","    1",,"    1",,"    1",,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2002-02-21","13.20"," 2144"," 1248","  360","  320",,"19.9","25.1",,"    1",,,,,,,,,,,"    1",,,,,"    1",,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2002-02-22","7.16"," 0114"," 0630","  340","   10",,"16.1","28.0",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2002-02-23","10.96"," 1442"," 1441","  190","  200",,"21.9","28.0",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2002-02-24","15.21"," 1603"," 2330","  180","  210",,"28.0","34.9",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2002-02-25","11.63"," 0038"," 0037","  220","  220",,"25.9","36.0",,"    1",,,,,,,,,,,"    1",,,,,"    1",,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2002-02-26","14.76"," 1503"," 1503","  300","  300",,"23.0","29.1",,"    1",,,,,,,,,,,"    1",,,,,"    1",,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2002-02-27","12.08"," 0806"," 0731","  310","  310",,"21.0","25.9",,"    1",,,,,,,,,,,"    1",,,,,"    1",,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2002-02-28","10.96"," 1527"," 1441","  260","  240",,"21.0","25.9",,,,,,,,,,,,,,,,,,"    1",,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2002-03-01","8.50"," 1644"," 1641","   90","   70",,"16.1","23.0",,"    1",,,,,,,,,,,"    1",,,,,"    1",,,"    1",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2002-03-02","10.07"," 2159"," 2339","  330","  330",,"19.9","21.9",,"    1","    1",,,,,,,,,,"    1","    1",,"    1",,"    1",,,"    1",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2002-03-03","15.43"," 0216"," 0319","  330","  330",,"23.9","28.0",,"    1",,,,,,,,,,,"    1",,,,,"    1",,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2002-03-04","10.74"," 1313"," 1631","  220","  200",,"17.9","23.0",,"    1",,,,,,,,,,,"    1",,,,,"    1",,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2002-03-05","6.49"," 1655"," 2131","  150","   70",,"12.1","15.0",,"    1",,,,,,,,,,,"    1",,,,,"    1",,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2002-03-06","7.16"," 2130"," 1721","   40","   40",,"16.1","23.9",,"    1",,,,,,,"    1",,,,"    1",,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2002-03-07","10.07"," 0519"," 0645","   50","   50",,"15.0","28.0",,"    1",,,,,,,"    1",,,,"    1",,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2002-03-08","16.33"," 2257"," 2256","  190","  200",,"28.0","38.9",,"    1",,"    1",,,,,"    1",,,,"    1","    1",,"    1",,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2002-03-09","25.50"," 1743"," 1834","  280","  270",,"38.9","51.9",,"    1",,"    1",,,,,,,,"    1","    1",,,"    1",,"    1",,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2002-03-10","14.76"," 0016"," 0014","  280","  270",,"34.9","47.0",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2002-03-11","11.41"," 1307"," 1157","  190","  200",,"23.0","31.1",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2002-03-12","5.82"," 2107"," 2107","  190","  200",,"16.1","17.9",,"    1",,,,,,,"    1",,,,"    1",,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2002-03-13","8.50"," 0929"," 1308","  220","  270",,"19.9","23.9",,"    1",,,,,,,,,,,"    1",,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2002-03-14","13.42"," 1325"," 1709","   90","  170",,"23.0","31.1",,"    1",,,,,,,"    1",,,,"    1",,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2002-03-15","14.99"," 0532"," 0532","  270","  270",,"28.0","36.0",,,,,,,,,"    1",,,,,,,"    1",,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2002-03-16","13.87"," 0107"," 1725","   20","   50",,"21.9","29.1",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2002-03-17","10.51"," 0803"," 1439","  110","   50",,"17.9","23.9",,"    1",,,,,,,,,,,"    1","    1",,"    1",,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2002-03-18","8.05"," 1534"," 1705","   70","   70",,"15.0","25.9",,"    1",,,,,,,,,,,"    1","    1",,"    1",,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2002-03-19","6.93"," 1229"," 1724","  120","   80",,"15.0","21.0",,"    1",,,,,,,"    1",,,,"    1",,,"    1",,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2002-03-20","9.40"," 0934"," 1439","   20","   80",,"17.0","23.9",,"    1",,,,,,,,,,,"    1","    1",,"    1",,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2002-03-21","18.57"," 0848"," 1527","  340","  320",,"28.0","34.9",,"    1",,,,,,,"    1",,,,"    1",,,,,"    1",,,"    1",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2002-03-22","15.88"," 1602"," 1216","  280","  260",,"25.9","32.0",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2002-03-23","13.20"," 1140"," 1426","  270","  280",,"25.1","31.1",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2002-03-24","15.88"," 2151"," 1827","   40","   40",,"30.0","38.9",,,,,,,,,,,,,,,,,,"    1",,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2002-03-25","17.00"," 0026"," 0021","   50","   40",,"28.0","34.9",,"    1",,,,,,,,,,,"    1",,,,,"    1",,,"    1",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2002-03-26","10.96"," 1011"," 1114","   10","   20",,"21.0","25.1",,"    1",,,,,,,,,,,"    1",,,,,"    1",,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2002-03-27","6.04"," 1736"," 1712","  190","  180",,"15.0","19.9",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2002-03-28","10.74"," 1009"," 0809","  200","  170",,"21.9","28.0",,"    1",,,,,,,,,,,"    1",,,"    1",,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2002-03-29","5.59"," 1114"," 1503","  330","   40",,"15.0","25.1",,"    1",,,,,,,"    1",,,,"    1",,,"    1",,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2002-03-30","11.18"," 1105"," 1159","  260","  280",,"23.9","30.0",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2002-03-31","9.17"," 1102"," 1624","  280","  240",,"23.0","25.9",,,,,,,,,,,,,,"    1",,"    1",,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2002-04-01","6.04"," 2332"," 1857","   70","   60",,"15.0","19.9",,"    1",,,"    1",,,,,,,,"    1","    1",,"    1",,"    1",,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2002-04-02","12.75"," 1839"," 1835","  310","  290",,"23.9","29.1",,"    1",,,,,,,"    1",,,,"    1","    1",,"    1",,"    1",,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2002-04-03","8.50"," 1408"," 1408","  310","  300",,"19.9","21.0",,"    1",,,,,,,,,,,"    1",,,,,"    1",,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2002-04-04","5.82"," 1246"," 1246","  340","  330",,"15.0","21.9",,"    1",,,,,,,,,,,"    1",,,,,"    1",,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2002-04-05","6.49"," 1250"," 1711","  310","   80",,"17.9","21.9",,"    1",,,,,,,,,,,"    1",,,,,"    1",,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2002-04-06","7.38"," 1733"," 1525","  140","  100",,"17.0","21.9",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2002-04-07","11.86"," 0057"," 0056","  180","  180",,"21.0","25.9",,"    1",,,,,,,,,,,"    1",,,"    1",,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2002-04-08","7.16"," 2317"," 2153","  360","   20",,"15.0","25.9",,"    1","    1",,,,,,,,,,"    1","    1",,"    1",,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2002-04-09","7.61"," 0024"," 1147","  360","   60",,"17.0","23.9",,"    1",,,,,,,,,,,"    1","    1",,"    1",,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2002-04-10","10.74"," 1506"," 1510","  170","  170",,"21.0","23.9",,"    1",,,,,,,"    1",,,,"    1",,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2002-04-11","12.97"," 1705"," 1704","  180","  170",,"23.0","29.1",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2002-04-12","8.72"," 0217"," 0242","  220","  230",,"19.9","28.0",,,,,,,,,,,,,,,,"    1",,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2002-04-13","5.59"," 1707"," 1312","   80","   60",,"12.1","23.9",,"    1",,,,,,,,,,,"    1",,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2002-04-14","10.29"," 1357"," 1723","  190","  190",,"21.9","25.9",,"    1",,,,,,,"    1",,,,"    1",,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2002-04-15","13.65"," 1635"," 1538","  210","  210",,"23.0","31.1",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2002-04-16","17.22"," 1515"," 1604","  190","  210",,"29.1","36.9",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2002-04-17","10.29"," 0329"," 0328","  220","  230",,"19.9","25.1",,,,,,,,,,,,,,,,"    1",,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2002-04-18","14.09"," 2303"," 1420","  300","  210",,"32.0","38.9",,,,"    1",,,,,,,,,,,,"    1",,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2002-04-19","13.65"," 1938"," 1944","   40","   20",,"23.0","28.0",,,,"    1",,,,,,,,,,,,"    1",,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2002-04-20","17.67"," 1753"," 1818","   30","   30",,"25.1","31.1",,,,,,,,,,,,,,,,"    1",,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2002-04-21","14.32"," 0954"," 0935","  100","   90",,"25.9","33.1",,"    1",,,,,,,,,,,"    1","    1",,"    1",,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2002-04-22","8.28"," 1136"," 1618","  320","   50",,"16.1","21.9",,,,,,,,,,,,,,,,"    1",,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2002-04-23","8.28"," 1655"," 1857","  120","  130",,"17.0","19.9",,"    1",,,,,,,,,,,"    1",,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2002-04-24","16.11"," 1726"," 1725","  280","  270",,"36.0","46.1",,"    1",,"    1",,,,,,,,,"    1",,,"    1",,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2002-04-25","15.43"," 1025"," 1133","  260","  290",,"32.0","40.9",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2002-04-26","6.93"," 1403"," 1621","  100","   90",,"15.0","21.9",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2002-04-27","13.65"," 1634"," 1634","  120","  110",,"28.0","33.1",,"    1",,"    1",,,,,,,,,"    1","    1",,"    1",,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2002-04-28","15.66"," 0639"," 0638","  250","  240",,"31.1","38.9",,"    1",,,,,,,,,,,"    1",,,"    1",,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2002-04-29","9.40"," 1537"," 1516","  280","  270",,"19.9","25.9",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2002-04-30","6.26"," 0541"," 0541","  340","  360",,"15.0","19.9",,,,,,,,,,,,,,,,"    1",,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2002-05-01","8.95"," 2202"," 2201","   30","   40",,"23.9","31.1",,"    1",,"    1",,,,,,,,,"    1",,,"    1",,,,,,"    1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2002-05-02","13.42"," 1436"," 1414","  320","  280",,"23.9","31.1",,"    1",,,,,,,,,,,"    1","    1",,"    1",,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2002-05-03","8.72"," 1146"," 1459","   70","   80",,"15.0","25.1",,,,,,,,,,,,,,,,,,,,,,
