DATE,target,garden_didrain,ohare_didrain,tmpdiff,garden_prcp,garden_snfall,garden_sndpth,garden_maxtmp,garden_mintmp,garden_medtmp,garden_tobs,lake_temp,ohare_wspd,ohare_prcp,ohare_snfall,ohare_sndpth,ohare_maxtmp,ohare_mintmp,ohare_medtmp
2001-02-05,0.03,1,1,2.0,0.04,0.0,3.0,37.0,25.0,31.0,29.0,1.62,10.07,0.01,0.2,1.0,32,26,29.0
2001-02-08,0.46,1,1,14.0,0.12,0.0,2.0,37.0,22.0,29.5,38.0,1.54,7.16,0.58,0.0,0.0,53,34,43.5
2001-02-09,0.18999999999999995,1,1,8.0,0.71,0.0,0.0,54.0,36.0,45.0,54.0,1.47,15.43,0.52,1.1,0.0,54,20,37.0
2001-02-14,0.12,1,1,2.5,0.1,0.0,0.0,38.0,32.0,35.0,36.0,1.45,8.95,0.22,0.1,0.0,37,28,32.5
2001-02-22,0.0,1,1,6.0,0.03,0.0,0.0,24.0,10.0,17.0,24.0,1.16,11.18,0.03,0.4,0.0,27,19,23.0
2001-02-24,0.95,1,1,17.0,0.16,0.0,0.0,33.0,19.0,26.0,32.0,1.09,15.88,1.11,0.0,0.0,56,30,43.0
2001-03-12,0.13,1,1,6.5,0.09,0.0,0.0,39.0,27.0,33.0,38.0,1.29,13.65,0.22,0.0,0.0,49,30,39.5
2001-03-15,0.26,1,1,5.5,0.18,0.0,0.0,52.0,37.0,44.5,38.0,1.23,14.09,0.44,0.0,0.0,45,33,39.0
2001-03-16,0.19,1,1,2.5,0.65,2.0,2.0,39.0,30.0,34.5,30.0,1.24,17.0,0.46,4.0,1.0,34,30,32.0
2001-04-06,0.18,1,1,0.5,0.36,0.0,0.0,63.0,44.0,53.5,58.0,1.57,7.61,0.18,0.0,0.0,62,44,53.0
2001-04-09,0.04999999999999999,1,1,8.0,0.19,0.0,0.0,78.0,41.0,59.5,48.0,1.31,12.75,0.24,0.0,0.0,59,44,51.5
2001-04-14,0.02,1,1,7.0,0.03,0.0,0.0,55.0,34.0,44.5,50.0,1.5,7.38,0.01,0.0,0.0,65,38,51.5
2001-04-15,0.040000000000000015,1,1,4.0,0.15,0.0,0.0,62.0,43.0,52.5,44.0,1.38,10.96,0.19,0.0,0.0,54,43,48.5
2001-04-16,0.02,1,1,8.0,0.04,0.0,0.0,55.0,32.0,43.5,33.0,1.38,16.11,0.02,0.3,0.0,42,29,35.5
2001-04-20,0.13,1,1,10.5,0.31,0.0,0.0,60.0,47.0,53.5,57.0,2.29,13.42,0.18,0.0,0.0,77,51,64.0
2001-04-21,0.21,1,1,1.5,0.53,0.0,0.0,79.0,55.0,67.0,65.0,2.5,14.99,0.32,0.0,0.0,82,55,68.5
2001-04-22,0.06,1,1,1.0,0.03,0.0,0.0,83.0,48.0,65.5,49.0,2.72,11.18,0.09,0.0,0.0,78,51,64.5
2001-04-23,0.44,1,1,2.5,0.13,0.0,0.0,75.0,46.0,60.5,71.0,2.92,19.46,0.57,0.0,0.0,72,44,58.0
2001-05-07,0.009999999999999995,1,1,0.5,0.1,0.0,0.0,68.0,53.0,60.5,65.0,4.91,10.07,0.11,0.0,0.0,67,53,60.0
2001-05-10,0.4,1,1,0.5,0.08,0.0,0.0,83.0,57.0,70.0,67.0,4.79,11.18,0.48,0.0,0.0,81,58,69.5
2001-05-11,1.03,1,1,14.5,1.27,0.0,0.0,82.0,55.0,68.5,65.0,4.78,9.84,0.24,0.0,0.0,64,44,54.0
2001-05-16,0.12000000000000002,1,1,6.5,0.28,0.0,0.0,90.0,50.0,70.0,73.0,7.04,7.61,0.16,0.0,0.0,89,64,76.5
2001-05-21,0.040000000000000015,1,1,6.5,0.19,0.0,0.0,77.0,59.0,68.0,67.0,7.43,12.3,0.15,0.0,0.0,70,53,61.5
2001-05-22,0.009999999999999995,1,1,6.5,0.08,0.0,0.0,71.0,48.0,59.5,57.0,6.97,12.3,0.07,0.0,0.0,61,45,53.0
2001-05-23,0.010000000000000007,1,1,3.5,0.07,0.0,0.0,66.0,48.0,57.0,54.0,6.95,8.05,0.06,0.0,0.0,63,44,53.5
2001-05-24,0.09,1,1,2.5,0.07,0.0,0.0,63.0,44.0,53.5,50.0,7.07,4.92,0.16,0.0,0.0,60,42,51.0
2001-05-25,0.0,1,1,1.5,0.07,0.0,0.0,62.0,43.0,52.5,47.0,7.21,4.03,0.07,0.0,0.0,59,43,51.0
2001-05-27,1.04,1,1,2.0,1.19,0.0,0.0,59.0,47.0,53.0,52.0,7.46,5.82,0.15,0.0,0.0,61,49,55.0
2001-05-28,0.08,1,1,4.0,0.01,0.0,0.0,61.0,48.0,54.5,57.0,7.58,4.7,0.09,0.0,0.0,67,50,58.5
2001-05-31,0.43,1,1,3.5,0.01,0.0,0.0,59.0,40.0,49.5,54.0,7.54,10.29,0.44,0.0,0.0,62,44,53.0
2001-06-01,0.31,1,1,3.5,0.74,0.0,0.0,59.0,48.0,53.5,50.0,7.67,9.4,0.43,0.0,0.0,65,49,57.0
2001-06-02,0.36,1,1,2.0,0.38,0.0,0.0,62.0,48.0,55.0,52.0,7.8,11.86,0.02,0.0,0.0,56,50,53.0
2001-06-05,0.14,1,1,3.5,0.5,0.0,0.0,55.0,43.0,49.0,52.0,8.44,8.95,0.64,0.0,0.0,58,47,52.5
2001-06-12,1.02,1,1,3.0,1.18,0.0,0.0,83.0,60.0,71.5,66.0,12.77,8.5,0.16,0.0,0.0,86,63,74.5
2001-06-15,0.16,1,1,9.5,0.2,0.0,0.0,93.0,66.0,79.5,74.0,13.35,8.28,0.04,0.0,0.0,77,63,70.0
2001-06-18,0.11000000000000004,1,1,5.5,0.29,0.0,0.0,84.0,60.0,72.0,69.0,14.3,13.42,0.4,0.0,0.0,91,64,77.5
2001-06-21,0.03,1,1,5.5,0.14,0.0,0.0,76.0,59.0,67.5,61.0,13.97,6.93,0.17,0.0,0.0,69,55,62.0
2001-06-22,0.02,1,1,1.0,0.04,0.0,0.0,70.0,52.0,61.0,58.0,13.71,6.26,0.02,0.0,0.0,69,51,60.0
2001-07-07,0.7,1,1,3.5,0.87,0.0,0.0,81.0,60.0,70.5,66.0,16.26,8.05,0.17,0.0,0.0,86,62,74.0
2001-07-18,0.75,1,1,0.5,0.79,0.0,0.0,86.0,68.0,77.0,73.0,20.56,5.59,0.04,0.0,0.0,85,70,77.5
2001-07-23,0.6,1,1,1.5,0.69,0.0,0.0,92.0,70.0,81.0,81.0,22.34,6.49,0.09,0.0,0.0,92,73,82.5
2001-07-24,0.03,1,1,3.5,0.05,0.0,0.0,96.0,69.0,82.5,78.0,22.0,5.82,0.02,0.0,0.0,90,68,79.0
2001-07-25,0.5599999999999999,1,1,5.5,0.26,0.0,0.0,88.0,65.0,76.5,70.0,21.54,10.74,0.82,0.0,0.0,75,67,71.0
2001-08-02,1.69,1,1,5.0,2.9,0.0,0.0,97.0,70.0,83.5,72.0,21.48,4.7,1.21,0.0,0.0,84,73,78.5
2001-08-13,0.05,1,1,6.5,0.02,0.0,0.0,83.0,64.0,73.5,70.0,21.92,10.51,0.07,0.0,0.0,75,59,67.0
2001-08-16,0.27,1,1,4.5,0.65,0.0,0.0,81.0,63.0,72.0,67.0,21.0,10.29,0.38,0.0,0.0,70,65,67.5
2001-08-19,0.12,1,1,1.0,0.46,0.0,0.0,74.0,59.0,66.5,62.0,20.4,11.86,0.34,0.0,0.0,73,62,67.5
2001-08-22,1.2000000000000002,1,1,5.0,0.12,0.0,0.0,81.0,63.0,72.0,71.0,19.99,8.05,1.32,0.0,0.0,86,68,77.0
2001-08-23,1.94,1,1,4.5,2.1,0.0,0.0,86.0,66.0,76.0,71.0,20.1,7.61,0.16,0.0,0.0,74,69,71.5
2001-08-24,0.42,1,1,4.5,0.01,0.0,0.0,75.0,63.0,69.0,69.0,20.17,7.61,0.43,0.0,0.0,80,67,73.5
2001-08-25,1.47,1,1,4.0,0.16,0.0,0.0,78.0,62.0,70.0,73.0,20.44,8.72,1.63,0.0,0.0,79,69,74.0
2001-09-07,0.8,1,1,2.0,0.81,0.0,0.0,85.0,66.0,75.5,72.0,19.99,13.42,0.01,0.0,0.0,87,68,77.5
2001-09-09,0.2,1,1,10.5,0.12,0.0,0.0,86.0,62.0,74.0,66.0,19.56,7.38,0.32,0.0,0.0,72,55,63.5
2001-09-18,0.5499999999999999,1,1,2.0,0.17,0.0,0.0,67.0,53.0,60.0,63.0,17.97,8.5,0.72,0.0,0.0,69,55,62.0
2001-09-19,0.5599999999999998,1,1,3.5,2.28,0.0,0.0,70.0,61.0,65.5,64.0,17.38,10.74,1.72,0.0,0.0,67,57,62.0
2001-09-20,1.26,1,1,3.0,0.07,0.0,0.0,68.0,52.0,60.0,57.0,16.97,7.61,1.33,0.0,0.0,73,53,63.0
2001-09-21,0.85,1,1,4.0,0.9,0.0,0.0,75.0,56.0,65.5,62.0,16.72,6.49,0.05,0.0,0.0,68,55,61.5
2001-09-23,0.52,1,1,5.0,0.08,0.0,0.0,72.0,54.0,63.0,59.0,15.71,9.84,0.6,0.0,0.0,66,50,58.0
2001-10-05,0.57,1,1,8.0,0.73,0.0,0.0,63.0,45.0,54.0,48.0,13.34,7.16,0.16,0.0,0.0,51,41,46.0
2001-10-11,0.19,1,1,0.5,0.2,0.0,0.0,66.0,48.0,57.0,51.0,12.21,6.49,0.01,0.0,0.0,64,51,57.5
2001-10-12,0.46,1,1,1.5,1.21,0.0,0.0,66.0,49.0,57.5,52.0,12.13,8.5,0.75,0.0,0.0,61,51,56.0
2001-10-13,3.72,1,1,4.5,0.07,0.0,0.0,62.0,49.0,55.5,55.0,12.12,6.93,3.79,0.0,0.0,65,55,60.0
2001-10-14,3.03,1,1,2.0,3.13,0.0,0.0,64.0,46.0,55.0,50.0,12.1,9.62,0.1,0.0,0.0,60,46,53.0
2001-10-15,0.14,1,1,4.5,0.18,0.0,0.0,63.0,40.0,51.5,45.0,12.16,9.4,0.04,0.0,0.0,52,42,47.0
2001-10-16,0.04,1,1,3.5,0.08,0.0,0.0,55.0,42.0,48.5,45.0,11.97,15.66,0.04,0.0,0.0,52,38,45.0
2001-10-23,1.05,1,1,5.0,1.75,0.0,0.0,63.0,50.0,56.5,61.0,10.94,7.61,0.7,0.0,0.0,65,58,61.5
2001-10-24,1.22,1,1,7.5,0.02,0.0,0.0,66.0,52.0,59.0,62.0,10.75,13.2,1.24,0.0,0.0,63,40,51.5
2001-11-14,0.04,1,1,0.5,0.02,0.0,0.0,64.0,48.0,56.0,56.0,8.43,7.83,0.06,0.0,0.0,62,51,56.5
2001-11-19,0.04999999999999999,1,1,7.5,0.12,0.0,0.0,64.0,42.0,53.0,42.0,8.32,13.42,0.07,0.0,0.0,56,35,45.5
2001-11-25,0.25,1,1,4.5,0.38,0.0,0.0,59.0,41.0,50.0,43.0,8.25,14.54,0.13,0.0,0.0,49,42,45.5
2001-11-29,0.1,1,1,2.5,0.19,0.0,0.0,43.0,36.0,39.5,41.0,8.0,10.29,0.09,0.0,0.0,45,39,42.0
2001-11-30,0.19,1,1,1.0,0.43,0.0,0.0,48.0,39.0,43.5,46.0,7.94,10.96,0.24,0.0,0.0,48,41,44.5
2002-01-21,0.01,1,1,1.5,0.01,0.3,2.0,40.0,24.0,32.0,32.0,3.89,10.29,0.02,0.4,1.0,36,25,30.5
2002-01-31,0.6,1,1,0.0,1.22,12.0,12.0,35.0,29.0,32.0,33.0,3.57,11.63,0.62,7.2,11.0,34,30,32.0
2002-02-01,0.12,1,1,3.5,0.13,0.3,9.0,35.0,25.0,30.0,27.0,3.51,13.2,0.01,0.0,0.0,34,19,26.5
2002-02-10,0.05000000000000002,1,1,6.5,0.14,0.0,0.0,54.0,32.0,43.0,37.0,2.95,13.2,0.09,0.0,0.0,46,27,36.5
2002-02-19,0.22,1,1,2.0,0.22,0.0,0.0,52.0,36.0,44.0,42.0,2.86,12.3,0.44,0.0,0.0,46,38,42.0
2002-02-20,0.11000000000000004,1,1,2.0,0.4,0.0,0.0,51.0,41.0,46.0,51.0,2.86,14.54,0.29,0.0,0.0,54,34,44.0
2002-02-21,0.11,1,1,11.5,0.12,0.0,0.0,57.0,29.0,43.0,32.0,2.85,13.2,0.01,0.1,0.0,34,29,31.5
2002-02-26,0.04999999999999999,1,1,5.0,0.07,1.5,2.0,39.0,22.0,30.5,25.0,3.01,14.76,0.12,1.7,2.0,32,19,25.5
2002-03-02,0.54,1,1,0.0,0.48,4.6,5.0,34.0,21.0,27.5,32.0,2.74,10.07,1.02,7.1,6.0,34,21,27.5
2002-03-03,0.59,1,1,13.0,0.6,3.8,8.0,36.0,11.0,23.5,11.0,2.7,15.43,0.01,0.8,6.0,21,0,10.5
2002-03-08,0.010000000000000007,1,1,7.0,0.22,0.0,0.0,53.0,34.0,43.5,51.0,2.47,16.33,0.23,0.0,0.0,64,37,50.5
2002-03-09,0.2,1,1,16.0,0.32,0.0,0.0,65.0,51.0,58.0,54.0,2.36,25.5,0.52,0.0,0.0,63,21,42.0
2002-03-20,0.020000000000000004,1,1,0.5,0.05,0.0,0.0,45.0,35.0,40.0,36.0,2.71,9.4,0.03,0.0,0.0,46,33,39.5
2002-03-21,0.0,1,1,4.5,0.02,0.3,0.0,43.0,22.0,32.5,23.0,2.72,18.57,0.02,0.1,0.0,39,17,28.0
2002-03-26,0.0,1,1,4.5,0.03,0.3,0.0,31.0,23.0,27.0,29.0,2.49,10.96,0.03,0.5,0.0,38,25,31.5
2002-03-29,0.52,1,1,3.0,0.09,0.0,0.0,51.0,37.0,44.0,44.0,2.52,5.59,0.61,0.0,0.0,45,37,41.0
2002-04-01,0.21,1,1,4.0,0.01,0.0,0.0,52.0,24.0,38.0,49.0,2.57,6.04,0.22,0.9,0.0,41,27,34.0
2002-04-02,0.2,1,1,1.5,0.22,0.0,0.0,42.0,32.0,37.0,40.0,2.56,12.75,0.02,0.0,0.0,44,33,38.5
2002-04-04,0.0,1,1,4.0,0.02,0.0,0.0,43.0,27.0,35.0,35.0,2.49,5.82,0.02,0.1,0.0,37,25,31.0
2002-04-07,0.21,1,1,4.0,0.09,0.0,0.0,43.0,33.0,38.0,35.0,2.52,11.86,0.3,0.0,0.0,49,35,42.0
2002-04-08,0.5900000000000001,1,1,7.0,0.29,0.0,0.0,50.0,34.0,42.0,48.0,2.59,7.16,0.88,0.0,0.0,52,46,49.0
2002-04-09,0.98,1,1,0.5,1.03,0.0,0.0,50.0,35.0,42.5,40.0,2.62,7.61,0.05,0.0,0.0,51,35,43.0
2002-04-17,0.04,1,1,1.0,0.11,0.0,0.0,88.0,64.0,76.0,69.0,3.29,10.29,0.07,0.0,0.0,85,65,75.0
2002-04-19,0.15,1,1,18.5,0.04,0.0,0.0,90.0,59.0,74.5,64.0,3.61,13.65,0.19,0.0,0.0,68,44,56.0
2002-04-20,0.11,1,1,6.5,0.15,0.0,0.0,64.0,38.0,51.0,40.0,4.07,17.67,0.04,0.0,0.0,48,41,44.5
2002-04-21,0.08999999999999997,1,1,1.0,0.26,0.0,0.0,42.0,37.0,39.5,39.0,3.9,14.32,0.35,0.0,0.0,42,39,40.5
2002-04-28,0.53,1,1,0.5,0.54,0.0,0.0,59.0,40.0,49.5,46.0,3.94,15.66,0.01,0.0,0.0,59,41,50.0
2002-05-02,1.23,1,1,1.5,1.25,0.0,0.0,59.0,41.0,50.0,43.0,4.18,13.42,0.02,0.0,0.0,53,44,48.5
2002-05-06,0.05,1,1,11.5,0.01,0.0,0.0,68.0,44.0,56.0,61.0,4.47,10.07,0.06,0.0,0.0,75,60,67.5
2002-05-09,0.15999999999999998,1,1,1.5,0.47,0.0,0.0,65.0,48.0,56.5,56.0,4.75,18.57,0.31,0.0,0.0,68,48,58.0
2002-05-12,1.96,1,1,1.0,2.09,0.0,0.0,55.0,42.0,48.5,46.0,5.11,7.83,0.13,0.0,0.0,50,45,47.5
2002-05-24,0.0,1,1,6.0,0.03,0.0,0.0,76.0,43.0,59.5,45.0,5.54,12.97,0.03,0.0,0.0,64,43,53.5
2002-05-25,0.0,1,1,2.5,0.15,0.0,0.0,52.0,41.0,46.5,47.0,5.73,8.95,0.15,0.0,0.0,57,41,49.0
2002-06-03,0.42,1,1,6.0,0.02,0.0,0.0,63.0,48.0,55.5,55.0,8.4,12.08,0.44,0.0,0.0,70,53,61.5
2002-06-04,0.23,1,1,4.0,2.05,0.0,0.0,68.0,53.0,60.5,60.0,8.44,7.16,2.28,0.0,0.0,70,59,64.5
2002-06-05,0.85,1,1,3.5,0.86,0.0,0.0,68.0,50.0,59.0,50.0,8.47,6.26,0.01,0.0,0.0,65,46,55.5
2002-06-10,0.61,1,1,5.0,0.05,0.0,0.0,86.0,63.0,74.5,79.0,11.2,10.07,0.66,0.0,0.0,88,71,79.5
2002-06-11,0.27,1,1,3.5,0.01,0.0,0.0,91.0,68.0,79.5,74.0,11.27,10.29,0.28,0.0,0.0,83,69,76.0
2002-07-06,0.02,1,1,7.5,0.06,0.0,0.0,72.0,63.0,67.5,68.0,19.11,5.37,0.04,0.0,0.0,84,66,75.0
2002-07-27,0.2600000000000001,1,1,1.5,0.55,0.0,0.0,89.0,68.0,78.5,70.0,21.86,9.4,0.29,0.0,0.0,89,71,80.0
2002-07-28,0.09000000000000001,1,1,0.0,0.1,0.0,0.0,92.0,70.0,81.0,83.0,21.86,9.84,0.01,0.0,0.0,88,74,81.0
2002-08-13,1.77,1,1,3.5,0.68,0.0,0.0,94.0,65.0,79.5,72.0,22.08,7.38,2.45,0.0,0.0,85,67,76.0
2002-08-19,0.0,1,1,3.5,0.27,0.0,0.0,80.0,58.0,69.0,62.0,21.14,6.93,0.27,0.0,0.0,74,57,65.5
2002-08-22,0.5300000000000002,1,1,4.5,4.98,0.0,0.0,90.0,67.0,78.5,69.0,21.19,6.71,4.45,0.0,0.0,81,67,74.0
2002-08-23,0.1,1,1,2.5,0.17,0.0,0.0,78.0,62.0,70.0,68.0,21.17,4.03,0.07,0.0,0.0,78,67,72.5
2002-08-24,0.16999999999999998,1,1,2.5,0.18,0.0,0.0,78.0,65.0,71.5,65.0,21.21,4.03,0.01,0.0,0.0,83,65,74.0
2002-09-18,0.07999999999999999,1,1,2.5,0.29,0.0,0.0,79.0,58.0,68.5,65.0,20.24,8.28,0.21,0.0,0.0,80,62,71.0
2002-09-20,0.29000000000000004,1,1,8.0,0.1,0.0,0.0,81.0,69.0,75.0,71.0,19.81,11.18,0.39,0.0,0.0,72,62,67.0
2002-09-22,0.07999999999999996,1,1,9.0,0.35,0.0,0.0,81.0,48.0,64.5,51.0,19.67,9.17,0.27,0.0,0.0,66,45,55.5
2002-09-29,0.47,1,1,7.5,0.59,0.0,0.0,71.0,58.0,64.5,62.0,17.96,10.51,0.12,0.0,0.0,84,60,72.0
2002-10-02,0.06999999999999995,1,1,7.5,0.28,0.0,0.0,84.0,62.0,73.0,65.0,17.48,9.17,0.35,0.0,0.0,71,60,65.5
2002-10-18,0.14,1,1,7.5,0.16,0.0,0.0,49.0,34.0,41.5,40.0,13.01,10.51,0.02,0.0,0.0,62,36,49.0
2002-10-24,0.010000000000000007,1,1,0.0,0.09,0.0,0.0,48.0,40.0,44.0,41.0,11.8,11.41,0.1,0.0,0.0,46,42,44.0
2002-10-25,0.030000000000000027,1,1,2.0,0.27,0.0,0.0,46.0,39.0,42.5,43.0,11.62,6.93,0.24,0.0,0.0,47,42,44.5
2002-11-17,0.12,1,1,1.5,0.15,2.0,2.0,38.0,28.0,33.0,30.0,8.39,6.93,0.03,1.0,1.0,39,24,31.5
2002-11-21,0.1,1,1,4.0,0.12,0.0,0.0,51.0,34.0,42.5,42.0,7.9,13.42,0.22,0.0,0.0,43,34,38.5
2002-12-02,0.19,1,1,1.5,0.04,0.2,0.0,37.0,17.0,27.0,33.0,6.0,11.41,0.23,3.0,0.0,35,22,28.5
2002-12-03,0.18,1,1,7.0,0.23,3.2,4.0,34.0,18.0,26.0,20.0,5.8,4.7,0.05,2.5,3.0,24,14,19.0
2002-12-18,1.0099999999999998,1,1,4.5,0.4,0.0,0.0,52.0,31.0,41.5,52.0,4.74,19.01,1.41,0.0,0.0,55,37,46.0
2002-12-25,0.05,1,1,3.0,0.13,1.2,1.0,32.0,26.0,29.0,28.0,4.41,12.75,0.08,2.0,2.0,29,23,26.0
2003-01-05,0.010000000000000002,1,1,3.0,0.05,0.5,0.0,36.0,20.0,28.0,30.0,3.81,4.7,0.04,0.1,0.0,32,30,31.0
2003-01-14,0.01,1,1,5.0,0.02,0.2,0.0,27.0,10.0,18.5,14.0,3.1,12.3,0.01,0.4,0.0,19,8,13.5
2003-01-28,0.14,1,1,9.0,0.01,0.0,0.0,26.0,7.0,16.5,26.0,1.75,5.14,0.15,2.4,0.0,31,20,25.5
2003-01-31,0.03,1,1,9.5,0.07,0.2,1.0,37.0,11.0,24.0,34.0,1.6,9.62,0.1,0.0,2.0,35,32,33.5
2003-02-02,0.0,1,1,3.5,0.03,0.0,0.0,36.0,30.0,33.0,34.0,1.53,9.4,0.03,0.0,0.0,39,34,36.5
2003-02-24,0.0,1,1,5.0,0.05,0.7,1.0,26.0,13.0,19.5,19.0,0.91,12.08,0.05,1.5,1.0,23,6,14.5
2003-03-04,0.38,1,1,1.0,0.08,0.8,1.0,32.0,15.0,23.5,32.0,0.66,7.83,0.46,4.0,0.0,34,15,24.5
2003-03-05,0.47,1,1,6.5,0.59,4.5,5.0,36.0,20.0,28.0,21.0,0.66,11.86,0.12,2.1,5.0,24,19,21.5
2003-03-06,0.05,1,1,3.0,0.11,1.5,7.0,27.0,6.0,16.5,24.0,0.66,8.05,0.06,0.5,5.0,28,11,19.5
2003-03-19,0.16,1,1,5.0,0.01,0.0,0.0,41.0,34.0,37.5,37.0,0.67,13.65,0.17,0.0,0.0,49,36,42.5
2003-03-20,0.14,1,1,12.0,0.3,0.0,0.0,50.0,34.0,42.0,49.0,0.75,5.82,0.16,0.0,0.0,65,43,54.0
2003-03-21,0.05,1,1,8.5,0.08,0.0,0.0,66.0,38.0,52.0,38.0,0.79,13.65,0.03,0.0,0.0,48,39,43.5
2003-03-25,0.07999999999999999,1,1,9.0,0.18,0.0,0.0,74.0,42.0,58.0,53.0,0.99,7.83,0.1,0.0,0.0,58,40,49.0
2003-04-04,0.5399999999999999,1,1,3.5,0.68,0.0,0.0,43.0,35.0,39.0,36.0,1.42,13.65,1.22,0.0,0.0,39,32,35.5
2003-04-07,0.26,1,1,1.0,0.48,2.8,3.0,38.0,28.0,33.0,30.0,1.59,12.97,0.22,3.0,2.0,34,30,32.0
2003-04-20,0.030000000000000006,1,1,0.5,0.07,0.0,0.0,78.0,41.0,59.5,60.0,1.79,15.88,0.04,0.0,0.0,68,50,59.0
2003-04-30,1.8100000000000005,1,1,9.0,0.41,0.0,0.0,55.0,41.0,48.0,43.0,3.05,8.5,2.22,0.0,0.0,68,46,57.0
2003-05-01,1.25,1,1,0.5,2.23,0.0,0.0,59.0,42.0,50.5,44.0,3.0,9.17,0.98,0.0,0.0,54,46,50.0
2003-05-05,1.23,1,1,7.0,1.25,0.0,0.0,60.0,47.0,53.5,60.0,3.31,12.3,0.02,0.0,0.0,69,52,60.5
2003-05-07,0.04,1,1,2.0,0.02,0.0,0.0,66.0,43.0,54.5,45.0,3.49,10.51,0.06,0.0,0.0,57,48,52.5
2003-05-08,0.24,1,1,6.0,0.04,0.0,0.0,53.0,44.0,48.5,51.0,3.51,8.28,0.28,0.0,0.0,61,48,54.5
2003-05-10,0.24,1,1,4.5,0.6,0.0,0.0,85.0,54.0,69.5,56.0,3.63,7.16,0.36,0.0,0.0,74,56,65.0
2003-05-11,0.29999999999999993,1,1,1.0,0.47,0.0,0.0,69.0,48.0,58.5,50.0,3.78,24.61,0.17,0.0,0.0,71,48,59.5
2003-05-20,0.020000000000000004,1,1,4.0,0.05,0.0,0.0,71.0,52.0,61.5,54.0,4.58,11.63,0.07,0.0,0.0,68,47,57.5
2003-05-31,0.31,1,1,11.5,0.35,0.0,0.0,74.0,45.0,59.5,47.0,5.45,14.09,0.04,0.0,0.0,58,38,48.0
2003-06-03,0.04999999999999999,1,1,0.5,0.1,0.0,0.0,65.0,49.0,57.0,56.0,6.34,10.07,0.15,0.0,0.0,61,52,56.5
2003-06-08,0.24,1,1,1.5,0.23,0.0,0.0,72.0,54.0,63.0,65.0,7.59,8.28,0.47,0.0,0.0,67,56,61.5
2003-07-04,0.01999999999999999,1,1,1.5,0.1,0.0,0.0,95.0,69.0,82.0,70.0,16.64,8.5,0.12,0.0,0.0,94,73,83.5
2003-07-05,0.0,1,1,1.5,0.54,0.0,0.0,94.0,65.0,79.5,68.0,16.81,6.93,0.54,0.0,0.0,88,68,78.0
2003-07-07,1.31,1,1,3.5,1.45,0.0,0.0,85.0,65.0,75.0,73.0,17.2,6.71,0.14,0.0,0.0,88,69,78.5
2003-07-08,0.04999999999999999,1,1,7.0,0.26,0.0,0.0,90.0,67.0,78.5,72.0,17.23,6.71,0.31,0.0,0.0,78,65,71.5
2003-07-09,0.01999999999999999,1,1,0.5,0.23,0.0,0.0,77.0,59.0,68.0,68.0,17.15,7.83,0.25,0.0,0.0,74,63,68.5
2003-07-10,0.12,1,1,3.5,0.18,0.0,0.0,75.0,64.0,69.5,69.0,17.05,12.53,0.06,0.0,0.0,82,64,73.0
2003-07-15,0.28,1,1,2.0,0.95,0.0,0.0,83.0,66.0,74.5,69.0,17.01,11.41,1.23,0.0,0.0,86,67,76.5
2003-07-21,0.16,1,1,1.5,0.39,0.0,0.0,87.0,65.0,76.0,71.0,17.81,8.05,0.23,0.0,0.0,82,67,74.5
2003-07-28,0.06,1,1,7.5,0.06,0.0,0.0,81.0,63.0,72.0,65.0,18.55,4.92,0.12,0.0,0.0,73,56,64.5
2003-08-01,2.12,1,1,3.0,0.12,0.0,0.0,89.0,66.0,77.5,74.0,19.36,7.83,2.24,0.0,0.0,85,64,74.5
2003-08-02,0.36000000000000004,1,1,3.5,0.19,0.0,0.0,89.0,62.0,75.5,69.0,19.64,4.7,0.55,0.0,0.0,84,60,72.0
2003-08-08,0.03,1,1,3.5,0.2,0.0,0.0,79.0,66.0,72.5,68.0,20.71,10.29,0.17,0.0,0.0,74,64,69.0
2003-08-26,0.13,1,1,0.0,0.05,0.0,0.0,94.0,69.0,81.5,80.0,22.21,7.16,0.18,0.0,0.0,92,71,81.5
2003-09-01,0.04999999999999999,1,1,1.0,0.27,0.0,0.0,71.0,57.0,64.0,62.0,20.86,9.84,0.32,0.0,0.0,65,61,63.0
2003-09-13,0.1,1,1,1.0,0.12,0.0,0.0,82.0,66.0,74.0,70.0,20.19,8.05,0.02,0.0,0.0,82,68,75.0
2003-09-14,0.11000000000000004,1,1,8.0,0.42,0.0,0.0,84.0,65.0,74.5,66.0,19.98,8.28,0.53,0.0,0.0,75,58,66.5
2003-09-22,0.040000000000000015,1,1,0.5,0.22,0.0,0.0,74.0,51.0,62.5,63.0,18.22,9.84,0.18,0.0,0.0,69,55,62.0
2003-10-14,0.5199999999999999,1,1,8.0,0.63,0.0,0.0,74.0,47.0,60.5,52.0,12.73,12.08,1.15,0.0,0.0,58,47,52.5
2003-10-25,0.010000000000000007,1,1,1.0,0.22,0.0,0.0,63.0,38.0,50.5,48.0,11.55,3.8,0.23,0.0,0.0,58,45,51.5
2003-10-28,0.0,1,1,6.5,0.05,0.0,0.0,49.0,34.0,41.5,47.0,11.05,13.65,0.05,0.0,0.0,55,41,48.0
2003-10-29,0.0,1,1,4.5,0.02,0.0,0.0,58.0,38.0,48.0,41.0,10.74,9.4,0.02,0.0,0.0,48,39,43.5
2003-11-02,0.28,1,1,1.5,0.5,0.0,0.0,52.0,48.0,50.0,52.0,9.95,4.92,0.78,0.0,0.0,55,48,51.5
