DATE,garden_prcp,garden_maxtmp,garden_mintmp,garden_tobs,lake_temp,ohare_wspd,ohare_prcp,ohare_snfall,ohare_sndpth,ohare_atmp,ohare_maxtmp,ohare_mintmp,ohare_w2dir,ohare_w2spd
2015-11-23,0.0,30.0,16.0,30.0,8.37,9.17,0.0,0.0,7.1,28.0,37,25,250,14.1
2015-11-24,0.0,41.0,25.0,28.0,8.25,6.71,0.0,0.0,5.1,32.0,41,21,140,14.1
2015-11-25,0.0,46.0,28.0,37.0,8.13,14.99,0.0,0.0,3.9,38.0,52,29,190,25.9
2015-11-26,0.15,53.0,29.0,53.0,7.98,15.66,0.42,0.0,0.0,52.0,60,48,210,23.9
2015-11-27,1.19,60.0,38.0,38.0,7.88,15.66,0.84,0.0,0.0,45.0,56,34,20,25.1
2015-11-28,0.03,38.0,35.0,35.0,7.81,10.07,0.0,0.0,0.0,35.0,38,30,20,17.0
2015-11-29,0.0,39.0,25.0,28.0,7.76,7.61,0.0,0.0,0.0,33.0,41,25,50,14.1
2015-11-30,0.0,42.0,26.0,40.0,7.73,10.74,0.26,0.0,0.0,40.0,44,38,120,23.0
2015-12-01,0.55,45.0,40.0,41.0,7.69,10.51,0.18,0.0,0.0,42.0,43,37,240,21.0
2015-12-02,0.2,45.0,30.0,30.0,7.65,8.5,0.21,1.3,0.0,35.0,38,31,310,17.0
2015-12-03,0.02,35.0,30.0,35.0,7.64,10.74,0.0,0.0,0.0,33.0,35,30,260,17.0
2015-12-04,0.0,36.0,31.0,33.0,7.66,8.5,0.0,0.0,0.0,37.0,47,32,230,17.0
2015-12-05,0.0,50.0,30.0,30.0,7.64,7.83,0.0,0.0,0.0,36.0,46,29,170,13.0
2015-12-06,0.0,49.0,30.0,34.0,7.56,5.14,0.0,0.0,0.0,36.0,47,27,140,12.1
2015-12-07,0.0,49.0,25.0,33.0,7.49,6.93,0.0,0.0,0.0,34.0,39,27,180,18.1
2015-12-08,0.0,41.0,32.0,41.0,7.45,10.96,0.0,0.0,0.0,40.0,47,38,190,18.1
2015-12-09,0.0,48.0,40.0,43.0,7.37,8.28,0.0,0.0,0.0,46.0,52,40,250,16.1
2015-12-10,0.0,55.0,41.0,50.0,7.31,17.0,0.0,0.0,0.0,48.0,57,41,250,35.1
2015-12-11,0.0,59.0,42.0,44.0,7.27,7.61,0.0,0.0,0.0,46.0,51,41,250,17.0
2015-12-12,0.02,53.0,41.0,45.0,7.26,3.36,0.0,0.0,0.0,50.0,57,47,70,10.1
2015-12-13,0.06,60.0,44.0,60.0,7.24,13.65,0.85,0.0,0.0,55.0,61,48,190,28.0
2015-12-14,1.02,62.0,54.0,55.0,7.17,15.88,0.39,0.0,0.0,55.0,61,42,220,35.1
2015-12-15,0.11,56.0,39.0,40.0,6.95,9.84,0.0,0.0,0.0,41.0,43,39,150,18.1
2015-12-16,0.11,43.0,38.0,43.0,6.79,16.33,0.12,0.0,0.0,43.0,53,35,260,25.9
2015-12-17,0.05,54.0,30.0,31.0,6.63,14.32,0.0,0.0,0.0,33.0,35,28,260,23.9
2015-12-18,0.0,36.0,24.0,25.0,6.53,13.2,0.0,0.2,0.0,28.0,32,24,290,29.1
2015-12-19,0.0,31.0,15.0,16.0,6.46,11.41,0.0,0.0,0.0,23.0,30,15,280,21.0
2015-12-20,0.0,36.0,16.0,36.0,6.43,16.33,0.03,0.0,0.0,34.0,50,23,200,28.0
2015-12-21,0.52,52.0,36.0,44.0,6.4,11.63,0.67,0.0,0.0,46.0,52,41,210,23.0
2015-12-22,0.12,52.0,38.0,38.0,6.36,8.95,0.02,0.0,0.0,39.0,41,35,150,21.0
2015-12-23,0.0,49.0,35.0,49.0,6.32,17.22,0.49,0.0,0.0,47.0,59,40,250,38.9
2015-12-24,0.41,59.0,34.0,35.0,6.18,11.63,0.0,0.0,0.0,42.0,42,34,260,31.1
2015-12-25,0.01,44.0,32.0,33.0,6.08,8.05,0.0,0.0,0.0,38.0,44,32,50,17.0
2015-12-26,0.0,44.0,33.0,40.0,5.89,10.07,0.21,0.0,0.0,39.0,42,37,100,23.0
2015-12-27,0.19,42.0,37.0,39.0,5.73,17.22,0.14,0.0,0.0,38.0,40,35,20,25.1
2015-12-28,0.06,41.0,32.0,33.0,5.58,19.01,1.47,1.9,0.0,33.0,39,31,60,31.1
2015-12-29,1.9,38.0,31.0,34.0,5.44,11.41,0.0,0.0,1.2,33.0,39,29,230,21.0
2015-12-30,0.05,34.0,27.0,27.0,5.29,8.72,0.09,1.1,1.2,29.0,29,27,260,15.0
2015-12-31,0.0,32.0,24.0,25.0,5.22,13.42,0.0,0.0,1.0,26.0,28,22,260,19.9
2016-01-01,0.0,30.0,18.0,23.0,5.18,14.32,0.0,0.0,1.0,23.0,31,19,260,21.9
2016-01-02,0.0,30.0,21.0,23.0,5.15,12.08,0.0,0.0,1.2,27.0,32,20,260,23.0
2016-01-03,0.0,36.0,22.0,28.0,5.1,11.63,0.0,0.0,1.2,27.0,29,22,340,21.0
2016-01-04,0.0,30.0,24.0,26.0,4.97,10.07,0.0,0.0,1.2,27.0,31,22,340,19.9
2016-01-05,0.0,32.0,19.0,22.0,4.85,10.07,0.0,0.0,1.2,26.0,33,17,210,21.0
2016-01-06,0.0,35.0,22.0,35.0,4.8,8.72,0.0,0.0,1.2,28.0,36,21,200,16.1
2016-01-07,0.0,38.0,25.0,36.0,4.8,7.38,0.01,0.0,1.2,36.0,41,34,140,13.0
2016-01-08,0.0,42.0,34.0,38.0,4.81,6.49,0.19,0.0,0.0,38.0,42,36,130,10.1
2016-01-09,0.17,43.0,36.0,36.0,4.78,9.84,0.27,1.7,0.0,37.0,40,23,330,25.9
2016-01-10,0.33,37.0,12.0,12.0,4.71,17.67,0.0,0.0,1.2,19.0,23,2,330,28.0
2016-01-11,0.0,17.0,-2.0,0.0,4.43,9.62,0.11,3.1,1.2,5.0,24,-1,250,25.9
2016-01-12,0.07,23.0,0.0,5.0,4.33,16.33,0.01,0.1,3.1,14.0,20,3,310,25.9
2016-01-13,0.0,12.0,-1.0,2.0,4.07,9.4,0.0,0.1,3.1,7.0,25,-2,220,18.1
2016-01-14,0.01,30.0,2.0,30.0,3.97,10.51,0.0,0.0,2.0,31.0,44,24,190,21.0
2016-01-15,0.0,46.0,29.0,40.0,3.98,13.42,0.01,0.0,0.0,40.0,43,30,340,23.0
2016-01-16,0.0,41.0,23.0,25.0,3.78,13.87,0.0,0.0,0.0,28.0,30,9,290,25.1
2016-01-17,0.0,30.0,0.0,0.0,3.49,16.11,0.0,0.0,0.0,8.0,8,-1,300,23.9
2016-01-18,0.0,6.0,-4.0,-3.0,3.36,14.09,0.0,0.0,0.0,1.0,7,-4,300,19.9
2016-01-19,0.0,8.0,-3.0,1.0,3.29,5.82,0.0,0.0,0.0,6.0,17,0,300,15.0
2016-01-20,0.04,20.0,1.0,16.0,3.09,3.58,0.05,0.9,0.0,17.0,23,12,250,8.9
2016-01-21,0.0,25.0,11.0,15.0,3.03,3.13,0.0,0.0,0.0,19.0,29,9,70,8.1
2016-01-22,0.0,30.0,13.0,25.0,2.99,10.51,0.02,0.4,0.0,24.0,30,19,50,17.0
2016-01-23,0.03,32.0,22.0,24.0,2.95,6.26,0.0,0.0,0.0,28.0,33,20,340,14.1
2016-01-24,0.0,37.0,23.0,25.0,2.93,8.5,0.0,0.0,0.0,27.0,34,24,210,19.9
2016-01-25,0.0,34.0,21.0,29.0,3.06,10.29,0.13,0.0,0.0,31.0,41,24,250,25.1
2016-01-26,0.06,41.0,29.0,32.0,3.02,16.55,0.02,0.0,0.0,33.0,36,24,270,28.0
2016-01-27,0.01,32.0,22.0,27.0,2.99,13.2,0.0,0.0,0.0,28.0,34,23,210,29.1
2016-01-28,0.0,35.0,26.0,33.0,3.0,15.21,0.0,0.0,0.0,34.0,39,29,340,21.9
2016-01-29,0.0,40.0,18.0,20.0,2.99,10.51,0.0,0.0,0.0,28.0,35,20,190,23.0
2016-01-30,0.0,38.0,20.0,36.0,2.99,8.5,0.0,0.0,0.0,38.0,46,35,190,19.9
2016-01-31,0.0,49.0,35.0,39.0,2.99,8.5,0.02,0.0,0.0,42.0,48,33,290,18.1
2016-02-01,0.0,49.0,28.0,32.0,3.02,4.92,0.0,0.0,0.0,36.0,45,30,280,10.1
2016-02-02,0.0,46.0,25.0,35.0,2.96,11.41,0.79,0.0,0.0,35.0,38,32,100,33.1
2016-02-03,0.95,37.0,32.0,36.0,2.91,13.42,0.02,0.0,0.0,36.0,37,28,280,23.0
2016-02-04,0.0,38.0,20.0,21.0,2.81,9.4,0.0,0.0,0.0,27.0,32,19,280,16.1
2016-02-05,0.0,34.0,19.0,29.0,2.79,6.71,0.0,0.0,0.0,29.0,34,25,330,17.0
2016-02-06,0.0,35.0,25.0,27.0,2.81,8.5,0.0,0.0,0.0,31.0,41,24,250,17.0
2016-02-07,0.0,43.0,27.0,40.0,2.84,12.97,0.0,0.0,0.0,38.0,43,32,250,21.9
2016-02-08,0.01,45.0,28.0,30.0,2.8,11.18,0.02,0.4,0.0,31.0,32,20,320,19.9
2016-02-09,0.06,30.0,15.0,16.0,2.71,14.54,0.02,0.6,1.2,19.0,21,13,320,19.9
2016-02-10,0.0,22.0,8.0,11.0,2.66,11.41,0.0,0.0,1.2,14.0,18,9,320,21.0
2016-02-11,0.0,20.0,5.0,7.0,2.55,7.16,0.0,0.0,0.0,13.0,21,7,340,15.0
2016-02-12,0.0,24.0,7.0,20.0,2.48,17.0,0.0,0.0,0.0,19.0,23,7,320,30.0
2016-02-13,0.0,24.0,2.0,4.0,2.33,8.95,0.0,0.0,0.0,9.0,17,2,330,21.0
2016-02-14,0.0,18.0,4.0,17.0,2.23,11.86,0.1,2.3,0.0,14.0,18,9,130,21.9
2016-02-15,0.08,22.0,15.0,22.0,2.35,6.71,0.01,0.1,2.0,21.0,27,18,260,12.1
2016-02-16,0.0,30.0,22.0,27.0,2.35,4.7,0.04,0.4,2.0,27.0,33,24,300,14.1
2016-02-17,0.07,37.0,20.0,24.0,2.36,6.49,0.0,0.0,1.2,28.0,34,21,50,13.0
2016-02-18,0.0,34.0,15.0,28.0,2.4,15.21,0.0,0.0,0.0,30.0,42,23,170,25.9
2016-02-19,0.0,50.0,28.0,50.0,2.66,26.62,0.0,0.0,0.0,47.0,62,41,250,45.0
2016-02-20,0.0,64.0,42.0,47.0,2.65,12.08,0.0,0.0,0.0,49.0,57,38,270,21.9
2016-02-21,0.0,58.0,34.0,38.0,2.68,9.17,0.0,0.0,0.0,40.0,41,29,40,17.0
2016-02-22,0.0,40.0,25.0,33.0,2.62,3.8,0.0,0.0,0.0,35.0,44,26,70,13.0
2016-02-23,0.0,42.0,24.0,33.0,2.58,6.71,0.0,0.0,0.0,36.0,45,26,40,17.0
2016-02-24,0.0,42.0,33.0,36.0,2.49,22.82,0.15,1.7,0.0,35.0,36,32,20,32.0
2016-02-25,0.03,36.0,30.0,32.0,2.48,16.55,0.0,0.0,0.0,33.0,37,31,330,28.0
2016-02-26,0.0,38.0,25.0,30.0,2.4,9.4,0.0,0.0,0.0,31.0,33,24,260,15.0
2016-02-27,0.0,35.0,29.0,33.0,2.45,14.99,0.0,0.0,0.0,37.0,54,28,250,23.9
2016-02-28,0.0,57.0,33.0,51.0,2.52,19.91,0.08,0.0,0.0,52.0,62,36,320,31.1
2016-02-29,0.01,63.0,31.0,37.0,2.46,14.99,0.0,0.0,0.0,41.0,52,28,310,23.9
2016-03-01,0.14,52.0,27.0,29.0,2.39,17.0,0.1,1.0,0.0,28.0,30,18,330,25.9
2016-03-02,0.11,29.0,10.0,16.0,2.21,6.71,0.0,0.0,1.2,21.0,32,11,240,15.0
2016-03-03,0.04,35.0,16.0,30.0,2.23,8.72,0.07,0.8,1.2,30.0,33,27,20,15.0
2016-03-04,0.0,35.0,12.0,27.0,2.31,7.16,0.07,0.8,0.0,30.0,39,20,160,18.1
2016-03-05,0.03,41.0,26.0,35.0,2.47,7.83,0.0,0.0,1.2,33.0,39,29,340,15.0
2016-03-06,0.0,39.0,34.0,36.0,2.8,14.32,0.0,0.0,0.0,39.0,52,33,190,25.9
2016-03-07,0.0,52.0,36.0,52.0,3.03,13.42,0.03,0.0,0.0,51.0,63,44,200,23.0
2016-03-08,0.0,65.0,52.0,61.0,3.09,16.78,0.0,0.0,0.0,62.0,70,58,220,25.9
2016-03-09,0.17,71.0,57.0,60.0,3.04,10.07,0.18,0.0,0.0,61.0,63,48,200,21.9
2016-03-10,0.03,65.0,42.0,46.0,2.92,7.16,0.0,0.0,0.0,49.0,51,37,10,13.0
2016-03-11,0.0,49.0,31.0,39.0,2.92,5.37,0.0,0.0,0.0,43.0,55,34,80,12.1
2016-03-12,0.0,47.0,30.0,40.0,3.0,4.7,0.0,0.0,0.0,43.0,59,33,80,12.1
2016-03-13,0.04,60.0,39.0,45.0,2.99,9.17,0.66,0.0,0.0,47.0,48,43,70,19.9
2016-03-14,0.69,45.0,40.0,44.0,2.97,4.92,0.01,0.0,0.0,47.0,55,43,330,14.1
2016-03-15,0.0,53.0,39.0,46.0,2.95,12.53,0.14,0.0,0.0,49.0,58,46,110,28.0
2016-03-16,0.17,55.0,44.0,47.0,2.93,23.26,0.04,0.0,0.0,53.0,56,45,260,40.9
2016-03-17,0.01,58.0,40.0,43.0,2.97,15.43,0.0,0.0,0.0,47.0,56,40,270,30.0
2016-03-18,0.0,57.0,32.0,35.0,2.94,9.17,0.0,0.0,0.0,41.0,49,32,290,16.1
2016-03-19,0.0,46.0,33.0,36.0,2.97,8.72,0.0,0.0,0.0,38.0,46,35,60,17.0
2016-03-20,0.0,45.0,29.0,30.0,2.99,8.05,0.0,0.0,0.0,37.0,44,30,40,18.1
2016-03-21,0.0,43.0,29.0,33.0,3.01,7.16,0.0,0.0,0.0,38.0,49,28,240,14.1
2016-03-22,0.0,46.0,32.0,46.0,3.09,11.63,0.0,0.0,0.0,48.0,63,40,210,23.0
2016-03-23,0.0,61.0,37.0,38.0,3.15,14.54,0.11,0.0,0.0,42.0,42,36,40,21.0
2016-03-24,0.38,43.0,31.0,38.0,3.19,14.99,1.09,0.0,0.0,37.0,39,30,350,23.9
2016-03-25,0.28,39.0,28.0,29.0,3.21,6.71,0.0,0.0,0.0,35.0,48,28,90,13.0
2016-03-26,0.0,42.0,29.0,37.0,3.23,7.83,0.0,0.0,0.0,40.0,54,31,100,15.0
2016-03-27,0.0,50.0,35.0,45.0,3.28,9.62,0.32,0.0,0.0,47.0,63,36,320,21.0
2016-03-28,0.2,63.0,40.0,42.0,3.32,10.29,0.0,0.0,0.0,45.0,53,35,300,21.0
2016-03-29,0.0,53.0,30.0,37.0,3.36,6.71,0.0,0.0,0.0,44.0,58,31,130,17.0
2016-03-30,0.0,55.0,36.0,45.0,3.38,16.11,0.13,0.0,0.0,49.0,62,42,190,28.0
2016-03-31,0.17,65.0,45.0,60.0,3.4,17.22,0.39,0.0,0.0,60.0,67,44,200,36.0
2016-04-01,0.32,69.0,38.0,40.0,3.42,9.17,0.08,0.0,0.0,45.0,49,35,290,25.9
2016-04-02,0.15,52.0,31.0,31.0,3.42,17.9,0.02,0.3,0.0,35.0,40,27,330,42.9
2016-04-03,0.01,42.0,26.0,32.0,3.41,17.0,0.0,0.0,0.0,40.0,71,26,240,35.1
2016-04-04,0.0,71.0,32.0,34.0,3.31,13.42,0.0,0.0,0.0,41.0,38,29,10,23.9
2016-04-05,0.01,35.0,25.0,32.0,3.27,10.51,0.02,0.0,0.0,33.0,45,24,140,23.0
2016-04-06,0.22,45.0,32.0,45.0,3.36,10.51,0.31,0.0,0.0,44.0,50,40,330,23.0
2016-04-07,0.25,50.0,36.0,37.0,3.4,14.32,0.06,0.1,0.0,40.0,41,33,330,23.0
2016-04-08,0.07,42.0,32.0,35.0,3.43,14.09,0.1,0.7,0.0,37.0,41,26,300,32.0
2016-04-09,0.09,43.0,21.0,25.0,3.47,12.3,0.0,0.0,0.0,30.0,38,22,340,21.9
2016-04-10,0.02,43.0,22.0,37.0,3.55,14.99,0.1,0.0,0.0,37.0,50,33,200,25.1
2016-04-11,0.06,50.0,37.0,46.0,3.58,12.3,0.0,0.0,0.0,48.0,51,36,290,23.9
2016-04-12,0.0,53.0,28.0,35.0,3.61,8.05,0.0,0.0,0.0,40.0,47,30,100,15.0
2016-04-13,0.0,45.0,32.0,42.0,3.75,7.16,0.0,0.0,0.0,43.0,56,34,100,17.0
2016-04-14,0.0,51.0,35.0,43.0,3.93,8.05,0.0,0.0,0.0,48.0,61,37,100,16.1
2016-04-15,0.0,56.0,37.0,45.0,4.21,7.83,0.0,0.0,0.0,53.0,68,42,70,14.1
2016-04-16,0.0,56.0,38.0,49.0,4.51,6.71,0.0,0.0,0.0,58.0,76,41,70,15.0
2016-04-17,0.0,65.0,40.0,53.0,4.64,5.37,0.0,0.0,0.0,62.0,79,45,100,18.1
2016-04-18,0.0,71.0,43.0,55.0,4.62,4.92,0.0,0.0,0.0,66.0,83,49,40,15.0
2016-04-19,0.0,76.0,42.0,45.0,4.55,11.41,0.0,0.0,0.0,54.0,57,46,40,21.0
2016-04-20,0.0,54.0,44.0,50.0,4.52,9.62,0.48,0.0,0.0,58.0,71,51,190,18.1
2016-04-21,0.46,65.0,49.0,59.0,4.54,7.16,0.01,0.0,0.0,62.0,70,50,240,30.0
2016-04-22,0.0,70.0,41.0,42.0,4.55,11.86,0.0,0.0,0.0,51.0,54,41,10,25.1
2016-04-23,0.0,48.0,40.0,44.0,4.56,7.38,0.0,0.0,0.0,48.0,60,38,100,13.0
2016-04-24,0.0,55.0,38.0,53.0,4.59,8.95,0.0,0.0,0.0,56.0,78,41,190,18.1
2016-04-25,0.0,72.0,52.0,65.0,4.67,12.53,0.08,0.0,0.0,69.0,83,58,210,25.1
2016-04-26,0.06,84.0,41.0,43.0,4.7,13.65,0.0,0.0,0.0,53.0,68,42,30,23.0
2016-04-27,0.0,45.0,40.0,42.0,4.72,14.09,0.47,0.0,0.0,44.0,49,41,50,23.0
2016-04-28,0.88,50.0,40.0,42.0,4.77,10.51,0.45,0.0,0.0,45.0,50,42,70,21.9
2016-04-29,0.02,48.0,41.0,43.0,4.83,8.95,0.01,0.0,0.0,44.0,51,41,40,17.0
2016-04-30,0.0,49.0,41.0,45.0,4.86,13.42,0.61,0.0,0.0,45.0,48,43,60,23.0
2016-05-01,0.7,47.0,41.0,42.0,4.93,12.08,0.51,0.0,0.0,45.0,49,42,40,17.0
2016-05-02,0.6,48.0,42.0,46.0,5.01,10.51,0.0,0.0,0.0,49.0,59,42,50,18.1
2016-05-03,0.0,56.0,36.0,52.0,5.13,9.4,0.0,0.0,0.0,53.0,67,40,260,18.1
2016-05-04,0.22,69.0,42.0,47.0,5.2,13.87,0.4,0.0,0.0,52.0,57,42,20,29.1
2016-05-05,0.0,50.0,40.0,44.0,5.26,9.17,0.0,0.0,0.0,49.0,61,41,360,21.9
2016-05-06,0.02,59.0,39.0,58.0,5.41,7.83,0.0,0.0,0.0,59.0,82,42,290,16.1
2016-05-07,0.02,83.0,51.0,51.0,5.54,12.75,0.02,0.0,0.0,65.0,70,44,20,32.0
2016-05-08,0.0,58.0,37.0,52.0,5.62,5.82,0.0,0.0,0.0,55.0,71,41,190,14.1
2016-05-09,0.0,72.0,46.0,56.0,5.72,12.97,0.59,0.0,0.0,56.0,58,50,120,25.1
2016-05-10,1.17,56.0,47.0,49.0,5.81,8.95,0.79,0.0,0.0,54.0,63,51,120,21.0
2016-05-11,0.35,57.0,47.0,52.0,5.93,6.71,0.19,0.0,0.0,58.0,69,51,60,13.0
2016-05-12,0.39,62.0,48.0,60.0,6.13,10.74,0.48,0.0,0.0,61.0,70,53,290,23.0
2016-05-13,0.04,72.0,48.0,54.0,6.25,10.29,0.68,0.0,0.0,58.0,66,43,330,29.1
2016-05-14,0.75,69.0,41.0,42.0,6.27,13.87,0.0,0.0,0.0,46.0,47,41,310,23.9
2016-05-15,0.01,48.0,31.0,42.0,6.24,9.84,0.0,0.0,0.0,45.0,55,35,330,21.9
2016-05-16,0.0,57.0,41.0,55.0,6.35,13.87,0.0,0.0,0.0,56.0,70,46,240,23.0
2016-05-17,0.15,73.0,45.0,48.0,6.57,9.62,0.0,0.0,0.0,54.0,57,44,20,19.9
2016-05-18,0.0,55.0,38.0,51.0,6.9,6.93,0.0,0.0,0.0,52.0,65,41,50,15.0
2016-05-19,0.0,61.0,36.0,49.0,7.31,5.14,0.0,0.0,0.0,55.0,69,39,50,14.1
2016-05-20,0.0,69.0,41.0,57.0,7.73,6.93,0.0,0.0,0.0,58.0,68,44,40,15.0
2016-05-21,0.0,65.0,51.0,59.0,8.46,8.28,0.0,0.0,0.0,62.0,75,53,40,21.0
2016-05-22,0.0,73.0,46.0,65.0,8.95,8.28,0.0,0.0,0.0,66.0,77,53,40,14.1
2016-05-23,0.0,74.0,45.0,61.0,9.23,6.71,0.0,0.0,0.0,66.0,81,48,150,18.1
2016-05-24,0.0,80.0,57.0,66.0,9.39,10.96,0.0,0.0,0.0,72.0,86,60,190,21.9
2016-05-25,0.0,88.0,64.0,73.0,9.7,9.62,0.95,0.0,0.0,76.0,86,64,220,32.0
2016-05-26,0.88,85.0,62.0,70.0,10.12,8.28,0.0,0.0,0.0,71.0,83,62,210,16.1
2016-05-27,0.0,86.0,66.0,70.0,10.79,11.63,0.13,0.0,0.0,74.0,81,66,180,28.0
2016-05-28,0.45,84.0,67.0,70.0,11.52,14.54,0.13,0.0,0.0,73.0,81,64,200,23.9
2016-05-29,0.1,83.0,63.0,70.0,12.02,10.96,0.0,0.0,0.0,72.0,79,63,240,21.9
2016-05-30,0.0,82.0,59.0,71.0,12.54,6.71,0.0,0.0,0.0,74.0,87,63,320,16.1
2016-05-31,0.0,83.0,59.0,67.0,12.69,8.28,0.56,0.0,0.0,73.0,83,63,260,29.1
2016-06-01,1.03,78.0,60.0,62.0,12.74,6.49,0.42,0.0,0.0,68.0,79,62,120,14.1
2016-06-02,0.1,81.0,55.0,67.0,12.91,6.93,0.0,0.0,0.0,70.0,79,57,260,17.0
2016-06-03,0.0,81.0,53.0,65.0,13.32,3.8,0.0,0.0,0.0,70.0,84,55,140,12.1
2016-06-04,0.0,80.0,59.0,70.0,13.4,6.93,0.41,0.0,0.0,69.0,72,62,190,15.0
2016-06-05,0.58,75.0,60.0,63.0,13.25,12.3,0.05,0.0,0.0,68.0,79,61,260,23.0
2016-06-06,0.01,80.0,56.0,69.0,13.14,12.53,0.0,0.0,0.0,71.0,82,59,300,25.9
2016-06-07,0.0,82.0,53.0,58.0,12.98,10.07,0.0,0.0,0.0,63.0,67,51,310,17.0
2016-06-08,0.0,66.0,48.0,58.0,12.89,7.16,0.0,0.0,0.0,61.0,70,52,60,15.0
2016-06-09,0.0,66.0,48.0,63.0,13.17,6.71,0.21,0.0,0.0,61.0,72,53,40,15.0
2016-06-10,0.54,74.0,60.0,67.0,13.62,9.62,0.1,0.0,0.0,74.0,90,63,230,21.9
2016-06-11,0.0,92.0,66.0,77.0,14.14,8.28,0.0,0.0,0.0,82.0,91,71,230,17.0
2016-06-12,0.0,94.0,58.0,62.0,14.22,13.2,0.0,0.0,0.0,71.0,79,59,20,25.9
2016-06-13,0.0,68.0,52.0,62.0,14.3,4.92,0.02,0.0,0.0,68.0,86,54,40,15.0
2016-06-14,0.0,80.0,59.0,66.0,14.64,9.4,0.0,0.0,0.0,74.0,87,64,150,18.1
2016-06-15,0.39,85.0,65.0,71.0,15.03,9.62,0.3,0.0,0.0,78.0,90,68,230,23.9
2016-06-16,0.0,89.0,67.0,72.0,15.18,11.86,0.0,0.0,0.0,74.0,77,63,330,21.9
2016-06-17,0.0,72.0,59.0,65.0,15.31,8.5,0.0,0.0,0.0,71.0,85,61,50,15.0
2016-06-18,0.0,84.0,56.0,66.0,15.79,5.37,0.0,0.0,0.0,74.0,87,58,80,16.1
2016-06-19,0.0,84.0,59.0,73.0,16.28,7.38,0.0,0.0,0.0,78.0,89,62,240,17.0
2016-06-20,0.0,92.0,72.0,81.0,16.38,14.09,0.0,0.0,0.0,83.0,93,70,260,23.9
2016-06-21,0.02,93.0,59.0,69.0,16.33,8.72,0.0,0.0,0.0,76.0,84,64,270,21.0
2016-06-22,0.0,85.0,61.0,71.0,16.57,7.83,1.31,0.0,0.0,72.0,76,67,50,36.0
2016-06-23,0.89,82.0,64.0,66.0,16.97,7.83,0.0,0.0,0.0,70.0,78,64,20,16.1
2016-06-24,0.0,78.0,62.0,68.0,17.36,7.38,0.0,0.0,0.0,71.0,82,62,120,15.0
2016-06-25,0.0,81.0,60.0,73.0,17.65,9.62,0.0,0.0,0.0,77.0,89,65,190,18.1
2016-06-26,0.01,90.0,73.0,76.0,17.72,9.17,0.03,0.0,0.0,81.0,90,72,310,17.0
2016-06-27,0.0,90.0,67.0,78.0,17.74,10.51,0.0,0.0,0.0,80.0,90,69,310,23.9
2016-06-28,0.0,90.0,60.0,64.0,17.64,10.96,0.0,0.0,0.0,68.0,71,57,20,21.0
2016-06-29,0.0,70.0,51.0,64.0,17.71,5.82,0.0,0.0,0.0,67.0,81,55,100,14.1
2016-06-30,0.0,78.0,53.0,66.0,17.77,7.16,0.0,0.0,0.0,69.0,78,57,190,17.0
2016-07-01,0.0,82.0,61.0,64.0,17.75,9.62,0.0,0.0,0.0,69.0,72,59,10,19.9
2016-07-02,0.0,71.0,52.0,60.0,17.88,4.03,0.0,0.0,0.0,65.0,76,54,90,17.0
2016-07-03,0.0,77.0,53.0,66.0,18.18,8.5,0.0,0.0,0.0,68.0,77,55,100,18.1
2016-07-04,0.0,76.0,64.0,66.0,18.55,6.49,0.0,0.0,0.0,71.0,79,66,100,13.0
2016-07-05,0.0,79.0,63.0,74.0,18.95,7.61,0.0,0.0,0.0,76.0,87,66,250,14.1
2016-07-06,0.73,89.0,66.0,68.0,19.18,8.95,0.87,0.0,0.0,77.0,88,67,330,42.9
2016-07-07,0.0,91.0,68.0,75.0,19.33,5.82,1.05,0.0,0.0,77.0,84,70,30,18.1
2016-07-08,0.0,83.0,65.0,75.0,19.41,11.41,0.0,0.0,0.0,76.0,86,68,270,25.1
2016-07-09,0.0,88.0,63.0,67.0,19.35,9.4,0.0,0.0,0.0,73.0,79,65,330,18.1
2016-07-10,0.0,77.0,57.0,66.0,19.38,4.92,0.0,0.0,0.0,72.0,82,60,160,16.1
2016-07-11,0.0,81.0,65.0,75.0,19.67,11.63,0.0,0.0,0.0,78.0,90,69,190,21.9
2016-07-12,0.0,92.0,74.0,78.0,19.98,11.86,0.0,0.0,0.0,81.0,88,74,260,21.0
2016-07-13,0.0,92.0,68.0,79.0,20.14,10.29,0.06,0.0,0.0,78.0,84,68,150,25.9
2016-07-14,0.01,89.0,66.0,72.0,20.18,14.09,0.0,0.0,0.0,76.0,88,67,250,30.0
2016-07-15,0.0,90.0,63.0,68.0,20.1,8.28,0.14,0.0,0.0,71.0,75,60,20,15.0
2016-07-16,0.02,78.0,56.0,65.0,20.12,5.82,0.0,0.0,0.0,67.0,77,57,100,15.0
2016-07-17,0.0,78.0,58.0,69.0,20.23,10.96,0.25,0.0,0.0,71.0,83,61,170,25.1
2016-07-18,0.12,87.0,66.0,77.0,20.33,5.37,0.0,0.0,0.0,79.0,88,71,260,13.0
2016-07-19,0.0,86.0,63.0,73.0,20.54,4.92,0.0,0.0,0.0,79.0,91,68,120,14.1
2016-07-20,0.0,86.0,65.0,75.0,20.82,6.26,0.0,0.0,0.0,79.0,88,69,240,13.0
2016-07-21,0.0,92.0,72.0,81.0,21.15,9.17,1.03,0.0,0.0,81.0,91,72,40,28.0
2016-07-22,0.83,93.0,69.0,74.0,21.55,6.93,0.01,0.0,0.0,79.0,90,72,180,28.0
