STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,TMAX,TMIN,TOBS
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-03-05,0.03,41.0,26.0,35.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-03-06,0.0,39.0,34.0,36.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-03-07,0.0,52.0,36.0,52.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-03-08,0.0,65.0,52.0,61.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-03-09,0.17,71.0,57.0,60.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-03-10,0.03,65.0,42.0,46.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-03-11,0.0,49.0,31.0,39.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-03-12,0.0,47.0,30.0,40.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-03-13,0.04,60.0,39.0,45.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-03-14,0.69,45.0,40.0,44.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-03-15,0.0,53.0,39.0,46.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-03-16,0.17,55.0,44.0,47.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-03-17,0.01,58.0,40.0,43.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-03-18,0.0,57.0,32.0,35.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-03-19,0.0,46.0,33.0,36.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-03-20,0.0,45.0,29.0,30.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-03-21,0.0,43.0,29.0,33.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-03-22,0.0,46.0,32.0,46.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-03-23,0.0,61.0,37.0,38.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-03-24,0.38,43.0,31.0,38.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-03-25,0.28,39.0,28.0,29.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-03-26,0.0,42.0,29.0,37.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-03-27,0.0,50.0,35.0,45.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-03-28,0.2,63.0,40.0,42.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-03-29,0.0,53.0,30.0,37.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-03-30,0.0,55.0,36.0,45.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-03-31,0.17,65.0,45.0,60.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-04-01,0.32,69.0,38.0,40.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-04-02,0.15,52.0,31.0,31.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-04-03,0.01,42.0,26.0,32.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-04-04,0.0,71.0,32.0,34.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-04-05,0.01,35.0,25.0,32.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-04-06,0.22,45.0,32.0,45.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-04-07,0.25,50.0,36.0,37.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-04-08,0.07,42.0,32.0,35.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-04-09,0.09,43.0,21.0,25.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-04-10,0.02,43.0,22.0,37.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-04-11,0.06,50.0,37.0,46.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-04-12,0.0,53.0,28.0,35.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-04-13,0.0,45.0,32.0,42.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-04-14,0.0,51.0,35.0,43.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-04-15,0.0,56.0,37.0,45.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-04-16,0.0,56.0,38.0,49.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-04-17,0.0,65.0,40.0,53.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-04-18,0.0,71.0,43.0,55.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-04-19,0.0,76.0,42.0,45.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-04-20,0.0,54.0,44.0,50.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-04-21,0.46,65.0,49.0,59.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-04-22,0.0,70.0,41.0,42.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-04-23,0.0,48.0,40.0,44.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-04-24,0.0,55.0,38.0,53.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-04-25,0.0,72.0,52.0,65.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-04-26,0.06,84.0,41.0,43.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-04-27,0.0,45.0,40.0,42.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-04-28,0.88,50.0,40.0,42.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-04-29,0.02,48.0,41.0,43.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-04-30,0.0,49.0,41.0,45.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-05-01,0.7,47.0,41.0,42.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-05-02,0.6,48.0,42.0,46.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-05-03,0.0,56.0,36.0,52.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-05-04,0.22,69.0,42.0,47.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-05-05,0.0,50.0,40.0,44.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-05-06,0.02,59.0,39.0,58.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-05-07,0.02,83.0,51.0,51.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-05-08,0.0,58.0,37.0,52.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-05-09,0.0,72.0,46.0,56.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-05-10,1.17,56.0,47.0,49.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-05-11,0.35,57.0,47.0,52.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-05-12,0.39,62.0,48.0,60.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-05-13,0.04,72.0,48.0,54.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-05-14,0.75,69.0,41.0,42.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-05-15,0.01,48.0,31.0,42.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-05-16,0.0,57.0,41.0,55.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-05-17,0.15,73.0,45.0,48.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-05-18,0.0,55.0,38.0,51.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-05-19,0.0,61.0,36.0,49.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-05-20,0.0,69.0,41.0,57.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-05-21,0.0,65.0,51.0,59.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-05-22,0.0,73.0,46.0,65.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-05-23,0.0,74.0,45.0,61.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-05-24,0.0,80.0,57.0,66.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-05-25,0.0,88.0,64.0,73.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-05-26,0.88,85.0,62.0,70.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-05-27,0.0,86.0,66.0,70.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-05-28,0.45,84.0,67.0,70.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-05-29,0.1,83.0,63.0,70.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-05-30,0.0,82.0,59.0,71.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-05-31,0.0,83.0,59.0,67.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-06-01,1.03,78.0,60.0,62.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-06-02,0.1,81.0,55.0,67.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-06-03,0.0,81.0,53.0,65.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-06-04,0.0,80.0,59.0,70.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-06-05,0.58,75.0,60.0,63.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-06-06,0.01,80.0,56.0,69.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-06-07,0.0,82.0,53.0,58.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-06-08,0.0,66.0,48.0,58.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-06-09,0.0,66.0,48.0,63.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-06-10,0.54,74.0,60.0,67.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-06-11,0.0,92.0,66.0,77.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-06-12,0.0,94.0,58.0,62.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-06-13,0.0,68.0,52.0,62.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-06-14,0.0,80.0,59.0,66.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-06-15,0.39,85.0,65.0,71.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-06-16,0.0,89.0,67.0,72.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-06-17,0.0,72.0,59.0,65.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-06-18,0.0,84.0,56.0,66.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-06-19,0.0,84.0,59.0,73.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-06-20,0.0,92.0,72.0,81.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-06-21,0.02,93.0,59.0,69.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-06-22,0.0,85.0,61.0,71.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-06-23,0.89,82.0,64.0,66.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-06-24,0.0,78.0,62.0,68.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-06-25,0.0,81.0,60.0,73.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-06-26,0.01,90.0,73.0,76.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-06-27,0.0,90.0,67.0,78.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-06-28,0.0,90.0,60.0,64.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-06-29,0.0,70.0,51.0,64.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-06-30,0.0,78.0,53.0,66.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-07-01,0.0,82.0,61.0,64.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-07-02,0.0,71.0,52.0,60.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-07-03,0.0,77.0,53.0,66.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-07-04,0.0,76.0,64.0,66.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-07-05,0.0,79.0,63.0,74.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-07-06,0.73,89.0,66.0,68.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-07-07,0.0,91.0,68.0,75.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-07-08,0.0,83.0,65.0,75.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-07-09,0.0,88.0,63.0,67.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-07-10,0.0,77.0,57.0,66.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-07-11,0.0,81.0,65.0,75.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-07-12,0.0,92.0,74.0,78.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-07-13,0.0,92.0,68.0,79.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-07-14,0.01,89.0,66.0,72.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-07-15,0.0,90.0,63.0,68.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-07-16,0.02,78.0,56.0,65.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-07-17,0.0,78.0,58.0,69.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-07-18,0.12,87.0,66.0,77.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-07-19,0.0,86.0,63.0,73.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-07-20,0.0,86.0,65.0,75.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-07-21,0.0,92.0,72.0,81.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-07-22,0.83,93.0,69.0,74.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-07-23,0.0,93.0,74.0,81.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-07-24,3.76,90.0,69.0,75.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-07-25,0.05,95.0,71.0,76.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-07-26,0.0,86.0,65.0,72.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-07-27,0.0,86.0,65.0,71.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-07-28,0.0,90.0,67.0,73.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-07-29,0.13,83.0,68.0,75.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-07-30,0.1,82.0,68.0,71.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-07-31,0.0,78.0,63.0,70.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-08-01,0.0,80.0,63.0,69.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-08-02,0.0,82.0,64.0,71.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-08-03,0.0,85.0,65.0,75.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-08-04,0.0,89.0,66.0,76.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-08-05,0.0,94.0,71.0,73.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-08-06,0.03,87.0,63.0,67.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-08-07,0.0,83.0,60.0,69.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-08-08,0.0,84.0,67.0,72.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-08-09,0.0,83.0,65.0,73.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-08-10,0.0,88.0,66.0,75.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-08-11,0.0,88.0,69.0,79.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-08-12,0.0,95.0,75.0,78.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-08-13,0.2,81.0,73.0,75.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-08-14,0.0,87.0,65.0,70.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-08-15,0.0,85.0,65.0,70.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-08-16,0.06,79.0,70.0,75.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-08-17,0.0,86.0,67.0,75.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-08-18,0.97,91.0,68.0,69.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-08-19,0.0,91.0,68.0,73.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-08-20,0.22,86.0,67.0,73.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-08-21,0.81,81.0,57.0,62.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-08-22,0.0,76.0,53.0,58.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-08-23,0.0,81.0,58.0,68.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-08-24,0.03,85.0,67.0,72.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-08-25,0.21,86.0,70.0,72.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-08-26,0.0,84.0,63.0,67.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-08-27,0.62,80.0,65.0,69.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-08-28,0.4,85.0,69.0,72.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-08-29,0.0,81.0,67.0,71.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-08-30,0.18,84.0,70.0,74.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-08-31,0.54,85.0,66.0,69.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-09-01,0.01,76.0,61.0,65.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-09-02,0.03,72.0,59.0,64.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-09-03,0.0,75.0,56.0,60.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-09-04,0.0,76.0,57.0,63.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-09-05,0.0,82.0,62.0,70.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-09-06,0.0,89.0,70.0,79.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-09-07,0.0,93.0,73.0,80.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-09-08,0.97,89.0,71.0,72.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-09-09,0.02,83.0,61.0,68.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-09-10,0.0,83.0,65.0,68.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-09-11,0.04,74.0,52.0,56.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-09-12,0.0,77.0,55.0,62.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-09-13,0.0,79.0,61.0,68.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-09-14,0.13,85.0,63.0,66.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-09-15,0.0,75.0,58.0,65.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-09-16,0.0,77.0,64.0,69.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-09-17,0.06,84.0,67.0,67.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-09-18,0.0,80.0,56.0,60.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-09-19,0.0,81.0,59.0,63.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-09-20,0.03,87.0,63.0,65.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-09-21,0.33,81.0,61.0,66.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-09-22,0.15,73.0,62.0,67.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-09-23,0.03,81.0,64.0,65.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-09-24,0.0,73.0,64.0,65.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-09-25,0.0,73.0,63.0,64.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-09-26,0.19,83.0,58.0,58.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-09-27,0.0,69.0,50.0,54.0
USC00111497,"CHICAGO BOTANIC GARDEN, IL US",42.13987,-87.78537,192.0,2016-09-28,0.02,69.0,49.0,53.0
