"STATION","DATE","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS","WDMV"
"USC00111497","2017-04-13","0.14","0.0","0.0","53","41","41",
"USC00111497","2017-04-14","0.09","0.0","0.0","51","41","45",
"USC00111497","2017-04-15","0.05","0.0","0.0","69","44","69",
"USC00111497","2017-04-16","0.54","0.0","0.0","82","58","62",
"USC00111497","2017-04-17","0.00","0.0","0.0","72","42","55",
"USC00111497","2017-04-18","0.00","0.0","0.0","68","39","51",
"USC00111497","2017-04-19","0.00","0.0","0.0","76","50","65",
"USC00111497","2017-04-20","0.04","0.0","0.0","67","41","53",
"USC00111497","2017-04-21","0.00","0.0","0.0","72","41","44",
"USC00111497","2017-04-22","0.00","0.0","0.0","54","40","45",
"USC00111497","2017-04-23","0.00","0.0","0.0","55","34","48",
"USC00111497","2017-04-24","0.00","0.0","0.0","70","37","45",
"USC00111497","2017-04-25","0.00","0.0","0.0","68","45","62",
"USC00111497","2017-04-27","0.31","0.0","0.0","77","48","48",
"USC00111497","2017-04-28","0.00","0.0","0.0",,"39","45",
"USC00111497","2017-04-29","0.00","0.0","0.0","57","42","43",
"USC00111497","2017-04-30","1.85","0.0","0.0","45","38","42",
"USC00111497","2017-05-01","1.41","0.0","0.0","50","41","50",
"USC00111497","2017-05-02","0.23","0.0","0.0","60","40","43",
"USC00111497","2017-05-03","0.02","0.0","0.0","51","35","46","26.7"
"USC00111497","2017-05-04","0.00","0.0","0.0","56","41","47","3.7"
"USC00111497","2017-05-05","0.00",,,"54","41","42","34.2"
"USC00111497","2017-05-06","0.00","0.0","0.0","55","42","45","55.9"
"USC00111497","2017-05-07","0.00","0.0","0.0","55","36","46","93.8"
"USC00111497","2017-05-08","0.00",,,"55","34","42","8.7"
"USC00111497","2017-05-09","0.17","0.0","0.0","52","40","45","5.0"
"USC00111497","2017-05-10","0.00","0.0","0.0","57","43","52","3.7"
"USC00111497","2017-05-11","1.50","0.0","0.0","62","45","48","9.9"
"USC00111497","2017-05-12","0.00","0.0","0.0","63","42","52","6.8"
"USC00111497","2017-05-13","0.00","0.0","0.0","69","42","58","6.2"
"USC00111497","2017-05-14","0.00","0.0","0.0","81","47","53","18.0"
"USC00111497","2017-05-15","0.00","0.0","0.0","61","45","57","9.9"
"USC00111497","2017-05-16","0.03","0.0","0.0","74","57","70","14.3"
"USC00111497","2017-05-17","0.00","0.0","0.0","88","70","74","49.1"
"USC00111497","2017-05-18","0.49","0.0","0.0","85","61","71","75.2"
"USC00111497","2017-05-19","0.00","0.0","0.0","78","41","43","44.7"
"USC00111497","2017-05-20","0.12","0.0","0.0","49","42","49","21.7"
"USC00111497","2017-05-21","0.40","0.0","0.0","63","48","60","3.1"
"USC00111497","2017-05-22","0.00","0.0","0.0","68","46","54","31.1"
"USC00111497","2017-05-23","0.00","0.0","0.0","75","54","62","26.1"
"USC00111497","2017-05-24","0.59","0.0","0.0","65","49","52","8.1"
"USC00111497","2017-05-25","0.00","0.0","0.0","60","49","55","70.8"
"USC00111497","2017-05-26","0.00",,,"67","48","58","21.7"
"USC00111497","2017-05-27","0.41","0.0","0.0","67","49","54","1.9"
"USC00111497","2017-05-28","0.00","0.0","0.0","73","52","62","3.1"
"USC00111497","2017-05-29","0.00","0.0","0.0","77","54","59",
"USC00111497","2017-05-30","0.00","0.0","0.0","77","52","61","26.7"
"USC00111497","2017-05-31","0.00","0.0","0.0","74","51","60","18.0"
"USC00111497","2017-06-01","0.00","0.0",,"74","47","55","16.2"
"USC00111497","2017-06-02","0.00",,,"75","47","65","3.7"
"USC00111497","2017-06-03","0.00","0.0","0.0","84","53","71","5.0"
"USC00111497","2017-06-04","0.00","0.0","0.0","80","68","74","3.7"
"USC00111497","2017-06-05","0.00","0.0","0.0","90","57","60","5.0"
"USC00111497","2017-06-06","0.00","0.0","0.0","65","52","59","64.0"
"USC00111497","2017-06-07","0.00","0.0","0.0","70","49","58","41.0"
"USC00111497","2017-06-08","0.00",,,"74","48","64","3.7"
"USC00111497","2017-06-09","0.03","0.0","0.0","81","63","71","5.0"
"USC00111497","2017-06-10","0.02","0.0","0.0","85","64","72","6.2"
"USC00111497","2017-06-11","0.00","0.0","0.0","90","71","76","42.9"
"USC00111497","2017-06-12","0.00","0.0","0.0","93","74","78","32.9"
"USC00111497","2017-06-13","0.00","0.0","0.0","95","65","68","16.8"
"USC00111497","2017-06-14","0.00","0.0","0.0","82","60","82","3.7"
"USC00111497","2017-06-15","2.48","0.0","0.0","90","66","70","11.8"
"USC00111497","2017-06-16","0.12",,,"91","65","70","9.9"
"USC00111497","2017-06-17","0.10","0.0","0.0","87","66","68","8.1"
"USC00111497","2017-06-18","0.63","0.0","0.0","88","68","71","8.1"
"USC00111497","2017-06-19","0.00","0.0","0.0","80","61","68","18.0"
"USC00111497","2017-06-20","0.23","0.0","0.0","78","55","67","6.8"
"USC00111497","2017-06-21","0.00","0.0","0.0","80","53","63","8.1"
"USC00111497","2017-06-22","0.00",,,"77","62","77",
"USC00111497","2017-06-23","1.03",,,"90","64","67","31.1"
"USC00111497","2017-06-24","0.00","0.0","0.0","83","60","63","13.0"
"USC00111497","2017-06-25","0.00","0.0","0.0","75","51","60","18.0"
"USC00111497","2017-06-26","0.00","0.0","0.0","73","51","59","16.8"
"USC00111497","2017-06-27","0.00","0.0","0.0","72","48","60","16.2"
"USC00111497","2017-06-28","0.00","0.0","0.0","76","54","67","9.9"
"USC00111497","2017-06-29","2.46",,,"79","62","71","41.0"
"USC00111497","2017-06-30","0.08",,,"84","64","70","16.2"
"USC00111497","2017-07-01","0.05","0.0","0.0","85","63","69","3.1"
"USC00111497","2017-07-02","0.00","0.0","0.0","84","58","67","9.9"
"USC00111497","2017-07-03","0.12","0.0","0.0","89","62","64","6.2"
"USC00111497","2017-07-04","0.00","0.0","0.0","76","62","69","5.0"
"USC00111497","2017-07-05","0.00","0.0","0.0","78","61","71","1.2"
"USC00111497","2017-07-06","0.00",,,"86","67","83","1.2"
"USC00111497","2017-07-07","0.00",,,"91","73","75","6.2"
"USC00111497","2017-07-08","0.13","0.0","0.0","85","58","64","8.1"
"USC00111497","2017-07-09","0.00","0.0","0.0","76","57","68","1.9"
"USC00111497","2017-07-10","1.04","0.0","0.0","86","64","67","9.9"
"USC00111497","2017-07-11","0.00","0.0","0.0","83","67","72","1.2"
"USC00111497","2017-07-12","2.30",,,"83","68","71","6.2"
"USC00111497","2017-07-13","1.46","0.0","0.0","82","65","76","11.2"
"USC00111497","2017-07-14","0.00",,,"84","63","65","6.8"
"USC00111497","2017-07-15","0.00","0.0","0.0","74","57","64","3.7"
"USC00111497","2017-07-16","0.00","0.0","0.0","82","64","67","11.8"
"USC00111497","2017-07-17","0.00","0.0","0.0","72","55","64","19.3"
"USC00111497","2017-07-18","0.00","0.0","0.0","75","55","65","6.8"
"USC00111497","2017-07-19","0.00","0.0","0.0","84","65","76","1.9"
"USC00111497","2017-07-20","1.43",,,"83","67","68","6.2"
"USC00111497","2017-07-21","0.00",,,"89","66","74","8.7"
"USC00111497","2017-07-22","1.40","0.0","0.0","88","70","71","9.9"
"USC00111497","2017-07-23","0.00","0.0","0.0","85","68","76","14.3"
"USC00111497","2017-07-24","0.00","0.0","0.0","90","64","68","8.1"
"USC00111497","2017-07-25","0.00","0.0","0.0","75","58","68","13.0"
"USC00111497","2017-07-26","0.00","0.0","0.0","81","63","72","11.2"
"USC00111497","2017-07-27","0.00",,,"88","70","74","5.0"
"USC00111497","2017-07-28","0.00",,,"78","67","70","49.7"
"USC00111497","2017-07-29","0.00","0.0","0.0","78","61","66","29.8"
"USC00111497","2017-07-30","0.00","0.0","0.0","78","58","68","11.2"
"USC00111497","2017-07-31","0.00","0.0","0.0","81","60","68","1.9"
"USC00111497","2017-08-01","0.00","0.0","0.0","86","62","75","1.2"
"USC00111497","2017-08-02","0.00","0.0","0.0","85","64","73","1.9"
"USC00111497","2017-08-03","0.00","0.0","0.0","86","66","72","1.9"
"USC00111497","2017-08-04","0.37",,,"83","55","57","19.3"
"USC00111497","2017-08-05","0.00","0.0","0.0","67","56","62","16.8"
"USC00111497","2017-08-06","0.00",,,"81","58","65","3.1"
"USC00111497","2017-08-07","0.00","0.0","0.0","77","59","67","1.2"
"USC00111497","2017-08-08","0.00","0.0","0.0","77","53","65","11.2"
"USC00111497","2017-08-09","0.00","0.0","0.0","83","57","68","3.1"
"USC00111497","2017-08-10","0.00",,,"82","57","69","1.2"
"USC00111497","2017-08-11","0.34","0.0","0.0","85","63","66","9.9"
"USC00111497","2017-08-12","0.00","0.0","0.0","79","57","61","5.0"
"USC00111497","2017-08-13","0.00","0.0","0.0","75","53","61","8.7"
"USC00111497","2017-08-14","0.00","0.0","0.0","77","59","65","1.2"
"USC00111497","2017-08-15","0.00",,,"83","65","69","0.0"
"USC00111497","2017-08-16","0.00",,,"81","62","68","6.2"
"USC00111497","2017-08-17","0.26","0.0","0.0","83","68","72","11.8"
"USC00111497","2017-08-18","0.00",,,"84","64","68","23.0"
"USC00111497","2017-08-19","0.00","0.0","0.0","82","61","65","8.1"
"USC00111497","2017-08-20","0.00","0.0","0.0","81","58","68","1.2"
"USC00111497","2017-08-21","0.00","0.0","0.0","87","67","74","5.0"
"USC00111497","2017-08-22","0.01",,,"85","70","71","13.0"
"USC00111497","2017-08-23","0.00","0.0","0.0","81","57","62","16.2"
"USC00111497","2017-08-24","0.00","0.0","0.0","78","55","62","8.1"
"USC00111497","2017-08-25","0.00","0.0","0.0","75","50","65","8.7"
"USC00111497","2017-08-26","0.00","0.0","0.0","74","54","62","3.7"
"USC00111497","2017-08-27","0.00","0.0","0.0","76","59","66","6.2"
"USC00111497","2017-08-28","0.07","0.0","0.0","77","63","66","6.2"
"USC00111497","2017-08-29","0.00","0.0","0.0","80","59","65","5.0"
"USC00111497","2017-08-30","0.61","0.0","0.0","75","56","63","1.2"
"USC00111497","2017-08-31","0.00","0.0","0.0","80","60","65","19.9"
"USC00111497","2017-09-01","0.00","0.0","0.0","73","56","60","19.9"
"USC00111497","2017-09-02","0.00","0.0","0.0","69","47","52","6.8"
"USC00111497","2017-09-03","0.07","0.0","0.0","73","52","59","3.1"
"USC00111497","2017-09-04","0.00","0.0","0.0","83","59","71","14.3"
"USC00111497","2017-09-05","0.00","0.0","0.0","83","53","56","11.8"
"USC00111497","2017-09-06","0.00","0.0","0.0","70","47","51","11.8"
"USC00111497","2017-09-07","0.05",,,"66","50","56","6.8"
"USC00111497","2017-09-08","0.00",,,"67","52","60","6.8"
"USC00111497","2017-09-09","0.00","0.0","0.0","67","55","60","3.7"
"USC00111497","2017-09-10","0.00","0.0","0.0","70","46","50","8.1"
"USC00111497","2017-09-11","0.00","0.0","0.0","69","47","51","3.7"
"USC00111497","2017-09-12","0.00","0.0","0.0","73","49","55","1.9"
"USC00111497","2017-09-13","0.00","0.0","0.0","75","53","61","3.7"
"USC00111497","2017-09-14","0.00",,,"76","56","62","1.2"
"USC00111497","2017-09-15","0.00",,,"78","60","65","3.1"
"USC00111497","2017-09-16","0.00","0.0","0.0","87","65","68","11.2"
"USC00111497","2017-09-17","0.00","0.0","0.0","88","65","70","8.7"
"USC00111497","2017-09-18","0.00","0.0","0.0","87","53","65","3.7"
"USC00111497","2017-09-19","0.07","0.0","0.0","75","55","67","3.7"
"USC00111497","2017-09-20","0.56","0.0","0.0","75","59","68","1.2"
"USC00111497","2017-09-21","0.00",,,"90","67","75","21.7"
"USC00111497","2017-09-22","0.00",,,"92","69","74","1.9"
"USC00111497","2017-09-23","0.00","0.0","0.0","94","67","70","6.2"
"USC00111497","2017-09-24","0.00","0.0","0.0","93","66","70","1.2"
"USC00111497","2017-09-25","0.00","0.0","0.0","90","62","66","3.1"
"USC00111497","2017-09-26","0.00","0.0","0.0","92","64","70","3.7"
"USC00111497","2017-09-27","0.00","0.0","0.0","92","60","62","11.2"
"USC00111497","2017-09-28","0.00",,,"72","49","54","11.8"
"USC00111497","2017-09-29","0.00",,,"71","53","58","5.0"
"USC00111497","2017-09-30","0.00","0.0","0.0","71","53","57","19.9"
"USC00111497","2017-10-01","0.00","0.0","0.0","68","43","54","3.1"
"USC00111497","2017-10-02","0.00",,,"70","53","64","19.3"
"USC00111497","2017-10-03","0.00","0.0","0.0","82","63","69","41.0"
"USC00111497","2017-10-04","0.00","0.0","0.0","78","69","70","29.8"
"USC00111497","2017-10-05","0.00",,,"74","48","50","1.9"
"USC00111497","2017-10-06","0.34",,,"72","49","59","1.9"
"USC00111497","2017-10-07","0.16","0.0","0.0","70","58","69","24.2"
"USC00111497","2017-10-08","0.54","0.0","0.0","80","53","56","37.9"
"USC00111497","2017-10-09","0.00","0.0","0.0","77","50","54","9.9"
"USC00111497","2017-10-10","0.00","0.0","0.0","80","54","61","18.0"
"USC00111497","2017-10-11","1.96","0.0","0.0","63","55","57","14.3"
"USC00111497","2017-10-12","0.11",,,"60","54","57","5.0"
"USC00111497","2017-10-13","0.01",,,"59","53","55","1.2"
"USC00111497","2017-10-14","1.06","0.0","0.0","72","55","60","8.7"
"USC00111497","2017-10-15","2.99","0.0","0.0","72","56","57","29.2"
"USC00111497","2017-10-16","0.00","0.0","0.0","57","41","44","16.2"
"USC00111497","2017-10-17","0.00","0.0","0.0","63","44","53","6.8"
"USC00111497","2017-10-18","0.00","0.0","0.0","70","48","50","21.7"
"USC00111497","2017-10-19","0.00",,,"70","47","50","24.9"
"USC00111497","2017-10-20","0.00",,,"67","45","55","1.9"
"USC00111497","2017-10-21","0.00","0.0","0.0","77","55","62","24.2"
"USC00111497","2017-10-22","0.00","0.0","0.0","76","62","66","55.3"
"USC00111497","2017-10-23","1.05","0.0","0.0","69","50","50","26.7"
"USC00111497","2017-10-24","0.78","0.0","0.0","54","46","47","8.7"
"USC00111497","2017-10-25","0.38","0.0","0.0","47","35","38","14.3"
"USC00111497","2017-10-26","0.00",,,"53","34","38","6.2"
"USC00111497","2017-10-27","0.00","0.0","0.0","59","38","39","44.1"
"USC00111497","2017-10-28","0.01","0.0","0.0","41","35","36","34.8"
"USC00111497","2017-10-29","0.00","0.0","0.0","41","33","34","11.2"
"USC00111497","2017-10-30","0.00","0.0","0.0","47","33","43","13.0"
"USC00111497","2017-10-31","0.00","0.0","0.0","50","34","35","49.7"
"USC00111497","2017-11-01","0.00","0.0","0.0","42","35","39",
"USC00111497","2017-11-02","0.28",,,"47","38","47",
"USC00111497","2017-11-03","0.00",,,"50","39","40",
"USC00111497","2017-11-04","0.09","0.0","0.0","47","39","44",
"USC00111497","2017-11-05","0.42","0.0","0.0","49","44","48",
"USC00111497","2017-11-06","0.05","0.0","0.0","51","31","35",
"USC00111497","2017-11-07","0.00","0.0","0.0","41","35","37",
"USC00111497","2017-11-08","0.00","0.0","0.0","45","25","34",
"USC00111497","2017-11-09","0.00","0.0",,"47","29","41",
"USC00111497","2017-11-10","0.00",,,"46","17","21",
"USC00111497","2017-11-11","0.11","1.5","2.0","28","20","27",
"USC00111497","2017-11-12","0.02","0.0","0.0","37","27","37",
"USC00111497","2017-11-13","0.08","0.0","0.0","40","27","33",
"USC00111497","2017-11-14","0.00","0.0","0.0","43","28","38",
"USC00111497","2017-11-15","0.08","0.0","0.0","50","37","45",
"USC00111497","2017-11-16","0.08","0.0","0.0","51","32","34",
"USC00111497","2017-11-17","0.00",,,"38","34","37",
"USC00111497","2017-11-18","0.27","0.0","0.0","46","37","41",
"USC00111497","2017-11-19","0.46","0.0","0.0","42","28","29",
"USC00111497","2017-11-20","0.00",,,"38","29","38",
"USC00111497","2017-11-21","0.00","0.0","0.0","52","37","44",
"USC00111497","2017-11-22","0.00","0.0","0.0","44","20","24",
"USC00111497","2017-11-23","0.00","0.0","0.0","35","24","34",
"USC00111497","2017-11-24","0.01","0.0","0.0","47","30","45",
"USC00111497","2017-11-25","0.00","0.0","0.0","63","33","42",
"USC00111497","2017-11-26","0.00","0.0","0.0","49","25","30",
"USC00111497","2017-11-27","0.00","0.0","0.0","50","29","36",
"USC00111497","2017-11-28","0.00","0.0","0.0","56","36","53",
"USC00111497","2017-11-29","0.00","0.0","0.0","60","31","35",
"USC00111497","2017-11-30","0.00",,,"47","33","43",
"USC00111497","2017-12-01","0.00","0.0","0.0","53","26","35",
"USC00111497","2017-12-02","0.00","0.0","0.0","54","32","37",
"USC00111497","2017-12-03","0.00","0.0","0.0","56","27","30",
"USC00111497","2017-12-04","0.05","0.0","0.0","58","30","55",
"USC00111497","2017-12-05","0.16","0.0","0.0","64","30","31",
"USC00111497","2017-12-06","0.00","0.0","0.0","35","25","29",
"USC00111497","2017-12-07","0.00","0.0","0.0","35","18","20",
"USC00111497","2017-12-08","0.00","0.0","0.0","28","17","21",
"USC00111497","2017-12-09","0.03","0.1","0.0",,,,
"USC00111497","2017-12-10","0.00","0.0","0.0","30","18","25",
"USC00111497","2017-12-11","0.00","0.0","0.0","32","19","29",
"USC00111497","2017-12-12","0.09","1.0","1.0","36","15","17",
"USC00111497","2017-12-13","0.00","0.0","1.0","27","16","27",
"USC00111497","2017-12-14","0.01","0.1","1.0","37","14","17",
"USC00111497","2017-12-15","0.00","0.0","0.0","28","15","25",
"USC00111497","2017-12-16","0.00","0.0","0.0","37","25","35",
"USC00111497","2017-12-17","0.00","0.0","0.0","47","25","35",
"USC00111497","2017-12-18","0.00","0.0","0.0","42","34","42",
"USC00111497","2017-12-19","0.00","0.0","0.0","47","37","40",
"USC00111497","2017-12-20","0.00","0.0","0.0","49","26","30",
"USC00111497","2017-12-21","0.00","0.0","0.0","36","28","35",
"USC00111497","2017-12-22","0.00","0.0","0.0","40","35","37",
"USC00111497","2017-12-23","0.00","0.0","0.0","38","24","24",
"USC00111497","2017-12-24","0.00","0.0","0.0","31","18","20",
"USC00111497","2017-12-25","0.14","1.4","2.0","22","14","15",
"USC00111497","2017-12-26","0.00","0.0","2.0","17",,,
"USC00111497","2017-12-27","0.00","0.0","2.0","8","-5","-4",
"USC00111497","2017-12-28","0.00","0.0","2.0","9","-4","7",
"USC00111497","2017-12-29","0.03","0.5","3.0","16","6","9",
"USC00111497","2017-12-30","0.06","0.5","3.0","9","3","3",
"USC00111497","2017-12-31","0.00","0.0","3.0","7","-2","3",
"USC00111497","2018-01-01","0.00","0.0","3.0","15","-8","-6",
"USC00111497","2018-01-02","0.00","0.0","3.0","5","-8","-2",
"USC00111497","2018-01-03","0.00","0.0","3.0","14","-2","14",
"USC00111497","2018-01-04","0.00","0.0","2.0","18","-1","0",
"USC00111497","2018-01-05","0.00","0.0","2.0","14","-2","0",
"USC00111497","2018-01-06","0.00","0.0","2.0","12","-3","0",
"USC00111497","2018-01-07","0.00","0.0","2.0","18","-2","18",
"USC00111497","2018-01-08","0.03","0.0","2.0","33","18","33",
"USC00111497","2018-01-09","0.00","0.0","2.0","40","24","28",
"USC00111497","2018-01-10","0.00","0.0","2.0","40","25","39",
"USC00111497","2018-01-11","0.00","0.0","0.0","57","37","56",
"USC00111497","2018-01-12","0.26","0.0","0.0","58","19","20",
"USC00111497","2018-01-13","0.00","0.0","0.0","21","5","6",
"USC00111497","2018-01-14","0.00","0.0","0.0","16","2","6",
"USC00111497","2018-01-15","0.09","1.7","2.0","21","6","19",
"USC00111497","2018-01-16","0.07","2.0","4.0","26","9","18",
"USC00111497","2018-01-17","0.00","0.0","4.0","27","5","5",
"USC00111497","2018-01-18","0.00","0.0","3.0","24","5","18",
"USC00111497","2018-01-19","0.00","0.0","3.0","35","18","30",
"USC00111497","2018-01-20","0.00","0.0","2.0","41","30","35",
"USC00111497","2018-01-21","0.00","0.0","0.0","47","32","39",
"USC00111497","2018-01-22","0.64","0.0","0.0","47","35","46",
"USC00111497","2018-01-23","0.18","1.5","2.0","53","30","30",
"USC00111497","2018-01-24","0.00","0.0","2.0","30","25","27",
"USC00111497","2018-01-25","0.00","0.0","1.0","30","23","29",
"USC00111497","2018-01-26","0.00","0.0","0.0","45","25","40",
"USC00111497","2018-01-27","0.00","0.0","0.0","52","39","40",
"USC00111497","2018-01-28","0.00","0.0","0.0","49","25","33",
"USC00111497","2018-01-29","0.01","0.1","0.0","38","23","24",
"USC00111497","2018-01-30","0.00","0.0","0.0","25","12","17",
"USC00111497","2018-01-31","0.00","0.0","0.0","34","17","34",
"USC00111497","2018-02-01","0.00","0.0","0.0","42","21","22",
"USC00111497","2018-02-02","0.00","0.0","0.0","22","3","5",
"USC00111497","2018-02-03","0.00","0.0","0.0","25","5","25",
"USC00111497","2018-02-04","0.11","1.1","2.0","40","20","21",
"USC00111497","2018-02-05","0.06","0.7","2.0","21","-4","3",
"USC00111497","2018-02-06","0.18","2.0","4.0","15","1","4",
"USC00111497","2018-02-07","0.80","1.5","5.0","25","4","15",
"USC00111497","2018-02-08","0.00","0.0","5.0","23","0","11",
"USC00111497","2018-02-09","0.62","6.4","12.0","28","11","27",
"USC00111497","2018-02-10","0.06","0.6","12.0","28","14","15",
"USC00111497","2018-02-11","0.34","3.8","13.0","25","15","19",
"USC00111497","2018-02-12","0.05","0.5","13.0","25","6","11",
"USC00111497","2018-02-13","0.00","0.0","12.0","29","4","14",
"USC00111497","2018-02-14","0.00","0.0","10.0","38","14","30",
"USC00111497","2018-02-15","0.00","0.0","6.0","48","29","40",
"USC00111497","2018-02-16","0.00","0.0","3.0","51","31","32",
"USC00111497","2018-02-17","0.00","0.0","3.0","36","15","21",
"USC00111497","2018-02-18","0.11","2.0","6.0","37","14","20",
"USC00111497","2018-02-19","0.00","0.0","2.0","41","20","41",
"USC00111497","2018-02-20","1.33","0.0","0.0","59","38","57",
"USC00111497","2018-02-21","1.02","0.0","0.0","64","25","27",
"USC00111497","2018-02-22","0.00","0.0","0.0","34","26","34",
"USC00111497","2018-02-23","0.06","0.0","0.0","42","33","42",
"USC00111497","2018-02-24","0.00","0.0","0.0","44","31","34",
"USC00111497","2018-02-25","0.18",,,"48","34","35",
"USC00111497","2018-02-26","0.00","0.0","0.0","48","27","35",
"USC00111497","2018-02-27","0.00","0.0","0.0","55","35","46",
"USC00111497","2018-02-28","0.00","0.0","0.0","63","40","50",
"USC00111497","2018-03-01","0.77","0.0","0.0","61","34","35",
"USC00111497","2018-03-02","0.00","0.0","0.0","40","27","31",
"USC00111497","2018-03-03","0.00","0.0","0.0","44","21","34",
"USC00111497","2018-03-04","0.00","0.0","0.0","40","30","35",
"USC00111497","2018-03-05","0.00","0.0","0.0","43","32","33",
"USC00111497","2018-03-06","0.13","0.7","1.0","39","32","35",
"USC00111497","2018-03-07","0.15","0.1","0.0","40","24","28",
"USC00111497","2018-03-08","0.00","0.0","0.0","35","21","24",
"USC00111497","2018-03-09","0.00","0.0","0.0","36","21","25",
"USC00111497","2018-03-10","0.00","0.0","0.0","39","19","31",
"USC00111497","2018-03-11","0.00","0.0","0.0","41","27","32",
"USC00111497","2018-03-12","0.00","0.0","0.0","39","25","36",
"USC00111497","2018-03-13","0.00","0.0","0.0","45","25","30",
"USC00111497","2018-03-14","0.05","1.3","1.0","35","19","24",
"USC00111497","2018-03-15","0.00","0.0","0.0","48","24","30",
"USC00111497","2018-03-16","0.00","0.0","0.0","44","28","29",
"USC00111497","2018-03-17","0.00","0.0","0.0","37","29","34",
"USC00111497","2018-03-18","0.00","0.0","0.0","43","24","30",
"USC00111497","2018-03-19","0.00","0.0","0.0","58","29","36",
"USC00111497","2018-03-20","0.00","0.0","0.0","44","27","30",
"USC00111497","2018-03-21","0.00","0.0","0.0","35","28","32",
"USC00111497","2018-03-22","0.00","0.0","0.0","40","23","28",
"USC00111497","2018-03-23","0.00","0.0","0.0","45","22","33",
"USC00111497","2018-03-24","0.00","0.0","0.0","42","31","34",
"USC00111497","2018-03-25","0.00","0.0","0.0","39","26","29",
"USC00111497","2018-03-26","0.00","0.0","0.0","39","28","34",
"USC00111497","2018-03-27","0.24","0.0","0.0","51","34","51",
"USC00111497","2018-03-28","0.00","0.0","0.0","51","35","38",
"USC00111497","2018-03-29","0.05","0.0","0.0","49","38","44",
"USC00111497","2018-03-30","0.00","0.0","0.0","49","32","36",
"USC00111497","2018-03-31","0.00","0.0","0.0","44","30","42",
"USC00111497","2018-04-01","0.13","0.0","0.0","56","23","25",
"USC00111497","2018-04-02","0.00","0.0","0.0","36","21","27",
"USC00111497","2018-04-03","0.00","0.0","0.0","40","27","37",
"USC00111497","2018-04-04","0.22","0.5","1.0","38","25","27",
"USC00111497","2018-04-05","0.00","0.0","0.0","36","21","27",
"USC00111497","2018-04-06","0.06","0.0","0.0","45","26","36",
"USC00111497","2018-04-07","0.00","0.0","0.0","40","18","21",
"USC00111497","2018-04-08","0.00","0.0","0.0","39","19","26",
"USC00111497","2018-04-09","0.12","1.8","2.0","38","25","31",
"USC00111497","2018-04-10","0.03","0.0","0.0","37","26","33",
"USC00111497","2018-04-11","0.00","0.0","0.0","48","33","42",
"USC00111497","2018-04-12","0.12","0.0","0.0","65","40","59",
"USC00111497","2018-04-13","0.00","0.0","0.0","73","37","42",
"USC00111497","2018-04-14","0.65","0.0","0.0","44","36","37",
"USC00111497","2018-04-15","0.69","0.0","0.0","38","33","34",
"USC00111497","2018-04-16","0.43","0.5","0.0","36","27","28",
"USC00111497","2018-04-17","0.00","0.0","0.0","35","28","32",
"USC00111497","2018-04-18","0.00","0.0","0.0","45","25","35",
"USC00111497","2018-04-19","0.31","0.0","0.0","38","32","38",
"USC00111497","2018-04-20","0.00","0.0","0.0","51","29","42",
"USC00111497","2018-04-21","0.00","0.0","0.0","56","31","40",
"USC00111497","2018-04-22","0.00","0.0","0.0","49","37","43",
"USC00111497","2018-04-23","0.00","0.0","0.0","56","37","45",
"USC00111497","2018-04-24","0.00","0.0","0.0","57","43","48",
"USC00111497","2018-04-25","0.00","0.0","0.0","59","40","43",
"USC00111497","2018-04-26","0.00","0.0","0.0","48","30","43",
"USC00111497","2018-04-27","0.00","0.0","0.0","63","41","45",
"USC00111497","2018-04-28","0.07","0.0","0.0","52","36","39",
"USC00111497","2018-04-29","0.00","0.0","0.0","47","28","40",
"USC00111497","2018-04-30","0.00","0.0","0.0","53","33","51",
"USC00111497","2018-05-01","0.00","0.0","0.0","80","51","65",
"USC00111497","2018-05-02","0.00","0.0","0.0","86","65","72",
"USC00111497","2018-05-03","2.36","0.0","0.0","87","49","50","32.9"
"USC00111497","2018-05-04","0.00",,,"67","43","61","31.7"
"USC00111497","2018-05-05","0.01","0.0","0.0","75","51","62","29.2"
"USC00111497","2018-05-06","0.00","0.0","0.0","83","48","56","19.9"
"USC00111497","2018-05-07","0.00","0.0","0.0","63","43","53","29.2"
"USC00111497","2018-05-08","0.00","0.0","0.0","70","53","65","14.3"
"USC00111497","2018-05-09","0.19","0.0","0.0","82","56","57","21.1"
"USC00111497","2018-05-10","0.30",,,"82","56","62","42.3"
"USC00111497","2018-05-11","0.20",,,"69","43","45","16.8"
"USC00111497","2018-05-12","0.04","0.0","0.0","50","42","43","16.2"
"USC00111497","2018-05-13","0.91","0.0","0.0","49","43","48","14.9"
"USC00111497","2018-05-14","1.28","0.0","0.0","60","46","60","5.0"
"USC00111497","2018-05-15","0.78","0.0","0.0","82","57","59","11.8"
"USC00111497","2018-05-16","0.00","0.0","0.0","69","43","57","28.0"
"USC00111497","2018-05-17","0.00",,,"77","49","52",
"USC00111497","2018-05-18","0.00",,,"59","47","52","34.8"
"USC00111497","2018-05-19","0.21","0.0","0.0","60","48","51","19.9"
"USC00111497","2018-05-20","0.03","0.0","0.0","61","42","43","19.3"
"USC00111497","2018-05-21","0.88","0.0","0.0","49","42","49","29.8"
"USC00111497","2018-05-22","1.30","0.0","0.0","56","48","55","1.9"
"USC00111497","2018-05-23","0.00","0.0","0.0","63","46","62","1.2"
"USC00111497","2018-05-24","0.00",,,"76","51","65","1.9"
