STATION,DATE,PRCP,SNOW,SNWD,TMAX,TMIN
USC00111497,3/18/15,0,0,0,42,25
USC00111497,3/19/15,0,0,0,50,32
USC00111497,3/20/15,0,0,0,44,37
USC00111497,3/21/15,0,0,0,54,38
USC00111497,3/22/15,0,0,0,48,27
USC00111497,3/23/15,0.28,3,3,35,28
USC00111497,3/24/15,0.18,1.3,4,34,23
USC00111497,3/25/15,0.32,0,1,38,30
USC00111497,3/26/15,0,0,0,43,32
USC00111497,3/27/15,0.06,0.9,2,45,22
USC00111497,3/28/15,0,0,0,31,21
USC00111497,3/29/15,0,0,0,34,25
USC00111497,3/30/15,0.01,0,0,47,30
USC00111497,3/31/15,0.01,0,0,61,37
USC00111497,4/1/15,0,0,0,50,33
USC00111497,4/2/15,0.12,0,0,74,40
USC00111497,4/3/15,0.1,0,0,66,42
USC00111497,4/4/15,0,0,0,53,27
USC00111497,4/5/15,0,0,0,59,34
USC00111497,4/6/15,0,0,0,68,32
USC00111497,4/7/15,0,0,0,56,36
USC00111497,4/8/15,0.05,0,0,43,38
USC00111497,4/9/15,0.69,0,0,50,38
USC00111497,4/10/15,1.15,0,0,71,40
USC00111497,4/11/15,0.01,0,0,63,37
USC00111497,4/12/15,0,0,0,65,44
USC00111497,4/13/15,0.2,0,0,70,51
USC00111497,4/14/15,0,0,0,67,38
USC00111497,4/15/15,0,0,0,65,38
USC00111497,4/16/15,0.1,0,0,59,41
USC00111497,4/17/15,0,0,0,58,42
USC00111497,4/18/15,0,0,0,78,49
USC00111497,4/19/15,0,0,0,53,43
USC00111497,4/20/15,0.56,0,0,58,45
USC00111497,4/21/15,0.05,0,0,52,38
USC00111497,4/22/15,0,0,0,55,35
USC00111497,4/23/15,0,0,0,47,28
USC00111497,4/24/15,0,0,0,54,28
USC00111497,4/25/15,0.1,0,0,56,39
USC00111497,4/26/15,0.08,0,0,45,37
USC00111497,4/27/15,0,0,0,52,40
USC00111497,4/28/15,0,0,0,53,33
USC00111497,4/29/15,0,0,0,53,35
USC00111497,4/30/15,0,0,0,59,39
USC00111497,5/1/15,0,0,0,50,35
USC00111497,5/2/15,0,0,0,61,46
USC00111497,5/3/15,0,0,0,79,56
USC00111497,5/4/15,0.23,0,0,81,59
USC00111497,5/5/15,0.98,0,0,75,46
USC00111497,5/6/15,0.04,0,0,52,44
USC00111497,5/7/15,0,0,0,68,45
USC00111497,5/8/15,0,,,86,66
USC00111497,5/9/15,1,0,0,85,46
USC00111497,5/10/15,0.14,0,0,53,43
USC00111497,5/11/15,0.06,0,0,63,43
USC00111497,5/12/15,0.15,0,0,70,47
USC00111497,5/13/15,0,0,0,57,39
USC00111497,5/14/15,0,,,54,39
USC00111497,5/15/15,0.28,,,65,50
USC00111497,5/16/15,0.05,0,0,78,60
USC00111497,5/17/15,0,0,0,82,64
USC00111497,5/18/15,0,0,0,83,66
USC00111497,5/19/15,0,0,0,80,46
USC00111497,5/20/15,0,0,0,52,36
USC00111497,5/21/15,0.06,0,0,50,41
USC00111497,5/22/15,0,,,70,43
USC00111497,5/23/15,0,0,0,60,41
USC00111497,5/24/15,0,0,0,78,54
USC00111497,5/25/15,0.24,,,74,57
USC00111497,5/26/15,0.08,0,0,80,65
USC00111497,5/27/15,0.35,0,0,77,64
USC00111497,5/28/15,0.02,,,75,54
USC00111497,5/29/15,0,,,81,60
USC00111497,5/30/15,0.19,0,0,82,67
USC00111497,5/31/15,0.35,0,0,69,43
USC00111497,6/1/15,0,0,0,55,41
USC00111497,6/2/15,0,0,0,67,41
USC00111497,6/3/15,0,0,0,68,46
USC00111497,6/4/15,0,0,0,74,55
USC00111497,6/5/15,0,,,84,52
USC00111497,6/6/15,0,0,0,60,49
USC00111497,6/7/15,0,0,0,68,49
USC00111497,6/8/15,0.43,0,0,82,64
USC00111497,6/9/15,0.25,0,0,85,56
USC00111497,6/10/15,0,,,87,62
USC00111497,6/11/15,0,0,0,91,57
USC00111497,6/12/15,0.29,0,0,67,54
USC00111497,6/13/15,0.2,0,0,65,53
USC00111497,6/14/15,0.89,0,0,77,53
USC00111497,6/15/15,0.59,0,0,85,69
USC00111497,6/16/15,1.19,0,0,83,61
USC00111497,6/17/15,0.08,0,0,67,51
USC00111497,6/18/15,0.12,,,71,53
USC00111497,6/19/15,0,,,83,51
USC00111497,6/20/15,0,0,0,63,51
USC00111497,6/21/15,0.29,0,0,80,59
USC00111497,6/22/15,0,0,0,86,65
USC00111497,6/23/15,0.16,0,0,84,64
USC00111497,6/24/15,0,0,0,79,56
USC00111497,6/25/15,0.35,,,81,65
USC00111497,6/26/15,0.22,,,77,57
USC00111497,6/27/15,0.08,0,0,65,56
USC00111497,6/28/15,0,0,0,74,50
USC00111497,6/29/15,0.05,0,0,78,60
USC00111497,6/30/15,0.02,0,0,75,61
USC00111497,7/1/15,0,0,0,77,53
USC00111497,7/2/15,0,0,0,66,51
USC00111497,7/3/15,0,0,0,67,54
USC00111497,7/4/15,0,0,0,75,55
USC00111497,7/5/15,0,0,0,80,58
USC00111497,7/6/15,0,0,0,83,62
USC00111497,7/7/15,0.58,0,0,87,56
USC00111497,7/8/15,0,0,0,68,53
USC00111497,7/9/15,0.12,0,0,62,56
USC00111497,7/10/15,0,0,0,72,55
USC00111497,7/11/15,0,0,0,80,57
USC00111497,7/12/15,0.05,0,0,76,64
USC00111497,7/13/15,0.47,0,0,80,66
USC00111497,7/14/15,0.03,0,0,89,66
USC00111497,7/15/15,0,0,0,81,57
USC00111497,7/16/15,0,0,0,73,56
USC00111497,7/17/15,0.97,0,0,75,63
USC00111497,7/18/15,0,0,0,94,72
USC00111497,7/19/15,1.19,0,0,89,70
USC00111497,7/20/15,0,0,0,85,60
USC00111497,7/21/15,0,0,0,86,65
USC00111497,7/22/15,0,0,0,80,60
USC00111497,7/23/15,0,0,0,83,59
USC00111497,7/24/15,0,0,0,84,61
USC00111497,7/25/15,0,0,0,87,70
USC00111497,7/26/15,0,0,0,90,61
USC00111497,7/27/15,0,0,0,78,66
USC00111497,7/28/15,0,0,0,85,65
USC00111497,7/29/15,0,0,0,87,73
USC00111497,7/30/15,0,0,0,83,64
USC00111497,7/31/15,0,0,0,88,64
USC00111497,8/1/15,0,0,0,87,60
USC00111497,8/2/15,0,0,0,88,68
USC00111497,8/3/15,1.17,0,0,94,65
USC00111497,8/4/15,0,0,0,82,57
USC00111497,8/5/15,0,0,0,82,57
USC00111497,8/6/15,0,0,0,82,63
USC00111497,8/7/15,0,0,0,80,69
USC00111497,8/8/15,0,0,0,82,68
USC00111497,8/9/15,0,0,0,81,66
USC00111497,8/10/15,0,0,0,81,67
USC00111497,8/11/15,0.26,0,0,85,62
USC00111497,8/12/15,0,0,0,80,58
USC00111497,8/13/15,0,0,0,77,63
USC00111497,8/14/15,0,0,0,87,68
USC00111497,8/15/15,1.13,0,0,91,65
USC00111497,8/16/15,0,0,0,90,69
USC00111497,8/17/15,0,0,0,91,75
USC00111497,8/18/15,1.02,0,0,90,68
USC00111497,8/19/15,0.31,0,0,83,68
USC00111497,8/20/15,0,0,0,78,60
USC00111497,8/21/15,0,0,0,75,53
USC00111497,8/22/15,0,0,0,84,59
USC00111497,8/23/15,0,0,0,82,63
USC00111497,8/24/15,0,0,0,78,54
USC00111497,8/25/15,0,0,0,74,58
USC00111497,8/26/15,0,0,0,71,56
USC00111497,8/27/15,0,0,0,66,50
USC00111497,8/28/15,0,0,0,74,54
USC00111497,8/29/15,0.63,0,0,75,61
USC00111497,8/30/15,0.45,0,0,70,61
USC00111497,8/31/15,0,0,0,74,58
USC00111497,9/1/15,0,0,0,81,62
USC00111497,9/2/15,0,0,0,90,70
USC00111497,9/3/15,0,0,0,91,72
USC00111497,9/4/15,0,0,0,91,65
USC00111497,9/5/15,0,0,0,77,67
USC00111497,9/6/15,0,0,0,88,72
USC00111497,9/7/15,0,0,0,93,74
USC00111497,9/8/15,0.11,0,0,90,72
USC00111497,9/9/15,0.67,0,0,82,64
USC00111497,9/10/15,0,0,0,74,54
USC00111497,9/11/15,1.08,0,0,75,58
USC00111497,9/12/15,0.05,0,0,68,51
USC00111497,9/13/15,0.01,0,0,65,46
USC00111497,9/14/15,0,0,0,71,51
USC00111497,9/15/15,0,0,0,82,57
USC00111497,9/16/15,0,0,0,83,58
USC00111497,9/17/15,0,0,0,83,64
USC00111497,9/18/15,1.69,0,0,85,66
USC00111497,9/19/15,1,0,0,76,57
USC00111497,9/20/15,0.01,0,0,70,48
USC00111497,9/21/15,0,0,0,71,49
USC00111497,9/22/15,0,0,0,73,51
USC00111497,9/23/15,0,0,0,79,57
USC00111497,9/24/15,0,0,0,78,55
USC00111497,9/25/15,0,0,0,71,58
USC00111497,9/26/15,0.03,0,0,70,58
USC00111497,9/27/15,0,0,0,74,58
USC00111497,9/28/15,0,0,0,73,62
USC00111497,9/29/15,0,0,0,79,59
USC00111497,9/30/15,0.09,0,0,62,52
USC00111497,10/1/15,0,0,0,64,51
USC00111497,10/2/15,0,0,0,62,50
USC00111497,10/3/15,0.01,0,0,60,48
USC00111497,10/4/15,0.03,0,0,57,48
USC00111497,10/5/15,0,0,0,57,52
USC00111497,10/6/15,0,0,0,61,56
USC00111497,10/7/15,0,0,0,67,54
USC00111497,10/8/15,0,0,0,68,48
USC00111497,10/9/15,0.03,0,0,78,53
USC00111497,10/10/15,0,0,0,61,40
USC00111497,10/11/15,0,0,0,65,46
USC00111497,10/12/15,0,0,0,78,53
USC00111497,10/13/15,0,0,0,75,49
USC00111497,10/14/15,0,0,0,61,41
USC00111497,10/15/15,0,0,0,63,43
USC00111497,10/16/15,0,0,0,68,41
USC00111497,10/17/15,0,0,0,55,32
USC00111497,10/18/15,0,0,0,53,29
USC00111497,10/19/15,0,0,0,59,33
USC00111497,10/20/15,0,0,0,73,42
USC00111497,10/21/15,0.11,0,0,67,54
USC00111497,10/22/15,0,0,0,74,51
USC00111497,10/23/15,0,0,0,62,46
USC00111497,10/24/15,0.31,0,0,66,53
USC00111497,10/25/15,0.25,0,0,66,40
USC00111497,10/26/15,0,0,0,62,37
USC00111497,10/27/15,0,0,0,61,41
USC00111497,10/28/15,0.72,0,0,57,50
USC00111497,10/29/15,0.12,0,0,57,36
USC00111497,10/30/15,0,0,0,48,35
USC00111497,10/31/15,0.07,0,0,59,36
USC00111497,11/1/15,0.55,0,0,52,44
USC00111497,11/2/15,0,0,0,65,47
USC00111497,11/3/15,0,0,0,73,44
USC00111497,11/4/15,0,0,0,73,49
USC00111497,11/5/15,0,0,0,73,55
USC00111497,11/6/15,0.14,0,0,72,44
USC00111497,11/7/15,0.01,0,0,53,35
USC00111497,11/8/15,0,0,0,54,28
USC00111497,11/9/15,0,0,0,55,28
USC00111497,11/10/15,0,0,0,58,32
USC00111497,11/11/15,0,0,0,57,36
USC00111497,11/12/15,0.45,0,0,65,43
USC00111497,11/13/15,0.02,0,0,47,31
USC00111497,11/14/15,0,0,0,48,25
USC00111497,11/15/15,0,0,0,57,34
USC00111497,11/16/15,0,0,0,66,48
USC00111497,11/17/15,0.05,0,0,63,47
USC00111497,11/18/15,0.75,0,0,62,51
USC00111497,11/19/15,0.03,0,0,62,40
USC00111497,11/20/15,0,0,0,44,30
USC00111497,11/21/15,0.72,4,4,44,32
USC00111497,11/22/15,0.62,2.3,6,35,12
USC00111497,11/23/15,0,0,5,30,16
USC00111497,11/24/15,0,0,2,41,25
USC00111497,11/25/15,0,0,2,46,28
USC00111497,11/26/15,0.15,0,0,53,29
USC00111497,11/27/15,1.19,0,0,60,38
USC00111497,11/28/15,0.03,0,0,38,35
USC00111497,11/29/15,0,0,0,39,25
USC00111497,11/30/15,0,0,0,42,26
USC00111497,12/1/15,0.55,0,0,45,40
USC00111497,12/2/15,0.2,1.8,2,45,30
USC00111497,12/3/15,0.02,0,0,35,30
USC00111497,12/4/15,0,0,0,36,31
USC00111497,12/5/15,0,0,0,50,30
USC00111497,12/6/15,0,0,0,49,30
USC00111497,12/7/15,0,0,0,49,25
USC00111497,12/8/15,0,0,0,41,32
USC00111497,12/9/15,0,0,0,48,40
USC00111497,12/10/15,0,0,0,55,41
USC00111497,12/11/15,0,0,0,59,42
USC00111497,12/12/15,0.02,0,0,53,41
USC00111497,12/13/15,0.06,0,0,60,44
USC00111497,12/14/15,1.02,0,0,62,54
USC00111497,12/15/15,0.11,0,0,56,39
USC00111497,12/16/15,0.11,0,0,43,38
USC00111497,12/17/15,0.05,0,0,54,30
USC00111497,12/18/15,0,0,0,36,24
USC00111497,12/19/15,0,0,0,31,15
USC00111497,12/20/15,0,0,0,36,16
USC00111497,12/21/15,0.52,0,0,52,36
USC00111497,12/22/15,0.12,0,0,52,38
USC00111497,12/23/15,0,0,0,49,35
USC00111497,12/24/15,0.41,0,0,59,34
USC00111497,12/25/15,0.01,0,0,44,32
USC00111497,12/26/15,0,0,0,44,33
USC00111497,12/27/15,0.19,0,0,42,37
USC00111497,12/28/15,0.06,0,0,41,32
USC00111497,12/29/15,1.9,2.5,2,38,31
USC00111497,12/30/15,0.05,0.6,3,34,27
USC00111497,12/31/15,0,0,3,32,24
USC00111497,1/1/16,0,0,3,30,18
USC00111497,1/2/16,0,0,3,30,21
USC00111497,1/3/16,0,0,3,36,22
USC00111497,1/4/16,0,0,3,30,24
USC00111497,1/5/16,0,0,3,32,19
USC00111497,1/6/16,0,0,3,35,22
USC00111497,1/7/16,0,0,2,38,25
USC00111497,1/8/16,0,0,1,42,34
USC00111497,1/9/16,0.17,0,0,43,36
USC00111497,1/10/16,0.33,1.5,3,37,12
USC00111497,1/11/16,0,0,3,17,-2
USC00111497,1/12/16,0.07,1.5,5,23,0
USC00111497,1/13/16,0,0,4,12,-1
USC00111497,1/14/16,0.01,0,3,30,2
USC00111497,1/15/16,0,0,1,46,29
USC00111497,1/16/16,0,0,1,41,23
USC00111497,1/17/16,0,0,1,30,0
USC00111497,1/18/16,0,0,1,6,-4
USC00111497,1/19/16,0,0,1,8,-3
USC00111497,1/20/16,0.04,0.6,2,20,1
USC00111497,1/21/16,0,0,1,25,11
USC00111497,1/22/16,0,0,1,30,13
USC00111497,1/23/16,0.03,0.1,1,32,22
USC00111497,1/24/16,0,0,1,37,23
USC00111497,1/25/16,0,0,1,34,21
USC00111497,1/26/16,0.06,0,1,41,29
USC00111497,1/27/16,0.01,0,1,32,22
USC00111497,1/28/16,0,0,0,35,26
USC00111497,1/29/16,0,0,0,40,18
USC00111497,1/30/16,0,0,0,38,20
USC00111497,1/31/16,0,0,0,49,35
USC00111497,2/1/16,0,0,0,49,28
USC00111497,2/2/16,0,0,0,46,25
USC00111497,2/3/16,0.95,0,0,37,32
USC00111497,2/4/16,0,0,0,38,20
USC00111497,2/5/16,0,0,0,34,19
USC00111497,2/6/16,0,0,0,35,25
USC00111497,2/7/16,0,0,0,43,27
USC00111497,2/8/16,0.01,0.2,0,45,28
USC00111497,2/9/16,0.06,1.7,2,30,15
USC00111497,2/10/16,0,0,2,22,8
USC00111497,2/11/16,0,0,1,20,5
USC00111497,2/12/16,0,0,1,24,7
USC00111497,2/13/16,0,0,1,24,2
USC00111497,2/14/16,0,0,1,18,4
USC00111497,2/15/16,0.08,0.6,1,22,15
USC00111497,2/16/16,0,0,1,30,22
USC00111497,2/17/16,0.07,0.7,2,37,20
USC00111497,2/18/16,0,0,1,34,15
USC00111497,2/19/16,0,0,0,50,28
USC00111497,2/20/16,0,0,0,64,42
USC00111497,2/21/16,0,0,0,58,34
USC00111497,2/22/16,0,0,0,40,25
USC00111497,2/23/16,0,0,0,42,24
USC00111497,2/24/16,0,0,0,42,33
USC00111497,2/25/16,0.03,0.3,0,36,30
USC00111497,2/26/16,0,0,0,38,25
USC00111497,2/27/16,0,0,0,35,29
USC00111497,2/28/16,0,0,0,57,33
USC00111497,2/29/16,0.01,0,0,63,31
USC00111497,3/1/16,0.14,0.5,1,52,27
USC00111497,3/2/16,0.11,0.5,2,29,10
USC00111497,3/3/16,0.04,0.6,3,35,16
USC00111497,3/4/16,0,0,2,35,12
USC00111497,3/5/16,0.03,0.3,2,41,26
USC00111497,3/6/16,0,0,0,39,34
USC00111497,3/7/16,0,0,0,52,36
USC00111497,3/8/16,0,0,0,65,52
USC00111497,3/9/16,0.17,0,0,71,57
USC00111497,3/10/16,0.03,0,0,65,42
USC00111497,3/11/16,0,0,0,49,31
USC00111497,3/12/16,0,0,0,47,30
USC00111497,3/13/16,0.04,0,0,60,39
USC00111497,3/14/16,0.69,0,0,45,40
USC00111497,3/15/16,0,0,0,53,39
USC00111497,3/16/16,0.17,0,0,55,44
USC00111497,3/17/16,0.01,0,0,58,40
USC00111497,3/18/16,0,0,0,57,32
USC00111497,3/19/16,0,0,0,46,33
USC00111497,3/20/16,0,0,0,45,29
USC00111497,3/21/16,0,0,0,43,29
USC00111497,3/22/16,0,0,0,46,32
USC00111497,3/23/16,0,0,0,61,37
USC00111497,3/24/16,0.38,0,0,43,31
USC00111497,3/25/16,0.28,0.3,0,39,28
USC00111497,3/26/16,0,0,0,42,29
USC00111497,3/27/16,0,0,0,50,35
USC00111497,3/28/16,0.2,0,0,63,40
USC00111497,3/29/16,0,0,0,53,30
USC00111497,3/30/16,0,0,0,55,36
USC00111497,3/31/16,0.17,0,0,65,45
USC00111497,4/1/16,0.32,0,0,69,38
USC00111497,4/2/16,0.15,0,0,52,31
USC00111497,4/3/16,0.01,0.1,0,42,26
USC00111497,4/4/16,0,0,0,71,32
USC00111497,4/5/16,0.01,0.1,0,35,25
USC00111497,4/6/16,0.22,0,0,45,32
USC00111497,4/7/16,0.25,0,0,50,36
USC00111497,4/8/16,0.07,0,0,42,32
USC00111497,4/9/16,0.09,0.8,1,43,21
USC00111497,4/10/16,0.02,0,0,43,22
USC00111497,4/11/16,0.06,0,0,50,37
USC00111497,4/12/16,0,0,0,53,28
USC00111497,4/13/16,0,0,0,45,32
USC00111497,4/14/16,0,0,0,51,35
USC00111497,4/15/16,0,0,0,56,37
USC00111497,4/16/16,0,0,0,56,38
USC00111497,4/17/16,0,0,0,65,40
USC00111497,4/18/16,0,0,0,71,43
USC00111497,4/19/16,0,0,0,76,42
USC00111497,4/20/16,0,0,0,54,44
USC00111497,4/21/16,0.46,0,0,65,49
USC00111497,4/22/16,0,0,0,70,41
USC00111497,4/23/16,0,0,0,48,40
USC00111497,4/24/16,0,0,0,55,38
USC00111497,4/25/16,0,0,0,72,52
USC00111497,4/26/16,0.06,0,0,84,41
USC00111497,4/27/16,0,0,0,45,40
USC00111497,4/28/16,0.88,0,0,50,40
USC00111497,4/29/16,0.02,0,0,48,41
USC00111497,4/30/16,0,0,0,49,41
USC00111497,5/1/16,0.7,0,0,47,41
USC00111497,5/2/16,0.6,0,0,48,42
USC00111497,5/3/16,0,0,0,56,36
USC00111497,5/4/16,0.22,0,0,69,42
USC00111497,5/5/16,0,,,50,40
USC00111497,5/6/16,0.02,,,59,39
USC00111497,5/7/16,0.02,0,0,83,51
USC00111497,5/8/16,0,0,0,58,37
USC00111497,5/9/16,0,0,0,72,46
USC00111497,5/10/16,1.17,0,0,56,47
USC00111497,5/11/16,0.35,0,0,57,47
USC00111497,5/12/16,0.39,,,62,48
USC00111497,5/13/16,0.04,,,72,48
USC00111497,5/14/16,0.75,0,0,69,41
USC00111497,5/15/16,0.01,0,0,48,31
USC00111497,5/16/16,0,0,0,57,41
USC00111497,5/17/16,0.15,0,0,73,45
USC00111497,5/18/16,0,0,0,55,38
USC00111497,5/19/16,0,,,61,36
USC00111497,5/20/16,0,,,69,41
USC00111497,5/21/16,0,0,0,65,51
USC00111497,5/22/16,0,0,0,73,46
USC00111497,5/23/16,0,0,0,74,45
USC00111497,5/24/16,0,0,0,80,57
USC00111497,5/25/16,0,0,0,88,64
USC00111497,5/26/16,0.88,0,0,85,62
USC00111497,5/27/16,0,0,0,86,66
USC00111497,5/28/16,0.45,0,0,84,67
USC00111497,5/29/16,0.1,0,0,83,63
USC00111497,5/30/16,0,0,0,82,59
USC00111497,5/31/16,0,0,0,83,59
USC00111497,6/1/16,1.03,0,0,78,60
USC00111497,6/2/16,0.1,,,81,55
USC00111497,6/3/16,0,,,81,53
USC00111497,6/4/16,0,0,0,80,59
USC00111497,6/5/16,0.58,0,0,75,60
USC00111497,6/6/16,0.01,0,0,80,56
USC00111497,6/7/16,0,0,0,82,53
USC00111497,6/8/16,0,0,0,66,48
USC00111497,6/9/16,0,,,66,48
USC00111497,6/10/16,0.54,,,74,60
USC00111497,6/11/16,0,0,0,92,66
USC00111497,6/12/16,0,0,0,94,58
USC00111497,6/13/16,0,0,0,68,52
USC00111497,6/14/16,0,0,0,80,59
USC00111497,6/15/16,0.39,0,0,85,65
USC00111497,6/16/16,0,,,89,67
USC00111497,6/17/16,0,,,72,59
USC00111497,6/18/16,0,0,0,84,56
USC00111497,6/19/16,0,0,0,84,59
USC00111497,6/20/16,0,0,0,92,72
USC00111497,6/21/16,0.02,0,0,93,59
USC00111497,6/22/16,0,0,0,85,61
USC00111497,6/23/16,0.89,0,0,82,64
USC00111497,6/24/16,0,,,78,62
USC00111497,6/25/16,0,0,0,81,60
USC00111497,6/26/16,0.01,0,0,90,73
USC00111497,6/27/16,0,0,0,90,67
USC00111497,6/28/16,0,0,0,90,60
USC00111497,6/29/16,0,0,0,70,51
USC00111497,6/30/16,0,,,78,53
USC00111497,7/1/16,0,0,0,82,61
USC00111497,7/2/16,0,0,0,71,52
USC00111497,7/3/16,0,0,0,77,53
USC00111497,7/4/16,0,0,0,76,64
USC00111497,7/5/16,0,0,0,79,63
USC00111497,7/6/16,0.73,0,0,89,66
USC00111497,7/7/16,0,0,0,91,68
USC00111497,7/8/16,0,0,0,83,65
USC00111497,7/9/16,0,0,0,88,63
USC00111497,7/10/16,0,0,0,77,57
USC00111497,7/11/16,0,0,0,81,65
USC00111497,7/12/16,0,0,0,92,74
USC00111497,7/13/16,0,0,0,92,68
USC00111497,7/14/16,0.01,,,89,66
USC00111497,7/15/16,0,,,90,63
USC00111497,7/16/16,0.02,0,,78,56
USC00111497,7/17/16,0,0,0,78,58
USC00111497,7/18/16,0.12,,0,87,66
USC00111497,7/19/16,0,0,0,86,63
USC00111497,7/20/16,0,0,0,86,65
USC00111497,7/21/16,0,,,92,72
USC00111497,7/22/16,0.83,,,93,69
USC00111497,7/23/16,0,,,93,74
USC00111497,7/24/16,3.76,0,0,90,69
USC00111497,7/25/16,0.05,0,0,95,71
USC00111497,7/26/16,0,0,0,86,65
USC00111497,7/27/16,0,0,0,86,65
USC00111497,7/28/16,0,,,90,67
USC00111497,7/29/16,0.13,,,83,68
USC00111497,7/30/16,0.1,0,0,82,68
USC00111497,7/31/16,0,0,0,78,63
USC00111497,8/1/16,0,0,0,80,63
USC00111497,8/2/16,0,0,0,82,64
USC00111497,8/3/16,0,0,0,85,65
USC00111497,8/4/16,0,,,89,66
USC00111497,8/5/16,0,,,94,71
USC00111497,8/6/16,0.03,0,0,87,63
USC00111497,8/7/16,0,0,0,83,60
USC00111497,8/8/16,0,0,0,84,67
USC00111497,8/9/16,0,0,0,83,65
USC00111497,8/10/16,0,0,0,88,66
USC00111497,8/11/16,0,,,88,69
USC00111497,8/12/16,0,,,95,75
USC00111497,8/13/16,0.2,,,81,73
USC00111497,8/14/16,0,0,0,87,65
USC00111497,8/15/16,0,0,0,85,65
USC00111497,8/16/16,0.06,0,0,79,70
USC00111497,8/17/16,0,0,0,86,67
USC00111497,8/18/16,0.97,,,91,68
USC00111497,8/19/16,0,,,91,68
USC00111497,8/20/16,0.22,0,0,86,67
USC00111497,8/21/16,0.81,0,0,81,57
USC00111497,8/22/16,0,0,0,76,53
USC00111497,8/23/16,0,0,0,81,58
USC00111497,8/24/16,0.03,0,0,85,67
USC00111497,8/25/16,0.21,,,86,70
USC00111497,8/26/16,0,,,84,63
USC00111497,8/27/16,0.62,0,0,80,65
USC00111497,8/28/16,0.4,0,0,85,69
USC00111497,8/29/16,0,0,0,81,67
USC00111497,8/30/16,0.18,0,0,84,70
USC00111497,8/31/16,0.54,0,0,85,66
USC00111497,9/1/16,0.01,0,0,76,61
USC00111497,9/2/16,0.03,0,0,72,59
USC00111497,9/3/16,0,0,0,75,56
USC00111497,9/4/16,0,0,0,76,57
USC00111497,9/5/16,0,0,0,82,62
USC00111497,9/6/16,0,0,0,89,70
USC00111497,9/7/16,0,0,0,93,73
USC00111497,9/8/16,0.97,0,0,89,71
USC00111497,9/9/16,0.02,0,0,83,61
USC00111497,9/10/16,0,0,0,83,65
USC00111497,9/11/16,0.04,0,0,74,52
USC00111497,9/12/16,0,0,0,77,55
USC00111497,9/13/16,0,0,0,79,61
USC00111497,9/14/16,0.13,0,0,85,63
USC00111497,9/15/16,0,0,0,75,58
USC00111497,9/16/16,0,0,0,77,64
USC00111497,9/17/16,0.06,0,0,84,67
USC00111497,9/18/16,0,0,0,80,56
USC00111497,9/19/16,0,0,0,81,59
USC00111497,9/20/16,0.03,0,0,87,63
USC00111497,9/21/16,0.33,0,0,81,61
USC00111497,9/22/16,0.15,0,0,73,62
USC00111497,9/23/16,0.03,0,0,81,64
USC00111497,9/24/16,0,0,0,73,64
USC00111497,9/25/16,0,0,0,73,63
USC00111497,9/26/16,0.19,0,0,83,58
USC00111497,9/27/16,0,0,0,69,50
USC00111497,9/28/16,0.02,0,0,69,49
USC00111497,9/29/16,0.3,0,0,60,52
USC00111497,9/30/16,0.15,0,0,63,58
USC00111497,10/1/16,0.06,0,0,67,58
USC00111497,10/2/16,0.71,0,0,67,56
USC00111497,10/3/16,0.12,0,0,64,55
USC00111497,10/4/16,0,0,0,67,57
USC00111497,10/5/16,0,0,0,72,57
USC00111497,10/6/16,0.05,0,0,79,54
USC00111497,10/7/16,0.09,0,0,73,62
USC00111497,10/8/16,0,0,0,72,38
USC00111497,10/9/16,0,0,0,64,41
USC00111497,10/10/16,0,0,0,63,44
USC00111497,10/11/16,0,0,0,68,47
USC00111497,10/12/16,0.01,0,0,74,58
USC00111497,10/13/16,0.19,0,0,71,38
USC00111497,10/14/16,0,0,0,55,36
USC00111497,10/15/16,0,0,0,66,39
USC00111497,10/16/16,0.41,0,0,70,57
USC00111497,10/17/16,0.02,0,0,73,64
USC00111497,10/18/16,0,0,0,82,69
USC00111497,10/19/16,0,0,0,75,46
USC00111497,10/20/16,0.1,0,0,69,49
USC00111497,10/21/16,0,0,0,54,42
USC00111497,10/22/16,0,0,0,54,36
USC00111497,10/23/16,0,0,0,61,39
USC00111497,10/24/16,0,0,0,71,42
USC00111497,10/25/16,0,0,0,56,35
USC00111497,10/26/16,0.33,0,0,56,41
USC00111497,10/27/16,1.3,0,0,51,42
USC00111497,10/28/16,0,0,0,50,39
USC00111497,10/29/16,0.01,0,0,66,44
USC00111497,10/30/16,0.44,0,0,70,52
USC00111497,10/31/16,0,0,0,55,39
USC00111497,11/1/16,0,0,0,63,43
USC00111497,11/2/16,0.01,0,0,77,57
USC00111497,11/3/16,0.44,0,0,61,48
USC00111497,11/4/16,0,0,0,63,41
USC00111497,11/5/16,0,0,0,61,43
USC00111497,11/6/16,0.01,0,0,70,44
USC00111497,11/7/16,0,0,0,70,41
USC00111497,11/8/16,0.03,0,0,68,47
USC00111497,11/9/16,0,0,0,63,39
USC00111497,11/10/16,0,0,0,59,41
USC00111497,11/11/16,0,0,0,65,47
USC00111497,11/12/16,0.02,0,0,53,31
USC00111497,11/13/16,0,0,0,54,37
USC00111497,11/14/16,0,0,0,58,40
USC00111497,11/15/16,0,0,0,62,35
USC00111497,11/17/16,0,0,0,55,35
USC00111497,11/18/16,0,0,0,73,54
USC00111497,11/19/16,0.15,0,0,62,33
USC00111497,11/20/16,0,0,0,38,23
USC00111497,11/21/16,0,0,0,35,22
USC00111497,11/22/16,0,0,0,40,25
