DATE,hh,buoy_wdir,buoy_wspd,buoy_atmp,lake_temp,ohare_wspd,ohare_prcp,ohare_snfall,ohare_sndpth,ohare_atmp,ohare_maxtmp,ohare_mintmp,ohare_w2dir,ohare_w2spd
2015-01-11,21,186,3.6,0.4,2.23,8.28,0.19,2.6,3.9,26.0,32,22,180,18.1
2015-01-11,22,243,4.3,-1.7,2.23,8.28,0.19,2.6,3.9,26.0,32,22,180,18.1
2015-01-11,23,222,3.6,-1.8,2.23,8.28,0.19,2.6,3.9,26.0,32,22,180,18.1
2015-01-12,0,209,5.2,-1.5,2.1,12.75,0.0,0.4,5.9,23.0,28,15,10,21.0
2015-01-12,1,208,7.5,-1.5,2.1,12.75,0.0,0.4,5.9,23.0,28,15,10,21.0
2015-01-12,2,222,5.8,-1.8,2.1,12.75,0.0,0.4,5.9,23.0,28,15,10,21.0
2015-01-12,3,198,8.3,-1.7,2.1,12.75,0.0,0.4,5.9,23.0,28,15,10,21.0
2015-01-12,4,257,3.0,-1.6,2.1,12.75,0.0,0.4,5.9,23.0,28,15,10,21.0
2015-01-12,5,257,3.6,-1.6,2.1,12.75,0.0,0.4,5.9,23.0,28,15,10,21.0
2015-01-12,6,310,3.7,-1.5,2.1,12.75,0.0,0.4,5.9,23.0,28,15,10,21.0
2015-01-12,7,299,4.8,-1.6,2.1,12.75,0.0,0.4,5.9,23.0,28,15,10,21.0
2015-01-12,8,352,13.2,-1.7,2.1,12.75,0.0,0.4,5.9,23.0,28,15,10,21.0
2015-01-12,9,314,12.0,-2.9,2.1,12.75,0.0,0.4,5.9,23.0,28,15,10,21.0
2015-01-12,10,305,6.9,-3.7,2.1,12.75,0.0,0.4,5.9,23.0,28,15,10,21.0
2015-01-12,11,324,3.7,-4.4,2.1,12.75,0.0,0.4,5.9,23.0,28,15,10,21.0
2015-01-12,12,325,16.4,-5.1,2.1,12.75,0.0,0.4,5.9,23.0,28,15,10,21.0
2015-01-12,13,327,13.3,-5.4,2.1,12.75,0.0,0.4,5.9,23.0,28,15,10,21.0
2015-01-12,14,329,12.0,-5.8,2.1,12.75,0.0,0.4,5.9,23.0,28,15,10,21.0
2015-01-12,15,345,19.6,-6.6,2.1,12.75,0.0,0.4,5.9,23.0,28,15,10,21.0
2015-01-12,17,336,16.5,-7.9,2.1,12.75,0.0,0.4,5.9,23.0,28,15,10,21.0
2015-01-12,18,349,18.4,-6.7,2.1,12.75,0.0,0.4,5.9,23.0,28,15,10,21.0
2015-01-12,19,344,14.8,-6.4,2.1,12.75,0.0,0.4,5.9,23.0,28,15,10,21.0
2015-01-12,20,346,14.9,-6.2,2.1,12.75,0.0,0.4,5.9,23.0,28,15,10,21.0
2015-01-12,21,354,24.0,-5.7,2.1,12.75,0.0,0.4,5.9,23.0,28,15,10,21.0
2015-01-12,22,326,15.5,-6.8,2.1,12.75,0.0,0.4,5.9,23.0,28,15,10,21.0
2015-01-12,23,328,15.5,-6.8,2.1,12.75,0.0,0.4,5.9,23.0,28,15,10,21.0
2015-01-13,0,296,7.6,-6.8,2.09,7.61,0.0,0.2,5.9,17.0,19,3,50,19.9
2015-01-13,1,339,14.2,-7.0,2.09,7.61,0.0,0.2,5.9,17.0,19,3,50,19.9
2015-01-13,2,325,10.1,-7.4,2.09,7.61,0.0,0.2,5.9,17.0,19,3,50,19.9
2015-01-13,3,38,23.6,-4.7,2.09,7.61,0.0,0.2,5.9,17.0,19,3,50,19.9
2015-01-13,4,37,16.2,-5.6,2.09,7.61,0.0,0.2,5.9,17.0,19,3,50,19.9
2015-01-13,5,32,16.1,-6.0,2.09,7.61,0.0,0.2,5.9,17.0,19,3,50,19.9
2015-01-13,6,52,13.2,-6.3,2.09,7.61,0.0,0.2,5.9,17.0,19,3,50,19.9
2015-01-13,7,22,13.3,-6.8,2.09,7.61,0.0,0.2,5.9,17.0,19,3,50,19.9
2015-01-13,8,44,13.3,-7.5,2.09,7.61,0.0,0.2,5.9,17.0,19,3,50,19.9
2015-01-13,9,43,13.2,-7.5,2.09,7.61,0.0,0.2,5.9,17.0,19,3,50,19.9
2015-01-13,10,60,11.7,-8.3,2.09,7.61,0.0,0.2,5.9,17.0,19,3,50,19.9
2015-01-13,11,81,8.5,-8.6,2.09,7.61,0.0,0.2,5.9,17.0,19,3,50,19.9
2015-01-13,12,94,11.5,-8.8,2.09,7.61,0.0,0.2,5.9,17.0,19,3,50,19.9
2015-01-13,13,84,7.4,-8.9,2.09,7.61,0.0,0.2,5.9,17.0,19,3,50,19.9
2015-01-13,14,99,5.7,-9.0,2.09,7.61,0.0,0.2,5.9,17.0,19,3,50,19.9
2015-01-13,15,90,7.1,-8.9,2.09,7.61,0.0,0.2,5.9,17.0,19,3,50,19.9
2015-01-13,16,89,7.4,-9.1,2.09,7.61,0.0,0.2,5.9,17.0,19,3,50,19.9
2015-01-13,17,94,7.5,-8.5,2.09,7.61,0.0,0.2,5.9,17.0,19,3,50,19.9
2015-01-13,18,92,7.3,-8.2,2.09,7.61,0.0,0.2,5.9,17.0,19,3,50,19.9
2015-01-13,19,81,7.2,-8.6,2.09,7.61,0.0,0.2,5.9,17.0,19,3,50,19.9
2015-01-13,20,81,3.4,-8.3,2.09,7.61,0.0,0.2,5.9,17.0,19,3,50,19.9
2015-01-13,22,37,1.7,-8.4,2.09,7.61,0.0,0.2,5.9,17.0,19,3,50,19.9
2015-01-13,23,269,1.0,-8.5,2.09,7.61,0.0,0.2,5.9,17.0,19,3,50,19.9
2015-01-14,0,155,1.3,-8.3,2.06,6.49,0.0,0.0,5.9,11.0,19,1,220,14.1
2015-01-14,1,142,3.3,-8.4,2.06,6.49,0.0,0.0,5.9,11.0,19,1,220,14.1
2015-01-14,2,139,3.6,-8.0,2.06,6.49,0.0,0.0,5.9,11.0,19,1,220,14.1
2015-01-14,3,164,4.7,-7.8,2.06,6.49,0.0,0.0,5.9,11.0,19,1,220,14.1
2015-01-14,4,223,5.8,-8.9,2.06,6.49,0.0,0.0,5.9,11.0,19,1,220,14.1
2015-01-14,5,211,7.0,-9.4,2.06,6.49,0.0,0.0,5.9,11.0,19,1,220,14.1
2015-01-14,6,235,3.0,-10.0,2.06,6.49,0.0,0.0,5.9,11.0,19,1,220,14.1
2015-01-14,7,228,3.0,-10.6,2.06,6.49,0.0,0.0,5.9,11.0,19,1,220,14.1
2015-01-14,8,216,5.9,-11.4,2.06,6.49,0.0,0.0,5.9,11.0,19,1,220,14.1
2015-01-14,9,283,3.3,-11.7,2.06,6.49,0.0,0.0,5.9,11.0,19,1,220,14.1
2015-01-14,10,263,5.4,-11.8,2.06,6.49,0.0,0.0,5.9,11.0,19,1,220,14.1
2015-01-14,11,263,3.8,-11.9,2.06,6.49,0.0,0.0,5.9,11.0,19,1,220,14.1
2015-01-14,12,216,4.4,-12.3,2.06,6.49,0.0,0.0,5.9,11.0,19,1,220,14.1
2015-01-14,13,202,1.0,-11.6,2.06,6.49,0.0,0.0,5.9,11.0,19,1,220,14.1
2015-01-14,14,248,3.4,-10.8,2.06,6.49,0.0,0.0,5.9,11.0,19,1,220,14.1
2015-01-14,15,249,7.2,-10.4,2.06,6.49,0.0,0.0,5.9,11.0,19,1,220,14.1
2015-01-14,16,232,8.4,-9.8,2.06,6.49,0.0,0.0,5.9,11.0,19,1,220,14.1
2015-01-14,17,216,7.2,-9.1,2.06,6.49,0.0,0.0,5.9,11.0,19,1,220,14.1
2015-01-14,18,250,9.3,-8.3,2.06,6.49,0.0,0.0,5.9,11.0,19,1,220,14.1
2015-01-14,19,221,8.8,-6.7,2.06,6.49,0.0,0.0,5.9,11.0,19,1,220,14.1
2015-01-14,20,209,7.4,-6.4,2.06,6.49,0.0,0.0,5.9,11.0,19,1,220,14.1
2015-01-14,21,207,9.2,-5.9,2.06,6.49,0.0,0.0,5.9,11.0,19,1,220,14.1
2015-01-14,22,208,6.9,-6.7,2.06,6.49,0.0,0.0,5.9,11.0,19,1,220,14.1
2015-01-14,23,199,7.3,-7.0,2.06,6.49,0.0,0.0,5.9,11.0,19,1,220,14.1
2015-01-15,0,210,13.3,-8.0,2.05,10.07,0.0,0.0,5.1,22.0,34,17,240,21.0
2015-01-15,1,204,11.6,-8.5,2.05,10.07,0.0,0.0,5.1,22.0,34,17,240,21.0
2015-01-15,2,228,8.3,-8.4,2.05,10.07,0.0,0.0,5.1,22.0,34,17,240,21.0
2015-01-15,3,216,12.3,-8.1,2.05,10.07,0.0,0.0,5.1,22.0,34,17,240,21.0
2015-01-15,4,226,13.8,-8.0,2.05,10.07,0.0,0.0,5.1,22.0,34,17,240,21.0
2015-01-15,5,240,7.7,-7.7,2.05,10.07,0.0,0.0,5.1,22.0,34,17,240,21.0
2015-01-15,6,223,4.9,-7.6,2.05,10.07,0.0,0.0,5.1,22.0,34,17,240,21.0
2015-01-15,7,255,3.3,-7.5,2.05,10.07,0.0,0.0,5.1,22.0,34,17,240,21.0
2015-01-15,8,235,4.4,-7.2,2.05,10.07,0.0,0.0,5.1,22.0,34,17,240,21.0
2015-01-15,9,258,2.7,-6.9,2.05,10.07,0.0,0.0,5.1,22.0,34,17,240,21.0
2015-01-15,10,217,5.5,-7.2,2.05,10.07,0.0,0.0,5.1,22.0,34,17,240,21.0
2015-01-15,11,211,6.7,-7.0,2.05,10.07,0.0,0.0,5.1,22.0,34,17,240,21.0
2015-01-15,12,213,9.0,-6.4,2.05,10.07,0.0,0.0,5.1,22.0,34,17,240,21.0
2015-01-15,13,227,7.2,-6.1,2.05,10.07,0.0,0.0,5.1,22.0,34,17,240,21.0
2015-01-15,14,232,5.3,-5.4,2.05,10.07,0.0,0.0,5.1,22.0,34,17,240,21.0
2015-01-15,15,246,11.8,-4.3,2.05,10.07,0.0,0.0,5.1,22.0,34,17,240,21.0
2015-01-15,16,247,8.0,-2.4,2.05,10.07,0.0,0.0,5.1,22.0,34,17,240,21.0
2015-01-15,17,225,11.0,-0.2,2.05,10.07,0.0,0.0,5.1,22.0,34,17,240,21.0
2015-01-15,18,230,10.2,1.0,2.05,10.07,0.0,0.0,5.1,22.0,34,17,240,21.0
2015-01-15,19,228,16.8,1.9,2.05,10.07,0.0,0.0,5.1,22.0,34,17,240,21.0
2015-01-15,20,228,7.2,2.1,2.05,10.07,0.0,0.0,5.1,22.0,34,17,240,21.0
2015-01-15,21,246,6.2,1.4,2.05,10.07,0.0,0.0,5.1,22.0,34,17,240,21.0
2015-01-15,22,249,9.1,0.7,2.05,10.07,0.0,0.0,5.1,22.0,34,17,240,21.0
2015-01-15,23,221,12.9,0.0,2.05,10.07,0.0,0.0,5.1,22.0,34,17,240,21.0
2015-01-16,0,237,6.3,0.0,2.15,8.28,0.0,0.0,3.9,28.0,34,23,140,15.0
2015-01-16,1,262,3.8,0.0,2.15,8.28,0.0,0.0,3.9,28.0,34,23,140,15.0
2015-01-16,2,267,7.5,-0.3,2.15,8.28,0.0,0.0,3.9,28.0,34,23,140,15.0
2015-01-16,3,280,5.4,-0.8,2.15,8.28,0.0,0.0,3.9,28.0,34,23,140,15.0
2015-01-16,4,248,3.8,-1.2,2.15,8.28,0.0,0.0,3.9,28.0,34,23,140,15.0
2015-01-16,5,256,5.0,-1.5,2.15,8.28,0.0,0.0,3.9,28.0,34,23,140,15.0
2015-01-16,6,272,5.7,-1.6,2.15,8.28,0.0,0.0,3.9,28.0,34,23,140,15.0
2015-01-16,7,219,4.8,-1.9,2.15,8.28,0.0,0.0,3.9,28.0,34,23,140,15.0
2015-01-16,8,273,3.6,-2.2,2.15,8.28,0.0,0.0,3.9,28.0,34,23,140,15.0
2015-01-16,9,232,5.2,-2.2,2.15,8.28,0.0,0.0,3.9,28.0,34,23,140,15.0
2015-01-16,10,248,3.3,-2.3,2.15,8.28,0.0,0.0,3.9,28.0,34,23,140,15.0
2015-01-16,11,279,5.1,-1.9,2.15,8.28,0.0,0.0,3.9,28.0,34,23,140,15.0
2015-01-16,12,275,5.0,-1.5,2.15,8.28,0.0,0.0,3.9,28.0,34,23,140,15.0
2015-01-16,13,279,3.5,-1.0,2.15,8.28,0.0,0.0,3.9,28.0,34,23,140,15.0
2015-01-16,15,358,3.1,-0.1,2.15,8.28,0.0,0.0,3.9,28.0,34,23,140,15.0
2015-01-16,18,65,7.5,-0.3,2.15,8.28,0.0,0.0,3.9,28.0,34,23,140,15.0
2015-01-16,19,84,4.6,-0.2,2.15,8.28,0.0,0.0,3.9,28.0,34,23,140,15.0
2015-01-16,20,99,7.4,-0.3,2.15,8.28,0.0,0.0,3.9,28.0,34,23,140,15.0
2015-01-16,21,104,8.1,-0.5,2.15,8.28,0.0,0.0,3.9,28.0,34,23,140,15.0
2015-01-16,22,102,10.3,-0.5,2.15,8.28,0.0,0.0,3.9,28.0,34,23,140,15.0
2015-01-16,23,98,8.0,-0.3,2.15,8.28,0.0,0.0,3.9,28.0,34,23,140,15.0
2015-01-17,0,118,11.7,-0.3,2.1,15.43,0.0,0.0,3.9,34.0,42,26,210,28.0
2015-01-17,1,140,9.8,-0.3,2.1,15.43,0.0,0.0,3.9,34.0,42,26,210,28.0
2015-01-17,2,142,15.5,-0.5,2.1,15.43,0.0,0.0,3.9,34.0,42,26,210,28.0
2015-01-17,3,148,10.8,-0.7,2.1,15.43,0.0,0.0,3.9,34.0,42,26,210,28.0
2015-01-17,4,140,12.4,-0.7,2.1,15.43,0.0,0.0,3.9,34.0,42,26,210,28.0
2015-01-17,5,151,11.8,-1.0,2.1,15.43,0.0,0.0,3.9,34.0,42,26,210,28.0
2015-01-17,6,163,11.5,-0.8,2.1,15.43,0.0,0.0,3.9,34.0,42,26,210,28.0
2015-01-17,7,162,6.0,1.2,2.1,15.43,0.0,0.0,3.9,34.0,42,26,210,28.0
2015-01-17,8,200,12.3,1.2,2.1,15.43,0.0,0.0,3.9,34.0,42,26,210,28.0
2015-01-17,9,194,12.7,2.2,2.1,15.43,0.0,0.0,3.9,34.0,42,26,210,28.0
2015-01-17,10,205,16.5,2.4,2.1,15.43,0.0,0.0,3.9,34.0,42,26,210,28.0
2015-01-17,11,224,13.1,2.8,2.1,15.43,0.0,0.0,3.9,34.0,42,26,210,28.0
2015-01-17,12,198,14.7,3.5,2.1,15.43,0.0,0.0,3.9,34.0,42,26,210,28.0
2015-01-17,13,201,12.9,3.3,2.1,15.43,0.0,0.0,3.9,34.0,42,26,210,28.0
2015-01-17,14,209,11.6,3.9,2.1,15.43,0.0,0.0,3.9,34.0,42,26,210,28.0
2015-01-17,15,217,13.0,4.9,2.1,15.43,0.0,0.0,3.9,34.0,42,26,210,28.0
2015-01-17,16,196,16.4,5.5,2.1,15.43,0.0,0.0,3.9,34.0,42,26,210,28.0
2015-01-17,17,214,14.3,6.4,2.1,15.43,0.0,0.0,3.9,34.0,42,26,210,28.0
2015-01-17,18,216,7.8,7.0,2.1,15.43,0.0,0.0,3.9,34.0,42,26,210,28.0
2015-01-17,19,212,13.0,6.7,2.1,15.43,0.0,0.0,3.9,34.0,42,26,210,28.0
2015-01-17,20,235,14.0,6.8,2.1,15.43,0.0,0.0,3.9,34.0,42,26,210,28.0
2015-01-17,21,197,10.4,6.1,2.1,15.43,0.0,0.0,3.9,34.0,42,26,210,28.0
2015-01-17,22,236,9.5,5.8,2.1,15.43,0.0,0.0,3.9,34.0,42,26,210,28.0
2015-01-17,23,220,10.6,5.6,2.1,15.43,0.0,0.0,3.9,34.0,42,26,210,28.0
2015-01-18,0,224,8.2,4.9,2.06,10.51,0.0,0.0,0.0,37.0,40,27,300,19.9
2015-01-18,1,248,4.1,4.5,2.06,10.51,0.0,0.0,0.0,37.0,40,27,300,19.9
2015-01-18,2,264,5.2,4.4,2.06,10.51,0.0,0.0,0.0,37.0,40,27,300,19.9
2015-01-18,3,250,6.3,4.4,2.06,10.51,0.0,0.0,0.0,37.0,40,27,300,19.9
2015-01-18,4,263,6.2,4.3,2.06,10.51,0.0,0.0,0.0,37.0,40,27,300,19.9
2015-01-18,5,223,7.8,4.1,2.06,10.51,0.0,0.0,0.0,37.0,40,27,300,19.9
2015-01-18,6,267,8.2,3.4,2.06,10.51,0.0,0.0,0.0,37.0,40,27,300,19.9
2015-01-18,7,273,11.6,3.4,2.06,10.51,0.0,0.0,0.0,37.0,40,27,300,19.9
2015-01-18,8,258,9.1,3.1,2.06,10.51,0.0,0.0,0.0,37.0,40,27,300,19.9
2015-01-18,9,244,7.8,2.7,2.06,10.51,0.0,0.0,0.0,37.0,40,27,300,19.9
2015-01-18,10,276,15.2,2.4,2.06,10.51,0.0,0.0,0.0,37.0,40,27,300,19.9
2015-01-18,11,250,10.3,2.3,2.06,10.51,0.0,0.0,0.0,37.0,40,27,300,19.9
2015-01-18,12,284,4.5,2.4,2.06,10.51,0.0,0.0,0.0,37.0,40,27,300,19.9
2015-01-18,13,277,7.8,2.3,2.06,10.51,0.0,0.0,0.0,37.0,40,27,300,19.9
2015-01-18,14,274,8.4,1.8,2.06,10.51,0.0,0.0,0.0,37.0,40,27,300,19.9
2015-01-18,15,264,10.8,2.5,2.06,10.51,0.0,0.0,0.0,37.0,40,27,300,19.9
2015-01-18,16,277,9.4,3.1,2.06,10.51,0.0,0.0,0.0,37.0,40,27,300,19.9
2015-01-18,17,267,4.9,3.9,2.06,10.51,0.0,0.0,0.0,37.0,40,27,300,19.9
2015-01-18,18,304,12.2,4.4,2.06,10.51,0.0,0.0,0.0,37.0,40,27,300,19.9
2015-01-18,19,312,10.5,4.9,2.06,10.51,0.0,0.0,0.0,37.0,40,27,300,19.9
2015-01-18,20,280,8.4,4.9,2.06,10.51,0.0,0.0,0.0,37.0,40,27,300,19.9
2015-01-18,21,272,5.8,4.7,2.06,10.51,0.0,0.0,0.0,37.0,40,27,300,19.9
2015-01-18,22,235,5.9,4.0,2.06,10.51,0.0,0.0,0.0,37.0,40,27,300,19.9
2015-01-18,23,260,4.9,3.3,2.06,10.51,0.0,0.0,0.0,37.0,40,27,300,19.9
2015-01-19,0,281,4.2,3.0,1.96,5.37,0.0,0.0,0.0,32.0,41,25,100,12.1
2015-01-19,1,243,3.7,2.6,1.96,5.37,0.0,0.0,0.0,32.0,41,25,100,12.1
2015-01-19,2,255,2.5,2.3,1.96,5.37,0.0,0.0,0.0,32.0,41,25,100,12.1
2015-01-19,3,235,2.8,2.2,1.96,5.37,0.0,0.0,0.0,32.0,41,25,100,12.1
2015-01-19,4,218,3.4,1.9,1.96,5.37,0.0,0.0,0.0,32.0,41,25,100,12.1
2015-01-19,5,240,4.6,1.4,1.96,5.37,0.0,0.0,0.0,32.0,41,25,100,12.1
2015-01-19,6,262,8.7,0.7,1.96,5.37,0.0,0.0,0.0,32.0,41,25,100,12.1
2015-01-19,7,274,7.6,0.7,1.96,5.37,0.0,0.0,0.0,32.0,41,25,100,12.1
2015-01-19,8,274,5.7,0.0,1.96,5.37,0.0,0.0,0.0,32.0,41,25,100,12.1
2015-01-19,9,316,4.5,0.0,1.96,5.37,0.0,0.0,0.0,32.0,41,25,100,12.1
2015-01-19,10,269,5.7,-0.2,1.96,5.37,0.0,0.0,0.0,32.0,41,25,100,12.1
2015-01-19,11,277,2.9,-0.6,1.96,5.37,0.0,0.0,0.0,32.0,41,25,100,12.1
2015-01-19,12,306,5.1,-0.9,1.96,5.37,0.0,0.0,0.0,32.0,41,25,100,12.1
2015-01-19,13,3,4.2,0.0,1.96,5.37,0.0,0.0,0.0,32.0,41,25,100,12.1
2015-01-19,15,351,3.6,1.5,1.96,5.37,0.0,0.0,0.0,32.0,41,25,100,12.1
2015-01-19,16,13,3.1,1.6,1.96,5.37,0.0,0.0,0.0,32.0,41,25,100,12.1
2015-01-19,17,351,2.9,1.6,1.96,5.37,0.0,0.0,0.0,32.0,41,25,100,12.1
2015-01-19,18,28,3.2,1.1,1.96,5.37,0.0,0.0,0.0,32.0,41,25,100,12.1
2015-01-19,19,27,2.4,1.0,1.96,5.37,0.0,0.0,0.0,32.0,41,25,100,12.1
2015-01-19,20,9,4.9,0.8,1.96,5.37,0.0,0.0,0.0,32.0,41,25,100,12.1
2015-01-19,21,29,3.4,0.7,1.96,5.37,0.0,0.0,0.0,32.0,41,25,100,12.1
2015-01-19,22,78,4.1,1.0,1.96,5.37,0.0,0.0,0.0,32.0,41,25,100,12.1
2015-01-19,23,110,4.8,1.0,1.96,5.37,0.0,0.0,0.0,32.0,41,25,100,12.1
2015-01-20,0,113,3.1,0.9,2.01,7.38,0.0,0.0,0.0,34.0,36,29,40,17.0
2015-01-20,1,195,1.5,0.9,2.01,7.38,0.0,0.0,0.0,34.0,36,29,40,17.0
2015-01-20,2,172,4.0,1.0,2.01,7.38,0.0,0.0,0.0,34.0,36,29,40,17.0
2015-01-20,3,177,3.2,0.7,2.01,7.38,0.0,0.0,0.0,34.0,36,29,40,17.0
2015-01-20,4,150,4.8,0.5,2.01,7.38,0.0,0.0,0.0,34.0,36,29,40,17.0
2015-01-20,5,135,6.8,0.3,2.01,7.38,0.0,0.0,0.0,34.0,36,29,40,17.0
2015-01-20,6,140,6.8,0.4,2.01,7.38,0.0,0.0,0.0,34.0,36,29,40,17.0
2015-01-20,7,144,4.9,0.5,2.01,7.38,0.0,0.0,0.0,34.0,36,29,40,17.0
2015-01-20,8,121,3.7,0.6,2.01,7.38,0.0,0.0,0.0,34.0,36,29,40,17.0
2015-01-20,9,134,3.7,0.6,2.01,7.38,0.0,0.0,0.0,34.0,36,29,40,17.0
2015-01-20,10,173,2.6,0.6,2.01,7.38,0.0,0.0,0.0,34.0,36,29,40,17.0
2015-01-20,11,150,3.4,0.6,2.01,7.38,0.0,0.0,0.0,34.0,36,29,40,17.0
2015-01-20,12,177,2.0,1.4,2.01,7.38,0.0,0.0,0.0,34.0,36,29,40,17.0
2015-01-20,13,142,5.1,1.7,2.01,7.38,0.0,0.0,0.0,34.0,36,29,40,17.0
2015-01-20,14,315,1.6,2.5,2.01,7.38,0.0,0.0,0.0,34.0,36,29,40,17.0
2015-01-20,15,352,3.9,2.3,2.01,7.38,0.0,0.0,0.0,34.0,36,29,40,17.0
2015-01-20,16,352,5.0,1.4,2.01,7.38,0.0,0.0,0.0,34.0,36,29,40,17.0
2015-01-20,17,341,7.1,1.3,2.01,7.38,0.0,0.0,0.0,34.0,36,29,40,17.0
2015-01-20,18,59,5.6,1.4,2.01,7.38,0.0,0.0,0.0,34.0,36,29,40,17.0
2015-01-20,19,351,4.4,1.1,2.01,7.38,0.0,0.0,0.0,34.0,36,29,40,17.0
2015-01-20,20,330,8.2,1.1,2.01,7.38,0.0,0.0,0.0,34.0,36,29,40,17.0
2015-01-20,21,21,9.8,0.8,2.01,7.38,0.0,0.0,0.0,34.0,36,29,40,17.0
2015-01-20,23,23,8.8,0.7,2.01,7.38,0.0,0.0,0.0,34.0,36,29,40,17.0
2015-01-21,0,11,14.2,0.6,1.97,7.61,0.01,0.1,0.0,31.0,33,29,20,14.1
2015-01-21,1,357,9.0,0.3,1.97,7.61,0.01,0.1,0.0,31.0,33,29,20,14.1
2015-01-21,2,349,10.7,0.0,1.97,7.61,0.01,0.1,0.0,31.0,33,29,20,14.1
2015-01-21,3,2,11.1,0.0,1.97,7.61,0.01,0.1,0.0,31.0,33,29,20,14.1
2015-01-21,4,6,10.6,-0.1,1.97,7.61,0.01,0.1,0.0,31.0,33,29,20,14.1
2015-01-21,5,4,8.5,0.0,1.97,7.61,0.01,0.1,0.0,31.0,33,29,20,14.1
2015-01-21,6,349,10.1,-0.1,1.97,7.61,0.01,0.1,0.0,31.0,33,29,20,14.1
2015-01-21,7,0,10.4,-0.2,1.97,7.61,0.01,0.1,0.0,31.0,33,29,20,14.1
2015-01-21,8,347,7.0,-0.1,1.97,7.61,0.01,0.1,0.0,31.0,33,29,20,14.1
2015-01-21,9,348,4.8,0.0,1.97,7.61,0.01,0.1,0.0,31.0,33,29,20,14.1
2015-01-21,10,352,6.8,0.0,1.97,7.61,0.01,0.1,0.0,31.0,33,29,20,14.1
2015-01-21,11,357,5.3,0.0,1.97,7.61,0.01,0.1,0.0,31.0,33,29,20,14.1
2015-01-21,12,348,5.9,0.1,1.97,7.61,0.01,0.1,0.0,31.0,33,29,20,14.1
2015-01-21,13,353,7.9,0.1,1.97,7.61,0.01,0.1,0.0,31.0,33,29,20,14.1
2015-01-21,14,3,7.9,0.1,1.97,7.61,0.01,0.1,0.0,31.0,33,29,20,14.1
2015-01-21,15,358,11.0,0.2,1.97,7.61,0.01,0.1,0.0,31.0,33,29,20,14.1
2015-01-21,17,347,7.5,0.0,1.97,7.61,0.01,0.1,0.0,31.0,33,29,20,14.1
2015-01-21,18,356,10.4,0.0,1.97,7.61,0.01,0.1,0.0,31.0,33,29,20,14.1
2015-01-21,19,354,7.6,0.0,1.97,7.61,0.01,0.1,0.0,31.0,33,29,20,14.1
2015-01-21,20,342,9.3,0.0,1.97,7.61,0.01,0.1,0.0,31.0,33,29,20,14.1
2015-01-21,21,354,13.7,-0.4,1.97,7.61,0.01,0.1,0.0,31.0,33,29,20,14.1
2015-01-21,22,349,11.1,-0.2,1.97,7.61,0.01,0.1,0.0,31.0,33,29,20,14.1
2015-01-21,23,332,11.8,-0.3,1.97,7.61,0.01,0.1,0.0,31.0,33,29,20,14.1
2015-01-22,0,338,8.5,-0.4,1.93,6.93,0.0,0.0,0.0,30.0,31,28,260,15.0
2015-01-22,1,359,8.9,-0.7,1.93,6.93,0.0,0.0,0.0,30.0,31,28,260,15.0
2015-01-22,2,341,11.3,-0.6,1.93,6.93,0.0,0.0,0.0,30.0,31,28,260,15.0
2015-01-22,3,334,6.3,-0.7,1.93,6.93,0.0,0.0,0.0,30.0,31,28,260,15.0
2015-01-22,4,326,8.5,-0.8,1.93,6.93,0.0,0.0,0.0,30.0,31,28,260,15.0
2015-01-22,5,350,4.0,-1.1,1.93,6.93,0.0,0.0,0.0,30.0,31,28,260,15.0
2015-01-22,6,197,0.9,-0.8,1.93,6.93,0.0,0.0,0.0,30.0,31,28,260,15.0
2015-01-22,7,294,5.6,-1.1,1.93,6.93,0.0,0.0,0.0,30.0,31,28,260,15.0
2015-01-22,8,278,3.8,-1.1,1.93,6.93,0.0,0.0,0.0,30.0,31,28,260,15.0
2015-01-22,9,301,3.9,-1.1,1.93,6.93,0.0,0.0,0.0,30.0,31,28,260,15.0
2015-01-22,10,295,3.1,-1.1,1.93,6.93,0.0,0.0,0.0,30.0,31,28,260,15.0
2015-01-22,11,327,3.7,-0.9,1.93,6.93,0.0,0.0,0.0,30.0,31,28,260,15.0
2015-01-22,12,278,6.2,-0.8,1.93,6.93,0.0,0.0,0.0,30.0,31,28,260,15.0
2015-01-22,13,319,6.5,-0.6,1.93,6.93,0.0,0.0,0.0,30.0,31,28,260,15.0
2015-01-22,14,314,6.4,-0.4,1.93,6.93,0.0,0.0,0.0,30.0,31,28,260,15.0
2015-01-22,15,291,8.8,-0.4,1.93,6.93,0.0,0.0,0.0,30.0,31,28,260,15.0
2015-01-22,16,299,4.6,-0.4,1.93,6.93,0.0,0.0,0.0,30.0,31,28,260,15.0
2015-01-22,17,307,5.7,-0.1,1.93,6.93,0.0,0.0,0.0,30.0,31,28,260,15.0
2015-01-22,18,261,3.1,-0.1,1.93,6.93,0.0,0.0,0.0,30.0,31,28,260,15.0
2015-01-22,19,282,3.6,0.0,1.93,6.93,0.0,0.0,0.0,30.0,31,28,260,15.0
2015-01-22,20,275,5.9,0.1,1.93,6.93,0.0,0.0,0.0,30.0,31,28,260,15.0
2015-01-22,21,293,8.7,0.0,1.93,6.93,0.0,0.0,0.0,30.0,31,28,260,15.0
2015-01-22,22,275,3.2,-0.1,1.93,6.93,0.0,0.0,0.0,30.0,31,28,260,15.0
2015-01-22,23,268,7.2,0.0,1.93,6.93,0.0,0.0,0.0,30.0,31,28,260,15.0
