DATE,lake_temp,buoy_wdir,buoy_wspd,buoy_atmp,ohare_wspd,ohare_prcp,ohare_snfall,ohare_sndpth,ohare_atmp,ohare_maxtmp,ohare_mintmp,ohare_w2dir,ohare_w2spd
2018-03-22,2.06,179.04166666666663,7.008333333333333,0.4291666666666665,6.93,0.0,0.0,0.0,34.0,50,22,110,15.0
2018-03-23,2.11,41.41666666666666,7.804166666666667,1.425,9.17,0.0,0.0,0.0,36.0,43,25,50,17.0
2018-03-24,2.1,71.54166666666667,12.066666666666668,1.666666666666667,17.45,0.0,0.0,0.0,36.0,40,32,90,28.0
2018-03-25,2.02,62.95833333333334,14.429166666666665,-0.04583333333333348,14.09,0.0,0.0,0.0,34.0,41,27,100,21.0
2018-03-26,2.04,109.375,8.916666666666668,2.770833333333333,9.62,0.23,0.0,0.0,39.0,53,31,150,21.9
2018-03-27,2.11,221.9583333333333,7.312500000000001,8.65,9.4,0.15,0.0,0.0,49.0,51,39,300,16.1
2018-03-28,2.12,182.04166666666663,3.458333333333334,4.416666666666667,4.47,0.01,0.0,0.0,45.0,54,39,60,13.0
2018-03-29,2.1,227.5833333333333,6.204166666666668,4.216666666666667,8.95,0.05,0.0,0.0,45.0,50,35,30,21.9
2018-03-30,2.04,169.33333333333334,10.945833333333335,2.120833333333333,7.83,0.0,0.0,0.0,39.0,49,33,240,16.1
2018-03-31,2.09,219.375,9.675,7.1416666666666675,15.88,0.09,0.0,0.0,44.0,58,32,210,30.0
2018-04-01,2.09,269.0833333333333,7.6625,-0.3875,7.83,0.0,0.0,0.0,32.0,35,24,340,17.0
2018-04-02,2.09,186.16666666666663,5.270833333333333,-0.5416666666666666,6.93,0.0,0.0,0.0,32.0,44,21,100,16.1
2018-04-03,2.11,78.08333333333333,10.841666666666667,2.991666666666668,12.08,0.2,0.0,0.0,39.0,40,34,20,21.0
2018-04-04,2.09,292.7083333333333,10.058333333333334,-0.3666666666666667,15.21,0.01,0.2,0.0,32.0,35,26,300,28.0
2018-04-05,2.11,237.2083333333333,7.1416666666666675,0.08749999999999993,7.38,0.07,0.0,0.0,32.0,42,23,210,17.0
2018-04-06,2.16,249.8333333333333,9.966666666666663,1.5666666666666669,14.32,0.0,0.0,0.0,35.0,38,25,290,28.0
2018-04-07,2.2,250.0833333333333,6.616666666666666,-3.0875000000000004,8.95,0.0,0.0,0.0,28.0,39,20,320,18.1
2018-04-08,2.16,150.70833333333334,6.3000000000000025,-1.1708333333333332,6.93,0.01,0.0,0.0,31.0,39,21,70,15.0
2018-04-09,2.14,67.08333333333333,7.083333333333332,0.16666666666666666,6.04,0.13,2.0,1.2,33.0,39,30,50,12.1
2018-04-10,2.17,207.7083333333333,4.904166666666667,2.2375000000000003,8.5,0.0,0.0,0.0,36.0,46,28,250,15.0
2018-04-11,2.34,191.4583333333333,7.804166666666667,6.945833333333333,9.84,0.05,0.0,0.0,48.0,66,39,240,18.1
2018-04-12,2.55,184.04166666666663,7.491666666666667,10.858333333333334,14.09,0.03,0.0,0.0,56.0,73,42,250,25.1
2018-04-13,2.52,226.25,10.041666666666666,4.420833333333333,13.2,0.07,0.0,0.0,43.0,47,39,40,33.1
2018-04-14,2.47,67.70833333333333,19.125,3.266666666666666,21.03,0.96,0.0,0.0,39.0,39,36,60,31.1
2018-04-15,2.43,113.125,14.808333333333332,1.6499999999999997,13.65,0.74,0.2,0.0,35.0,37,28,60,23.9
2018-04-16,2.45,290.2916666666667,9.124999999999998,-0.8874999999999998,14.99,0.01,0.3,0.0,31.0,35,27,300,23.9
2018-04-17,2.44,230.4583333333333,8.425,0.5750000000000001,11.18,0.0,0.0,0.0,35.0,43,29,320,21.9
2018-04-18,2.45,72.625,10.8875,1.4249999999999998,11.63,0.41,0.4,0.0,35.0,37,30,80,25.1
2018-04-19,2.51,261.4166666666667,12.654166666666665,2.845833333333333,9.84,0.01,0.1,0.0,39.0,55,31,330,15.0
2018-04-20,2.54,231.16666666666663,5.008333333333332,5.5,4.92,0.0,0.0,0.0,47.0,61,31,90,15.0
2018-04-21,2.58,110.20833333333331,2.5500000000000003,4.704166666666668,3.8,0.0,0.0,0.0,47.0,55,39,100,14.1
2018-04-22,2.66,208.0,6.133333333333333,5.4750000000000005,10.51,0.0,0.0,0.0,50.0,62,42,60,18.1
2018-04-23,2.79,215.5833333333333,9.670833333333334,6.066666666666666,11.86,0.0,0.0,0.0,51.0,63,43,20,19.9
2018-04-24,2.93,294.1666666666667,6.395833333333332,6.820833333333333,8.5,0.0,0.0,0.0,55.0,65,48,360,19.9
2018-04-25,2.99,264.2083333333333,12.866666666666667,5.158333333333332,13.87,0.0,0.0,0.0,49.0,53,38,10,30.0
2018-04-26,3.04,192.625,4.7,6.125,3.8,0.0,0.0,0.0,48.0,66,36,260,14.1
2018-04-27,3.2,181.8333333333333,10.8,7.866666666666664,13.87,0.02,0.0,0.0,53.0,58,39,350,29.1
2018-04-28,3.35,167.875,14.904166666666665,3.9708333333333328,12.3,0.0,0.0,0.0,42.0,50,33,30,21.9
2018-04-29,3.47,158.79166666666666,7.320833333333333,4.104166666666667,6.71,0.0,0.0,0.0,43.0,59,31,90,14.1
2018-04-30,3.66,179.75,8.433333333333335,13.887500000000005,12.53,0.0,0.0,0.0,56.0,80,40,200,21.0
2018-05-01,3.92,203.2173913043478,12.178260869565218,22.15652173913044,15.43,0.0,0.0,0.0,72.0,86,60,190,29.1
2018-05-02,4.04,206.625,12.55,24.42916666666667,12.3,1.32,0.0,0.0,77.0,86,63,300,36.0
2018-05-03,4.11,142.95833333333334,5.925,12.141666666666666,7.16,0.57,0.0,0.0,64.0,70,54,200,23.9
2018-05-04,4.29,222.5833333333333,10.416666666666666,17.8875,14.32,0.0,0.0,0.0,65.0,74,61,270,33.1
2018-05-05,4.49,235.5833333333333,5.179166666666667,21.166666666666664,8.5,0.0,0.0,0.0,70.0,82,57,20,21.9
2018-05-06,4.58,282.4166666666667,8.254166666666665,10.6375,9.84,0.0,0.0,0.0,62.0,68,50,20,21.9
2018-05-07,4.76,223.54166666666663,6.720833333333334,10.8625,5.59,0.0,0.0,0.0,59.0,75,46,110,15.0
2018-05-08,4.96,176.45833333333337,5.691666666666667,17.783333333333335,6.93,0.0,0.0,0.0,69.0,81,57,120,14.1
2018-05-09,5.12,173.45833333333337,8.904166666666667,19.25,13.42,0.25,0.0,0.0,70.0,81,57,200,25.9
2018-05-10,5.19,216.29166666666663,5.558333333333335,16.2125,9.17,0.0,0.0,0.0,66.0,73,50,30,18.1
2018-05-11,5.26,86.625,11.108333333333333,8.3,14.99,0.04,0.0,0.0,52.0,52,45,60,23.0
2018-05-12,5.43,39.458333333333336,11.795833333333334,6.849999999999999,12.53,0.33,0.0,0.0,46.0,50,44,30,21.9
2018-05-13,5.67,114.66666666666669,7.458333333333332,8.012500000000001,6.26,0.91,0.0,0.0,52.0,67,45,40,18.1
2018-05-14,5.94,185.29166666666663,5.775,12.908333333333333,8.28,1.54,0.0,0.0,62.0,83,53,300,23.9
2018-05-15,6.23,252.91666666666663,6.595833333333334,13.104166666666664,10.96,0.0,0.0,0.0,64.0,71,51,10,21.9
2018-05-16,6.5,233.0,5.1937500000000005,10.0625,5.37,0.0,0.0,0.0,62.0,79,47,60,15.0
2018-05-17,6.66,348.7,11.739999999999998,8.309999999999999,9.17,0.0,0.0,0.0,63.0,69,52,30,19.9
2018-05-18,6.73,261.0434782608696,9.091304347826087,9.69130434782609,10.96,0.1,0.0,0.0,57.0,65,52,30,17.0
2018-05-19,6.98,111.70833333333331,4.312500000000001,10.745833333333335,5.37,0.02,0.0,0.0,60.0,69,54,30,23.0
2018-05-20,7.34,117.16666666666669,9.470833333333337,7.754166666666666,13.65,0.27,0.0,0.0,51.0,55,44,30,23.9
2018-05-21,7.8,104.5,5.375,9.4875,6.26,1.96,0.0,0.0,53.0,64,49,220,18.1
2018-05-22,8.26,174.95833333333337,4.625000000000001,9.945833333333333,4.7,0.0,0.0,0.0,59.0,67,54,50,14.1
2018-05-23,8.62,150.625,2.6833333333333336,13.070833333333333,4.03,0.0,0.0,0.0,64.0,80,52,90,13.0
2018-05-24,9.14,140.33333333333334,5.054166666666666,16.445833333333333,5.14,0.0,0.0,0.0,71.0,87,58,220,13.0
2018-05-25,10.05,192.5833333333333,5.816666666666666,23.675000000000008,8.95,0.0,0.0,0.0,78.0,89,67,220,17.0
2018-05-26,10.96,203.29166666666663,5.304166666666666,23.524999999999995,6.93,0.0,0.0,0.0,79.0,90,70,270,13.0
2018-05-27,11.37,160.79166666666666,3.625,24.191666666666666,4.7,0.0,0.0,0.0,83.0,97,70,80,14.1
2018-05-28,11.5,207.2083333333333,4.545833333333333,24.38750000000001,7.16,0.0,0.0,0.0,83.0,95,70,20,31.1
2018-05-29,11.36,244.875,4.470833333333334,17.083333333333332,6.71,0.0,0.0,0.0,77.0,87,66,80,19.9
2018-05-30,11.01,209.79166666666663,4.449999999999998,18.6875,8.05,0.9,0.0,0.0,75.0,86,67,110,21.0
2018-05-31,10.76,218.3333333333333,5.237500000000002,25.179166666666664,9.62,0.0,0.0,0.0,77.0,89,69,260,18.1
2018-06-01,10.2,208.0833333333333,7.733333333333332,15.804166666666665,13.42,0.0,0.0,0.0,71.0,76,53,30,23.9
2018-06-02,9.64,234.25,8.629166666666666,11.666666666666664,8.72,0.31,0.0,0.0,60.0,70,52,40,15.0
2018-06-03,9.25,282.0416666666667,6.466666666666666,17.937500000000004,14.32,0.0,0.0,0.0,67.0,78,60,280,25.9
2018-06-04,9.14,261.7826086956522,6.878260869565217,19.034782608695647,10.07,0.0,0.0,0.0,67.0,80,55,290,21.0
2018-06-05,9.18,210.125,7.791666666666665,16.587499999999995,13.2,0.01,0.0,0.0,67.0,72,54,30,23.0
2018-06-06,9.24,150.0,5.337500000000001,13.904166666666667,5.82,0.1,0.0,0.0,61.0,79,48,290,16.1
2018-06-07,9.54,214.91666666666663,4.1375,15.2875,8.72,0.0,0.0,0.0,71.0,81,60,30,17.0
2018-06-08,9.99,267.3333333333333,5.345833333333332,13.650000000000004,8.28,0.0,0.0,0.0,64.0,73,59,20,15.0
2018-06-09,10.56,142.375,3.7166666666666655,13.683333333333335,5.82,1.31,0.0,0.0,66.0,82,57,60,21.0
2018-06-10,11.14,187.3333333333333,4.308333333333334,14.587500000000004,7.83,1.34,0.0,0.0,65.0,71,60,250,19.9
2018-06-11,11.61,87.79166666666669,4.858333333333332,14.816666666666668,9.62,0.1,0.0,0.0,64.0,70,61,100,16.1
2018-06-12,12.16,115.79166666666669,3.2625,16.45416666666667,3.8,0.0,0.0,0.0,69.0,80,62,220,12.1
2018-06-13,12.51,206.29166666666663,3.9416666666666655,20.345833333333328,8.72,0.0,0.0,0.0,75.0,81,64,320,19.9
2018-06-14,12.84,154.375,3.1291666666666664,20.45,4.47,0.0,0.0,0.0,73.0,81,64,80,14.1
2018-06-15,13.26,115.875,3.2625,19.570833333333333,6.71,0.0,0.0,0.0,74.0,89,64,160,16.1
2018-06-16,13.84,179.91666666666663,5.970833333333335,23.78333333333333,9.62,0.65,0.0,0.0,81.0,92,69,30,31.1
2018-06-17,14.49,204.54166666666663,5.791666666666668,29.60833333333333,10.74,0.0,0.0,0.0,86.0,93,78,210,21.9
2018-06-18,14.74,230.66666666666663,7.341666666666668,29.65,12.75,0.36,0.0,0.0,87.0,95,66,360,28.0
2018-06-19,14.64,253.7083333333333,4.875000000000001,17.133333333333333,8.5,0.02,0.0,0.0,71.0,81,63,340,18.1
2018-06-20,14.76,267.5833333333333,4.075,17.016666666666666,8.05,0.0,0.0,0.0,69.0,77,65,40,17.0
2018-06-21,14.87,53.20833333333334,5.275,16.6625,12.75,1.41,0.0,0.0,66.0,67,62,70,19.9
2018-06-22,15.0,139.04166666666666,6.441666666666666,15.58333333333333,13.87,1.23,0.0,0.0,62.0,64,59,40,21.9
2018-06-23,15.1,235.16666666666663,4.608333333333333,16.954166666666666,5.37,0.0,0.0,0.0,68.0,81,62,100,13.0
2018-06-24,15.29,176.625,3.358333333333333,17.912499999999994,8.72,0.0,0.0,0.0,73.0,80,64,20,21.0
2018-06-25,15.54,156.66666666666666,4.745833333333335,17.095833333333335,11.41,0.0,0.0,0.0,69.0,78,61,100,21.0
2018-06-26,16.21,137.95833333333334,6.004166666666667,18.845833333333328,8.95,0.76,0.0,0.0,73.0,84,66,180,17.0
2018-06-27,17.18,227.41666666666663,4.4,20.45,6.71,0.03,0.0,0.0,73.0,80,69,280,18.1
2018-06-28,17.96,173.79166666666663,2.208333333333333,21.08333333333333,4.7,0.0,0.0,0.0,76.0,88,68,90,14.1
2018-06-29,18.41,169.66666666666666,4.75,26.31250000000001,10.07,0.0,0.0,0.0,82.0,96,73,200,17.0
2018-06-30,18.64,186.45,6.855,29.12,11.18,0.0,0.0,0.0,87.0,94,80,190,21.0
2018-07-01,18.53,194.8333333333333,8.620833333333334,29.16666666666667,12.3,0.24,0.0,0.0,85.0,94,76,260,38.0
2018-07-02,18.41,186.4583333333333,4.05,21.925,5.82,0.0,0.0,0.0,77.0,85,69,100,12.1
2018-07-03,19.04,192.0,2.358333333333333,20.675,6.26,0.0,0.0,0.0,78.0,89,63,80,15.0
2018-07-04,19.85,169.54166666666666,4.920833333333333,25.437500000000004,7.61,0.01,0.0,0.0,83.0,93,76,190,17.0
2018-07-05,19.79,199.29166666666663,4.083333333333333,25.5,6.49,0.02,0.0,0.0,81.0,92,74,290,18.1
2018-07-06,19.44,227.7083333333333,6.0791666666666675,20.85,13.87,0.0,0.0,0.0,74.0,75,64,40,21.9
2018-07-07,19.35,77.79166666666667,3.5666666666666664,19.608333333333334,6.93,0.0,0.0,0.0,71.0,82,59,110,15.0
2018-07-08,19.44,123.95833333333331,3.6,20.975,4.25,0.0,0.0,0.0,75.0,88,63,170,12.1
2018-07-09,19.69,205.125,4.616666666666667,25.60833333333333,7.83,0.0,0.0,0.0,79.0,91,67,240,15.0
2018-07-10,19.99,257.875,4.958333333333334,24.8,10.74,0.0,0.0,0.0,82.0,87,71,30,21.0
2018-07-11,20.25,167.58333333333334,3.766666666666667,22.28333333333333,6.49,0.0,0.0,0.0,77.0,87,67,40,15.0
2018-07-12,20.55,154.75,4.3,25.09583333333333,7.38,0.0,0.0,0.0,79.0,87,70,200,16.1
2018-07-13,20.97,174.79166666666663,5.045833333333333,25.954166666666666,8.72,0.0,0.0,0.0,82.0,95,72,240,16.1
2018-07-14,21.43,182.25,2.9125,24.4875,4.7,0.26,0.0,0.0,78.0,82,72,260,17.0
2018-07-15,21.66,144.20833333333334,1.854166666666667,23.70000000000001,3.8,0.0,0.0,0.0,80.0,91,72,300,14.1
2018-07-16,21.73,146.83333333333334,2.716666666666667,25.516666666666666,6.04,0.08,0.0,0.0,82.0,93,72,60,18.1
2018-07-17,21.49,196.2083333333333,5.2250000000000005,22.86666666666667,9.84,0.0,0.0,0.0,77.0,81,68,20,18.1
2018-07-18,21.3,52.91666666666666,4.704166666666667,21.104166666666664,7.38,0.0,0.0,0.0,72.0,80,63,70,14.1
2018-07-19,21.33,124.45833333333331,3.9166666666666665,23.4875,10.29,0.03,0.0,0.0,76.0,87,67,160,19.9
2018-07-20,21.33,202.375,7.195833333333333,24.30833333333333,11.63,0.15,0.0,0.0,76.0,78,70,230,21.0
2018-07-21,21.25,316.3333333333333,8.325000000000001,20.4375,12.97,0.12,0.0,0.0,71.0,79,69,350,19.9
2018-07-22,21.11,298.5,9.65,19.933333333333334,14.76,0.13,0.0,0.0,71.0,76,67,20,23.9
2018-07-23,21.04,290.375,5.5875,20.495833333333334,9.17,0.0,0.0,0.0,72.0,82,65,10,17.0
2018-07-24,21.1,182.75,3.2583333333333333,21.73333333333333,4.92,0.0,0.0,0.0,75.0,88,66,320,14.1
2018-07-25,21.17,215.25,4.458333333333333,23.516666666666666,7.83,0.0,0.0,0.0,79.0,90,67,300,14.1
2018-07-26,21.1,259.1666666666667,5.9125000000000005,24.28333333333333,10.29,0.03,0.0,0.0,77.0,81,66,290,18.1
2018-07-27,21.02,297.1666666666667,5.1125,21.116666666666664,8.05,0.0,0.0,0.0,70.0,79,62,310,16.1
2018-07-28,21.03,192.54166666666663,4.070833333333334,21.0875,5.59,0.0,0.0,0.0,71.0,82,61,130,12.1
2018-07-29,21.23,144.91666666666666,6.8249999999999975,21.79583333333333,2.91,0.07,0.0,0.0,72.0,83,62,110,15.0
2018-07-30,21.55,146.91666666666666,6.770833333333332,21.63333333333333,6.04,0.0,0.0,0.0,72.0,82,62,100,15.0
2018-07-31,21.73,127.66666666666669,3.395833333333334,22.30416666666667,7.61,0.0,0.0,0.0,73.0,80,66,30,15.0
2018-08-01,21.88,203.04166666666663,3.354166666666666,22.875,7.61,0.0,0.0,0.0,73.0,85,63,220,21.0
2018-08-02,22.0,190.54166666666663,5.329166666666667,24.925,8.95,0.0,0.0,0.0,77.0,85,70,210,17.0
2018-08-03,22.16,129.91666666666666,1.9625,22.662500000000005,4.03,0.0,0.0,0.0,77.0,89,67,100,17.0
2018-08-04,22.31,185.4583333333333,4.15,27.72916666666666,9.62,0.0,0.0,0.0,82.0,97,71,230,21.0
2018-08-05,22.42,207.75,8.612499999999999,28.891666666666666,12.53,0.0,0.0,0.0,85.0,94,75,240,25.1
2018-08-06,22.48,186.25,3.125,24.48333333333333,6.71,0.34,0.0,0.0,78.0,81,69,300,19.9
2018-08-07,22.55,130.91666666666666,3.1,22.616666666666664,4.92,2.36,0.0,0.0,75.0,83,69,30,18.1
2018-08-08,22.71,143.16666666666666,2.8083333333333336,22.14583333333333,5.82,0.0,0.0,0.0,74.0,85,69,10,13.0
2018-08-09,22.89,240.04166666666663,5.466666666666665,25.20833333333333,9.62,0.43,0.0,0.0,78.0,89,69,260,25.1
2018-08-10,23.11,108.0,3.4166666666666674,23.149999999999995,9.17,0.0,0.0,0.0,76.0,83,70,20,19.9
2018-08-11,23.28,196.7083333333333,2.95,24.279166666666665,4.7,0.0,0.0,0.0,77.0,88,68,20,21.0
2018-08-12,23.43,201.0,2.825,24.40833333333333,6.04,0.0,0.0,0.0,79.0,87,70,30,15.0
2018-08-13,23.57,198.29166666666663,2.0625,24.004166666666666,2.91,0.0,0.0,0.0,77.0,89,66,110,13.0
2018-08-14,23.63,188.125,2.7166666666666663,25.72083333333333,5.14,0.0,0.0,0.0,79.0,87,71,240,12.1
2018-08-15,23.63,168.54166666666666,4.020833333333333,25.17083333333333,5.82,0.01,0.0,0.0,80.0,85,73,160,17.0
2018-08-16,23.66,132.875,2.708333333333333,23.758333333333336,4.47,0.5,0.0,0.0,77.0,86,69,300,16.1
2018-08-17,23.6,128.125,3.158333333333333,22.879166666666666,5.59,0.11,0.0,0.0,75.0,85,68,30,14.1
2018-08-18,23.52,123.16666666666669,4.716666666666667,23.85,8.5,0.0,0.0,0.0,75.0,80,70,30,16.1
2018-08-19,23.5,91.91666666666669,3.7583333333333337,23.575,6.49,0.0,0.0,0.0,76.0,86,68,80,17.0
2018-08-20,23.35,120.16666666666669,6.6750000000000025,23.766666666666666,10.07,0.82,0.0,0.0,75.0,79,69,110,16.1
2018-08-21,22.92,225.2083333333333,5.854166666666668,21.85833333333333,10.51,0.13,0.0,0.0,72.0,78,66,10,29.1
2018-08-22,22.54,270.2916666666667,5.808333333333335,20.45416666666668,8.72,0.0,0.0,0.0,69.0,79,58,340,18.1
2018-08-23,22.32,240.41666666666663,4.141666666666668,21.925,6.49,0.0,0.0,0.0,70.0,80,60,220,16.1
2018-08-24,22.19,185.54166666666663,7.095833333333334,20.745833333333334,11.86,0.04,0.0,0.0,68.0,72,63,180,21.9
2018-08-25,21.96,190.25,5.979166666666668,21.92916666666667,6.71,0.06,0.0,0.0,71.0,86,66,180,15.0
2018-08-26,21.8,203.375,5.1875,27.65833333333333,8.95,0.0,0.0,0.0,81.0,93,72,220,21.9
2018-08-27,21.79,205.41666666666663,8.725000000000001,29.60833333333333,16.11,0.0,0.0,0.0,85.0,93,78,200,29.1
2018-08-28,21.56,192.375,9.3125,26.98333333333333,11.86,1.39,0.0,0.0,82.0,91,67,330,33.1
2018-08-29,21.18,164.95833333333334,4.504166666666666,20.879166666666666,9.4,0.42,0.0,0.0,72.0,76,65,160,23.9
2018-08-30,20.97,60.41666666666666,4.575,19.004166666666674,6.71,0.0,0.0,0.0,68.0,73,61,60,14.1
2018-08-31,20.92,132.16666666666666,3.9875000000000007,21.0625,7.83,0.0,0.0,0.0,70.0,85,60,140,25.1
2018-09-01,20.96,197.5833333333333,6.158333333333332,23.51666666666667,7.83,0.16,0.0,0.0,76.0,86,72,210,21.9
2018-09-02,20.95,194.25,5.745833333333334,25.50833333333333,9.4,0.02,0.0,0.0,80.0,91,70,220,21.0
2018-09-03,20.96,161.66666666666666,3.3833333333333337,22.504166666666666,6.71,1.79,0.0,0.0,77.0,88,70,70,21.0
2018-09-04,21.06,177.08333333333337,5.158333333333333,25.6125,7.61,0.0,0.0,0.0,79.0,92,71,190,15.0
2018-09-05,21.05,222.75,6.891666666666668,27.475,12.08,0.24,0.0,0.0,83.0,91,69,220,23.9
2018-09-06,20.91,144.91666666666666,6.495833333333333,19.766666666666676,13.42,0.53,0.0,0.0,69.0,69,64,20,21.9
2018-09-07,20.63,53.45833333333334,8.262499999999998,20.1875,13.42,0.3,0.0,0.0,67.0,69,63,40,23.0
2018-09-08,20.31,65.20833333333333,15.108333333333333,19.258333333333336,17.0,0.0,0.0,0.0,67.0,69,63,50,23.0
2018-09-09,19.96,67.29166666666667,12.995833333333335,17.595833333333328,15.21,0.0,0.0,0.0,64.0,68,60,30,25.1
2018-09-10,19.74,61.83333333333334,7.1625000000000005,18.070833333333336,6.71,0.0,0.0,0.0,65.0,74,56,10,15.0
2018-09-11,19.8,159.16666666666666,3.183333333333333,18.725000000000005,4.47,0.0,0.0,0.0,67.0,79,57,180,12.1
2018-09-12,19.91,141.70833333333334,4.3500000000000005,20.33333333333333,5.82,0.0,0.0,0.0,71.0,82,61,80,15.0
2018-09-13,20.09,131.54166666666666,3.329166666666667,20.120833333333334,4.47,0.0,0.0,0.0,69.0,78,60,80,13.0
2018-09-14,20.34,128.66666666666666,2.4458333333333333,21.004166666666666,3.8,0.0,0.0,0.0,73.0,87,64,60,14.1
2018-09-15,20.65,99.75,2.3916666666666666,21.3,6.93,0.0,0.0,0.0,74.0,82,64,30,14.1
2018-09-16,20.94,96.83333333333331,2.1583333333333328,22.40000000000001,6.49,0.0,0.0,0.0,76.0,89,66,110,15.0
2018-09-17,21.13,150.79166666666666,3.2875,24.212499999999995,3.36,0.0,0.0,0.0,79.0,91,69,100,12.1
2018-09-18,21.01,213.7083333333333,4.529166666666668,22.212499999999995,8.28,0.0,0.0,0.0,73.0,75,66,360,21.9
2018-09-19,20.62,87.29166666666669,4.216666666666668,19.829166666666676,9.17,0.21,0.0,0.0,69.0,76,66,10,16.1
2018-09-20,20.29,149.16666666666666,3.7166666666666672,22.70833333333333,7.83,0.0,0.0,0.0,75.0,93,66,210,23.0
2018-09-21,19.84,237.54166666666663,9.883333333333336,25.55833333333333,16.11,0.0,0.0,0.0,79.0,83,56,210,25.9
2018-09-22,19.29,115.83333333333331,7.733333333333332,14.966666666666667,9.4,0.0,0.0,0.0,59.0,64,51,60,21.9
2018-09-23,19.01,151.83333333333334,3.6041666666666665,16.058333333333334,5.14,0.0,0.0,0.0,60.0,71,50,80,13.0
2018-09-24,18.88,112.79166666666669,6.408333333333334,18.525,6.49,0.0,0.0,0.0,65.0,74,57,120,13.0
2018-09-25,18.78,194.79166666666663,5.220833333333333,22.254166666666666,8.72,0.25,0.0,0.0,73.0,84,61,290,31.1
2018-09-26,18.53,286.7916666666667,5.641666666666668,16.087500000000002,8.72,0.0,0.0,0.0,61.0,67,50,320,19.9
2018-09-27,18.27,220.7083333333333,5.120833333333334,15.637499999999998,7.61,0.0,0.0,0.0,59.0,70,48,200,16.1
2018-09-28,17.96,245.25,4.787499999999999,14.883333333333333,6.04,0.07,0.0,0.0,58.0,60,46,280,16.1
2018-09-29,17.68,188.29166666666663,4.704166666666667,10.65,6.04,0.02,0.0,0.0,50.0,61,42,100,16.1
2018-09-30,17.67,110.54166666666669,3.95,14.15,7.61,0.06,0.0,0.0,57.0,62,53,30,15.0
2018-10-01,17.58,71.875,4.625000000000001,15.25,7.16,1.56,0.0,0.0,61.0,72,57,320,18.1
2018-10-02,17.36,206.2083333333333,3.8666666666666663,16.5,5.14,0.01,0.0,0.0,62.0,67,58,300,15.0
2018-10-03,17.02,169.66666666666666,6.900000000000001,21.72916666666667,13.87,0.0,0.0,0.0,70.0,88,59,210,28.0
2018-10-04,16.65,207.4583333333333,11.933333333333335,18.029166666666672,16.11,0.04,0.0,0.0,66.0,77,52,30,23.9
2018-10-05,16.48,160.25,6.558333333333335,14.741666666666667,7.16,1.24,0.0,0.0,57.0,65,54,130,16.1
2018-10-06,16.42,212.25,5.241666666666666,17.28333333333333,8.05,0.12,0.0,0.0,64.0,70,57,30,17.0
2018-10-07,16.09,65.29166666666667,6.458333333333332,14.779166666666667,10.51,0.52,0.0,0.0,58.0,63,57,30,17.0
2018-10-08,15.77,151.41666666666666,5.529166666666666,21.433333333333334,8.72,0.15,0.0,0.0,69.0,85,63,210,21.0
2018-10-09,15.39,181.4583333333333,6.975000000000001,24.60416666666666,10.29,0.01,0.0,0.0,76.0,85,70,160,21.0
2018-10-10,15.03,181.04166666666663,7.008333333333333,22.64583333333333,13.42,0.35,0.0,0.0,73.0,75,51,260,28.0
2018-10-11,14.42,263.0,9.15,9.874999999999998,13.87,0.0,0.0,0.0,50.0,51,40,270,23.9
2018-10-12,13.74,260.9583333333333,4.758333333333334,5.091666666666667,6.93,0.0,0.0,0.0,40.0,42,36,240,14.1
2018-10-13,13.28,234.375,4.883333333333334,5.720833333333332,7.61,0.0,0.0,0.0,41.0,53,32,200,15.0
2018-10-14,12.97,210.5,4.491666666666667,9.408333333333333,5.82,0.07,0.0,0.0,46.0,54,38,300,16.1
2018-10-15,12.68,285.5833333333333,5.716666666666666,6.5166666666666675,11.41,0.1,0.0,0.0,44.0,48,37,290,19.9
2018-10-16,12.55,228.41666666666663,6.579166666666668,7.358333333333332,12.3,0.0,0.0,0.0,43.0,59,34,220,25.1
2018-10-17,12.36,274.5833333333333,6.716666666666665,8.6625,10.07,0.0,0.0,0.0,48.0,51,38,320,21.0
2018-10-18,12.27,242.875,5.275,8.479166666666668,5.82,0.0,0.0,0.0,45.0,58,34,220,15.0
2018-10-19,12.1,206.66666666666663,7.333333333333332,10.216666666666667,12.3,0.03,0.0,0.0,49.0,54,46,210,21.0
2018-10-20,11.67,270.2083333333333,9.5125,8.658333333333333,14.09,0.0,0.0,0.0,48.0,51,31,320,35.1
2018-10-21,11.15,256.875,6.6083333333333325,3.8208333333333333,9.17,0.0,0.0,0.0,37.0,51,28,200,17.0
2018-10-22,10.89,236.29166666666663,5.779166666666665,9.624999999999998,7.38,0.0,0.0,0.0,48.0,64,38,260,15.0
2018-10-23,10.8,206.0,5.7375000000000025,9.104166666666666,7.16,0.0,0.0,0.0,49.0,54,38,350,16.1
2018-10-24,10.7,115.79166666666669,4.558333333333334,8.1,3.58,0.0,0.0,0.0,44.0,52,37,120,8.9
2018-10-25,10.65,147.125,3.7541666666666655,8.420833333333333,4.92,0.0,0.0,0.0,44.0,53,37,90,10.1
2018-10-26,10.68,75.29166666666667,5.233333333333333,9.283333333333333,8.95,0.0,0.0,0.0,48.0,53,46,30,16.1
2018-10-27,10.61,70.625,4.620833333333334,9.85,5.14,0.0,0.0,0.0,49.0,54,43,10,10.1
2018-10-28,10.45,229.91666666666663,7.599999999999999,8.9625,11.86,0.12,0.0,0.0,47.0,51,44,310,25.1
